Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
13.89022,S,13.89022,1.075453,0.005087597,0.5714355,0.0008624636,0,55.62567,35.78807,0.05396703,60.99029,99.26322,9.568233,-52.4753447178025,-52.22386,-5.131301,1172.85083089892,1133.805,288.3728,75.17937,75.72992,16483.84,3588.055
13.90022,S,13.90022,1.075023,0.005094903,0.5714923,0.0008626239,0,55.62567,35.7455,0.05390749,60.99029,99.26209,9.567951,-52.4507964646621,-52.19966,-5.126553,1172.33308536589,1133.283,288.3215,75.17527,75.72605,16495.17,3590.938
13.91022,S,13.91022,1.074592,0.005101806,0.5715491,0.0008636562,0,55.62567,35.70298,0.0539024,60.99029,99.26095,9.567665,-52.4262713482942,-52.17548,-5.121837,1171.81536929284,1132.761,288.2703,75.17117,75.72218,16506.5,3593.822
13.92022,S,13.92022,1.074162,0.00510011,0.5716059,0.0008646196,0,55.62567,35.66051,0.05389304,60.99029,99.2598,9.567379,-52.4017768757633,-52.15133,-5.117128,1171.29862591481,1132.24,288.2191,75.16706,75.71831,16517.82,3596.704
13.93022,S,13.93022,1.073733,0.005107811,0.5716626,0.0008641249,0,55.62567,35.61811,0.05379283,60.99029,99.25876,9.567118,-52.3773375350374,-52.12724,-5.112371,1170.78191981867,1131.719,288.168,75.16296,75.71443,16529.14,3599.586
13.94022,S,13.94022,1.073303,0.005112314,0.5717194,0.0008652215,0,55.62567,35.57577,0.05379171,60.99029,99.25761,9.566832,-52.3529144989778,-52.10316,-5.107678,1170.26521976017,1131.198,288.1169,75.15884,75.71055,16540.45,3602.467
13.95022,S,13.95022,1.072874,0.005123342,0.5717761,0.0008657757,0,55.62567,35.53349,0.05375683,60.99029,99.25648,9.566547,-52.3285301074584,-52.07912,-5.102972,1169.74854139036,1130.677,288.0659,75.15473,75.70667,16551.76,3605.348
13.96022,S,13.96022,1.072444,0.00513263,0.571833,0.0008674337,0,55.62567,35.49124,0.05379038,60.99029,99.25532,9.566257,-52.3041598667923,-52.05509,-5.098308,1169.23187690636,1130.156,288.0149,75.15061,75.70277,16563.06,3608.229
13.97022,S,13.97022,1.072014,0.005137628,0.5718898,0.0008687956,0,55.62567,35.44902,0.05380545,60.99029,99.25417,9.565969,-52.2798090474845,-52.03108,-5.093638,1168.71620853555,1129.636,287.964,75.14649,75.69888,16574.36,3611.108
13.98022,S,13.98022,1.071586,0.005146267,0.5719464,0.0008694308,0,55.62567,35.40691,0.0537755,60.99029,99.25303,9.565685,-52.2555264391998,-52.00714,-5.088952,1168.20054622302,1129.116,287.9131,75.14237,75.695,16585.65,3613.988
13.99022,S,13.99022,1.071157,0.005153169,0.5720032,0.0008706809,0,55.62567,35.36485,0.05378348,60.99029,99.25188,9.565397,-52.2312662735749,-51.98322,-5.084291,1167.68489780682,1128.596,287.8622,75.13825,75.6911,16596.93,3616.867
14.00023,S,14.00023,1.070728,0.00516508,0.5720599,0.0008716357,0,55.62567,35.32285,0.05377316,60.99029,99.25072,9.565109,-52.2070459230671,-51.95934,-5.079629,1167.16927113354,1128.076,287.8114,75.13412,75.68719,16608.21,3619.745
14.01023,S,14.01023,1.070299,0.005168838,0.5721167,0.0008734366,0,55.62567,35.28085,0.05381492,60.99029,99.24957,9.564819,-52.1828183485957,-51.93545,-5.074994,1166.65464838,1127.557,287.7607,75.12999,75.6833,16619.49,3622.623
14.02023,S,14.02023,1.069871,0.005174798,0.5721734,0.0008738578,0,55.62567,35.23896,0.0537716,60.99029,99.24843,9.564535,-52.1586570434979,-51.91163,-5.070323,1166.14002387323,1127.038,287.71,75.12586,75.6794,16630.76,3625.5
14.03023,S,14.03023,1.069443,0.005184321,0.57223,0.0008746501,0,55.62567,35.1971,0.05375108,60.99029,99.24728,9.564247,-52.1345272554746,-51.88784,-5.065668,1165.62541329202,1126.519,287.6593,75.12173,75.67549,16642.03,3628.377
14.04023,S,14.04023,1.069015,0.005196565,0.5722868,0.0008760437,0,55.62567,35.15531,0.05376747,60.99029,99.24612,9.563959,-52.1104201956632,-51.86407,-5.061041,1165.11083233221,1126,287.6087,75.11758,75.67158,16653.29,3631.254
14.05023,S,14.05023,1.068587,0.005198587,0.5723435,0.0008778959,0,55.62567,35.11356,0.05381187,60.99029,99.24496,9.563667,-52.0863351812318,-51.84032,-5.056435,1164.5972239057,1125.482,287.5581,75.11345,75.66768,16664.54,3634.129
14.06023,S,14.06023,1.06816,0.005203332,0.5724001,0.0008780198,0,55.62567,35.07188,0.05375026,60.99029,99.24382,9.563383,-52.0623043553908,-51.81663,-5.051771,1164.08364510518,1124.964,287.5076,75.1093,75.66376,16675.79,3637.005
14.07023,S,14.07023,1.067732,0.005210197,0.5724568,0.0008786023,0,55.62567,35.03028,0.05371678,60.99029,99.24258,9.563074,-52.0383163560964,-51.79298,-5.047137,1163.57007241664,1124.446,287.4571,75.10516,75.65984,16687.03,3639.879
14.08023,S,14.08023,1.067305,0.005221255,0.5725135,0.0008795423,0,55.62567,34.9887,0.05370509,60.99029,99.24143,9.562786,-52.0143397702104,-51.76934,-5.042517,1163.05653724516,1123.928,287.4067,75.10101,75.65592,16698.27,3642.754
14.09023,S,14.09023,1.066877,0.00522061,0.5725702,0.0008811885,0,55.62567,34.94717,0.05373647,60.99029,99.24027,9.562496,-51.9903757589617,-51.74571,-5.037923,1162.54396670611,1123.411,287.3563,75.09685,75.652,16709.51,3645.627
14.10023,S,14.10023,1.066451,0.005222613,0.5726268,0.0008808587,0,55.62567,34.9057,0.05364732,60.99029,99.23913,9.56221,-51.9664757074103,-51.72215,-5.033269,1162.03143369295,1122.894,287.306,75.09269,75.64808,16720.74,3648.501
14.11023,S,14.11023,1.066024,0.005229838,0.5726835,0.0008809749,0,55.62567,34.86432,0.05358545,60.99029,99.23798,9.561924,-51.9426079446991,-51.69862,-5.028639,1161.51890681683,1122.377,287.2557,75.08853,75.64416,16731.96,3651.374
14.12023,S,14.12023,1.065598,0.005243558,0.57274,0.0008819716,0,55.62567,34.82295,0.05357712,60.99029,99.23683,9.561636,-51.9187532393797,-51.6751,-5.02404,1161.00640965932,1121.86,287.2055,75.08437,75.64021,16743.18,3654.246
14.13023,S,14.13023,1.065171,0.005241714,0.5727967,0.0008840619,0,55.62567,34.78166,0.05363517,60.99029,99.23566,9.561342,-51.8949333315997,-51.65161,-5.019491,1160.49488493162,1121.344,287.1553,75.08021,75.63628,16754.39,3657.118
14.14023,S,14.14023,1.064745,0.005247914,0.5728533,0.0008835268,0,55.62567,34.74044,0.05353389,60.99029,99.23451,9.561056,-51.8711747827936,-51.62819,-5.014855,1159.98338992707,1120.828,287.1052,75.07604,75.63235,16765.6,3659.989
14.15023,S,14.15023,1.064319,0.005252422,0.5729099,0.0008843469,0,55.62567,34.69926,0.05351475,60.99029,99.23336,9.560768,-51.8474213654483,-51.60477,-5.010271,1159.47190894462,1120.312,287.0551,75.07187,75.62842,16776.8,3662.86
14.16023,S,14.16023,1.063894,0.005263533,0.5729664,0.0008848812,0,55.62567,34.65811,0.05347828,60.99029,99.23212,9.560459,-51.8236969438956,-51.58138,-5.005677,1158.9604498653,1119.796,287.0051,75.0677,75.62447,16788,3665.73
14.17023,S,14.17023,1.063468,0.005272966,0.573023,0.0008865264,0,55.62567,34.61702,0.05350889,60.99029,99.23096,9.560167,-51.7999971664021,-51.55801,-5.001131,1158.44900484164,1119.28,286.9551,75.06351,75.62051,16799.2,3668.6
14.18023,S,14.18023,1.063042,0.005278015,0.5730796,0.0008878874,0,55.62567,34.57597,0.05352227,60.99029,99.22978,9.559874,-51.7763168158845,-51.53466,-4.996579,1157.93855579931,1118.765,286.9052,75.05933,75.61657,16810.38,3671.469
14.19023,S,14.19023,1.062617,0.005285296,0.5731362,0.0008885092,0,55.62567,34.535,0.05349098,60.99029,99.22863,9.559586,-51.7526946459506,-51.51137,-4.99201,1157.42810506714,1118.25,286.8553,75.05515,75.61262,16821.56,3674.338
14.20023,S,14.20023,1.062191,0.005290902,0.5731928,0.0008895049,0,55.62567,34.49409,0.0534822,60.99029,99.22746,9.559294,-51.729104174041,-51.48811,-4.987459,1156.91766839689,1117.735,286.8054,75.05096,75.60867,16832.74,3677.207
14.21023,S,14.21023,1.061766,0.005306052,0.5732494,0.0008902178,0,55.62567,34.45322,0.05345633,60.99029,99.22622,9.558983,-51.7055331319435,-51.46487,-4.982902,1156.40726943481,1117.22,286.7556,75.04678,75.60471,16843.91,3680.075
14.22023,S,14.22023,1.061341,0.005302561,0.573306,0.0008925357,0,55.62567,34.4124,0.05352682,60.99029,99.22504,9.558687,-51.681987974761,-51.44165,-4.978406,1155.89783491229,1116.706,286.7058,75.04259,75.60075,16855.08,3682.942
14.23023,S,14.23023,1.060917,0.005308715,0.5733624,0.0008917161,0,55.62567,34.37164,0.05340904,60.99029,99.22389,9.558401,-51.6584927185584,-51.41849,-4.973807,1155.38843022527,1116.192,286.6561,75.03839,75.59679,16866.24,3685.809
14.24023,S,14.24023,1.060492,0.005313206,0.573419,0.0008925175,0,55.62567,34.33095,0.05338847,60.99029,99.22272,9.558109,-51.6350335890235,-51.39536,-4.969272,1154.87903963406,1115.678,286.6064,75.03419,75.59283,16877.4,3688.675
14.25023,S,14.25023,1.060068,0.005324335,0.5734755,0.0008930387,0,55.62567,34.29028,0.05335108,60.99029,99.22148,9.557798,-51.6115735989267,-51.37223,-4.964727,1154.3696710392,1115.164,286.5568,75.02999,75.58885,16888.55,3691.541
14.26023,S,14.26023,1.059643,0.00533225,0.5735322,0.000894674,0,55.62567,34.24968,0.05338021,60.99029,99.2203,9.557503,-51.5881583334143,-51.34914,-4.960232,1153.86031657396,1114.65,286.5072,75.02578,75.58488,16899.7,3694.406
14.27023,S,14.27023,1.059219,0.005332912,0.5735887,0.0008957678,0,55.62567,34.20911,0.05337697,60.99029,99.21913,9.557211,-51.5647613438854,-51.32607,-4.955719,1153.35193436206,1114.137,286.4576,75.02158,75.58091,16910.84,3697.271
14.28023,S,14.28023,1.058795,0.005333282,0.5736452,0.0008956417,0,55.62567,34.16862,0.05330102,60.99029,99.21797,9.556921,-51.5414208150575,-51.30306,-4.951171,1152.84358205162,1113.624,286.4081,75.01736,75.57693,16921.98,3700.135
14.29023,S,14.29023,1.058372,0.00533894,0.5737016,0.0008954664,0,55.62567,34.12819,0.05322227,60.99029,99.21673,9.55661,-51.5181109238615,-51.28008,-4.94663,1152.33523598687,1113.111,286.3586,75.01315,75.57295,16933.11,3702.999
14.30023,S,14.30023,1.057948,0.005351152,0.5737582,0.0008961775,0,55.62567,34.0878,0.05319623,60.99029,99.21556,9.556318,-51.4948242113446,-51.25712,-4.942122,1151.82691986614,1112.598,286.3092,75.00893,75.56896,16944.23,3705.862
14.31023,S,14.31023,1.057524,0.005347686,0.5738147,0.0008979875,0,55.62567,34.04744,0.05323537,60.99029,99.21437,9.556021,-51.4715415332067,-51.23416,-4.937655,1151.31957594363,1112.086,286.2598,75.00471,75.56498,16955.36,3708.725
14.32023,S,14.32023,1.057101,0.005355382,0.5738712,0.000897165,0,55.62567,34.00716,0.05311845,60.99029,99.21314,9.555714,-51.4483207677387,-51.21127,-4.933106,1150.81226987066,1111.574,286.2105,75.00049,75.56099,16966.47,3711.587
14.33023,S,14.33023,1.056678,0.005356936,0.5739276,0.0008982148,0,55.62567,33.96694,0.05311246,60.99029,99.21196,9.555418,-51.4251268206738,-51.1884,-4.928628,1150.30496216554,1111.062,286.1612,74.99626,75.557,16977.58,3714.449
14.34023,S,14.34023,1.056255,0.00536369,0.5739841,0.0008982326,0,55.62567,33.92675,0.05304545,60.99029,99.21079,9.555126,-51.4019597699497,-51.16556,-4.924118,1149.79766864084,1110.55,286.1119,74.99203,75.553,16988.69,3717.31
14.35023,S,14.35023,1.055832,0.005360722,0.5740407,0.0008991217,0,55.62567,33.88663,0.05303,60.99029,99.20953,9.554811,-51.3788261314837,-51.14275,-4.919644,1149.29137097295,1110.039,286.0627,74.9878,75.54902,16999.79,3720.171
14.36023,S,14.36023,1.05541,0.005358438,0.574097,0.00089838,0,55.62567,33.84658,0.05291842,60.99029,99.20837,9.554522,-51.3557477238418,-51.12,-4.915122,1148.78507166609,1109.528,286.0135,74.98357,75.54502,17010.88,3723.031
14.37023,S,14.37023,1.054988,0.005365768,0.5741534,0.0008977523,0,55.62567,33.80657,0.05281372,60.99029,99.20713,9.554211,-51.3326800451335,-51.09726,-4.910607,1148.27881028161,1109.017,285.9644,74.97933,75.54102,17021.97,3725.891
14.38023,S,14.38023,1.054566,0.005371481,0.5742099,0.0008987347,0,55.62567,33.76659,0.05280378,60.99029,99.20595,9.553915,-51.3096180170239,-51.07452,-4.90615,1147.7725631117,1108.506,285.9153,74.97509,75.53702,17033.06,3728.75
14.39023,S,14.39023,1.054143,0.005383886,0.5742664,0.0008994443,0,55.62567,33.72668,0.0527778,60.99029,99.20469,9.5536,-51.2866055730441,-51.05183,-4.90169,1147.26633808755,1107.995,285.8663,74.97085,75.533,17044.14,3731.609
14.40023,S,14.40023,1.053721,0.005387387,0.5743229,0.0009012737,0,55.62567,33.68679,0.05281747,60.99029,99.20349,9.553301,-51.263597241918,-51.02914,-4.897272,1146.76108514409,1107.485,285.8173,74.96661,75.52899,17055.21,3734.468
14.41023,S,14.41023,1.0533,0.005393692,0.5743792,0.0009016108,0,55.62567,33.64698,0.05276959,60.99029,99.20231,9.553005,-51.2406446276959,-51.00651,-4.892811,1146.25587018343,1106.975,285.7684,74.96236,75.52498,17066.28,3737.326
14.42023,S,14.42023,1.052878,0.00540375,0.5744357,0.0009024155,0,55.62567,33.60723,0.0527491,60.99029,99.20104,9.552689,-51.217733936597,-50.98392,-4.888371,1145.75066154874,1106.465,285.7195,74.95811,75.52096,17077.35,3740.183
14.43023,S,14.43023,1.052456,0.005413683,0.5744922,0.0009038466,0,55.62567,33.56752,0.05276512,60.99029,99.19984,9.552389,-51.1948260167234,-50.96133,-4.883959,1145.24547509852,1105.955,285.6707,74.95386,75.51694,17088.41,3743.04
14.44024,S,14.44024,1.052035,0.005414573,0.5745485,0.0009052556,0,55.62567,33.52784,0.05277978,60.99029,99.19857,9.552071,-51.1719380080891,-50.93876,-4.879546,1144.74126860026,1105.446,285.6219,74.9496,75.51292,17099.46,3745.896
14.45024,S,14.45024,1.051614,0.005426703,0.5746049,0.0009051503,0,55.62567,33.48827,0.05270617,60.99029,99.19731,9.551756,-51.1491359706812,-50.91628,-4.875094,1144.23710014537,1104.937,285.5732,74.94534,75.50889,17110.51,3748.752
14.46024,S,14.46024,1.051193,0.005434289,0.5746613,0.0009069232,0,55.62567,33.44873,0.05274187,60.99029,99.19611,9.551456,-51.1263306546599,-50.89379,-4.870711,1143.7329301104,1104.428,285.5245,74.94108,75.50487,17121.55,3751.608
14.47024,S,14.47024,1.050773,0.005445641,0.5747176,0.0009079351,0,55.62567,33.40922,0.05273315,60.99029,99.19484,9.551138,-51.1035427731288,-50.87132,-4.866301,1143.22876643098,1103.919,285.4758,74.93682,75.50083,17132.59,3754.463
14.48024,S,14.48024,1.050352,0.005456775,0.574774,0.0009095739,0,55.62567,33.36978,0.05276076,60.99029,99.19363,9.550837,-51.0807976645074,-50.84889,-4.861921,1142.72463292363,1103.41,285.4272,74.93255,75.4968,17143.63,3757.317
14.49024,S,14.49024,1.049931,0.005462015,0.5747692,0.0009111383,0,55.62567,33.32678,0.05278391,60.99029,99.19048,9.550047,-51.0560223038319,-50.82447,-4.857022,1142.22147931641,1102.902,285.3786,74.92828,75.49275,17154.66,3760.171
14.50024,S,14.50024,1.049511,0.005467034,0.5744527,0.0009115338,0,55.62567,33.26586,0.05273932,60.99029,99.17772,9.546858,-51.0210116193971,-50.79002,-4.849484,1141.71835589006,1102.394,285.3301,74.924,75.48872,17165.68,3763.025
14.51024,S,14.51024,1.049091,0.005481862,0.5741363,0.0009118917,0,55.62567,33.20506,0.0526926,60.99029,99.16496,9.543669,-50.9860721087962,-50.75564,-4.841958,1141.21526267284,1101.886,285.2817,74.91973,75.48467,17176.7,3765.878
14.52024,S,14.52024,1.048671,0.005483717,0.5738198,0.0009138843,0,55.62567,33.14434,0.05274032,60.99029,99.15219,9.540476,-50.9511688858864,-50.72129,-4.834496,1140.71316521095,1101.379,285.2334,74.91545,75.48063,17187.71,3768.73
14.53024,S,14.53024,1.048252,0.005490943,0.5735041,0.0009137132,0,55.62567,33.08381,0.0526631,60.99029,99.13947,9.537296,-50.916390678456,-50.68707,-4.826984,1140.21107413465,1100.872,285.1851,74.91116,75.47658,17198.72,3771.583
14.54024,S,14.54024,1.047832,0.005499445,0.5731876,0.0009144355,0,55.62567,33.02331,0.05263739,60.99029,99.12672,9.534107,-50.881625809182,-50.65286,-4.819504,1139.70902124943,1100.365,285.1369,74.90688,75.47252,17209.72,3774.434
14.55024,S,14.55024,1.047413,0.005503383,0.5728719,0.0009153701,0,55.62567,32.96297,0.05262399,60.99029,99.11398,9.530924,-50.8469535335039,-50.61874,-4.812052,1139.20796409813,1099.859,285.0888,74.90259,75.46847,17220.72,3777.285
14.56024,S,14.56024,1.046995,0.005508717,0.572557,0.0009155448,0,55.62567,32.90283,0.05256686,60.99029,99.1013,9.527752,-50.8124005925879,-50.58474,-4.804595,1138.70693721068,1099.353,285.0408,74.89829,75.4644,17231.72,3780.136
14.57024,S,14.57024,1.046576,0.005505022,0.5722412,0.0009159498,0,55.62567,32.84272,0.05252307,60.99029,99.08857,9.52457,-50.7778590892231,-50.55075,-4.79715,1138.20688216802,1098.848,284.9928,74.894,75.46035,17242.71,3782.986
14.58024,S,14.58024,1.046159,0.005502721,0.5719271,0.0009148551,0,55.62567,32.78284,0.0523934,60.99029,99.07592,9.521408,-50.7434551372995,-50.5169,-4.789682,1137.70685739353,1098.343,284.9449,74.88969,75.45629,17253.69,3785.835
14.59024,S,14.59024,1.045741,0.005503309,0.5716122,0.0009139917,0,55.62567,32.72303,0.05227722,60.99029,99.06325,9.51824,-50.7091029199626,-50.4831,-4.782231,1137.20687087586,1097.838,284.8971,74.88538,75.45222,17264.67,3788.685
14.60024,S,14.60024,1.045324,0.005507689,0.571298,0.0009136095,0,55.62567,32.66338,0.05218877,60.99029,99.05059,9.515076,-50.6748339032206,-50.44938,-4.774814,1136.70689079998,1097.333,284.8493,74.88107,75.44815,17275.64,3791.533
14.61024,S,14.61024,1.044906,0.005500641,0.5709831,0.0009138556,0,55.62567,32.60373,0.05213631,60.99029,99.0379,9.511902,-50.6405571629538,-50.41565,-4.767417,1136.20790641042,1096.829,284.8016,74.87675,75.44408,17286.61,3794.381
14.62024,S,14.62024,1.044489,0.005495008,0.5706689,0.000912206,0,55.62567,32.5443,0.05197592,60.99029,99.02526,9.508743,-50.6064164801654,-50.38206,-4.759981,1135.70895235454,1096.325,284.754,74.87243,75.44001,17297.57,3797.229
14.63024,S,14.63024,1.044073,0.005497509,0.5703555,0.0009107935,0,55.62567,32.485,0.05182931,60.99029,99.01265,9.50559,-50.5723584304987,-50.34855,-4.752573,1135.21003663003,1095.821,284.7065,74.86811,75.43592,17308.53,3800.076
14.64024,S,14.64024,1.043656,0.005488688,0.5700414,0.0009107287,0,55.62567,32.42576,0.0517597,60.99029,98.99999,9.502426,-50.538325246385,-50.31506,-4.745214,1134.71210861196,1095.318,284.6591,74.86378,75.43184,17319.48,3802.923
14.65024,S,14.65024,1.04324,0.00548515,0.569728,0.0009087895,0,55.62567,32.36671,0.05158377,60.99029,98.98739,9.499275,-50.5044084081501,-50.28169,-4.737818,1134.21419502641,1094.815,284.6117,74.85944,75.42775,17330.43,3805.77
14.66024,S,14.66024,1.042824,0.005481436,0.5694146,0.0009077264,0,55.62567,32.30774,0.05145783,60.99029,98.97477,9.49612,-50.4705349353218,-50.24836,-4.730456,1133.7163118403,1094.312,284.5644,74.85511,75.42366,17341.38,3808.616
14.67024,S,14.67024,1.042408,0.005467749,0.5691012,0.0009066348,0,55.62567,32.24884,0.0513306,60.99029,98.96216,9.492968,-50.4367124360322,-50.21508,-4.723103,1133.21943228378,1093.81,284.5172,74.85077,75.41957,17352.31,3811.461
14.68024,S,14.68024,1.041992,0.005462455,0.5687878,0.0009038945,0,55.62567,32.19013,0.05111039,60.99029,98.94956,9.489819,-50.4029868546054,-50.1819,-4.715718,1132.72257516846,1093.308,284.4701,74.84642,75.41547,17363.25,3814.306
14.69024,S,14.69024,1.041577,0.005441087,0.5684752,0.0009025449,0,55.62567,32.13153,0.05096926,60.99029,98.93697,9.486671,-50.3693268836706,-50.14878,-4.708392,1132.2266977176,1092.807,284.423,74.84207,75.41138,17374.17,3817.151
14.70024,S,14.70024,1.041163,0.005427987,0.5681633,0.0008985422,0,55.62567,32.07311,0.05067874,60.99029,98.92445,9.483541,-50.3357906238305,-50.11579,-4.701001,1131.73085069249,1092.306,284.376,74.83772,75.40729,17385.1,3819.995
14.71024,S,14.71024,1.040749,0.005416334,0.5678515,0.0008959082,0,55.62567,32.01477,0.05046595,60.99029,98.91192,9.480408,-50.3022995916737,-50.08284,-4.693664,1131.23503412171,1091.805,284.3291,74.83336,75.40318,17396.02,3822.838
14.72024,S,14.72024,1.040334,0.005395539,0.5675389,0.0008935141,0,55.62567,31.9565,0.05026725,60.99029,98.89935,9.477266,-50.2688401830335,-50.04992,-4.686342,1130.74018919061,1091.305,284.2822,74.829,75.39909,17406.93,3825.681
14.73024,S,14.73024,1.039921,0.005377682,0.5672278,0.0008896164,0,55.62567,31.89846,0.04998443,60.99029,98.88686,9.474142,-50.2355186574161,-50.01714,-4.679,1130.24538270952,1090.805,284.2354,74.82464,75.39498,17417.84,3828.524
14.74024,S,14.74024,1.039507,0.005366621,0.566916,0.0008862058,0,55.62567,31.84048,0.04972963,60.99029,98.87433,9.47101,-50.2022294096039,-49.98439,-4.67168,1129.75059872635,1090.305,284.1887,74.82027,75.39087,17428.74,3831.366
14.75024,S,14.75024,1.039093,0.005352369,0.5666041,0.0008839177,0,55.62567,31.78258,0.04953836,60.99029,98.86179,9.467875,-50.1689844375747,-49.95168,-4.664404,1129.25681831978,1089.806,284.1421,74.81591,75.38676,17439.64,3834.207
14.76024,S,14.76024,1.038681,0.005335093,0.5662938,0.0008811085,0,55.62567,31.72491,0.04931829,60.99029,98.84931,9.464756,-50.1358602277765,-49.91909,-4.657138,1128.76304442786,1089.307,284.0955,74.81154,75.38264,17450.53,3837.049
14.77024,S,14.77024,1.038268,0.005327611,0.5659828,0.000877803,0,55.62567,31.66727,0.04907094,60.99029,98.83681,9.461632,-50.1027752703445,-49.88654,-4.649862,1128.26930906088,1088.808,284.049,74.80717,75.37852,17461.42,3839.889
14.78024,S,14.78024,1.037855,0.005326942,0.5656717,0.0008761114,0,55.62567,31.60974,0.04891428,60.99029,98.8243,9.458502,-50.0697362454887,-49.85403,-4.642648,1127.77559624898,1088.309,284.0026,74.8028,75.3744,17472.3,3842.73
14.79024,S,14.79024,1.037442,0.005310121,0.5653606,0.0008755413,0,55.62567,31.55229,0.04882051,60.99029,98.81177,9.45537,-50.0367417497878,-49.82156,-4.635481,1127.28286299424,1087.811,283.9562,74.79842,75.37028,17483.18,3845.57
14.80024,S,14.80024,1.03703,0.005303235,0.5650503,0.0008723182,0,55.62567,31.49501,0.04857915,60.99029,98.79929,9.452251,-50.0038608781073,-49.78921,-4.628247,1126.79016030141,1087.313,283.9099,74.79404,75.36615,17494.05,3848.409
14.81024,S,14.81024,1.036618,0.005304668,0.5647399,0.0008707299,0,55.62567,31.43785,0.04842926,60.99029,98.7868,9.449129,-49.97102620011,-49.7569,-4.621078,1126.2974881993,1086.815,283.8637,74.78967,75.36201,17504.92,3851.248
14.82024,S,14.82024,1.036206,0.005292921,0.5644296,0.0008705082,0,55.62567,31.38076,0.04835565,60.99029,98.7743,9.446003,-49.9382366849518,-49.72463,-4.613963,1125.80581164163,1086.318,283.8176,74.78528,75.35788,17515.78,3854.086
14.83024,S,14.83024,1.035795,0.005286495,0.5641201,0.0008681249,0,55.62567,31.32385,0.04816221,60.99029,98.76185,9.44289,-49.9055625636101,-49.69248,-4.6068,1125.31414966447,1085.821,283.7715,74.78089,75.35374,17526.64,3856.924
14.84024,S,14.84024,1.035384,0.00528853,0.5638106,0.0008666164,0,55.62567,31.26706,0.04801766,60.99029,98.74939,9.439775,-49.8729524076442,-49.66039,-4.599679,1124.82251029936,1085.324,283.7255,74.7765,75.34959,17537.49,3859.761
14.85024,S,14.85024,1.034973,0.005285692,0.5635011,0.0008664954,0,55.62567,31.21033,0.04795026,60.99029,98.73692,9.436657,-49.8403770735191,-49.62833,-4.592608,1124.33187446987,1084.828,283.6796,74.77213,75.34546,17548.34,3862.598
14.86024,S,14.86024,1.034563,0.005279852,0.5631923,0.0008655774,0,55.62567,31.15376,0.04783881,60.99029,98.72448,9.433548,-49.8078809061506,-49.59635,-4.585528,1123.84124522419,1084.332,283.6337,74.76773,75.34131,17559.19,3865.435
14.87024,S,14.87024,1.034152,0.005282347,0.5628828,0.0008641668,0,55.62567,31.09727,0.04770047,60.99029,98.71202,9.430433,-49.7754444549322,-49.56443,-4.578444,1123.35064663975,1083.836,283.5879,74.76334,75.33716,17570.02,3868.271
14.88025,S,14.88025,1.033742,0.005283226,0.562574,0.0008641225,0,55.62567,31.04091,0.04763778,60.99029,98.69957,9.42732,-49.7430733287841,-49.53257,-4.571417,1122.86105157483,1083.341,283.5422,74.75895,75.33301,17580.86,3871.107
14.89025,S,14.89025,1.033332,0.005283977,0.5622652,0.0008638134,0,55.62567,30.98465,0.04756051,60.99029,98.68713,9.42421,-49.7107724234704,-49.50078,-4.564392,1122.37148719328,1082.846,283.4966,74.75455,75.32885,17591.69,3873.942
14.90025,S,14.90025,1.032923,0.005287065,0.5619572,0.0008634844,0,55.62567,30.92857,0.04748235,60.99029,98.67472,9.421108,-49.6785635828825,-49.46908,-4.55739,1121.88192140522,1082.351,283.451,74.75015,75.32469,17602.51,3876.777
14.91025,S,14.91025,1.032513,0.005285239,0.5616485,0.0008635359,0,55.62567,30.8725,0.0474252,60.99029,98.66227,9.417995,-49.6463559913797,-49.43738,-4.550398,1121.39335911594,1081.857,283.4055,74.74575,75.32053,17613.33,3879.611
14.92025,S,14.92025,1.032104,0.005288888,0.5613405,0.0008627856,0,55.62567,30.81662,0.04732417,60.99029,98.64986,9.414894,-49.6142681356283,-49.4058,-4.543405,1120.90480344034,1081.363,283.36,74.74136,75.31638,17624.14,3882.445
14.93025,S,14.93025,1.031696,0.005295568,0.5610332,0.0008629301,0,55.62567,30.76087,0.04727232,60.99029,98.63747,9.411797,-49.5822540716465,-49.37429,-4.536453,1120.41628653307,1080.869,283.3146,74.73695,75.31221,17634.95,3885.278
14.94025,S,14.94025,1.031287,0.005295949,0.5607253,0.0008635675,0,55.62567,30.70518,0.0472476,60.99029,98.62505,9.408691,-49.5502722222959,-49.34281,-4.529523,1119.92875703524,1080.376,283.2693,74.73254,75.30804,17645.76,3888.111
14.95025,S,14.95025,1.030879,0.005304548,0.5604181,0.0008631779,0,55.62567,30.64964,0.0471667,60.99029,98.61267,9.405596,-49.5183791361632,-49.31142,-4.52258,1119.44126632785,1079.883,283.2241,74.72813,75.30386,17656.55,3890.944
14.96025,S,14.96025,1.030471,0.005311811,0.5601108,0.0008641275,0,55.62567,30.59422,0.04715903,60.99029,98.60027,9.402496,-49.486541099716,-49.28008,-4.515691,1118.95378227359,1079.39,283.1789,74.72372,75.29969,17667.35,3893.776
