Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
21.19039,21.19039,0.01,0,0.6725808,0,0,5.271142,0.001702464,0,-32.13438811,-32.13438811,-9.93794E-07,10.47590828,-10.47590824,0.000956003,-89.99477,-89.99477,9400.818,0.02694524
21.20039,21.20039,0.01,0,0.6725804,0,0,5.271142,0.001811925,0,-32.13370713,-32.13370713,-1.02475E-06,10.79724534,-10.7972453,0.000955993,-89.99493,-89.99493,9400.71,0.02695479
21.21039,21.21039,0.01013492,0,0.6725799,0,0,5.271142,0.001924793,0,-32.13300876,-32.13300876,-1.05569E-06,11.11857542,-11.11857538,0.000955982,-89.99507,-89.99507,9400.599,0.02696435
21.22039,21.22039,0.01042781,0,0.670768,0,0,5.271142,0.002035572,0,-32.13232182,-32.13232182,-1.08372E-06,11.43989863,-11.43989859,0.000955971,-89.99522,-89.99522,9400.484,0.02697391
21.23039,21.23039,0.0107207,0,0.6669568,0,0,5.271142,0.002142691,0,-32.1316607,-32.1316607,-1.10825E-06,11.76121523,-11.76121519,0.00095596,-89.99535,-89.99535,9400.367,0.02698347
21.24039,21.24039,0.01101358,0,0.6633031,0,0,5.271142,0.002252349,0,-32.13098667,-32.13098667,-1.1327E-06,12.08252509,-12.08252505,0.000955949,-89.99547,-89.99547,9400.246,0.02699303
21.25039,21.25039,0.01130645,0,0.659796,0,0,5.271142,0.002364538,0,-32.13029029,-32.13029029,-1.15706E-06,12.40382798,-12.40382795,0.000955937,-89.99558,-89.99558,9400.122,0.02700259
21.26039,21.26039,0.01159931,0,0.6564263,0,0,5.271142,0.00247925,0,-32.12958696,-32.12958696,-1.18135E-06,12.72512384,-12.72512381,0.000955925,-89.99569,-89.99569,9399.995,0.02701215
21.27039,21.27039,0.01189217,0,0.653185,0,0,5.271142,0.00259648,0,-32.12885978,-32.12885978,-1.20557E-06,13.04641243,-13.0464124,0.000955913,-89.9958,-89.9958,9399.864,0.02702171
21.28039,21.28039,0.01218502,0,0.6500641,0,0,5.271142,0.00271622,0,-32.12812168,-32.12812168,-1.22972E-06,13.36769364,-13.36769361,0.000955901,-89.9959,-89.9959,9399.73,0.02703127
21.29039,21.29039,0.01247787,0,0.6470566,0,0,5.271142,0.002838469,0,-32.12736917,-32.12736917,-1.25379E-06,13.68896733,-13.68896729,0.000955889,-89.996,-89.996,9399.594,0.02704083
21.30039,21.30039,0.0127707,0,0.6441557,0,0,5.271142,0.002963213,0,-32.12659828,-32.12659828,-1.2778E-06,14.0102333,-14.01023327,0.000955876,-89.99609,-89.99609,9399.454,0.02705039
21.31039,21.31039,0.01306353,0,0.641355,0,0,5.271142,0.003090452,0,-32.12581845,-32.12581845,-1.30175E-06,14.33149148,-14.33149145,0.000955863,-89.99618,-89.99618,9399.311,0.02705994
21.32039,21.32039,0.01335636,0,0.6386492,0,0,5.271142,0.003220181,0,-32.12501677,-32.12501677,-1.32563E-06,14.65274164,-14.65274161,0.000955849,-89.99626,-89.99626,9399.164,0.0270695
21.33039,21.33039,0.01364917,0,0.6360329,0,0,5.271142,0.003352389,0,-32.12419721,-32.12419721,-1.34945E-06,14.9739836,-14.97398357,0.000955836,-89.99634,-89.99634,9399.015,0.02707906
21.34039,21.34039,0.01394197,0,0.6335015,0,0,5.271142,0.003487078,0,-32.1233697,-32.1233697,-1.37321E-06,15.29521729,-15.29521726,0.000955822,-89.99641,-89.99641,9398.861,0.02708862
21.35039,21.35039,0.01423477,0,0.6310501,0,0,5.271142,0.003624238,0,-32.12253126,-32.12253126,-1.39692E-06,15.6164426,-15.61644257,0.000955808,-89.99649,-89.99649,9398.705,0.02709818
21.36039,21.36039,0.01452756,0,0.6286748,0,0,5.271142,0.003763865,0,-32.12167047,-32.12167047,-1.42057E-06,15.93765929,-15.93765926,0.000955794,-89.99657,-89.99657,9398.546,0.02710774
21.37039,21.37039,0.01482034,0,0.6263718,0,0,5.271142,0.003905958,0,-32.12079925,-32.12079925,-1.44417E-06,16.25886728,-16.25886725,0.00095578,-89.99664,-89.99664,9398.384,0.02711729
21.38039,21.38039,0.01511311,0,0.6241374,0,0,5.271142,0.004050506,0,-32.1199022,-32.1199022,-1.46772E-06,16.58006629,-16.58006626,0.000955765,-89.9967,-89.9967,9398.218,0.02712685
21.39039,21.39039,0.01540587,0,0.6219683,0,0,5.271142,0.00419751,0,-32.11900018,-32.11900018,-1.49121E-06,16.90125629,-16.90125626,0.00095575,-89.99676,-89.99676,9398.049,0.02713641
21.40039,21.40039,0.01569863,0,0.6198614,0,0,5.271142,0.004346964,0,-32.11808028,-32.11808028,-1.51466E-06,17.22243708,-17.22243705,0.000955735,-89.99682,-89.99682,9397.877,0.02714597
21.41039,21.41039,0.01599137,0,0.6178136,0,0,5.271142,0.004498864,0,-32.11714647,-32.11714647,-1.53806E-06,17.54360854,-17.54360851,0.00095572,-89.99688,-89.99688,9397.701,0.02715552
21.42039,21.42039,0.01628411,0,0.6158226,0,0,5.271142,0.004653204,0,-32.11619727,-32.11619727,-1.56141E-06,17.8647705,-17.86477048,0.000955704,-89.99693,-89.99693,9397.522,0.02716508
21.4304,21.4304,0.01657683,0,0.6138853,0,0,5.271142,0.004809981,0,-32.11523068,-32.11523068,-1.58472E-06,18.1859228,-18.18592278,0.000955688,-89.99699,-89.99699,9397.341,0.02717464
21.4404,21.4404,0.01686955,0,0.6119999,0,0,5.271142,0.004969196,0,-32.11425019,-32.11425019,-1.60798E-06,18.5070653,-18.50706527,0.000955672,-89.99704,-89.99704,9397.155,0.02718419
21.4504,21.4504,0.01716226,0,0.6101636,0,0,5.271142,0.005130835,0,-32.11325677,-32.11325677,-1.6312E-06,18.82819786,-18.82819783,0.000955656,-89.99709,-89.99709,9396.967,0.02719375
21.4604,21.4604,0.01745496,0,0.6083745,0,0,5.271142,0.005294904,0,-32.11224896,-32.11224896,-1.65438E-06,19.14932034,-19.14932031,0.000955639,-89.99714,-89.99714,9396.775,0.02720331
21.4704,21.4704,0.01774764,0,0.6066309,0,0,5.271142,0.005461395,0,-32.11122724,-32.11122724,-1.67752E-06,19.4704326,-19.47043258,0.000955622,-89.99718,-89.99718,9396.581,0.02721287
21.4804,21.4804,0.01804032,0,0.6049305,0,0,5.271142,0.005630306,0,-32.11018962,-32.11018962,-1.70061E-06,19.79153449,-19.79153447,0.000955605,-89.99724,-89.99724,9396.383,0.02722242
21.4904,21.4904,0.01833299,0,0.6032716,0,0,5.271142,0.005801628,0,-32.1091366,-32.1091366,-1.72367E-06,20.11262585,-20.11262583,0.000955588,-89.99728,-89.99728,9396.182,0.02723198
21.5004,21.5004,0.01862564,0,0.6016528,0,0,5.271142,0.005975366,0,-32.10806769,-32.10806769,-1.74669E-06,20.43370652,-20.4337065,0.000955571,-89.99731,-89.99731,9395.978,0.02724153
21.5104,21.5104,0.01891829,0,0.6000721,0,0,5.271142,0.006151514,0,-32.10698835,-32.10698835,-1.76967E-06,20.7547764,-20.75477637,0.000955553,-89.99736,-89.99736,9395.77,0.02725109
21.5204,21.5204,0.01921093,0,0.5985284,0,0,5.271142,0.006330065,0,-32.10588815,-32.10588815,-1.79262E-06,21.07583527,-21.07583525,0.000955535,-89.9974,-89.9974,9395.559,0.02726064
21.5304,21.5304,0.01950355,0,0.5970203,0,0,5.271142,0.006511019,0,-32.10477603,-32.10477603,-1.81553E-06,21.39688302,-21.396883,0.000955517,-89.99744,-89.99744,9395.345,0.0272702
21.5404,21.5404,0.01979616,0,0.5955461,0,0,5.271142,0.006694373,0,-32.10365049,-32.10365049,-1.8384E-06,21.71791952,-21.7179195,0.000955498,-89.99748,-89.99748,9395.128,0.02727975
21.5504,21.5504,0.02008877,0,0.5941049,0,0,5.271142,0.006880124,0,-32.10250708,-32.10250708,-1.86124E-06,22.03894458,-22.03894456,0.00095548,-89.99751,-89.99751,9394.907,0.02728931
21.5604,21.5604,0.02038136,0,0.5936003,0,0,5.271142,0.00707906,0,-32.10129015,-32.10129015,-1.88692E-06,22.35995748,-22.35995746,0.000955461,-89.99755,-89.99755,9394.684,0.02729886
21.5704,21.5704,0.02067394,0,0.5935945,0,0,5.271142,0.007286768,0,-32.10001064,-32.10001064,-1.91416E-06,22.68095758,-22.68095756,0.000955442,-89.99758,-89.99758,9394.457,0.02730842
21.5804,21.5804,0.02096651,0,0.5935887,0,0,5.271142,0.007497475,0,-32.0987187,-32.0987187,-1.94141E-06,23.00194476,-23.00194474,0.000955422,-89.99762,-89.99762,9394.227,0.02731797
21.5904,21.5904,0.02125906,0,0.5935829,0,0,5.271142,0.007711173,0,-32.09740045,-32.09740045,-1.96864E-06,23.32291875,-23.32291873,0.000955403,-89.99765,-89.99765,9393.993,0.02732753
21.6004,21.6004,0.0215516,0,0.5935771,0,0,5.271142,0.007927866,0,-32.09607723,-32.09607723,-1.99588E-06,23.64387952,-23.6438795,0.000955383,-89.99769,-89.99769,9393.757,0.02733708
21.6104,21.6104,0.02184412,0,0.5935714,0,0,5.271142,0.008147559,0,-32.09472718,-32.09472718,-2.02311E-06,23.96482678,-23.96482676,0.000955363,-89.99771,-89.99771,9393.518,0.02734663
21.6204,21.6204,0.02213664,0,0.5935655,0,0,5.271142,0.008370236,0,-32.09335975,-32.09335975,-2.05034E-06,24.28576037,-24.28576035,0.000955342,-89.99775,-89.99775,9393.274,0.02735619
21.6304,21.6304,0.02242914,0,0.5935597,0,0,5.271142,0.00859591,0,-32.09196997,-32.09196997,-2.07757E-06,24.60668006,-24.60668005,0.000955321,-89.99777,-89.99777,9393.028,0.02736574
21.6404,21.6404,0.02272163,0,0.5935379,0,0,5.271142,0.008824341,0,-32.09056777,-32.09056777,-2.10473E-06,24.92758573,-24.92758572,0.0009553,-89.9978,-89.9978,9392.779,0.02737529
21.6504,21.6504,0.0230141,0,0.5935321,0,0,5.271142,0.009055995,0,-32.08914719,-32.08914719,-2.13195E-06,25.2484772,-25.24847718,0.000955279,-89.99783,-89.99783,9392.526,0.02738485
21.6604,21.6604,0.02330656,0,0.5935264,0,0,5.271142,0.00929064,0,-32.08770873,-32.08770873,-2.15917E-06,25.56935428,-25.56935426,0.000955257,-89.99786,-89.99786,9392.271,0.0273944
21.6704,21.6704,0.02359901,0,0.5935206,0,0,5.271142,0.00952827,0,-32.08624842,-32.08624842,-2.18638E-06,25.89021676,-25.89021674,0.000955235,-89.99789,-89.99789,9392.012,0.02740395
21.6804,21.6804,0.02389144,0,0.5935148,0,0,5.271142,0.0097689,0,-32.08476774,-32.08476774,-2.2136E-06,26.21106443,-26.21106441,0.000955213,-89.99791,-89.99791,9391.75,0.0274135
21.6904,21.6904,0.02418385,0,0.593509,0,0,5.271142,0.01001252,0,-32.08327017,-32.08327017,-2.24081E-06,26.53189712,-26.5318971,0.000955191,-89.99794,-89.99794,9391.484,0.02742306
21.7004,21.7004,0.02447626,0,0.5935032,0,0,5.271142,0.01025912,0,-32.08176019,-32.08176019,-2.26801E-06,26.85271471,-26.8527147,0.000955168,-89.99796,-89.99796,9391.216,0.02743261
21.7104,21.7104,0.02476864,0,0.5934975,0,0,5.271142,0.01050872,0,-32.08023083,-32.08023083,-2.29521E-06,27.17351702,-27.173517,0.000955145,-89.99799,-89.99799,9390.944,0.02744216
21.7204,21.7204,0.02506102,0,0.5934917,0,0,5.271142,0.0107613,0,-32.07867863,-32.07867863,-2.32241E-06,27.49430379,-27.49430378,0.000955122,-89.99801,-89.99801,9390.669,0.02745171
21.7304,21.7304,0.02535337,0,0.593486,0,0,5.271142,0.01101688,0,-32.07711053,-32.07711053,-2.34961E-06,27.81507489,-27.81507488,0.000955099,-89.99803,-89.99803,9390.391,0.02746126
21.7404,21.7404,0.02564572,0,0.5934802,0,0,5.271142,0.01127544,0,-32.07551909,-32.07551909,-2.3768E-06,28.13583008,-28.13583006,0.000955075,-89.99805,-89.99805,9390.109,0.02747081
21.7504,21.7504,0.02593804,0,0.5934744,0,0,5.271142,0.01153698,0,-32.07392069,-32.07392069,-2.40399E-06,28.45656928,-28.45656926,0.000955051,-89.99808,-89.99808,9389.825,0.02748036
21.7604,21.7604,0.02623035,0,0.5934686,0,0,5.271142,0.01180152,0,-32.07229845,-32.07229845,-2.43118E-06,28.77729225,-28.77729224,0.000955026,-89.9981,-89.9981,9389.537,0.02748991
21.7704,21.7704,0.02652265,0,0.5934628,0,0,5.271142,0.01206904,0,-32.07065783,-32.07065783,-2.45836E-06,29.09799882,-29.09799881,0.000955002,-89.99812,-89.99812,9389.246,0.02749946
21.7804,21.7804,0.02681493,0,0.593457,0,0,5.271142,0.01233955,0,-32.06899983,-32.06899983,-2.48555E-06,29.41868881,-29.4186888,0.000954977,-89.99814,-89.99814,9388.952,0.02750901
21.7904,21.7904,0.02710719,0,0.5934513,0,0,5.271142,0.01261304,0,-32.06731898,-32.06731898,-2.51272E-06,29.739362,-29.73936198,0.000954952,-89.99816,-89.99816,9388.654,0.02751856
21.8004,21.8004,0.02739944,0,0.5934455,0,0,5.271142,0.01288951,0,-32.06562124,-32.06562124,-2.5399E-06,30.0600182,-30.06001819,0.000954926,-89.99818,-89.99818,9388.354,0.02752811
21.8104,21.8104,0.02769167,0,0.5934397,0,0,5.271142,0.01316897,0,-32.06391059,-32.06391059,-2.56707E-06,30.3806573,-30.38065729,0.000954901,-89.9982,-89.9982,9388.05,0.02753766
21.8204,21.8204,0.02798388,0,0.5934339,0,0,5.271142,0.01345142,0,-32.06217758,-32.06217758,-2.59423E-06,30.70127907,-30.70127905,0.000954875,-89.99822,-89.99822,9387.743,0.02754721
21.8304,21.8304,0.02827608,0,0.5934281,0,0,5.271142,0.01373684,0,-32.06042818,-32.06042818,-2.6214E-06,31.02188334,-31.02188333,0.000954849,-89.99823,-89.99823,9387.433,0.02755676
21.8404,21.8404,0.02856826,0,0.5934224,0,0,5.271142,0.01402525,0,-32.05865991,-32.05865991,-2.64856E-06,31.34246994,-31.34246992,0.000954822,-89.99825,-89.99825,9387.119,0.02756631
21.8504,21.8504,0.02886042,0,0.5934166,0,0,5.271142,0.01431664,0,-32.05686879,-32.05686879,-2.67572E-06,31.66303862,-31.6630386,0.000954795,-89.99828,-89.99828,9386.803,0.02757586
21.8604,21.8604,0.02915256,0,0.5934108,0,0,5.271142,0.01461101,0,-32.05506724,-32.05506724,-2.70287E-06,31.98358928,-31.98358927,0.000954768,-89.99829,-89.99829,9386.482,0.0275854
21.87041,21.87041,0.02944469,0,0.593405,0,0,5.271142,0.01490837,0,-32.0532488,-32.0532488,-2.73002E-06,32.30412176,-32.30412175,0.000954741,-89.99831,-89.99831,9386.159,0.02759495
21.88041,21.88041,0.0297368,0,0.5933993,0,0,5.271142,0.0152087,0,-32.05140156,-32.05140156,-2.75717E-06,32.62463577,-32.62463576,0.000954714,-89.99832,-89.99832,9385.833,0.0276045
21.89041,21.89041,0.03002889,0,0.5933935,0,0,5.271142,0.01551201,0,-32.04954189,-32.04954189,-2.78431E-06,32.94513118,-32.94513117,0.000954686,-89.99834,-89.99834,9385.504,0.02761405
21.90041,21.90041,0.03032096,0,0.5933877,0,0,5.271142,0.0158183,0,-32.04766137,-32.04766137,-2.81145E-06,33.26560779,-33.26560777,0.000954658,-89.99836,-89.99836,9385.171,0.02762359
21.91041,21.91041,0.03061302,0,0.5933819,0,0,5.271142,0.01612757,0,-32.04576792,-32.04576792,-2.83859E-06,33.58606546,-33.58606545,0.000954629,-89.99837,-89.99837,9384.835,0.02763314
21.92041,21.92041,0.03090505,0,0.5933762,0,0,5.271142,0.01643983,0,-32.04385213,-32.04385213,-2.86572E-06,33.90650397,-33.90650396,0.000954601,-89.99838,-89.99838,9384.496,0.02764269
21.93041,21.93041,0.03119707,0,0.5933704,0,0,5.271142,0.01675505,0,-32.04191995,-32.04191995,-2.89285E-06,34.22692317,-34.22692315,0.000954572,-89.99841,-89.99841,9384.154,0.02765223
21.94041,21.94041,0.03148907,0,0.5933646,0,0,5.271142,0.01707325,0,-32.03997088,-32.03997088,-2.91997E-06,34.54732287,-34.54732285,0.000954542,-89.99842,-89.99842,9383.809,0.02766178
21.95041,21.95041,0.03178104,0,0.593359,0,0,5.271142,0.01739443,0,-32.0380069,-32.0380069,-2.94709E-06,34.86770293,-34.86770292,0.000954513,-89.99843,-89.99843,9383.46,0.02767132
21.96041,21.96041,0.03207301,0,0.5933532,0,0,5.271142,0.01771859,0,-32.0360176,-32.0360176,-2.97421E-06,35.1880631,-35.18806309,0.000954483,-89.99844,-89.99844,9383.108,0.02768087
21.97041,21.97041,0.03236495,0,0.5933474,0,0,5.271142,0.01804572,0,-32.03400991,-32.03400991,-3.00132E-06,35.50840319,-35.50840318,0.000954453,-89.99846,-89.99846,9382.753,0.02769041
21.98041,21.98041,0.03265687,0,0.5933416,0,0,5.271142,0.01837581,0,-32.03198832,-32.03198832,-3.02843E-06,35.82872307,-35.82872305,0.000954423,-89.99847,-89.99847,9382.395,0.02769996
21.99041,21.99041,0.03294877,0,0.5933359,0,0,5.271142,0.01870889,0,-32.02994736,-32.02994736,-3.05554E-06,36.14902253,-36.14902252,0.000954392,-89.99849,-89.99849,9382.033,0.0277095
22.00041,22.00041,0.03324065,0,0.5933301,0,0,5.271142,0.01904494,0,-32.02788802,-32.02788802,-3.08264E-06,36.46930141,-36.46930139,0.000954361,-89.9985,-89.9985,9381.669,0.02771905
22.01041,22.01041,0.03353251,0,0.5933243,0,0,5.271142,0.01938397,0,-32.02580931,-32.02580931,-3.10974E-06,36.78955949,-36.78955948,0.00095433,-89.99851,-89.99851,9381.301,0.02772859
22.02041,22.02041,0.03382435,0,0.5933185,0,0,5.271142,0.01972595,0,-32.02371768,-32.02371768,-3.13683E-06,37.10979666,-37.10979665,0.000954299,-89.99853,-89.99853,9380.93,0.02773813
22.03041,22.03041,0.03411617,0,0.5933128,0,0,5.271142,0.02007092,0,-32.02159824,-32.02159824,-3.16392E-06,37.43001264,-37.43001262,0.000954267,-89.99854,-89.99854,9380.556,0.02774767
22.04041,22.04041,0.03440797,0,0.593307,0,0,5.271142,0.02041885,0,-32.01946936,-32.01946936,-3.19101E-06,37.75020732,-37.75020731,0.000954235,-89.99856,-89.99856,9380.178,0.02775722
22.05041,22.05041,0.03469975,0,0.5933014,0,0,5.271142,0.02076977,0,-32.01731813,-32.01731813,-3.21809E-06,38.0703805,-38.07038048,0.000954203,-89.99856,-89.99856,9379.797,0.02776676
22.06041,22.06041,0.03499151,0,0.5932956,0,0,5.271142,0.02112364,0,-32.01515696,-32.01515696,-3.24517E-06,38.39053206,-38.39053205,0.000954171,-89.99857,-89.99857,9379.413,0.0277763
22.07041,22.07041,0.03528325,0,0.5932899,0,0,5.271142,0.02148048,0,-32.01296848,-32.01296848,-3.27225E-06,38.71066174,-38.71066172,0.000954138,-89.99859,-89.99859,9379.026,0.02778584
22.08041,22.08041,0.03557497,0,0.5932841,0,0,5.271142,0.02184029,0,-32.01076659,-32.01076659,-3.29932E-06,39.03076939,-39.03076938,0.000954105,-89.9986,-89.9986,9378.636,0.02779538
22.09041,22.09041,0.03586666,0,0.5932783,0,0,5.271142,0.02220306,0,-32.00853936,-32.00853936,-3.32638E-06,39.35085478,-39.35085477,0.000954072,-89.99861,-89.99861,9378.242,0.02780492
22.10041,22.10041,0.03615833,0,0.5932725,0,0,5.271142,0.02256881,0,-32.00630021,-32.00630021,-3.35344E-06,39.67091778,-39.67091776,0.000954038,-89.99862,-89.99862,9377.846,0.02781446
22.11041,22.11041,0.03644998,0,0.5932669,0,0,5.271142,0.02293752,0,-32.00404865,-32.00404865,-3.3805E-06,39.99095826,-39.99095824,0.000954005,-89.99863,-89.99863,9377.445,0.02782401
22.12041,22.12041,0.03674161,0,0.5932611,0,0,5.271142,0.0233092,0,-32.00176926,-32.00176926,-3.40755E-06,40.31097594,-40.31097593,0.00095397,-89.99864,-89.99864,9377.042,0.02783355
22.13041,22.13041,0.03703322,0,0.5932553,0,0,5.271142,0.02368384,0,-31.99947002,-31.99947002,-3.4346E-06,40.63097063,-40.63097062,0.000953936,-89.99866,-89.99866,9376.636,0.02784308
22.14041,22.14041,0.0373248,0,0.5932496,0,0,5.271142,0.02406144,0,-31.99715835,-31.99715835,-3.46165E-06,40.95094221,-40.9509422,0.000953901,-89.99866,-89.99866,9376.227,0.02785262
22.15041,22.15041,0.03761636,0,0.5932438,0,0,5.271142,0.02444202,0,-31.99482979,-31.99482979,-3.48869E-06,41.2708905,-41.27089049,0.000953867,-89.99868,-89.99868,9375.813,0.02786216
22.16041,22.16041,0.03790791,0,0.593238,0,0,5.271142,0.02482553,0,-31.99247889,-31.99247889,-3.51572E-06,41.59081528,-41.59081527,0.000953831,-89.99869,-89.99869,9375.397,0.0278717
22.17041,22.17041,0.03819942,0,0.5932324,0,0,5.271142,0.02521204,0,-31.99011109,-31.99011109,-3.54276E-06,41.91071639,-41.91071638,0.000953796,-89.9987,-89.9987,9374.979,0.02788124
22.18041,22.18041,0.03849091,0,0.5932266,0,0,5.271142,0.02560149,0,-31.9877284,-31.9877284,-3.56979E-06,42.23059366,-42.23059365,0.00095376,-89.9987,-89.9987,9374.557,0.02789078
22.19041,22.19041,0.03878238,0,0.5932208,0,0,5.271142,0.0259939,0,-31.98532087,-31.98532087,-3.59681E-06,42.55044686,-42.55044685,0.000953724,-89.99872,-89.99872,9374.131,0.02790031
22.20041,22.20041,0.03907383,0,0.593215,0,0,5.271142,0.02638926,0,-31.98290092,-31.98290092,-3.62382E-06,42.87027587,-42.87027586,0.000953688,-89.99873,-89.99873,9373.702,0.02790985
22.21041,22.21041,0.03936525,0,0.5932093,0,0,5.271142,0.02678758,0,-31.98046855,-31.98046855,-3.65084E-06,43.19008054,-43.19008053,0.000953652,-89.99873,-89.99873,9373.271,0.02791939
22.22041,22.22041,0.03965665,0,0.5932037,0,0,5.271142,0.02718888,0,-31.97800738,-31.97800738,-3.67785E-06,43.50986061,-43.5098606,0.000953615,-89.99875,-89.99875,9372.835,0.02792892
22.23041,22.23041,0.03994803,0,0.5931979,0,0,5.271142,0.02759313,0,-31.97553925,-31.97553925,-3.70485E-06,43.829616,-43.82961599,0.000953578,-89.99875,-89.99875,9372.396,0.02793846
22.24041,22.24041,0.04023938,0,0.5931922,0,0,5.271142,0.02800033,0,-31.97304032,-31.97304032,-3.73185E-06,44.14934639,-44.14934638,0.00095354,-89.99876,-89.99876,9371.955,0.027948
22.25041,22.25041,0.0405307,0,0.5931864,0,0,5.271142,0.02841048,0,-31.97052898,-31.97052898,-3.75885E-06,44.46905167,-44.46905166,0.000953503,-89.99877,-89.99877,9371.511,0.02795753
22.26041,22.26041,0.04082201,0,0.5931808,0,0,5.271142,0.02882361,0,-31.96800075,-31.96800075,-3.78584E-06,44.78873167,-44.78873166,0.000953465,-89.99878,-89.99878,9371.062,0.02796707
22.27041,22.27041,0.04111329,0,0.593175,0,0,5.271142,0.02923966,0,-31.96545017,-31.96545017,-3.81283E-06,45.10838617,-45.10838616,0.000953427,-89.99879,-89.99879,9370.611,0.0279766
22.28041,22.28041,0.04140454,0,0.5931692,0,0,5.271142,0.02965868,0,-31.96288866,-31.96288866,-3.83981E-06,45.42801505,-45.42801504,0.000953388,-89.9988,-89.9988,9370.157,0.02798614
22.29041,22.29041,0.04169577,0,0.5931634,0,0,5.271142,0.03008066,0,-31.96030778,-31.96030778,-3.86678E-06,45.74761812,-45.74761811,0.00095335,-89.99881,-89.99881,9369.7,0.02799567
22.30042,22.30042,0.04198698,0,0.5931578,0,0,5.271142,0.03050561,0,-31.95770256,-31.95770256,-3.89376E-06,46.06719514,-46.06719513,0.000953311,-89.99882,-89.99882,9369.239,0.0280052
22.31042,22.31042,0.04227815,0,0.593152,0,0,5.271142,0.03093347,0,-31.95507946,-31.95507946,-3.92073E-06,46.38674592,-46.38674592,0.000953272,-89.99882,-89.99882,9368.775,0.02801473
22.32042,22.32042,0.04256931,0,0.5931463,0,0,5.271142,0.0313643,0,-31.9524489,-31.9524489,-3.94769E-06,46.70627041,-46.7062704,0.000953232,-89.99883,-89.99883,9368.309,0.02802427
22.33042,22.33042,0.04286043,0,0.5931407,0,0,5.271142,0.03179808,0,-31.94978954,-31.94978954,-3.97465E-06,47.0257683,-47.02576829,0.000953192,-89.99884,-89.99884,9367.838,0.0280338
22.34042,22.34042,0.04315153,0,0.5931349,0,0,5.271142,0.0322348,0,-31.94712124,-31.94712124,-4.0016E-06,47.3452395,-47.34523949,0.000953152,-89.99885,-89.99885,9367.364,0.02804333
22.35042,22.35042,0.04344261,0,0.5931291,0,0,5.271142,0.03267447,0,-31.94443059,-31.94443059,-4.02855E-06,47.6646838,-47.66468379,0.000953112,-89.99886,-89.99886,9366.888,0.02805286
22.36042,22.36042,0.04373366,0,0.5931235,0,0,5.271142,0.03311711,0,-31.94171709,-31.94171709,-4.05549E-06,47.98410096,-47.98410095,0.000953072,-89.99886,-89.99886,9366.408,0.02806239
22.37042,22.37042,0.04402468,0,0.5931177,0,0,5.271142,0.03356266,0,-31.93898918,-31.93898918,-4.08243E-06,48.30349085,-48.30349084,0.000953031,-89.99887,-89.99887,9365.925,0.02807193
22.38042,22.38042,0.04431567,0,0.5931119,0,0,5.271142,0.03401118,0,-31.93624041,-31.93624041,-4.10936E-06,48.62285324,-48.62285323,0.00095299,-89.99888,-89.99888,9365.438,0.02808145
22.39042,22.39042,0.04460664,0,0.5931062,0,0,5.271142,0.03446264,0,-31.93347724,-31.93347724,-4.13629E-06,48.94218801,-48.942188,0.000952948,-89.99889,-89.99889,9364.949,0.02809098
22.40042,22.40042,0.04489758,0,0.5931005,0,0,5.271142,0.03491705,0,-31.93069867,-31.93069867,-4.16321E-06,49.26149499,-49.26149498,0.000952907,-89.99889,-89.99889,9364.457,0.02810051
22.41042,22.41042,0.0451885,0,0.5930948,0,0,5.271142,0.03537438,0,-31.92789974,-31.92789974,-4.19013E-06,49.58077398,-49.58077397,0.000952865,-89.99889,-89.99889,9363.961,0.02811004
22.42042,22.42042,0.04547939,0,0.593089,0,0,5.271142,0.03583468,0,-31.92508987,-31.92508987,-4.21704E-06,49.90002487,-49.90002486,0.000952823,-89.9989,-89.9989,9363.462,0.02811957
22.43042,22.43042,0.04577025,0,0.5930834,0,0,5.271142,0.0362979,0,-31.9222512,-31.9222512,-4.24395E-06,50.21924738,-50.21924737,0.00095278,-89.99891,-89.99891,9362.96,0.0281291
22.44042,22.44042,0.04606108,0,0.5930777,0,0,5.271142,0.03676409,0,-31.91939664,-31.91939664,-4.27086E-06,50.53844133,-50.53844133,0.000952737,-89.99892,-89.99892,9362.454,0.02813863
22.45042,22.45042,0.04635189,0,0.5930721,0,0,5.271142,0.03723319,0,-31.91652816,-31.91652816,-4.29775E-06,50.85760661,-50.8576066,0.000952694,-89.99892,-89.99892,9361.945,0.02814815
22.46042,22.46042,0.04664266,0,0.5930663,0,0,5.271142,0.03770525,0,-31.91363734,-31.91363734,-4.32465E-06,51.17674298,-51.17674297,0.000952651,-89.99893,-89.99893,9361.434,0.02815768
22.47042,22.47042,0.04693341,0,0.5930605,0,0,5.271142,0.03818023,0,-31.91073012,-31.91073012,-4.35153E-06,51.49585027,-51.49585026,0.000952608,-89.99894,-89.99894,9360.919,0.02816721
22.48042,22.48042,0.04722413,0,0.5930549,0,0,5.271142,0.03865817,0,-31.907808,-31.907808,-4.37842E-06,51.81492834,-51.81492833,0.000952564,-89.99895,-89.99895,9360.4,0.02817673
