Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.439997,3.439997,0.2198049,0,0.5897467,0,0,4.373205,1.153344,0,-40.64272634,-40.64272634,-2.64725E-05,248.0298644,248.0298644,0.000775581,89.99982,89.99982,859.1562,0.002264335
3.449997,3.449997,0.2194472,0,0.5897534,0,0,4.373205,1.149511,0,-40.61455619,-40.61455619,-2.64187E-05,247.6237188,247.6237188,0.000775316,89.99982,89.99982,861.6324,0.002272089
3.459997,3.459997,0.2190897,0,0.58976,0,0,4.373205,1.145687,0,-40.58644813,-40.58644813,-2.6365E-05,247.2178543,247.2178543,0.000775053,89.99982,89.99982,864.1046,0.002279841
3.469997,3.469997,0.2187324,0,0.5897667,0,0,4.373205,1.141873,0,-40.55841358,-40.55841358,-2.63114E-05,246.8122702,246.8122702,0.00077479,89.99982,89.99982,866.5728,0.00228759
3.479997,3.479997,0.2183754,0,0.5897734,0,0,4.373205,1.138069,0,-40.53044857,-40.53044857,-2.62579E-05,246.4069657,246.4069657,0.000774527,89.99982,89.99982,869.0368,0.002295337
3.489997,3.489997,0.2180186,0,0.58978,0,0,4.373205,1.134273,0,-40.50254763,-40.50254763,-2.62045E-05,246.0019403,246.0019403,0.000774265,89.99982,89.99982,871.4968,0.002303081
3.499997,3.499997,0.217662,0,0.5897866,0,0,4.373205,1.130486,0,-40.47471723,-40.47471723,-2.61512E-05,245.5971931,245.5971931,0.000774003,89.99982,89.99982,873.9528,0.002310822
3.509997,3.509997,0.2173057,0,0.5897933,0,0,4.373205,1.126709,0,-40.44695339,-40.44695339,-2.60979E-05,245.1927236,245.1927236,0.000773742,89.99982,89.99982,876.4047,0.002318561
3.519997,3.519997,0.2169496,0,0.5897999,0,0,4.373205,1.122941,0,-40.41925411,-40.41925411,-2.60447E-05,244.788531,244.788531,0.000773482,89.99982,89.99982,878.8526,0.002326297
3.529997,3.529997,0.2165938,0,0.5898066,0,0,4.373205,1.119182,0,-40.39162438,-40.39162438,-2.59916E-05,244.3846148,244.3846148,0.000773222,89.99982,89.99982,881.2964,0.00233403
3.539997,3.539997,0.2162382,0,0.5898132,0,0,4.373205,1.115433,0,-40.36406319,-40.36406319,-2.59386E-05,243.9809742,243.9809742,0.000772963,89.99982,89.99982,883.7363,0.002341761
3.549997,3.549997,0.2158828,0,0.5898199,0,0,4.373205,1.111692,0,-40.33656807,-40.33656807,-2.58857E-05,243.5776085,243.5776085,0.000772704,89.99982,89.99982,886.1721,0.00234949
3.559997,3.559997,0.2155277,0,0.5898264,0,0,4.373205,1.10796,0,-40.30914049,-40.30914049,-2.58329E-05,243.1745171,243.1745171,0.000772446,89.99982,89.99982,888.6038,0.002357215
3.569997,3.569997,0.2151728,0,0.589833,0,0,4.373205,1.104238,0,-40.28177798,-40.28177798,-2.57801E-05,242.7716993,242.7716993,0.000772188,89.99982,89.99982,891.0316,0.002364939
3.579997,3.579997,0.2148181,0,0.5898397,0,0,4.373205,1.100525,0,-40.25448154,-40.25448154,-2.57275E-05,242.3691545,242.3691545,0.00077193,89.99982,89.99982,893.4553,0.002372659
3.589997,3.589997,0.2144637,0,0.5898463,0,0,4.373205,1.09682,0,-40.22725165,-40.22725165,-2.56749E-05,241.966882,241.966882,0.000771674,89.99982,89.99982,895.8749,0.002380377
3.599997,3.599997,0.2141095,0,0.589853,0,0,4.373205,1.093125,0,-40.2000923,-40.2000923,-2.56224E-05,241.5648811,241.5648811,0.000771417,89.99982,89.99982,898.2906,0.002388093
3.609997,3.609997,0.2137555,0,0.5898595,0,0,4.373205,1.089438,0,-40.17299305,-40.17299305,-2.557E-05,241.1631512,241.1631512,0.000771162,89.99982,89.99982,900.7022,0.002395806
3.619997,3.619997,0.2134018,0,0.5898661,0,0,4.373205,1.085761,0,-40.14596184,-40.14596184,-2.55176E-05,240.7616916,240.7616916,0.000770907,89.99982,89.99982,903.1098,0.002403516
3.629997,3.629997,0.2130483,0,0.5898728,0,0,4.373205,1.082092,0,-40.11899919,-40.11899919,-2.54654E-05,240.3605016,240.3605016,0.000770652,89.99982,89.99982,905.5134,0.002411224
3.639997,3.639997,0.212695,0,0.5898795,0,0,4.373205,1.078433,0,-40.09209862,-40.09209862,-2.54132E-05,239.9595806,239.9595806,0.000770398,89.99982,89.99982,907.913,0.002418929
3.649997,3.649997,0.212342,0,0.5898859,0,0,4.373205,1.074782,0,-40.06525964,-40.06525964,-2.53611E-05,239.558928,239.558928,0.000770144,89.99982,89.99982,910.3086,0.002426632
3.659997,3.659997,0.2119892,0,0.5898926,0,0,4.373205,1.07114,0,-40.03849417,-40.03849417,-2.53091E-05,239.1585431,239.1585431,0.000769891,89.99982,89.99982,912.7002,0.002434332
3.669997,3.669997,0.2116366,0,0.5898992,0,0,4.373205,1.067507,0,-40.01178732,-40.01178732,-2.52572E-05,238.7584252,238.7584252,0.000769639,89.99982,89.99982,915.0878,0.00244203
3.679997,3.679997,0.2112842,0,0.5899057,0,0,4.373205,1.063882,0,-39.98514652,-39.98514652,-2.52053E-05,238.3585738,238.3585738,0.000769386,89.99982,89.99982,917.4714,0.002449725
3.689997,3.689997,0.210932,0,0.5899124,0,0,4.373205,1.060268,0,-39.95857576,-39.95857576,-2.51535E-05,237.958988,237.958988,0.000769135,89.99982,89.99982,919.851,0.002457418
3.699997,3.699997,0.2105801,0,0.5899189,0,0,4.373205,1.056661,0,-39.93207007,-39.93207007,-2.51019E-05,237.5596673,237.5596673,0.000768884,89.99981,89.99981,922.2266,0.002465108
3.709997,3.709997,0.2102285,0,0.5899255,0,0,4.373205,1.053063,0,-39.905622,-39.905622,-2.50502E-05,237.1606111,237.1606111,0.000768633,89.99981,89.99981,924.5981,0.002472795
3.719997,3.719997,0.209877,0,0.5899321,0,0,4.373205,1.049474,0,-39.87924248,-39.87924248,-2.49987E-05,236.7618187,236.7618187,0.000768383,89.99981,89.99981,926.9658,0.00248048
3.729997,3.729997,0.2095258,0,0.5899386,0,0,4.373205,1.045894,0,-39.85292405,-39.85292405,-2.49473E-05,236.3632895,236.3632895,0.000768134,89.99981,89.99981,929.3294,0.002488163
3.739997,3.739997,0.2091748,0,0.5899453,0,0,4.373205,1.042323,0,-39.82667664,-39.82667664,-2.48959E-05,235.9650227,235.9650227,0.000767885,89.99981,89.99981,931.6891,0.002495843
3.749997,3.749997,0.208824,0,0.5899518,0,0,4.373205,1.038759,0,-39.80048388,-39.80048388,-2.48446E-05,235.5670179,235.5670179,0.000767637,89.99981,89.99981,934.0447,0.002503521
3.759997,3.759997,0.2084734,0,0.5899582,0,0,4.373205,1.035205,0,-39.77435717,-39.77435717,-2.47934E-05,235.1692743,235.1692743,0.000767389,89.99981,89.99981,936.3964,0.002511196
3.769997,3.769997,0.2081231,0,0.5899649,0,0,4.373205,1.03166,0,-39.74829554,-39.74829554,-2.47423E-05,234.7717914,234.7717914,0.000767141,89.99981,89.99981,938.7441,0.002518868
3.779997,3.779997,0.207773,0,0.5899714,0,0,4.373205,1.028123,0,-39.72230146,-39.72230146,-2.46912E-05,234.3745684,234.3745684,0.000766894,89.99981,89.99981,941.0879,0.002526538
3.789997,3.789997,0.2074231,0,0.589978,0,0,4.373205,1.024595,0,-39.69636847,-39.69636847,-2.46402E-05,233.9776047,233.9776047,0.000766648,89.99981,89.99981,943.4277,0.002534206
3.799997,3.799997,0.2070734,0,0.5899845,0,0,4.373205,1.021075,0,-39.67049856,-39.67049856,-2.45893E-05,233.5808997,233.5808997,0.000766402,89.99981,89.99981,945.7635,0.002541872
3.809997,3.809997,0.2067239,0,0.589991,0,0,4.373205,1.017564,0,-39.64469323,-39.64469323,-2.45385E-05,233.1844528,233.1844528,0.000766157,89.99981,89.99981,948.0953,0.002549534
3.819997,3.819997,0.2063747,0,0.5899976,0,0,4.373205,1.014062,0,-39.61894551,-39.61894551,-2.44878E-05,232.7882634,232.7882634,0.000765912,89.99981,89.99981,950.4232,0.002557195
3.829997,3.829997,0.2060257,0,0.5900041,0,0,4.373205,1.010568,0,-39.59326634,-39.59326634,-2.44371E-05,232.3923307,232.3923307,0.000765667,89.99981,89.99981,952.7471,0.002564852
3.839997,3.839997,0.2056769,0,0.5900106,0,0,4.373205,1.007083,0,-39.5676423,-39.5676423,-2.43865E-05,231.9966543,231.9966543,0.000765423,89.99981,89.99981,955.0671,0.002572508
3.849997,3.849997,0.2053283,0,0.5900172,0,0,4.373205,1.003606,0,-39.5420883,-39.5420883,-2.4336E-05,231.6012334,231.6012334,0.00076518,89.99981,89.99981,957.3831,0.002580161
3.859997,3.859997,0.20498,0,0.5900237,0,0,4.373205,1.000137,0,-39.51659192,-39.51659192,-2.42856E-05,231.2060675,231.2060675,0.000764937,89.99981,89.99981,959.6952,0.002587811
3.869997,3.869997,0.2046318,0,0.5900302,0,0,4.373205,0.9966775,0,-39.49116358,-39.49116358,-2.42352E-05,230.8111559,230.8111559,0.000764695,89.99981,89.99981,962.0033,0.00259546
3.879997,3.879997,0.2042839,0,0.5900366,0,0,4.373205,0.9932256,0,-39.46579038,-39.46579038,-2.41849E-05,230.416498,230.416498,0.000764453,89.99981,89.99981,964.3074,0.002603105
3.889997,3.889997,0.2039362,0,0.5900433,0,0,4.373205,0.9897829,0,-39.44048374,-39.44048374,-2.41347E-05,230.0220932,230.0220932,0.000764212,89.99981,89.99981,966.6077,0.002610749
3.899997,3.899997,0.2035887,0,0.5900498,0,0,4.373205,0.986348,0,-39.41523819,-39.41523819,-2.40846E-05,229.6279408,229.6279408,0.000763971,89.99981,89.99981,968.9039,0.002618389
3.909997,3.909997,0.2032414,0,0.5900562,0,0,4.373205,0.9829219,0,-39.39005076,-39.39005076,-2.40345E-05,229.2340403,229.2340403,0.000763731,89.99981,89.99981,971.1963,0.002626028
3.919997,3.919997,0.2028944,0,0.5900627,0,0,4.373205,0.9795041,0,-39.36493087,-39.36493087,-2.39845E-05,228.840391,228.840391,0.000763491,89.99981,89.99981,973.4847,0.002633664
3.929997,3.929997,0.2025475,0,0.5900692,0,0,4.373205,0.9760942,0,-39.33986116,-39.33986116,-2.39346E-05,228.4469924,228.4469924,0.000763251,89.99981,89.99981,975.7692,0.002641298
3.939997,3.939997,0.2022009,0,0.5900757,0,0,4.373205,0.9726933,0,-39.31486843,-39.31486843,-2.38848E-05,228.0538437,228.0538437,0.000763012,89.99981,89.99981,978.0497,0.002648929
3.949997,3.949997,0.2018545,0,0.5900822,0,0,4.373205,0.9693002,0,-39.28992836,-39.28992836,-2.3835E-05,227.6609444,227.6609444,0.000762774,89.99981,89.99981,980.3263,0.002656558
3.959997,3.959997,0.2015083,0,0.5900887,0,0,4.373205,0.9659159,0,-39.26505187,-39.26505187,-2.37853E-05,227.2682939,227.2682939,0.000762536,89.9998,89.9998,982.599,0.002664185
3.969997,3.969997,0.2011623,0,0.5900951,0,0,4.373205,0.9625396,0,-39.24023348,-39.24023348,-2.37357E-05,226.8758916,226.8758916,0.000762299,89.9998,89.9998,984.8677,0.002671809
3.979997,3.979997,0.2008165,0,0.5901018,0,0,4.373205,0.9591718,0,-39.21547918,-39.21547918,-2.36862E-05,226.4837368,226.4837368,0.000762062,89.9998,89.9998,987.1326,0.002679431
3.989997,3.989997,0.2004709,0,0.5901081,0,0,4.373205,0.9558116,0,-39.19078348,-39.19078348,-2.36367E-05,226.091829,226.091829,0.000761826,89.9998,89.9998,989.3935,0.00268705
3.999997,3.999997,0.2001256,0,0.5901147,0,0,4.373205,0.9524605,0,-39.1661469,-39.1661469,-2.35874E-05,225.7001675,225.7001675,0.00076159,89.9998,89.9998,991.6505,0.002694667
4.009997,4.009997,0.1997804,0,0.590121,0,0,4.373205,0.9491169,0,-39.14157438,-39.14157438,-2.3538E-05,225.3087518,225.3087518,0.000761354,89.9998,89.9998,993.9036,0.002702282
4.019997,4.019997,0.1994355,0,0.5901275,0,0,4.373205,0.9457818,0,-39.1170575,-39.1170575,-2.34888E-05,224.9175812,224.9175812,0.00076112,89.9998,89.9998,996.1528,0.002709894
4.029997,4.029997,0.1990907,0,0.590134,0,0,4.373205,0.9424548,0,-39.0926037,-39.0926037,-2.34396E-05,224.5266552,224.5266552,0.000760885,89.9998,89.9998,998.398,0.002717504
4.039998,4.039998,0.1987462,0,0.5901405,0,0,4.373205,0.9391357,0,-39.06820603,-39.06820603,-2.33905E-05,224.1359732,224.1359731,0.000760651,89.9998,89.9998,1000.639,0.002725112
4.049998,4.049998,0.1984019,0,0.590147,0,0,4.373205,0.9358252,0,-39.04387045,-39.04387045,-2.33415E-05,223.7455345,223.7455345,0.000760418,89.9998,89.9998,1002.877,0.002732717
4.059998,4.059998,0.1980578,0,0.5901535,0,0,4.373205,0.9325227,0,-39.01960192,-39.01960192,-2.32926E-05,223.3553384,223.3553384,0.000760185,89.9998,89.9998,1005.11,0.002740321
4.069998,4.069998,0.1977139,0,0.5901599,0,0,4.373205,0.9292282,0,-38.99538157,-38.99538157,-2.32437E-05,222.9653846,222.9653846,0.000759952,89.9998,89.9998,1007.34,0.002747921
4.079998,4.079998,0.1973702,0,0.5901664,0,0,4.373205,0.9259421,0,-38.97122778,-38.97122778,-2.31949E-05,222.5756724,222.5756724,0.000759721,89.9998,89.9998,1009.566,0.00275552
4.089999,4.089999,0.1970267,0,0.5901729,0,0,4.373205,0.922664,0,-38.94712962,-38.94712962,-2.31461E-05,222.1862011,222.1862011,0.000759489,89.9998,89.9998,1011.788,0.002763116
4.099999,4.099999,0.1966834,0,0.5901791,0,0,4.373205,0.9193932,0,-38.9230871,-38.9230871,-2.30975E-05,221.7969702,221.7969702,0.000759258,89.9998,89.9998,1014.006,0.00277071
4.109999,4.109999,0.1963404,0,0.5901856,0,0,4.373205,0.9161314,0,-38.89911709,-38.89911709,-2.30489E-05,221.4079791,221.4079791,0.000759028,89.9998,89.9998,1016.22,0.002778301
4.119999,4.119999,0.1959975,0,0.5901921,0,0,4.373205,0.9128771,0,-38.87519278,-38.87519278,-2.30004E-05,221.0192271,221.0192271,0.000758798,89.9998,89.9998,1018.43,0.00278589
4.13,4.13,0.1956548,0,0.5901986,0,0,4.373205,0.9096311,0,-38.85133204,-38.85133204,-2.29519E-05,220.6307138,220.6307138,0.000758568,89.9998,89.9998,1020.636,0.002793477
4.14,4.14,0.1953123,0,0.5902049,0,0,4.373205,0.9063924,0,-38.8275324,-38.8275324,-2.29035E-05,220.2424385,220.2424385,0.000758339,89.9998,89.9998,1022.839,0.002801061
4.15,4.15,0.1949701,0,0.5902114,0,0,4.373205,0.9031625,0,-38.80379138,-38.80379138,-2.28552E-05,219.8544006,219.8544006,0.00075811,89.9998,89.9998,1025.037,0.002808644
4.16,4.16,0.194628,0,0.5902179,0,0,4.373205,0.8999403,0,-38.78010747,-38.78010747,-2.2807E-05,219.4665995,219.4665995,0.000757882,89.9998,89.9998,1027.232,0.002816224
4.170001,4.170001,0.1942862,0,0.5902243,0,0,4.373205,0.8967257,0,-38.75647274,-38.75647274,-2.27588E-05,219.0790348,219.0790348,0.000757655,89.9998,89.9998,1029.423,0.002823801
4.180001,4.180001,0.1939445,0,0.5902306,0,0,4.373205,0.8935193,0,-38.73290605,-38.73290605,-2.27107E-05,218.6917058,218.6917058,0.000757428,89.9998,89.9998,1031.609,0.002831377
4.190001,4.190001,0.1936031,0,0.5902371,0,0,4.373205,0.8903208,0,-38.709396,-38.709396,-2.26627E-05,218.3046118,218.3046118,0.000757201,89.9998,89.9998,1033.793,0.00283895
4.200001,4.200001,0.1932618,0,0.5902434,0,0,4.373205,0.8871298,0,-38.68594057,-38.68594057,-2.26147E-05,217.9177524,217.9177524,0.000756975,89.99979,89.99979,1035.972,0.002846521
4.210001,4.210001,0.1929207,0,0.5902499,0,0,4.373205,0.8839474,0,-38.66254972,-38.66254972,-2.25668E-05,217.5311269,217.5311269,0.000756749,89.99979,89.99979,1038.147,0.002854089
4.220002,4.220002,0.1925799,0,0.5902564,0,0,4.373205,0.8807722,0,-38.63921152,-38.63921152,-2.2519E-05,217.1447348,217.1447348,0.000756524,89.99979,89.99979,1040.318,0.002861656
4.230002,4.230002,0.1922392,0,0.5902627,0,0,4.373205,0.8776049,0,-38.61592896,-38.61592896,-2.24712E-05,216.7585755,216.7585755,0.000756299,89.99979,89.99979,1042.486,0.00286922
4.240002,4.240002,0.1918988,0,0.5902691,0,0,4.373205,0.8744457,0,-38.59270748,-38.59270748,-2.24235E-05,216.3726485,216.3726485,0.000756075,89.99979,89.99979,1044.65,0.002876782
4.250002,4.250002,0.1915585,0,0.5902755,0,0,4.373205,0.8712942,0,-38.56954561,-38.56954561,-2.23759E-05,215.986953,215.986953,0.000755851,89.99979,89.99979,1046.81,0.002884341
4.260003,4.260003,0.1912185,0,0.590282,0,0,4.373205,0.8681503,0,-38.54643689,-38.54643689,-2.23284E-05,215.6014887,215.6014887,0.000755628,89.99979,89.99979,1048.966,0.002891899
4.270003,4.270003,0.1908786,0,0.5902882,0,0,4.373205,0.8650143,0,-38.52338182,-38.52338182,-2.22809E-05,215.2162549,215.2162549,0.000755405,89.99979,89.99979,1051.118,0.002899454
4.280003,4.280003,0.1905389,0,0.5902947,0,0,4.373205,0.861886,0,-38.50039181,-38.50039181,-2.22335E-05,214.831251,214.8312509,0.000755183,89.99979,89.99979,1053.266,0.002907007
4.290003,4.290003,0.1901994,0,0.590301,0,0,4.373205,0.8587657,0,-38.47745892,-38.47745892,-2.21861E-05,214.4464764,214.4464764,0.000754961,89.99979,89.99979,1055.411,0.002914558
4.300004,4.300004,0.1898602,0,0.5903075,0,0,4.373205,0.8556528,0,-38.45457421,-38.45457421,-2.21389E-05,214.0619306,214.0619306,0.00075474,89.99979,89.99979,1057.551,0.002922106
4.310004,4.310004,0.1895211,0,0.5903138,0,0,4.373205,0.8525478,0,-38.43175457,-38.43175457,-2.20916E-05,213.6776131,213.6776131,0.000754519,89.99979,89.99979,1059.688,0.002929653
4.320004,4.320004,0.1891822,0,0.5903203,0,0,4.373205,0.8494504,0,-38.40898709,-38.40898709,-2.20445E-05,213.2935232,213.2935232,0.000754298,89.99979,89.99979,1061.821,0.002937197
4.330004,4.330004,0.1888435,0,0.5903266,0,0,4.373205,0.8463604,0,-38.38627027,-38.38627027,-2.19974E-05,212.9096605,212.9096605,0.000754078,89.99979,89.99979,1063.95,0.002944739
4.340004,4.340004,0.188505,0,0.5903329,0,0,4.373205,0.8432782,0,-38.36361355,-38.36361355,-2.19504E-05,212.5260244,212.5260244,0.000753859,89.99979,89.99979,1066.075,0.002952278
4.350005,4.350005,0.1881667,0,0.5903394,0,0,4.373205,0.8402039,0,-38.3410209,-38.3410209,-2.19035E-05,212.1426142,212.1426142,0.00075364,89.99979,89.99979,1068.197,0.002959816
4.360005,4.360005,0.1878286,0,0.5903457,0,0,4.373205,0.8371369,0,-38.31847992,-38.31847992,-2.18566E-05,211.7594294,211.7594294,0.000753421,89.99979,89.99979,1070.314,0.002967351
4.370005,4.370005,0.1874907,0,0.590352,0,0,4.373205,0.8340776,0,-38.29599108,-38.29599108,-2.18098E-05,211.3764695,211.3764695,0.000753203,89.99979,89.99979,1072.428,0.002974884
4.380005,4.380005,0.187153,0,0.5903584,0,0,4.373205,0.8310258,0,-38.27356136,-38.27356136,-2.1763E-05,210.9937339,210.9937339,0.000752986,89.99979,89.99979,1074.538,0.002982415
4.390006,4.390006,0.1868154,0,0.5903648,0,0,4.373205,0.8279818,0,-38.25117981,-38.25117981,-2.17163E-05,210.6112221,210.6112221,0.000752768,89.99979,89.99979,1076.644,0.002989944
4.400006,4.400006,0.186478,0,0.5903711,0,0,4.373205,0.8249453,0,-38.22886235,-38.22886235,-2.16697E-05,210.2289335,210.2289335,0.000752552,89.99979,89.99979,1078.746,0.002997471
4.410006,4.410006,0.1861409,0,0.5903775,0,0,4.373205,0.8219164,0,-38.20659653,-38.20659653,-2.16232E-05,209.8468676,209.8468676,0.000752335,89.99979,89.99979,1080.845,0.003004995
4.420006,4.420006,0.1858039,0,0.5903838,0,0,4.373205,0.8188947,0,-38.18439182,-38.18439182,-2.15767E-05,209.4650236,209.4650236,0.00075212,89.99979,89.99979,1082.94,0.003012517
4.430007,4.430007,0.1854672,0,0.5903901,0,0,4.373205,0.8158808,0,-38.16223627,-38.16223627,-2.15303E-05,209.0834013,209.0834013,0.000751904,89.99979,89.99979,1085.03,0.003020038
4.440007,4.440007,0.1851306,0,0.5903965,0,0,4.373205,0.812874,0,-38.14013139,-38.14013139,-2.14839E-05,208.702,208.702,0.00075169,89.99979,89.99979,1087.117,0.003027556
4.450007,4.450007,0.1847942,0,0.5904027,0,0,4.373205,0.8098749,0,-38.11809307,-38.11809307,-2.14376E-05,208.3208191,208.3208191,0.000751475,89.99979,89.99979,1089.201,0.003035071
4.460007,4.460007,0.184458,0,0.5904092,0,0,4.373205,0.8068834,0,-38.09610194,-38.09610194,-2.13914E-05,207.9398581,207.9398581,0.000751261,89.99979,89.99979,1091.28,0.003042585
4.470007,4.470007,0.1841219,0,0.5904155,0,0,4.373205,0.8038995,0,-38.07416991,-38.07416991,-2.13452E-05,207.5591164,207.5591164,0.000751048,89.99979,89.99979,1093.356,0.003050097
4.480008,4.480008,0.1837861,0,0.5904219,0,0,4.373205,0.8009225,0,-38.05228905,-38.05228905,-2.12991E-05,207.1785935,207.1785935,0.000750835,89.99979,89.99979,1095.427,0.003057606
4.490008,4.490008,0.1834504,0,0.5904281,0,0,4.373205,0.7979531,0,-38.03046232,-38.03046232,-2.12531E-05,206.7982889,206.7982889,0.000750622,89.99979,89.99979,1097.495,0.003065113
4.500008,4.500008,0.183115,0,0.5904344,0,0,4.373205,0.7949913,0,-38.00869371,-38.00869371,-2.12071E-05,206.4182019,206.4182019,0.00075041,89.99979,89.99979,1099.56,0.003072619
4.510008,4.510008,0.1827797,0,0.5904408,0,0,4.373205,0.7920365,0,-37.9869698,-37.9869698,-2.11612E-05,206.0383322,206.0383322,0.000750199,89.99979,89.99979,1101.62,0.003080121
4.520009,4.520009,0.1824446,0,0.5904471,0,0,4.373205,0.7890895,0,-37.96531395,-37.96531395,-2.11153E-05,205.6586791,205.6586791,0.000749987,89.99979,89.99979,1103.677,0.003087622
4.530009,4.530009,0.1821097,0,0.5904533,0,0,4.373205,0.7861497,0,-37.94370031,-37.94370031,-2.10696E-05,205.2792421,205.2792421,0.000749777,89.99979,89.99979,1105.729,0.003095121
4.540009,4.540009,0.181775,0,0.5904596,0,0,4.373205,0.7832173,0,-37.92215174,-37.92215174,-2.10238E-05,204.9000206,204.9000206,0.000749567,89.99979,89.99979,1107.778,0.003102618
4.550009,4.550009,0.1814405,0,0.590466,0,0,4.373205,0.780292,0,-37.90065185,-37.90065185,-2.09782E-05,204.5210141,204.5210141,0.000749357,89.99979,89.99979,1109.823,0.003110112
4.560009,4.560009,0.1811061,0,0.5904724,0,0,4.373205,0.7773743,0,-37.87920162,-37.87920162,-2.09326E-05,204.1422221,204.1422221,0.000749147,89.99979,89.99979,1111.865,0.003117605
4.57001,4.57001,0.1807719,0,0.5904787,0,0,4.373205,0.7744638,0,-37.857812,-37.857812,-2.08871E-05,203.763644,203.763644,0.000748939,89.99979,89.99979,1113.902,0.003125095
4.58001,4.58001,0.1804379,0,0.590485,0,0,4.373205,0.7715605,0,-37.83646758,-37.83646758,-2.08416E-05,203.3852793,203.3852793,0.00074873,89.99979,89.99979,1115.936,0.003132584
4.59001,4.59001,0.1801041,0,0.5904912,0,0,4.373205,0.7686643,0,-37.81518276,-37.81518276,-2.07962E-05,203.0071275,203.0071275,0.000748522,89.99979,89.99979,1117.966,0.00314007
4.60001,4.60001,0.1797705,0,0.5904975,0,0,4.373205,0.7657754,0,-37.79395009,-37.79395009,-2.07508E-05,202.629188,202.629188,0.000748315,89.99979,89.99979,1119.993,0.003147554
4.610011,4.610011,0.179437,0,0.5905038,0,0,4.373205,0.762894,0,-37.77276759,-37.77276759,-2.07055E-05,202.2514603,202.2514603,0.000748108,89.99979,89.99979,1122.015,0.003155036
4.620011,4.620011,0.1791038,0,0.5905101,0,0,4.373205,0.7600195,0,-37.75164122,-37.75164122,-2.06603E-05,201.8739439,201.8739439,0.000747901,89.99979,89.99979,1124.034,0.003162516
4.630011,4.630011,0.1787707,0,0.5905164,0,0,4.373205,0.7571524,0,-37.73056353,-37.73056353,-2.06151E-05,201.4966383,201.4966383,0.000747695,89.99979,89.99979,1126.049,0.003169994
4.640011,4.640011,0.1784378,0,0.5905227,0,0,4.373205,0.7542927,0,-37.70954544,-37.70954544,-2.057E-05,201.1195429,201.1195429,0.000747489,89.99979,89.99979,1128.06,0.00317747
4.650012,4.650012,0.178105,0,0.590529,0,0,4.373205,0.7514398,0,-37.68857653,-37.68857653,-2.0525E-05,200.7426571,200.7426571,0.000747284,89.99979,89.99979,1130.068,0.003184944
4.660012,4.660012,0.1777725,0,0.5905353,0,0,4.373205,0.7485943,0,-37.66766175,-37.66766175,-2.048E-05,200.3659805,200.3659805,0.000747079,89.99979,89.99979,1132.071,0.003192416
4.670012,4.670012,0.1774402,0,0.5905416,0,0,4.373205,0.745756,0,-37.64680261,-37.64680261,-2.04351E-05,199.9895125,199.9895125,0.000746875,89.99979,89.99979,1134.071,0.003199885
4.680012,4.680012,0.177108,0,0.5905477,0,0,4.373205,0.7429245,0,-37.62598817,-37.62598817,-2.03902E-05,199.6132526,199.6132526,0.000746671,89.99979,89.99979,1136.067,0.003207353
4.690012,4.690012,0.1767759,0,0.590554,0,0,4.373205,0.7401001,0,-37.6052234,-37.6052234,-2.03454E-05,199.2372004,199.2372004,0.000746467,89.99979,89.99979,1138.06,0.003214819
4.700013,4.700013,0.1764441,0,0.5905603,0,0,4.373205,0.7372831,0,-37.58451923,-37.58451923,-2.03007E-05,198.8613552,198.8613552,0.000746264,89.99979,89.99979,1140.048,0.003222283
4.710013,4.710013,0.1761125,0,0.5905666,0,0,4.373205,0.7344729,0,-37.56386672,-37.56386672,-2.0256E-05,198.4857165,198.4857165,0.000746062,89.99979,89.99979,1142.033,0.003229744
4.720013,4.720013,0.175781,0,0.590573,0,0,4.373205,0.73167,0,-37.5432604,-37.5432604,-2.02114E-05,198.1102839,198.1102839,0.00074586,89.99979,89.99979,1144.014,0.003237204
4.730013,4.730013,0.1754497,0,0.590579,0,0,4.373205,0.7288742,0,-37.52271319,-37.52271319,-2.01668E-05,197.7350568,197.7350568,0.000745658,89.99979,89.99979,1145.991,0.003244661
4.740014,4.740014,0.1751185,0,0.5905854,0,0,4.373205,0.7260853,0,-37.50221316,-37.50221316,-2.01223E-05,197.3600347,197.3600347,0.000745457,89.99979,89.99979,1147.965,0.003252117
4.750014,4.750014,0.1747876,0,0.5905917,0,0,4.373205,0.7233036,0,-37.48177225,-37.48177225,-2.00779E-05,196.985217,196.985217,0.000745256,89.99979,89.99979,1149.935,0.00325957
4.760014,4.760014,0.1744568,0,0.5905978,0,0,4.373205,0.7205286,0,-37.46137206,-37.46137206,-2.00335E-05,196.6106033,196.6106033,0.000745056,89.99979,89.99979,1151.901,0.003267022
4.770014,4.770014,0.1741262,0,0.5906041,0,0,4.373205,0.7177608,0,-37.441028,-37.441028,-1.99892E-05,196.236193,196.236193,0.000744856,89.99979,89.99979,1153.863,0.003274471
4.780015,4.780015,0.1737957,0,0.5906104,0,0,4.373205,0.715,0,-37.42073312,-37.42073312,-1.99449E-05,195.8619857,195.8619857,0.000744656,89.99979,89.99979,1155.822,0.003281919
