Time (sec),Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
16.13027,16.13027,1.141017,0.004664173,0.6152797,0.000806276,0,41.62574,32.94234,0.04312814,68.54546,101.219,8.168388,-57.22422719,-56.90375,-6.047761,1215.893248,1178.711,286.6543,75.7987,76.33141,22696.96,4654.628
16.14027,16.14027,1.140537,0.004676919,0.6153674,0.000806508,0,41.62574,32.90166,0.04308115,68.54546,101.2176,8.168026,-57.19285454,-56.87283,-6.041839,1215.32683,1178.142,286.5939,75.79489,76.32783,22708.74,4657.494
16.15027,16.15027,1.140057,0.004673679,0.615455,0.000808563,0,41.62574,32.86104,0.04313152,68.54546,101.2161,8.16766,-57.16151035,-56.84193,-6.035997,1214.761386,1177.574,286.5335,75.79107,76.32426,22720.51,4660.36
16.16027,16.16027,1.139578,0.00467818,0.6155425,0.000807854,0,41.62574,32.82051,0.0430344,68.54546,101.2146,8.167282,-57.13025527,-56.81113,-6.030056,1214.19597,1177.006,286.4732,75.78725,76.32068,22732.28,4663.225
16.17027,16.17027,1.139098,0.004690431,0.6156302,0.000808483,0,41.62574,32.78002,0.04300861,68.54546,101.2131,8.166918,-57.09902642,-56.78035,-6.024174,1213.630582,1176.438,286.413,75.78343,76.31709,22744.05,4666.089
16.18027,16.18027,1.138619,0.00470082,0.6157178,0.000810451,0,41.62574,32.73956,0.04305395,68.54546,101.2117,8.166552,-57.06782423,-56.74959,-6.018355,1213.065208,1175.87,286.3528,75.77961,76.3135,22755.8,4668.953
16.19028,16.19028,1.13814,0.004706239,0.6158054,0.000812096,0,41.62574,32.69916,0.04308205,68.54546,101.2101,8.166166,-57.03666076,-56.71887,-6.012525,1212.500822,1175.303,286.2927,75.77579,76.30991,22767.56,4671.816
16.20028,16.20028,1.137661,0.004709794,0.6158931,0.000812882,0,41.62574,32.65885,0.0430644,68.54546,101.2087,8.165802,-57.00556502,-56.68822,-6.006676,1211.93645,1174.736,286.2326,75.77195,76.30631,22779.31,4674.679
16.21028,16.21028,1.137182,0.00472112,0.6159807,0.000813345,0,41.62574,32.61857,0.04302965,68.54546,101.2072,8.165438,-56.97449818,-56.6576,-6.000817,1211.372106,1174.169,286.1726,75.76812,76.30271,22791.05,4677.541
16.22028,16.22028,1.136704,0.004727438,0.6160684,0.00081515,0,41.62574,32.57833,0.04306589,68.54546,101.2057,8.165051,-56.94346781,-56.62701,-5.99502,1210.808759,1173.603,286.1127,75.76429,76.29912,22802.79,4680.402
16.23028,16.23028,1.136226,0.004731921,0.616156,0.000816089,0,41.62574,32.53819,0.04305626,68.54546,101.2042,8.164684,-56.91250443,-56.59649,-5.989197,1210.245417,1173.037,286.0528,75.76045,76.29552,22814.52,4683.263
16.24028,16.24028,1.135748,0.004745588,0.6162436,0.000816711,0,41.62574,32.4981,0.04302984,68.54546,101.2027,8.16432,-56.88158043,-56.56601,-5.983369,1209.682111,1172.471,285.993,75.75661,76.29191,22826.24,4686.124
16.25028,16.25028,1.13527,0.004741796,0.6163313,0.000818918,0,41.62574,32.45805,0.04308686,68.54546,101.2012,8.163931,-56.85068431,-56.53555,-5.977616,1209.119772,1171.906,285.9332,75.75277,76.28831,22837.96,4688.983
16.26028,16.26028,1.134793,0.004748613,0.6164188,0.000818111,0,41.62574,32.41808,0.04298528,68.54546,101.1997,8.16357,-56.81986562,-56.50518,-5.971747,1208.557469,1171.341,285.8735,75.74892,76.28471,22849.67,4691.842
16.27028,16.27028,1.134316,0.00475076,0.6165065,0.000819135,0,41.62574,32.37817,0.04297991,68.54546,101.1983,8.163204,-56.78909544,-56.47485,-5.96596,1207.995171,1170.776,285.8138,75.74507,76.28109,22861.38,4694.701
16.28028,16.28028,1.133839,0.004749289,0.6165941,0.000819352,0,41.62574,32.33828,0.04293231,68.54546,101.1967,8.162819,-56.75832244,-56.44452,-5.960145,1207.43387,1170.212,285.7542,75.74122,76.27748,22873.08,4697.559
16.29028,16.29028,1.133363,0.004757041,0.6166816,0.000818945,0,41.62574,32.29849,0.04285209,68.54546,101.1953,8.162457,-56.72764754,-56.41429,-5.954316,1206.872597,1169.648,285.6947,75.73737,76.27387,22884.78,4700.416
16.30028,16.30028,1.132886,0.004760126,0.6167693,0.000820128,0,41.62574,32.25874,0.04285507,68.54546,101.1937,8.162069,-56.69699015,-56.38407,-5.948558,1206.31133,1169.084,285.6352,75.73351,76.27025,22896.47,4703.272
16.31028,16.31028,1.13241,0.004772428,0.6168569,0.000820506,0,41.62574,32.21903,0.04281596,68.54546,101.1923,8.161703,-56.66636993,-56.35389,-5.942774,1205.750099,1168.52,285.5758,75.72964,76.26662,22908.15,4706.128
16.32028,16.32028,1.131933,0.004768648,0.6169447,0.000822472,0,41.62574,32.17939,0.04285969,68.54546,101.1908,8.161331,-56.63578731,-56.32374,-5.937063,1205.189834,1167.957,285.5164,75.72578,76.263,22919.83,4708.984
16.33028,16.33028,1.131458,0.004774087,0.6170322,0.000821666,0,41.62574,32.1398,0.04275895,68.54546,101.1893,8.16095,-56.60526353,-56.29366,-5.931248,1204.629605,1167.394,285.4571,75.72192,76.25937,22931.51,4711.839
16.34028,16.34028,1.130982,0.004783128,0.6171198,0.000822449,0,41.62574,32.10027,0.04274092,68.54546,101.1878,8.160582,-56.57477734,-56.26361,-5.925506,1204.069382,1166.831,285.3978,75.71805,76.25574,22943.18,4714.693
16.35028,16.35028,1.130507,0.004781695,0.6172074,0.000823851,0,41.62574,32.06077,0.04275512,68.54546,101.1862,8.160192,-56.54430363,-56.23357,-5.919787,1203.510155,1166.269,285.3386,75.71418,76.25211,22954.84,4717.547
16.36028,16.36028,1.130032,0.00478386,0.617295,0.000823449,0,41.62574,32.02137,0.04267565,68.54546,101.1848,8.159828,-56.51392383,-56.20363,-5.914014,1202.950935,1165.707,285.2794,75.7103,76.24848,22966.49,4720.4
16.37028,16.37028,1.129557,0.004788437,0.6173826,0.000823666,0,41.62574,31.98202,0.04262838,68.54546,101.1833,8.15946,-56.48358728,-56.17373,-5.908273,1202.391749,1165.145,285.2203,75.70642,76.24484,22978.15,4723.252
16.38028,16.38028,1.129082,0.004787947,0.6174704,0.000824298,0,41.62574,31.94269,0.04260263,68.54546,101.1817,8.159071,-56.45325283,-56.14383,-5.902551,1201.833554,1164.584,285.1613,75.70255,76.24121,22989.79,4726.104
16.39028,16.39028,1.128608,0.004792472,0.6175579,0.000824058,0,41.62574,31.90347,0.04253186,68.54546,101.1803,8.158707,-56.42300571,-56.11402,-5.896807,1201.275371,1164.023,285.1023,75.69866,76.23756,23001.43,4728.956
16.40028,16.40028,1.128134,0.004796572,0.6176455,0.00082468,0,41.62574,31.86428,0.04250566,68.54546,101.1787,8.158318,-56.39279272,-56.08424,-5.891103,1200.717217,1163.462,285.0434,75.69478,76.23392,23013.07,4731.806
16.41028,16.41028,1.12766,0.004805731,0.6177331,0.000825229,0,41.62574,31.82512,0.04247564,68.54546,101.1772,8.157948,-56.36259,-56.05447,-5.885401,1200.159068,1162.901,284.9845,75.6909,76.23027,23024.7,4734.656
16.42028,16.42028,1.127186,0.004811216,0.6178208,0.000826648,0,41.62574,31.78602,0.04249042,68.54546,101.1757,8.157557,-56.33242131,-56.02473,-5.879738,1199.601917,1162.341,284.9257,75.687,76.22662,23036.32,4737.506
16.43028,16.43028,1.126713,0.00481346,0.6179084,0.000827435,0,41.62574,31.74701,0.0424726,68.54546,101.1742,8.157187,-56.30234109,-55.99508,-5.874064,1199.044778,1161.781,284.8669,75.68311,76.22297,23047.94,4740.355
16.44028,16.44028,1.126239,0.004823595,0.6179961,0.000827662,0,41.62574,31.70803,0.0424261,68.54546,101.1727,8.156818,-56.27228926,-55.96546,-5.868375,1198.48766,1161.221,284.8082,75.67922,76.21931,23059.55,4743.203
16.45028,16.45028,1.125766,0.004823183,0.6180837,0.000829247,0,41.62574,31.6691,0.04244918,68.54546,101.1712,8.156425,-56.24225312,-55.93585,-5.86274,1197.931547,1160.662,284.7496,75.67532,76.21565,23071.16,4746.051
16.46028,16.46028,1.125293,0.004826393,0.6181713,0.000829018,0,41.62574,31.63024,0.04237935,68.54546,101.1697,8.156055,-56.21230097,-55.90633,-5.857051,1197.375439,1160.103,284.691,75.67142,76.21201,23082.76,4748.898
16.47028,16.47028,1.124821,0.004838923,0.6182589,0.000829411,0,41.62574,31.59144,0.04234142,68.54546,101.1681,8.155666,-56.18237165,-55.87683,-5.851389,1196.81936,1159.544,284.6325,75.66752,76.20834,23094.35,4751.745
16.48028,16.48028,1.124348,0.004846814,0.6183466,0.000831406,0,41.62574,31.55268,0.04238514,68.54546,101.1666,8.155291,-56.15247967,-55.84736,-5.845798,1196.263286,1158.985,284.574,75.66361,76.20467,23105.94,4754.591
16.49028,16.49028,1.123875,0.004851001,0.6184343,0.000832602,0,41.62574,31.51396,0.04238806,68.54546,101.165,8.154896,-56.12261462,-55.81792,-5.840178,1195.708209,1158.427,284.5156,75.65971,76.201,23117.53,4757.436
16.50028,16.50028,1.123404,0.004860239,0.6185218,0.000833161,0,41.62574,31.47532,0.04235853,68.54546,101.1636,8.154526,-56.09280812,-55.78854,-5.834546,1195.153146,1157.869,284.4572,75.6558,76.19733,23129.11,4760.281
16.51028,16.51028,1.122932,0.004869121,0.6186095,0.000834588,0,41.62574,31.43672,0.04237299,68.54546,101.1621,8.154152,-56.06304567,-55.7592,-5.828954,1194.598103,1157.311,284.3989,75.65189,76.19365,23140.68,4763.125
16.52028,16.52028,1.12246,0.004875706,0.6186972,0.000835952,0,41.62574,31.39817,0.04238426,68.54546,101.1605,8.153757,-56.03331337,-55.72989,-5.823364,1194.044064,1156.754,284.3407,75.64797,76.18997,23152.25,4765.969
16.53028,16.53028,1.121989,0.004879099,0.6187848,0.000836921,0,41.62574,31.35969,0.04237539,68.54546,101.159,8.153383,-56.00364045,-55.70064,-5.81777,1193.490032,1156.197,284.2825,75.64405,76.18629,23163.81,4768.812
16.54028,16.54028,1.121518,0.004890398,0.6188724,0.000837343,0,41.62574,31.32127,0.04233875,68.54546,101.1574,8.15299,-55.97400608,-55.67143,-5.812163,1192.936027,1155.64,284.2244,75.64013,76.1826,23175.37,4771.655
16.55028,16.55028,1.121047,0.004893704,0.6189601,0.00083912,0,41.62574,31.28288,0.04237066,68.54546,101.1559,8.152613,-55.94439764,-55.64224,-5.806613,1192.382997,1155.084,284.1663,75.63621,76.17893,23186.92,4774.497
16.56028,16.56028,1.120577,0.004899508,0.6190476,0.000839525,0,41.62574,31.24458,0.0423332,68.54546,101.1543,8.15222,-55.9148642,-55.61313,-5.801018,1191.830003,1154.528,284.1083,75.63229,76.17524,23198.46,4777.338
16.57028,16.57028,1.120106,0.00491177,0.6191353,0.000840357,0,41.62574,31.20633,0.0423173,68.54546,101.1528,8.151846,-55.88536351,-55.58405,-5.79545,1191.277038,1153.972,284.0504,75.62836,76.17155,23210,4780.179
16.58028,16.58028,1.119636,0.004916057,0.6192229,0.000842298,0,41.62574,31.1681,0.04235712,68.54546,101.1512,8.151447,-55.85588771,-55.55499,-5.789929,1190.725038,1153.417,283.9925,75.62443,76.16786,23221.53,4783.019
16.59028,16.59028,1.119167,0.004921393,0.6193104,0.000842869,0,41.62574,31.12998,0.04232802,68.54546,101.1497,8.151073,-55.82647739,-55.526,-5.784367,1190.173075,1152.862,283.9347,75.62049,76.16416,23233.06,4785.859
16.60028,16.60028,1.118697,0.004931846,0.6193981,0.00084362,0,41.62574,31.09188,0.04230788,68.54546,101.1482,8.150679,-55.79710821,-55.49705,-5.778817,1189.621118,1152.307,283.8769,75.61656,76.16047,23244.59,4788.698
16.61028,16.61028,1.118228,0.004944828,0.6194857,0.000845248,0,41.62574,31.05382,0.04233161,68.54546,101.1467,8.150299,-55.76775272,-55.46811,-5.773302,1189.069196,1151.752,283.8192,75.61262,76.15676,23256.1,4791.536
16.62029,16.62029,1.117758,0.004946889,0.6195734,0.000847308,0,41.62574,31.01582,0.04237689,68.54546,101.1451,8.1499,-55.73843017,-55.4392,-5.767816,1188.518242,1151.198,283.7615,75.60868,76.15306,23267.62,4794.374
16.63029,16.63029,1.117289,0.004950055,0.619661,0.000847495,0,41.62574,30.97788,0.04232843,68.54546,101.1436,8.149525,-55.70918038,-55.41037,-5.762263,1187.967315,1150.644,283.7039,75.60473,76.14935,23279.12,4797.211
16.64029,16.64029,1.116821,0.004959779,0.6197485,0.000847872,0,41.62574,30.94,0.04228947,68.54546,101.142,8.14913,-55.67997235,-55.38158,-5.756728,1187.416402,1150.09,283.6463,75.60078,76.14565,23290.62,4800.048
16.65029,16.65029,1.116352,0.004975991,0.6198362,0.000849371,0,41.62574,30.90215,0.04230643,68.54546,101.1405,8.14875,-55.65077903,-55.3528,-5.751238,1186.865517,1149.536,283.5888,75.59683,76.14193,23302.12,4802.884
16.66029,16.66029,1.115883,0.004977315,0.6199239,0.000851981,0,41.62574,30.86435,0.04237854,68.54546,101.1388,8.148348,-55.62161067,-55.32404,-5.745796,1186.315607,1148.983,283.5313,75.59288,76.13822,23313.61,4805.72
16.67029,16.67029,1.115415,0.004986592,0.6200116,0.00085204,0,41.62574,30.82662,0.04232369,68.54546,101.1373,8.147972,-55.59252306,-55.29537,-5.740268,1185.765725,1148.43,283.4739,75.58893,76.1345,23325.09,4808.555
16.68029,16.68029,1.114947,0.004998473,0.6200992,0.000853461,0,41.62574,30.78895,0.04233645,68.54546,101.1357,8.147572,-55.56347191,-55.26673,-5.734803,1185.215871,1147.877,283.4166,75.58496,76.13078,23336.57,4811.389
16.69029,16.69029,1.114479,0.005002238,0.6201869,0.000855326,0,41.62574,30.7513,0.04237116,68.54546,101.1342,8.14719,-55.53444241,-55.23811,-5.729354,1184.667,1147.325,283.3593,75.581,76.12705,23348.04,4814.223
16.70029,16.70029,1.114012,0.005005708,0.6202744,0.000855802,0,41.62574,30.71375,0.04233695,68.54546,101.1326,8.146791,-55.50547873,-55.20956,-5.723867,1184.118149,1146.773,283.3021,75.57703,76.12333,23359.51,4817.057
16.71029,16.71029,1.113544,0.005014293,0.6203622,0.000856226,0,41.62574,30.67624,0.0423002,68.54546,101.131,8.146393,-55.47655526,-55.18105,-5.718383,1183.569311,1146.221,283.2449,75.57307,76.11961,23370.97,4819.889
16.72029,16.72029,1.113077,0.005030861,0.6204498,0.000857525,0,41.62574,30.63876,0.04230662,68.54546,101.1295,8.146011,-55.44764566,-55.15255,-5.712936,1183.020502,1145.669,283.1878,75.5691,76.11587,23382.43,4822.721
16.73029,16.73029,1.11261,0.005031024,0.6205375,0.000860188,0,41.62574,30.60132,0.04238023,68.54546,101.1279,8.145607,-55.41877178,-55.12408,-5.707545,1182.472667,1145.118,283.1307,75.56512,76.11213,23393.88,4825.553
16.74029,16.74029,1.112143,0.005040646,0.6206251,0.000860045,0,41.62574,30.56397,0.04231547,68.54546,101.1264,8.145229,-55.38997837,-55.0957,-5.702065,1181.924861,1144.567,283.0737,75.56115,76.1084,23405.33,4828.384
16.75029,16.75029,1.111677,0.005047133,0.6207128,0.000861519,0,41.62574,30.52664,0.04233025,68.54546,101.1248,8.144825,-55.3611812,-55.06731,-5.696644,1181.37706,1144.016,283.0167,75.55717,76.10465,23416.77,4831.214
16.76029,16.76029,1.11121,0.00505123,0.6208005,0.000862456,0,41.62574,30.48938,0.04231862,68.54546,101.1232,8.144444,-55.33244289,-55.03898,-5.691214,1180.830264,1143.466,282.9598,75.55318,76.10091,23428.2,4834.044
16.77029,16.77029,1.110745,0.005055016,0.620888,0.000862985,0,41.62574,30.45219,0.04228691,68.54546,101.1216,8.144043,-55.3037735,-55.01072,-5.685776,1180.283497,1142.916,282.903,75.54919,76.09718,23439.63,4836.874
16.78029,16.78029,1.110279,0.005062547,0.6209757,0.000863459,0,41.62574,30.41503,0.04225256,68.54546,101.1201,8.143663,-55.27512453,-54.98248,-5.680342,1179.736727,1142.366,282.8462,75.5452,76.09342,23451.05,4839.702
16.79029,16.79029,1.109813,0.005066908,0.6210634,0.000864573,0,41.62574,30.37792,0.04224944,68.54546,101.1185,8.143259,-55.24650881,-54.95427,-5.67494,1179.189971,1141.816,282.7894,75.54121,76.08967,23462.47,4842.53
16.80029,16.80029,1.109347,0.005068912,0.6211511,0.000865144,0,41.62574,30.34085,0.04221986,68.54546,101.1169,8.142857,-55.21791144,-54.92608,-5.669522,1178.644212,1141.267,282.7327,75.53722,76.08591,23473.88,4845.358
16.81029,16.81029,1.108882,0.005077448,0.6212388,0.000865312,0,41.62574,30.30387,0.04217065,68.54546,101.1154,8.142475,-55.18940341,-54.89798,-5.664101,1178.098482,1140.718,282.6761,75.53322,76.08216,23485.29,4848.185
16.82029,16.82029,1.108417,0.005085787,0.6213264,0.000866596,0,41.62574,30.26692,0.04217572,68.54546,101.1137,8.142071,-55.1609001,-54.86988,-5.658725,1177.552764,1140.169,282.6195,75.52921,76.0784,23496.69,4851.012
16.83029,16.83029,1.107952,0.005099237,0.6214141,0.000867845,0,41.62574,30.23001,0.04217902,68.54546,101.1122,8.141685,-55.13244726,-54.84183,-5.653355,1177.007068,1139.62,282.563,75.52522,76.07463,23508.09,4853.837
16.84029,16.84029,1.107487,0.005099126,0.6215018,0.000869965,0,41.62574,30.19313,0.04222458,68.54546,101.1106,8.141277,-55.10399791,-54.81378,-5.648018,1176.462354,1139.072,282.5065,75.5212,76.07087,23519.48,4856.663
16.85029,16.85029,1.107023,0.005107048,0.6215895,0.00086977,0,41.62574,30.15635,0.04215773,68.54546,101.109,8.140875,-55.07564107,-54.78583,-5.642612,1175.917668,1138.524,282.4501,75.5172,76.0671,23530.87,4859.487
16.86029,16.86029,1.106559,0.005113351,0.6216771,0.000870946,0,41.62574,30.11959,0.04215729,68.54546,101.1074,8.14049,-55.04728977,-54.75788,-5.637259,1175.372988,1137.976,282.3937,75.51318,76.06333,23542.24,4862.312
16.87029,16.87029,1.106094,0.005114297,0.6217649,0.000871844,0,41.62574,30.0829,0.04214346,68.54546,101.1058,8.140083,-55.01898802,-54.72998,-5.631903,1174.829305,1137.429,282.3374,75.50916,76.05956,23553.62,4865.135
16.88029,16.88029,1.105631,0.005112132,0.6218525,0.000871828,0,41.62574,30.04626,0.04208544,68.54546,101.1043,8.1397,-54.9907435,-54.70214,-5.626522,1174.285628,1136.882,282.2811,75.50514,76.05578,23564.99,4867.958
16.89029,16.89029,1.105168,0.00511946,0.6219401,0.000871282,0,41.62574,30.00966,0.0420019,68.54546,101.1026,8.139297,-54.96253755,-54.67434,-5.621128,1173.741987,1136.335,282.2249,75.50111,76.052,23576.35,4870.781
16.90029,16.90029,1.104704,0.00513341,0.6220279,0.000872353,0,41.62574,29.97311,0.0419964,68.54546,101.101,8.138889,-54.93434822,-54.64655,-5.615798,1173.198367,1135.788,282.1688,75.49709,76.04822,23587.71,4873.603
16.91029,16.91029,1.10424,0.005133759,0.6221157,0.00087455,0,41.62574,29.93661,0.04204498,68.54546,101.0994,8.138481,-54.90619394,-54.61879,-5.610518,1172.655729,1135.242,282.1127,75.49306,76.04443,23599.06,4876.424
16.92029,16.92029,1.103778,0.005136345,0.6222032,0.000874422,0,41.62574,29.90018,0.04198173,68.54546,101.0975,8.138021,-54.8781117,-54.59111,-5.605163,1172.113096,1134.696,282.0566,75.48904,76.04065,23610.41,4879.245
16.93029,16.93029,1.103315,0.005141665,0.622291,0.000874674,0,41.62574,29.86378,0.0419368,68.54546,101.0957,8.137558,-54.85005099,-54.56345,-5.599823,1171.570492,1134.15,282.0006,75.48499,76.03686,23621.75,4882.065
16.94029,16.94029,1.102852,0.005143085,0.6223787,0.000875392,0,41.62574,29.82743,0.04191426,68.54546,101.0939,8.137112,-54.82201284,-54.53581,-5.594508,1171.028886,1133.605,281.9447,75.48096,76.03307,23633.09,4884.885
16.95029,16.95029,1.10239,0.005139913,0.6224664,0.000875444,0,41.62574,29.79116,0.04185991,68.54546,101.092,8.136648,-54.79405317,-54.50825,-5.589181,1170.487285,1133.06,281.8888,75.47691,76.02927,23644.42,4887.705
16.96029,16.96029,1.101928,0.005141982,0.6225541,0.000874715,0,41.62574,29.75492,0.04176827,68.54546,101.0902,8.136187,-54.76612079,-54.48072,-5.583828,1169.945689,1132.515,281.8329,75.47287,76.02547,23655.74,4890.523
16.97029,16.97029,1.101466,0.005153588,0.6226417,0.000874878,0,41.62574,29.71874,0.04171934,68.54546,101.0884,8.135742,-54.73821251,-54.45321,-5.578515,1169.404131,1131.97,281.7771,75.46883,76.02168,23667.06,4893.341
16.98029,16.98029,1.101004,0.005152944,0.6227295,0.000876663,0,41.62574,29.68258,0.04174776,68.54546,101.0865,8.135271,-54.7103407,-54.42573,-5.573266,1168.863569,1131.426,281.7214,75.46478,76.01787,23678.38,4896.159
16.99029,16.99029,1.100543,0.005157551,0.6228172,0.000876363,0,41.62574,29.6465,0.04167688,68.54546,101.0847,8.134808,-54.68252207,-54.39831,-5.567952,1168.323013,1130.882,281.6657,75.46073,76.01406,23689.68,4898.976
17.00029,17.00029,1.100082,0.005168756,0.6229048,0.000876956,0,41.62574,29.61047,0.04164851,68.54546,101.0829,8.134359,-54.65473727,-54.37092,-5.562676,1167.782485,1130.338,281.6101,75.45668,76.01025,23700.99,4901.792
17.01029,17.01029,1.09962,0.005164847,0.6229926,0.00087867,0,41.62574,29.57447,0.04167334,68.54546,101.081,8.133886,-54.62697695,-54.34355,-5.557444,1167.242932,1129.795,281.5545,75.45262,76.00645,23712.29,4904.608
17.02029,17.02029,1.09916,0.005170546,0.6230802,0.000877814,0,41.62574,29.53855,0.04157631,68.54546,101.0791,8.133421,-54.59927803,-54.31625,-5.55213,1166.703407,1129.252,281.499,75.44856,76.00264,23723.58,4907.423
17.03029,17.03029,1.0987,0.005173116,0.6231678,0.000878591,0,41.62574,29.50266,0.04155669,68.54546,101.0773,8.132973,-54.57161548,-54.28898,-5.546879,1166.163896,1128.709,281.4435,75.4445,75.99882,23734.87,4910.238
17.04029,17.04029,1.098239,0.005182356,0.6232556,0.000878835,0,41.62574,29.46683,0.04151188,68.54546,101.0755,8.132502,-54.54398197,-54.26174,-5.541619,1165.624406,1128.166,281.3881,75.44044,75.995,23746.15,4913.052
17.05029,17.05029,1.097779,0.00518474,0.6233433,0.000880212,0,41.62574,29.43102,0.04152062,68.54546,101.0736,8.132029,-54.51637283,-54.23452,-5.536402,1165.085898,1127.624,281.3327,75.43637,75.99117,23757.42,4915.866
17.0603,17.0603,1.097319,0.005188413,0.623431,0.000880423,0,41.62574,29.39531,0.04147432,68.54546,101.0717,8.131559,-54.48884045,-54.20738,-5.531156,1164.547419,1127.082,281.2774,75.4323,75.98735,23768.69,4918.679
17.0703,17.0703,1.096859,0.005195856,0.6235188,0.000880853,0,41.62574,29.35962,0.04143835,68.54546,101.0699,8.131107,-54.46132918,-54.18026,-5.525921,1164.008945,1126.54,281.2221,75.42823,75.98353,23779.96,4921.491
