1232808240,9.952883173349547e+30,4.862505671207115e-43,-117.8081283569336,5437464576
1233808240,9.953487636259354e+30,4.862505671207115e-43,-117.8081283569336,5437466214
1234808240,9.954092099169161e+30,4.862505671207115e-43,-117.8081283569336,5437467853
1235808240,9.954696562078969e+30,4.862505671207115e-43,-117.8081283569336,5437469491
1236808240,9.955301024988776e+30,4.862505671207115e-43,-117.8081283569336,5437469491
1237808240,9.955905487898583e+30,4.862505671207115e-43,-117.8081283569336,5437466214
1238808240,9.956509950808391e+30,4.862505671207115e-43,-117.8081283569336,5437466214
1239808240,9.957114413718198e+30,4.862505671207115e-43,-117.8081283569336,5437467853
1240808240,9.957718876628005e+30,4.862505671207115e-43,-117.80813598632812,5437471130
1241808240,9.958323339537813e+30,4.862505671207115e-43,-117.80813598632812,5437471130
1242808240,9.95892780244762e+30,4.862505671207115e-43,-117.80813598632812,5437471130
1244488240,9.959532265357427e+30,4.862505671207115e-43,-117.80813598632812,5437472768
1245493830,9.960136728267235e+30,4.862505671207115e-43,-117.80813598632812,5437472768
1246488280,9.960741191177042e+30,4.862505671207115e-43,-117.80813598632812,5437474406
1247488290,9.961345654086849e+30,4.862505671207115e-43,-117.80813598632812,5437477683
1248488240,9.961950116996656e+30,4.862505671207115e-43,-117.80813598632812,5437476045
1249488280,9.962554579906464e+30,4.862505671207115e-43,-117.80813598632812,5437476045
1250488240,9.963159042816271e+30,4.862505671207115e-43,-117.80813598632812,5437474406
1251488240,9.963763505726078e+30,4.862505671207115e-43,-117.80813598632812,5437476045
1252488240,9.964367968635886e+30,4.862505671207115e-43,-117.80813598632812,5437476045
1253488300,9.964972431545693e+30,4.862505671207115e-43,-117.80813598632812,5437476045
1254488310,9.9655768944555e+30,4.862505671207115e-43,-117.8081283569336,5437476045
1255488240,9.966181357365308e+30,4.862505671207115e-43,-117.80811309814453,5437454746
1256488270,9.966785820275115e+30,4.862505671207115e-43,-117.80811309814453,5437456384
1257488240,9.967390283184922e+30,4.862505671207115e-43,-117.80812072753906,5437456384
1258488270,9.96799474609473e+30,4.862505671207115e-43,-117.8081283569336,5437453107
1259488240,9.968599209004537e+30,4.862505671207115e-43,-117.8081283569336,5437461299
1260488240,9.969203671914344e+30,4.862505671207115e-43,-117.8081283569336,5437454746
1261488240,9.969808134824152e+30,4.862505671207115e-43,-117.80812072753906,5437435085
1262490050,9.970412597733959e+30,4.862505671207115e-43,-117.8081283569336,5437438362
1263488300,9.971017060643766e+30,4.862505671207115e-43,-117.8081283569336,5437448192
1264488290,9.971621523553573e+30,4.862505671207115e-43,-117.8081283569336,5437456384
1265488280,9.972225986463381e+30,4.862505671207115e-43,-117.80812072753906,5437456384
1266488270,9.972830449373188e+30,4.862505671207115e-43,-117.80812072753906,5437461299
1267488240,9.973434912282995e+30,4.862505671207115e-43,-117.80812072753906,5437461299
