Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
65.96568,S,65.96568,0.6006032,0.029611,0.4909256,0.00006955035,0,41.62574,4.032706,0.0005718201,68.54546,95.9453,6.849962,-29.2892194898101,-29.26735,-1.131637,610.44171168963,-564.7413,220.0103,-67.65919,-68.71525,34646.46,16634.19
65.97569,S,65.97569,0.6008512,0.0297237,0.4909086,0.00006982878,0,41.62574,4.03733,0.0005747871,68.54546,95.9453,6.849962,-29.2857005514019,-29.2638,-1.132372,610.708125966156,-565.0339,219.999,-67.67047,-68.72628,34640.81,16636.39
65.98569,S,65.98569,0.6010991,0.02983879,0.4908915,0.00007009468,0,41.62574,4.041957,0.0005776571,68.54546,95.9453,6.849962,-29.2821816776374,-29.26025,-1.133108,610.974570197873,-565.3265,219.9877,-67.68176,-68.7373,34635.16,16638.59
65.99569,S,65.99569,0.6013469,0.02994993,0.4908745,0.00007036624,0,41.62574,4.046588,0.0005805793,68.54546,95.9453,6.849962,-29.2786528373905,-29.25669,-1.133844,611.240940239822,-565.619,219.9764,-67.69302,-68.74831,34629.5,16640.79
66.00569,S,66.00569,0.6015947,0.03007492,0.4908575,0.0000706285,0,41.62574,4.051224,0.0005834309,68.54546,95.9453,6.849962,-29.2751340544354,-29.25314,-1.134581,611.507392225814,-565.9116,219.965,-67.70428,-68.75932,34623.84,16642.99
66.01569,S,66.01569,0.6018426,0.03019932,0.4908404,0.0000709234,0,41.62574,4.055864,0.0005865581,68.54546,95.9453,6.849962,-29.2715952738382,-29.24957,-1.135317,611.773775767564,-566.2041,219.9536,-67.71552,-68.77032,34618.18,16645.19
66.0257,S,66.0257,0.6020904,0.03032067,0.4908233,0.00007121693,0,41.62574,4.060507,0.00058968,68.54546,95.9453,6.849962,-29.2680665117959,-29.24601,-1.136053,612.040183369795,-566.4966,219.9422,-67.72675,-68.78131,34612.52,16647.39
66.0357,S,66.0357,0.6023381,0.0304368,0.4908063,0.00007150325,0,41.62574,4.065153,0.0005927485,68.54546,95.9453,6.849962,-29.2645277833783,-29.24244,-1.136789,612.306522434879,-566.789,219.9308,-67.73798,-68.79228,34606.85,16649.59
66.0457,S,66.0457,0.6025858,0.03055672,0.4907892,0.00007177727,0,41.62574,4.069804,0.0005957214,68.54546,95.9453,6.849962,-29.2609891199456,-29.23887,-1.137526,612.572885482717,-567.0814,219.9194,-67.7492,-68.80325,34601.18,16651.79
66.0557,S,66.0557,0.6028336,0.03067146,0.4907722,0.00007206024,0,41.62574,4.074458,0.0005987745,68.54546,95.9453,6.849962,-29.257450521597,-29.2353,-1.138264,612.839272482036,-567.3738,219.908,-67.76041,-68.8142,34595.51,16653.98
66.0657,S,66.0657,0.6030812,0.03078787,0.4907551,0.00007233099,0,41.62574,4.079118,0.000601732,68.54546,95.9453,6.849962,-29.2539119494967,-29.23173,-1.139002,613.105590812981,-567.6661,219.8966,-67.77161,-68.82514,34589.83,16656.18
66.07571,S,66.07571,0.6033289,0.03090261,0.490738,0.00007260567,0,41.62574,4.08378,0.0006047285,68.54546,95.9453,6.849962,-29.2503634112484,-29.22815,-1.13974,613.3719272561,-567.9584,219.8852,-67.78279,-68.83608,34584.15,16658.38
66.08571,S,66.08571,0.6035764,0.03101089,0.490721,0.0000728764,0,41.62574,4.088446,0.0006076975,68.54546,95.9453,6.849962,-29.2468148992909,-29.22457,-1.140478,613.638200703598,-568.2506,219.8738,-67.79397,-68.84699,34578.47,16660.58
66.09571,S,66.09571,0.603824,0.03112089,0.4907039,0.00007313193,0,41.62574,4.093115,0.0006105459,68.54546,95.9453,6.849962,-29.2432564602763,-29.22098,-1.141217,613.904497948305,-568.5428,219.8624,-67.80514,-68.85791,34572.79,16662.78
66.10571,S,66.10571,0.6040716,0.03123009,0.4906869,0.00007339151,0,41.62574,4.097788,0.0006134337,68.54546,95.9453,6.849962,-29.2397080009706,-29.2174,-1.141955,614.170818959264,-568.835,219.851,-67.8163,-68.86881,34567.1,16664.98
66.11572,S,66.11572,0.604319,0.03132992,0.4906698,0.00007364919,0,41.62574,4.102468,0.0006163114,68.54546,95.9453,6.849962,-29.2361396614366,-29.2138,-1.142695,614.437071079798,-569.1271,219.8396,-67.82745,-68.8797,34561.41,16667.18
66.12572,S,66.12572,0.6045666,0.03142897,0.4906527,0.00007388477,0,41.62574,4.107148,0.0006190097,68.54546,95.9453,6.849962,-29.2325813407459,-29.21021,-1.143435,614.703346890034,-569.4192,219.8282,-67.8386,-68.89057,34555.71,16669.38
66.13572,S,66.13572,0.6048139,0.03152082,0.4906356,0.00007411851,0,41.62574,4.111835,0.0006216977,68.54546,95.9453,6.849962,-29.2290130933474,-29.20661,-1.144176,614.969553718648,-569.7112,219.8168,-67.84974,-68.90144,34550.02,16671.58
66.14572,S,66.14572,0.6050614,0.03161662,0.4906186,0.00007433529,0,41.62574,4.116522,0.0006242485,68.54546,95.9453,6.849962,-29.2254547864978,-29.20302,-1.144915,615.235784160723,-570.0032,219.8054,-67.86086,-68.9123,34544.32,16673.77
66.15572,S,66.15572,0.6053087,0.03172089,0.4906015,0.00007456139,0,41.62574,4.121216,0.0006268828,68.54546,95.9453,6.849962,-29.2218865921887,-29.19942,-1.145656,615.501998006923,-570.2952,219.7939,-67.87199,-68.92315,34538.61,16675.97
66.16573,S,66.16573,0.6055561,0.03182015,0.4905844,0.00007480745,0,41.62574,4.125915,0.0006296903,68.54546,95.9453,6.849962,-29.218308432175,-29.19581,-1.146397,615.768235444072,-570.5872,219.7824,-67.8831,-68.934,34532.91,16678.17
66.17573,S,66.17573,0.6058034,0.03191523,0.4905674,0.00007504169,0,41.62574,4.130615,0.0006324033,68.54546,95.9453,6.849962,-29.2147302987901,-29.1922,-1.147138,616.034502175863,-570.8792,219.7709,-67.8942,-68.94483,34527.2,16680.37
66.18573,S,66.18573,0.6060507,0.03200451,0.4905503,0.00007526609,0,41.62574,4.135321,0.0006350388,68.54546,95.9453,6.849962,-29.2111521920437,-29.18859,-1.147879,616.300694023092,-571.1711,219.7594,-67.9053,-68.95566,34521.49,16682.56
66.19573,S,66.19573,0.606298,0.0320931,0.4905332,0.00007547681,0,41.62574,4.140029,0.0006375638,68.54546,95.9453,6.849962,-29.2075641590075,-29.18497,-1.148621,616.566909355005,-571.463,219.7479,-67.9164,-68.96647,34515.77,16684.76
66.20573,S,66.20573,0.6065452,0.03217329,0.4905161,0.00007568589,0,41.62574,4.144744,0.0006400801,68.54546,95.9453,6.849962,-29.203986144966,-29.18136,-1.149363,616.833061175213,-571.7548,219.7364,-67.92748,-68.97726,34510.05,16686.96
66.21574,S,66.21574,0.6067924,0.03224987,0.490499,0.00007587518,0,41.62574,4.149462,0.0006424334,68.54546,95.9453,6.849962,-29.2003982047991,-29.17774,-1.150106,617.099230675969,-572.0466,219.7249,-67.93856,-68.98806,34504.34,16689.15
66.22574,S,66.22574,0.6070396,0.03232366,0.4904819,0.00007605595,0,41.62574,4.15418,0.0006447183,68.54546,95.9453,6.849962,-29.1968002598094,-29.17411,-1.150848,617.365330849171,-572.3383,219.7134,-67.94963,-68.99884,34498.61,16691.35
66.23574,S,66.23574,0.6072868,0.03239124,0.4904649,0.00007623014,0,41.62574,4.158906,0.0006469524,68.54546,95.9453,6.849962,-29.1932124127264,-29.17049,-1.151592,617.631460074356,-572.63,219.7019,-67.96069,-69.00961,34492.89,16693.55
66.24574,S,66.24574,0.6075338,0.03245737,0.4904478,0.00007638969,0,41.62574,4.163633,0.0006490656,68.54546,95.9453,6.849962,-29.1896145213868,-29.16686,-1.152334,617.897606883128,-572.9217,219.6904,-67.97176,-69.02036,34487.16,16695.75
66.25574,S,66.25574,0.6077809,0.03251864,0.4904307,0.00007654583,0,41.62574,4.168365,0.0006511539,68.54546,95.9453,6.849962,-29.1860167358786,-29.16323,-1.153078,618.163684237482,-573.2133,219.6789,-67.9828,-69.03112,34481.43,16697.94
66.26575,S,66.26575,0.608028,0.03256692,0.4904136,0.00007669049,0,41.62574,4.173101,0.0006531482,68.54546,95.9453,6.849962,-29.1824089851366,-29.15959,-1.153822,618.429790530781,-573.5049,219.6674,-67.99386,-69.04185,34475.69,16700.14
66.27575,S,66.27575,0.6082749,0.03261168,0.4903965,0.00007680451,0,41.62574,4.177843,0.0006548849,68.54546,95.9453,6.849962,-29.178801340513,-29.15595,-1.154568,618.695821568384,-573.7964,219.6559,-68.0049,-69.05257,34469.95,16702.34
66.28575,S,66.28575,0.6085219,0.03266159,0.4903794,0.00007691024,0,41.62574,4.182586,0.0006565537,68.54546,95.9453,6.849962,-29.1751936834028,-29.15231,-1.155313,618.961841536809,-574.0879,219.6443,-68.01594,-69.0633,34464.21,16704.54
66.29575,S,66.29575,0.6087688,0.03270881,0.4903623,0.00007702813,0,41.62574,4.187334,0.0006583292,68.54546,95.9453,6.849962,-29.1715860533544,-29.14867,-1.156058,619.227884663283,-574.3794,219.6327,-68.02697,-69.07402,34458.47,16706.73
66.30576,S,66.30576,0.6090156,0.03275044,0.4903452,0.00007713966,0,41.62574,4.192084,0.0006600529,68.54546,95.9453,6.849962,-29.1679784107179,-29.14503,-1.156802,619.493852454831,-574.6708,219.6211,-68.03799,-69.08472,34452.72,16708.93
66.31576,S,66.31576,0.6092625,0.03279019,0.4903281,0.00007723799,0,41.62574,4.19684,0.000661667,68.54546,95.9453,6.849962,-29.1643508902428,-29.14137,-1.157548,619.759849031696,-574.9622,219.6095,-68.04901,-69.09541,34446.97,16711.12
66.32576,S,66.32576,0.6095093,0.03281835,0.490311,0.00007733192,0,41.62574,4.201599,0.0006632459,68.54546,95.9453,6.849962,-29.1607333890771,-29.13772,-1.158294,620.025868662864,-575.2536,219.5979,-68.06003,-69.10609,34441.22,16713.32
66.33576,S,66.33576,0.6097561,0.03284177,0.4902939,0.00007739852,0,41.62574,4.206362,0.0006645923,68.54546,95.9453,6.849962,-29.1571159150987,-29.13407,-1.15904,620.291818532522,-575.5449,219.5863,-68.07104,-69.11676,34435.46,16715.51
66.34576,S,66.34576,0.6100029,0.03286046,0.4902768,0.0000774539,0,41.62574,4.21113,0.0006658448,68.54546,95.9453,6.849962,-29.153488555798,-29.13041,-1.159788,620.55779138286,-575.8362,219.5747,-68.08204,-69.12743,34429.71,16717.71
66.35577,S,66.35577,0.6102496,0.03287574,0.4902597,0.00007749815,0,41.62574,4.2159,0.0006670026,68.54546,95.9453,6.849962,-29.149861144226,-29.12675,-1.160534,620.823688698918,-576.1274,219.5631,-68.09304,-69.13807,34423.95,16719.9
66.36577,S,66.36577,0.6104963,0.03288712,0.4902426,0.00007753436,0,41.62574,4.220673,0.0006680929,68.54546,95.9453,6.849962,-29.1462238076798,-29.12308,-1.161281,621.089614609982,-576.4186,219.5515,-68.10403,-69.14871,34418.18,16722.1
66.37577,S,66.37577,0.610743,0.03288908,0.4902255,0.00007756137,0,41.62574,4.225454,0.0006691058,68.54546,95.9453,6.849962,-29.1425865782192,-29.11941,-1.16203,621.355563398984,-576.7098,219.5399,-68.11502,-69.15935,34412.41,16724.29
66.38577,S,66.38577,0.6109896,0.03288637,0.4902083,0.00007756617,0,41.62574,4.230237,0.0006699278,68.54546,95.9453,6.849962,-29.1389493363245,-29.11574,-1.162778,621.621442214646,-577.0009,219.5283,-68.126,-69.16996,34406.64,16726.49
66.39577,S,66.39577,0.6112363,0.0328845,0.4901913,0.00007755995,0,41.62574,4.235024,0.0006706554,68.54546,95.9453,6.849962,-29.1353121617845,-29.11207,-1.163527,621.887430990278,-577.2921,219.5167,-68.13698,-69.18057,34400.87,16728.69
66.40578,S,66.40578,0.6114829,0.03286776,0.4901741,0.00007755571,0,41.62574,4.239815,0.0006714005,68.54546,95.9453,6.849962,-29.1316650227253,-29.10839,-1.164276,622.153355396546,-577.5832,219.5051,-68.14795,-69.19118,34395.09,16730.88
66.41578,S,66.41578,0.6117294,0.03285971,0.4901526,0.00007751644,0,41.62574,4.244573,0.0006718428,68.54546,95.9453,6.849962,-29.1280474872214,-29.10474,-1.165015,622.419262868786,-577.8743,219.4934,-68.15892,-69.20177,34389.32,16733.08
66.42578,S,66.42578,0.611976,0.03284156,0.4901355,0.00007749762,0,41.62574,4.24937,0.0006724619,68.54546,95.9453,6.849962,-29.1244004028803,-29.10106,-1.165764,622.685105911937,-578.1653,219.4817,-68.16988,-69.21236,34383.54,16735.27
66.43578,S,66.43578,0.6122224,0.03282012,0.4901184,0.000077455,0,41.62574,4.254172,0.0006728746,68.54546,95.9453,6.849962,-29.12074339417,-29.09737,-1.166514,622.950873140998,-578.4562,219.47,-68.18084,-69.22294,34377.75,16737.47
66.44579,S,66.44579,0.6124688,0.03278935,0.4901013,0.00007740459,0,41.62574,4.258978,0.0006732197,68.54546,95.9453,6.849962,-29.1170964050641,-29.09369,-1.167264,623.216663038838,-578.7471,219.4583,-68.1918,-69.2335,34371.96,16739.66
66.45579,S,66.45579,0.6127152,0.03275818,0.4900842,0.00007733221,0,41.62574,4.263789,0.0006733732,68.54546,95.9453,6.849962,-29.1134294998086,-29.08999,-1.168015,623.482475576469,-579.038,219.4466,-68.20274,-69.24406,34366.17,16741.86
66.46579,S,66.46579,0.6129615,0.03272116,0.490067,0.00007725887,0,41.62574,4.268602,0.0006735174,68.54546,95.9453,6.849962,-29.1097725740897,-29.0863,-1.168765,623.748316380092,-579.3289,219.4349,-68.21368,-69.2546,34360.38,16744.05
66.47579,S,66.47579,0.613208,0.03268297,0.4900499,0.00007717172,0,41.62574,4.27342,0.0006735403,68.54546,95.9453,6.849962,-29.1061057243022,-29.0826,-1.169516,624.014174107821,-579.6198,219.4232,-68.22462,-69.26514,34354.58,16746.25
66.48579,S,66.48579,0.6134543,0.03263136,0.4900327,0.00007708182,0,41.62574,4.278244,0.0006735384,68.54546,95.9453,6.849962,-29.102438942498,-29.0789,-1.170268,624.279961495935,-579.9106,219.4115,-68.23556,-69.27567,34348.78,16748.44
66.4958,S,66.4958,0.6137006,0.03257938,0.4900156,0.00007696026,0,41.62574,4.283071,0.000673258,68.54546,95.9453,6.849962,-29.0987721885374,-29.0752,-1.17102,624.545771394291,-580.2014,219.3998,-68.24648,-69.28618,34342.98,16750.63
66.5058,S,66.5058,0.6139469,0.03251953,0.4899985,0.00007683784,0,41.62574,4.2879,0.0006729683,68.54546,95.9453,6.849962,-29.0950955108181,-29.07149,-1.171773,624.811516511784,-580.4921,219.3881,-68.25741,-69.29668,34337.18,16752.83
66.5158,S,66.5158,0.6141931,0.03244969,0.4899814,0.00007669686,0,41.62574,4.292733,0.0006725139,68.54546,95.9453,6.849962,-29.0914188207455,-29.06778,-1.172525,625.077278421027,-580.7828,219.3764,-68.26833,-69.30718,34331.37,16755.02
66.5258,S,66.5258,0.6144393,0.03237745,0.4899642,0.00007653231,0,41.62574,4.297572,0.0006718505,68.54546,95.9453,6.849962,-29.0877421989089,-29.06407,-1.173278,625.342969819726,-581.0734,219.3647,-68.27924,-69.31766,34325.55,16757.21
66.5358,S,66.5358,0.6146854,0.03230076,0.4899471,0.0000763621,0,41.62574,4.302415,0.0006711353,68.54546,95.9453,6.849962,-29.0840556939294,-29.06035,-1.174033,625.608683586102,-581.364,219.353,-68.29015,-69.32813,34319.74,16759.41
66.54581,S,66.54581,0.6149315,0.0322295,0.4899299,0.00007618139,0,41.62574,4.307261,0.0006703241,68.54546,95.9453,6.849962,-29.0803691362867,-29.05663,-1.174786,625.87438588975,-581.6546,219.3412,-68.30105,-69.33861,34313.93,16761.6
66.55581,S,66.55581,0.6151777,0.03213919,0.4899128,0.0000760135,0,41.62574,4.312109,0.0006696229,68.54546,95.9453,6.849962,-29.076682647092,-29.05291,-1.17554,626.140051380433,-581.9451,219.3295,-68.31195,-69.34905,34308.11,16763.79
66.56581,S,66.56581,0.6154237,0.03205228,0.4898957,0.00007580069,0,41.62574,4.316963,0.0006685228,68.54546,95.9453,6.849962,-29.0729962264491,-29.04919,-1.176295,626.405705369731,-582.2356,219.3177,-68.32285,-69.3595,34302.28,16765.99
66.57581,S,66.57581,0.6156697,0.03196638,0.4898785,0.00007559585,0,41.62574,4.321821,0.0006674899,68.54546,95.9453,6.849962,-29.069299842172,-29.04546,-1.17705,626.671376005571,-582.5261,219.3059,-68.33373,-69.36995,34296.46,16768.18
66.58582,S,66.58582,0.6159157,0.03187275,0.4898614,0.00007539343,0,41.62574,4.326682,0.0006664743,68.54546,95.9453,6.849962,-29.0656034860955,-29.04173,-1.177805,626.93698155103,-582.8165,219.2941,-68.34461,-69.38038,34290.63,16770.37
66.59582,S,66.59582,0.6161616,0.03177476,0.4898442,0.00007517276,0,41.62574,4.331548,0.0006652939,68.54546,95.9453,6.849962,-29.0619071582303,-29.038,-1.17856,627.20260929821,-583.1069,219.2823,-68.35549,-69.3908,34284.8,16772.57
66.60582,S,66.60582,0.6164075,0.03166895,0.4898271,0.00007494183,0,41.62574,4.336417,0.0006640183,68.54546,95.9453,6.849962,-29.0582009074109,-29.03426,-1.179316,627.468160624909,-583.3972,219.2705,-68.36636,-69.40121,34278.96,16774.76
66.61582,S,66.61582,0.6166534,0.0315575,0.4898099,0.00007469243,0,41.62574,4.34129,0.0006625755,68.54546,95.9453,6.849962,-29.0544946849121,-29.03052,-1.180072,627.733739703448,-583.6875,219.2587,-68.37723,-69.41161,34273.13,16776.95
66.62582,S,66.62582,0.6168993,0.03144379,0.4897928,0.00007442975,0,41.62574,4.346165,0.0006610097,68.54546,95.9453,6.849962,-29.0507884907447,-29.02678,-1.180828,627.999340885459,-583.9778,219.2469,-68.38809,-69.422,34267.29,16779.15
66.63583,S,66.63583,0.6171451,0.03132578,0.4897756,0.00007416171,0,41.62574,4.351047,0.0006593919,68.54546,95.9453,6.849962,-29.0470723738749,-29.02303,-1.181585,628.264871145826,-584.268,219.2351,-68.39894,-69.43238,34261.45,16781.34
66.64583,S,66.64583,0.6173908,0.03120682,0.4897585,0.00007388354,0,41.62574,4.355931,0.0006576786,68.54546,95.9453,6.849962,-29.0433662771564,-29.01929,-1.182342,628.530417832901,-584.5582,219.2233,-68.40979,-69.44275,34255.6,16783.53
66.65583,S,66.65583,0.6176366,0.0310823,0.4897413,0.00007360314,0,41.62574,4.360821,0.000655941,68.54546,95.9453,6.849962,-29.0396502579077,-29.01554,-1.1831,628.795992135386,-584.8484,219.2115,-68.42063,-69.45311,34249.75,16785.72
66.66583,S,66.66583,0.6178824,0.03095352,0.4897242,0.00007330961,0,41.62574,4.365716,0.0006540809,68.54546,95.9453,6.849962,-29.0359242754999,-29.01178,-1.183858,629.061495398076,-585.1385,219.1997,-68.43146,-69.46347,34243.9,16787.91
66.67583,S,66.67583,0.618128,0.03082382,0.489707,0.00007300603,0,41.62574,4.370612,0.0006521255,68.54546,95.9453,6.849962,-29.0321983216541,-29.00802,-1.184616,629.32701499811,-585.4286,219.1879,-68.44228,-69.4738,34238.05,16790.11
66.68584,S,66.68584,0.6183736,0.03069765,0.4896899,0.00007270029,0,41.62574,4.375512,0.0006501448,68.54546,95.9453,6.849962,-29.0284724372163,-29.00426,-1.185375,629.592429902391,-585.7186,219.176,-68.4531,-69.48415,34232.19,16792.3
66.69584,S,66.69584,0.6186191,0.03056726,0.4896727,0.00007240287,0,41.62574,4.380416,0.0006482334,68.54546,95.9453,6.849962,-29.024746540559,-29.0005,-1.186133,629.857866710953,-586.0086,219.1641,-68.46392,-69.49447,34226.33,16794.49
66.70584,S,66.70584,0.6188648,0.03043341,0.4896555,0.0000720955,0,41.62574,4.385324,0.0006462273,68.54546,95.9453,6.849962,-29.021010721761,-28.99673,-1.186892,630.1233309872,-586.2986,219.1522,-68.47472,-69.50479,34220.47,16796.68
66.71584,S,66.71584,0.6191103,0.03029667,0.4896384,0.00007177996,0,41.62574,4.390237,0.0006441418,68.54546,95.9453,6.849962,-29.0172749316575,-28.99296,-1.187651,630.388718466806,-586.5885,219.1403,-68.48552,-69.5151,34214.6,16798.87
66.72585,S,66.72585,0.6193557,0.03015778,0.4896212,0.00007145759,0,41.62574,4.395154,0.0006419893,68.54546,95.9453,6.849962,-29.0135392112204,-28.98919,-1.188411,630.654127754167,-586.8784,219.1284,-68.49632,-69.5254,34208.73,16801.06
66.73585,S,66.73585,0.6196012,0.03001472,0.489604,0.00007113016,0,41.62574,4.400074,0.0006397855,68.54546,95.9453,6.849962,-29.0097935279681,-28.98541,-1.189171,630.91955882176,-587.1683,219.1165,-68.5071,-69.53568,34202.86,16803.25
66.74585,S,66.74585,0.6198466,0.02986955,0.4895868,0.00007079291,0,41.62574,4.404999,0.0006374866,68.54546,95.9453,6.849962,-29.0060578651143,-28.98164,-1.189931,631.184918569841,-587.4581,219.1046,-68.51788,-69.54596,34196.99,16805.45
66.75585,S,66.75585,0.6200921,0.02972024,0.4895697,0.00007045066,0,41.62574,4.409927,0.0006351365,68.54546,95.9453,6.849962,-29.0023022479248,-28.97785,-1.190691,631.450300029684,-587.7479,219.0927,-68.52865,-69.55624,34191.11,16807.64
66.76585,S,66.76585,0.6203375,0.02956885,0.4895525,0.00007009866,0,41.62574,4.414859,0.000632692,68.54546,95.9453,6.849962,-28.9985566922425,-28.97407,-1.191452,631.715703173926,-588.0377,219.0808,-68.53941,-69.5665,34185.23,16809.83
66.77586,S,66.77586,0.6205828,0.02941132,0.4895353,0.00006974173,0,41.62574,4.419797,0.0006301961,68.54546,95.9453,6.849962,-28.9948012150488,-28.97028,-1.192214,631.981034882674,-588.3274,219.0689,-68.55017,-69.57674,34179.35,16812.02
66.78586,S,66.78586,0.6208282,0.02925246,0.4895182,0.00006937034,0,41.62574,4.424736,0.0006275625,68.54546,95.9453,6.849962,-28.9910457257189,-28.96649,-1.192975,632.246393777739,-588.6171,219.057,-68.56092,-69.58698,34173.46,16814.21
66.79586,S,66.79586,0.6210734,0.02909361,0.489501,0.0000689958,0,41.62574,4.429682,0.0006248934,68.54546,95.9453,6.849962,-28.9872803561966,-28.96269,-1.193738,632.5116755832,-588.9067,219.0451,-68.57166,-69.59721,34167.57,16816.4
66.80586,S,66.80586,0.6213186,0.02893473,0.4894838,0.00006862127,0,41.62574,4.434629,0.0006222173,68.54546,95.9453,6.849962,-28.9835249660906,-28.9589,-1.1945,632.776978937135,-589.1963,219.0332,-68.58239,-69.60743,34161.68,16818.59
66.81586,S,66.81586,0.6215638,0.0287698,0.4894666,0.00006824669,0,41.62574,4.439582,0.0006195333,68.54546,95.9453,6.849962,-28.9797596547861,-28.9551,-1.195263,633.042210692941,-589.4858,219.0213,-68.59311,-69.61763,34155.79,16820.78
66.82587,S,66.82587,0.6218089,0.02861386,0.4894494,0.00006785783,0,41.62574,4.444537,0.0006167121,68.54546,95.9453,6.849962,-28.9759943726298,-28.9513,-1.196026,633.307425012915,-589.7753,219.0093,-68.60383,-69.62785,34149.89,16822.97
66.83587,S,66.83587,0.622054,0.02845944,0.4894323,0.00006749018,0,41.62574,4.449497,0.0006140767,68.54546,95.9453,6.849962,-28.9722190868605,-28.94749,-1.196788,633.572666380352,-590.0648,218.9973,-68.61453,-69.63804,34143.98,16825.16
66.84587,S,66.84587,0.622299,0.02829902,0.4894151,0.00006712611,0,41.62574,4.454464,0.0006114669,68.54546,95.9453,6.849962,-28.9684439129047,-28.94368,-1.197552,633.837836066499,-590.3542,218.9853,-68.62523,-69.64822,34138.08,16827.35
66.85587,S,66.85587,0.6225441,0.0281399,0.4893979,0.00006674786,0,41.62574,4.45943,0.0006087205,68.54546,95.9453,6.849962,-28.9646687268494,-28.93987,-1.198315,634.103021618988,-590.6436,218.9733,-68.63592,-69.6584,34132.18,16829.54
66.86588,S,66.86588,0.6227891,0.02798234,0.4893807,0.0000663727,0,41.62574,4.464401,0.0006059949,68.54546,95.9453,6.849962,-28.9608836199924,-28.93605,-1.199079,634.36823411695,-590.933,218.9613,-68.64659,-69.66857,34126.27,16831.73
66.87588,S,66.87588,0.6230341,0.02782211,0.4893635,0.00006600123,0,41.62574,4.469377,0.0006032959,68.54546,95.9453,6.849962,-28.9571085338687,-28.93224,-1.199843,634.633369273128,-591.2223,218.9493,-68.65726,-69.67873,34120.35,16833.92
66.88588,S,66.88588,0.623279,0.02766548,0.4893463,0.00006562343,0,41.62574,4.474358,0.0006005321,68.54546,95.9453,6.849962,-28.9533235271197,-28.92842,-1.200608,634.898531302642,-591.5116,218.9373,-68.66792,-69.68888,34114.44,16836.11
66.89588,S,66.89588,0.6235238,0.02750419,0.4893291,0.00006525413,0,41.62574,4.479342,0.0005978383,68.54546,95.9453,6.849962,-28.9495285168944,-28.92459,-1.201372,635.163615915468,-591.8008,218.9253,-68.67857,-69.69902,34108.52,16838.3
66.90588,S,66.90588,0.6237686,0.02734853,0.4893119,0.00006487386,0,41.62574,4.484329,0.0005950367,68.54546,95.9453,6.849962,-28.9457335775822,-28.92076,-1.202137,635.428727329766,-592.09,218.9133,-68.6892,-69.70914,34102.6,16840.49
66.91589,S,66.91589,0.6240135,0.02718897,0.4892947,0.00006450685,0,41.62574,4.48932,0.0005923497,68.54546,95.9453,6.849962,-28.9419386677276,-28.91693,-1.202902,635.69385997507,-592.3792,218.9013,-68.69983,-69.71927,34096.68,16842.68
66.92589,S,66.92589,0.6242583,0.02703162,0.4892776,0.00006413063,0,41.62574,4.494317,0.0005895707,68.54546,95.9453,6.849962,-28.9381438289366,-28.9131,-1.203668,635.958915098491,-592.6683,218.8893,-68.71044,-69.72937,34090.75,16844.87
66.93589,S,66.93589,0.624503,0.02686913,0.4892603,0.00006375964,0,41.62574,4.499316,0.0005868325,68.54546,95.9453,6.849962,-28.9343390283579,-28.90926,-1.204434,636.223903723226,-592.9573,218.8773,-68.72105,-69.73947,34084.82,16847.05
66.94589,S,66.94589,0.6247476,0.02672055,0.4892431,0.0000633765,0,41.62574,4.504319,0.0005839752,68.54546,95.9453,6.849962,-28.9305442486812,-28.90543,-1.2052,636.488874774989,-593.2463,218.8652,-68.73164,-69.74957,34078.89,16849.24
66.95589,S,66.95589,0.6249923,0.02657012,0.4892259,0.00006302619,0,41.62574,4.509326,0.000581413,68.54546,95.9453,6.849962,-28.9267294742704,-28.90158,-1.205965,636.753866961696,-593.5353,218.8531,-68.74223,-69.75966,34072.95,16851.43
66.9659,S,66.9659,0.6252369,0.02642466,0.4892087,0.00006267151,0,41.62574,4.514338,0.0005788039,68.54546,95.9453,6.849962,-28.9229248041657,-28.89774,-1.206732,637.018880256972,-593.8243,218.841,-68.7528,-69.76974,34067.02,16853.62
66.9759,S,66.9759,0.6254815,0.02628221,0.4891915,0.00006232855,0,41.62574,4.519351,0.0005762957,68.54546,95.9453,6.849962,-28.9191101307095,-28.89389,-1.207498,637.28382140864,-594.1132,218.8289,-68.76336,-69.7798,34061.07,16855.81
66.9859,S,66.9859,0.625726,0.02613594,0.4891743,0.00006199267,0,41.62574,4.524373,0.000573847,68.54546,95.9453,6.849962,-28.9152855374303,-28.89003,-1.208265,637.548783603109,-594.4021,218.8168,-68.77391,-69.78986,34055.13,16858
66.9959,S,66.9959,0.6259706,0.02599468,0.4891571,0.00006164781,0,41.62574,4.529395,0.0005713082,68.54546,95.9453,6.849962,-28.9114709651623,-28.88618,-1.209032,637.813766814153,-594.691,218.8047,-68.78445,-69.79992,34049.18,16860.18
67.00591,S,67.00591,0.626215,0.02585647,0.4891399,0.00006131476,0,41.62574,4.534425,0.0005688723,68.54546,95.9453,6.849962,-28.9076464313994,-28.88232,-1.209799,638.078677770064,-594.9798,218.7926,-68.79498,-69.80996,34043.23,16862.37
