Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
6.670058,6.670058,1.452306,0.007031572,0.4936376,0.001154734,0,55.62567,83.84857,0.19595,-80.2713199,-79.67683,-9.751285,1638.789655,1603.75,325.3359,78.13752,78.53262,6764.997,1269.823
6.680058,6.680058,1.451676,0.00605314,0.4937426,0.001031055,0,55.62567,83.72939,0.1746769,-80.20340669,-79.61134,-9.727332,1637.990659,1602.954,325.2386,78.13415,78.53041,6781.026,1273.076
6.690058,6.690058,1.451047,0.004978179,0.4938474,0.000887569,0,55.62567,83.61043,0.1501227,-80.13578068,-79.54636,-9.701544,1637.192713,1602.159,325.1416,78.13067,78.52821,6797.048,1276.328
6.700058,6.700058,1.45042,0.003847549,0.493952,0.000729929,0,55.62567,83.49168,0.1232582,-80.06838962,-79.48177,-9.674464,1636.394827,1601.364,325.0449,78.12713,78.52599,6813.062,1279.578
6.710059,6.710059,1.449791,0.002692235,0.4940569,0.000564133,0,55.62567,83.37308,0.0951059,-80.00114617,-79.41741,-9.646677,1635.597966,1600.57,324.9484,78.12355,78.52376,6829.067,1282.828
6.720059,6.720059,1.449164,0.001555693,0.4941616,0.000394727,0,55.62567,83.25465,0.06643743,-79.93403374,-79.35321,-9.618618,1634.801171,1599.776,324.8522,78.11999,78.52153,6845.065,1286.078
6.730059,6.730059,1.448537,0.000464873,0.4942664,0.000228084,0,55.62567,83.13636,0.03832671,-79.86698646,-79.28903,-9.590894,1634.005414,1598.983,324.7563,78.11646,78.51929,6861.055,1289.326
6.740059,6.740059,1.447911,-0.000540289,0.4943709,6.81543E-05,0,55.62567,83.0183,0.01143383,-79.80001005,-79.22483,-9.563886,1633.210689,1598.191,324.6606,78.11302,78.51704,6877.037,1292.573
6.75006,6.75006,1.447285,-0.001432239,0.4944756,-7.92158E-05,0,55.62567,82.90045,-0.01326787,-79.73307088,-79.16051,-9.538147,1632.416017,1597.399,324.5652,78.10968,78.51479,6893.011,1295.819
6.76006,6.76006,1.446659,-0.002183878,0.4945804,-0.000210018,0,55.62567,82.78271,-0.03511851,-79.66606228,-79.09592,-9.514038,1631.622377,1596.608,324.47,78.10648,78.51253,6908.977,1299.064
6.77006,6.77006,1.446035,-0.002773665,0.4946848,-0.000320271,0,55.62567,82.66518,-0.05346752,-79.59900884,-79.03104,-9.49194,1630.829775,1595.818,324.3751,78.10343,78.51026,6924.935,1302.308
6.78006,6.78006,1.445411,-0.003182961,0.4947892,-0.000406806,0,55.62567,82.54783,-0.06780331,-79.5318836,-78.96581,-9.472136,1630.03722,1595.028,324.2804,78.10056,78.50799,6940.885,1305.551
6.790061,6.790061,1.444786,-0.003412887,0.4948939,-0.000466878,0,55.62567,82.43066,-0.0776887,-79.46465666,-78.90017,-9.454884,1629.245691,1594.239,324.1859,78.09785,78.50571,6956.828,1308.794
6.800061,6.800061,1.444163,-0.003460984,0.4949982,-0.00050064,0,55.62567,82.31364,-0.08317109,-79.39731206,-78.83411,-9.440141,1628.455156,1593.451,324.0915,78.09534,78.50344,6972.762,1312.035
6.810061,6.810061,1.443541,-0.003317179,0.4951025,-0.000507726,0,55.62567,82.19685,-0.08421079,-79.32988274,-78.76766,-9.427939,1627.664649,1592.663,323.9972,78.09302,78.50117,6988.689,1315.276
6.820061,6.820061,1.442918,-0.002997163,0.495207,-0.000486652,0,55.62567,82.0802,-0.08058397,-79.26230277,-78.70074,-9.418395,1626.875148,1591.876,323.903,78.09087,78.49889,7004.608,1318.515
6.830061,6.830061,1.442296,-0.002515818,0.4953113,-0.000439718,0,55.62567,81.96375,-0.07269361,-79.19465591,-78.63346,-9.411296,1626.086642,1591.09,323.8089,78.08887,78.49661,7020.519,1321.754
6.840062,6.840062,1.441675,-0.001880761,0.4954156,-0.000369106,0,55.62567,81.84749,-0.06092077,-79.12692434,-78.56583,-9.406408,1625.298145,1590.304,323.7148,78.08704,78.49433,7036.422,1324.991
6.850062,6.850062,1.441054,-0.001126252,0.4955198,-0.000275936,0,55.62567,81.73129,-0.04546896,-79.0590748,-78.49783,-9.403616,1624.510642,1589.519,323.6208,78.08533,78.49206,7052.317,1328.228
6.860062,6.860062,1.440434,-0.000278899,0.495624,-0.000165238,0,55.62567,81.61533,-0.02718373,-78.99121053,-78.42962,-9.402449,1623.724127,1588.735,323.5268,78.08371,78.48978,7068.204,1331.464
6.870062,6.870062,1.439814,0.000645087,0.4957282,-4.09183E-05,0,55.62567,81.49963,-0.006720619,-78.92339744,-78.36131,-9.40254,1622.937615,1587.951,323.4328,78.08216,78.48751,7084.083,1334.698
6.880063,6.880063,1.439195,0.001606212,0.4958323,9.46511E-05,0,55.62567,81.384,0.01552063,-78.85554727,-78.29284,-9.403645,1622.152085,1587.168,323.3388,78.08066,78.48524,7099.955,1337.932
6.890063,6.890063,1.438576,0.002568534,0.4959363,0.000235704,0,55.62567,81.26856,0.03858715,-78.787755,-78.22437,-9.405226,1621.367536,1586.386,323.2448,78.07916,78.48298,7115.819,1341.165
6.900063,6.900063,1.437958,0.003507339,0.4960404,0.000376968,0,55.62567,81.93905,0.06220943,-79.17304369,-78.60128,-9.497875,1620.578868,1585.6,323.1498,78.07764,78.48072,7131.675,1344.397
6.910063,6.910063,1.437336,0.004393584,0.4961451,0.000514817,0,55.62567,81.83347,0.08483069,-79.11097442,-78.53846,-9.500346,1619.791181,1584.815,323.0548,78.07608,78.47845,7147.523,1347.628
6.920063,6.920063,1.436715,0.005213019,0.4962497,0.000644983,0,55.62567,81.72806,0.1061198,-79.04905523,-78.47588,-9.502073,1619.003498,1584.03,322.9598,78.07445,78.4762,7163.363,1350.858
6.930064,6.930064,1.436093,0.005926131,0.4963546,0.000765367,0,55.62567,81.62288,0.1257383,-78.98735308,-78.41363,-9.502872,1618.216795,1583.246,322.8648,78.07272,78.47395,7179.196,1354.087
6.940064,6.940064,1.435473,0.006524618,0.4964591,0.000870162,0,55.62567,81.51775,0.1427402,-78.92580047,-78.35171,-9.502185,1617.430096,1582.462,322.7698,78.07086,78.47169,7195.021,1357.316
6.950064,6.950064,1.434852,0.00698262,0.4965638,0.000958138,0,55.62567,81.41283,0.1569365,-78.86450603,-78.29024,-9.499928,1616.644378,1581.679,322.6748,78.06888,78.46944,7210.837,1360.543
6.960064,6.960064,1.434233,0.007284677,0.4966682,0.001025488,0,55.62567,81.30804,0.1677166,-78.80343599,-78.22923,-9.495741,1615.859642,1580.897,322.5798,78.06674,78.46719,7226.646,1363.769
6.970065,6.970065,1.433614,0.007442017,0.4967727,0.001069934,0,55.62567,81.20348,0.1747238,-78.74267617,-78.16879,-9.489432,1615.074927,1580.115,322.4849,78.06445,78.46495,7242.448,1366.994
6.980065,6.980065,1.432995,0.007441706,0.4968772,0.001093118,0,55.62567,81.09905,0.1782428,-78.68215545,-78.10883,-9.481153,1614.291219,1579.334,322.3901,78.062,78.4627,7258.241,1370.219
6.990065,6.990065,1.432376,0.007289856,0.4969817,0.001093134,0,55.62567,80.99481,0.1779788,-78.62192449,-78.04942,-9.470747,1613.507532,1578.553,322.2954,78.0594,78.46044,7274.027,1373.442
7.000065,7.000065,1.431758,0.006992952,0.4970863,0.001070875,0,55.62567,80.89068,0.1740942,-78.56192491,-77.99049,-9.458304,1612.724846,1577.773,322.2008,78.05666,78.45818,7289.805,1376.665
7.010066,7.010066,1.43114,0.006561163,0.4971907,0.001027294,0,55.62567,80.78677,0.1667597,-78.50220848,-77.93208,-9.443921,1611.943186,1576.994,322.1064,78.05378,78.45593,7305.575,1379.886
7.020066,7.020066,1.430524,0.006011832,0.4972949,0.000963885,0,55.62567,80.68299,0.1562327,-78.44272311,-77.87412,-9.427738,1611.161541,1576.215,322.0121,78.05077,78.45367,7321.337,1383.107
7.030066,7.030066,1.429907,0.00536283,0.4973992,0.000883197,0,55.62567,80.57936,0.1429405,-78.38344969,-77.81656,-9.410004,1610.380928,1575.437,321.918,78.04766,78.4514,7337.091,1386.326
7.040066,7.040066,1.429291,0.004647458,0.4975035,0.000787857,0,55.62567,80.47596,0.1273199,-78.32441968,-77.7594,-9.390976,1609.600355,1574.659,321.8241,78.04448,78.44913,7352.838,1389.545
7.050066,7.050066,1.428675,0.003880973,0.4976078,0.000682762,0,55.62567,80.37262,0.1101716,-78.26550649,-77.70246,-9.371084,1608.820809,1573.882,321.7304,78.04124,78.44686,7368.577,1392.763
7.060067,7.060067,1.428059,0.003088214,0.4977122,0.000570156,0,55.62567,80.26953,0.09186392,-78.20679857,-77.6458,-9.350566,1608.041303,1573.105,321.6369,78.03797,78.44457,7384.308,1395.98
7.070067,7.070067,1.427444,0.002291261,0.4978163,0.000453689,0,55.62567,80.16653,0.07298971,-78.14815565,-77.58924,-9.329741,1607.262823,1572.329,321.5436,78.03469,78.44229,7400.031,1399.196
7.080067,7.080067,1.426829,0.001509537,0.4979206,0.000336607,0,55.62567,80.06379,0.05407282,-78.08968376,-77.53285,-9.308914,1606.485362,1571.554,321.4505,78.03143,78.44,7415.746,1402.411
7.090067,7.090067,1.426216,0.000777753,0.4980245,0.000221764,0,55.62567,79.96115,0.03557122,-78.03125381,-77.47647,-9.288335,1605.707949,1570.779,321.3576,78.02821,78.4377,7431.454,1405.625
7.100068,7.100068,1.425602,0.00010992,0.4981288,0.000114259,0,55.62567,79.8587,0.01829992,-77.97287273,-77.42005,-9.268481,1604.931554,1570.005,321.2649,78.02504,78.4354,7447.154,1408.838
7.110068,7.110068,1.424989,-0.000466073,0.4982328,1.61483E-05,0,55.62567,79.75637,0.002582487,-77.91449037,-77.36352,-9.249518,1604.155208,1569.231,321.1724,78.02197,78.43309,7462.847,1412.05
7.120068,7.120068,1.424376,-0.000937868,0.4983369,-6.8476E-05,0,55.62567,79.6542,-0.01093464,-77.85609144,-77.30682,-9.231823,1603.379886,1568.458,321.0801,78.01898,78.43078,7478.531,1415.261
7.130068,7.130068,1.423764,-0.001302003,0.4984409,-0.000137806,0,55.62567,79.55223,-0.02197282,-77.797694,-77.24995,-9.215553,1602.605565,1567.686,320.9879,78.01611,78.42847,7494.208,1418.472
7.140069,7.140069,1.423152,-0.00154029,0.4985451,-0.000191326,0,55.62567,79.45045,-0.03046107,-77.73929211,-77.1929,-9.200746,1601.831286,1566.914,320.8959,78.01336,78.42616,7509.877,1421.681
7.150069,7.150069,1.422541,-0.001651332,0.4986489,-0.000226358,0,55.62567,79.34875,-0.03598498,-77.68079323,-77.13555,-9.187631,1601.058006,1566.143,320.804,78.01074,78.42384,7525.539,1424.89
7.160069,7.160069,1.42193,-0.001632728,0.4987529,-0.000242692,0,55.62567,79.2473,-0.03852429,-77.62227983,-77.07798,-9.176237,1600.284755,1565.372,320.7122,78.00824,78.42152,7541.192,1428.097
7.170069,7.170069,1.421319,-0.001492646,0.4988569,-0.000239971,0,55.62567,79.14592,-0.03803571,-77.56367228,-77.02011,-9.166565,1599.51251,1564.602,320.6205,78.00586,78.41919,7556.838,1431.304
7.180069,7.180069,1.420709,-0.001224141,0.4989608,-0.000219392,0,55.62567,79.04473,-0.03472224,-77.50504784,-76.96203,-9.158514,1598.740282,1563.832,320.5289,78.00361,78.41687,7572.477,1434.51
7.19007,7.19007,1.420099,-0.000853741,0.4990647,-0.000179933,0,55.62567,78.94368,-0.0284349,-77.44633584,-76.90366,-9.152159,1597.96906,1563.063,320.4374,78.00146,78.41454,7588.107,1437.714
7.20007,7.20007,1.41949,-0.000394549,0.4991684,-0.000125492,0,55.62567,78.84279,-0.01980219,-77.38761449,-76.84512,-9.147153,1597.198812,1562.295,320.3459,77.9994,78.41222,7603.73,1440.918
7.21007,7.21007,1.418881,0.000154229,0.4992722,-5.79963E-05,0,55.62567,78.74211,-0.009138001,-77.32893209,-76.78648,-9.143316,1596.428594,1561.527,320.2545,77.99743,78.4099,7619.346,1444.121
7.22007,7.22007,1.418273,0.000758709,0.4993759,2.26716E-05,0,55.62567,78.64154,0.003566872,-77.27018879,-76.72764,-9.140642,1595.659356,1560.76,320.1631,77.99551,78.40757,7634.953,1447.323
7.230071,7.230071,1.417665,0.001406598,0.4994797,0.000111541,0,55.62567,78.54114,0.01752248,-77.21148201,-76.66875,-9.138694,1594.890122,1559.993,320.0717,77.99364,78.40524,7650.553,1450.525
7.240071,7.240071,1.417057,0.002076935,0.4995835,0.000206812,0,55.62567,78.44087,0.03244076,-77.15283219,-76.60985,-9.137308,1594.121869,1559.227,319.9803,77.9918,78.40293,7666.146,1453.725
7.250071,7.250071,1.41645,0.002742388,0.4996872,0.000305404,0,55.62567,78.3408,0.04783502,-77.09425543,-76.55099,-9.1362,1593.354596,1558.462,319.8889,77.98995,78.40061,7681.73,1456.924
7.260071,7.260071,1.415843,0.003396598,0.4997909,0.000403298,0,55.62567,78.24091,0.06307445,-77.0357895,-76.49225,-9.135018,1592.587328,1557.697,319.7975,77.9881,78.3983,7697.307,1460.123
7.270072,7.270072,1.415237,0.004004931,0.4998945,0.00049956,0,55.62567,78.14111,0.07801364,-76.97739415,-76.4336,-9.133674,1591.82104,1556.933,319.7061,77.9862,78.39599,7712.876,1463.32
7.280072,7.280072,1.414631,0.004572167,0.4999981,0.000589091,0,55.62567,78.0415,0.09185888,-76.91915504,-76.37518,-9.131719,1591.05478,1556.169,319.6148,77.98425,78.39367,7728.438,1466.517
7.290072,7.290072,1.414025,0.005064203,0.5001017,0.000672592,0,55.62567,77.94205,0.1047243,-76.86106182,-76.31697,-9.129234,1590.289496,1555.406,319.5235,77.98224,78.39136,7743.992,1469.713
7.300072,7.300072,1.413421,0.005475081,0.5002052,0.000745043,0,55.62567,77.84273,0.1158332,-76.80312851,-76.25904,-9.125753,1589.52424,1554.643,319.4323,77.98013,78.38905,7759.539,1472.907
7.310072,7.310072,1.412816,0.005790256,0.5003088,0.00080556,0,55.62567,77.74352,0.1250565,-76.74534799,-76.20139,-9.121217,1588.759958,1553.881,319.3411,77.97794,78.38673,7775.077,1476.101
7.320073,7.320073,1.412211,0.005999124,0.5004123,0.000852,0,55.62567,77.6445,0.1320702,-76.68778786,-76.14411,-9.115444,1587.996664,1553.12,319.2499,77.97565,78.38442,7790.608,1479.294
7.330073,7.330073,1.411608,0.006111181,0.5005158,0.000882797,0,55.62567,77.54568,0.1366416,-76.63045202,-76.08722,-9.1083,1587.233393,1552.359,319.1588,77.97325,78.3821,7806.132,1482.486
7.340073,7.340073,1.411004,0.006112249,0.5006192,0.000899343,0,55.62567,77.44701,0.1389969,-76.57331632,-76.03068,-9.099916,1586.471121,1551.599,319.0678,77.97074,78.37979,7821.648,1485.677
7.350073,7.350073,1.410401,0.006009679,0.5007227,0.00089955,0,55.62567,77.34847,0.1388233,-76.51637862,-75.97451,-9.090106,1585.708871,1550.839,318.9769,77.96812,78.37748,7837.156,1488.868
7.360074,7.360074,1.409799,0.005810857,0.5008259,0.000884496,0,55.62567,77.25004,0.1362984,-76.45962176,-75.91868,-9.078975,1584.947628,1550.08,318.8861,77.96542,78.37516,7852.657,1492.057
7.370074,7.370074,1.409196,0.005521144,0.5009294,0.000855268,0,55.62567,77.15181,0.1315996,-76.40306838,-75.8632,-9.066628,1584.186408,1549.321,318.7954,77.96261,78.37284,7868.15,1495.245
7.380074,7.380074,1.408594,0.005151916,0.5010328,0.000812653,0,55.62567,77.05367,0.1248578,-76.34669761,-75.80804,-9.053138,1583.426206,1548.563,318.7049,77.95972,78.37051,7883.636,1498.433
7.390074,7.390074,1.407993,0.004720207,0.501136,0.000758327,0,55.62567,76.95575,0.1163389,-76.29051845,-75.75319,-9.038662,1582.666033,1547.805,318.6145,77.95676,78.36819,7899.114,1501.619
7.400074,7.400074,1.407391,0.004229478,0.5012394,0.000694798,0,55.62567,76.85791,0.1064352,-76.23445666,-75.69855,-9.023409,1581.906879,1547.048,318.5243,77.95374,78.36585,7914.585,1504.805
7.410075,7.410075,1.406791,0.003696207,0.5013426,0.000622575,0,55.62567,76.76026,0.09523077,-76.17856877,-75.64417,-9.007435,1581.148732,1546.292,318.4342,77.95068,78.36353,7930.048,1507.99
7.420075,7.420075,1.406191,0.003144533,0.5014458,0.000544086,0,55.62567,76.66283,0.08310208,-76.12286084,-75.59003,-8.990957,1580.390626,1545.536,318.3443,77.94759,78.36118,7945.503,1511.174
7.430075,7.430075,1.405591,0.00258431,0.5015489,0.000462885,0,55.62567,76.56548,0.07059541,-76.06720014,-75.53596,-8.974279,1579.63352,1544.781,318.2545,77.9445,78.35885,7960.951,1514.357
7.440075,7.440075,1.404992,0.002040928,0.5016521,0.000380423,0,55.62567,76.46832,0.05793343,-76.01168126,-75.48204,-8.957529,1578.876462,1544.026,318.1649,77.94141,78.3565,7976.392,1517.539
7.450076,7.450076,1.404393,0.001520653,0.5017552,0.000300439,0,55.62567,76.37128,0.04568545,-75.95622347,-75.42815,-8.941033,1578.12043,1543.272,318.0755,77.93835,78.35415,7991.824,1520.72
7.460076,7.460076,1.403795,0.001050303,0.5018582,0.000223854,0,55.62567,76.2744,0.0339896,-75.90080545,-75.37426,-8.924864,1577.364439,1542.518,317.9863,77.93532,78.35179,8007.25,1523.9
7.470076,7.470076,1.403196,0.000625122,0.5019615,0.000154617,0,55.62567,76.17766,0.02344223,-75.84543747,-75.32034,-8.909364,1576.609448,1541.765,317.8972,77.93234,78.34943,8022.667,1527.08
7.480076,7.480076,1.402599,0.000269127,0.5020644,9.20274E-05,0,55.62567,76.08105,0.01393216,-75.79007099,-75.26635,-8.89446,1575.854486,1541.012,317.8082,77.92943,78.34707,8038.077,1530.258
7.490077,7.490077,1.402001,-1.11273E-05,0.5021676,3.96207E-05,0,55.62567,75.9846,0.005989392,-75.73472278,-75.21227,-8.880466,1575.100544,1540.26,317.7194,77.92658,78.3447,8053.48,1533.436
7.500077,7.500077,1.401405,-0.000209452,0.5022704,-1.6382E-06,0,55.62567,75.8883,-0.00024728,-75.67939142,-75.15809,-8.867457,1574.346629,1539.508,317.6307,77.92382,78.34233,8068.875,1536.613
7.510077,7.510077,1.400807,-0.000319775,0.5023737,-3.08386E-05,0,55.62567,75.79214,-0.004648115,-75.62405494,-75.10378,-8.855502,1573.593716,1538.757,317.5421,77.92114,78.33996,8084.263,1539.788
7.520077,7.520077,1.400211,-0.000340086,0.5024766,-4.70849E-05,0,55.62567,75.69621,-0.007086381,-75.56873241,-75.04935,-8.844681,1572.840843,1538.006,317.4537,77.91855,78.33759,8099.643,1542.963
7.530077,7.530077,1.399615,-0.000280156,0.5025796,-5.00784E-05,0,55.62567,75.60027,-0.007525815,-75.5133243,-74.9947,-8.834994,1572.088971,1537.256,317.3654,77.91603,78.33521,8115.015,1546.137
7.540078,7.540078,1.39902,-0.000142169,0.5026824,-4.12556E-05,0,55.62567,75.50455,-0.006190813,-75.45793703,-74.93995,-8.826333,1571.338086,1536.507,317.2771,77.9136,78.33284,8130.38,1549.311
7.550078,7.550078,1.398425,7.57407E-05,0.5027854,-2.09366E-05,0,55.62567,75.40905,-0.003137129,-75.40259631,-74.88513,-8.818664,1570.587224,1535.758,317.1889,77.91125,78.33046,8145.738,1552.483
7.560078,7.560078,1.397831,0.000361149,0.5028881,1.11546E-05,0,55.62567,75.31365,0.00166894,-75.34723386,-74.83017,-8.811998,1569.837361,1535.01,317.1008,77.90896,78.32809,8161.088,1555.655
7.570078,7.570078,1.397237,0.000710489,0.502991,5.31916E-05,0,55.62567,75.21841,0.007946797,-75.29188157,-74.77512,-8.806183,1569.087502,1534.262,317.0127,77.90673,78.3257,8176.431,1558.825
7.580079,7.580079,1.396643,0.001106053,0.5030938,0.000104652,0,55.62567,75.12329,0.01561206,-75.23653359,-74.71998,-8.801169,1568.33865,1533.515,316.9247,77.90455,78.32333,8191.766,1561.995
7.590079,7.590079,1.39605,0.001544902,0.5031965,0.000162931,0,55.62567,75.02831,0.02427042,-75.18120256,-74.66479,-8.796724,1567.589794,1532.768,316.8367,77.90241,78.32095,8207.094,1565.164
7.600079,7.600079,1.395457,0.002002648,0.5032994,0.000227598,0,55.62567,74.93346,0.03385343,-75.12593444,-74.6096,-8.792816,1566.841944,1532.022,316.7488,77.90029,78.31857,8222.414,1568.332
7.610079,7.610079,1.394864,0.002475421,0.5034022,0.00029506,0,55.62567,74.83883,0.04382351,-75.07074404,-74.55446,-8.789147,1566.094092,1531.276,316.6609,77.89819,78.31618,8237.727,1571.499
7.62008,7.62008,1.394271,0.002937421,0.5035051,0.000364749,0,55.62567,74.74431,0.05409457,-75.01561514,-74.49936,-8.785663,1565.347227,1530.531,316.573,77.89608,78.3138,8253.032,1574.665
7.63008,7.63008,1.39368,0.003383992,0.5036077,0.000432862,0,55.62567,74.64992,0.06410215,-74.96055875,-74.44435,-8.782034,1564.601362,1529.787,316.4852,77.89396,78.31144,8268.33,1577.83
7.64008,7.64008,1.393089,0.003805696,0.5037103,0.000498714,0,55.62567,74.55568,0.07374573,-74.90562835,-74.38949,-8.778208,1563.8555,1529.043,316.3974,77.89181,78.30906,8283.62,1580.994
7.65008,7.65008,1.392498,0.004183703,0.5038128,0.00056091,0,55.62567,74.46156,0.08282136,-74.85078099,-74.33475,-8.774073,1563.110638,1528.3,316.3097,77.88961,78.30669,8298.903,1584.158
7.66008,7.66008,1.391907,0.004517289,0.5039156,0.000616675,0,55.62567,74.36768,0.09092189,-74.79612988,-74.28027,-8.769409,1562.365779,1527.557,316.222,77.88737,78.30431,8314.179,1587.321
7.670081,7.670081,1.391317,0.004785432,0.5040182,0.000665898,0,55.62567,74.27388,0.09803563,-74.74156282,-74.22594,-8.764191,1561.621908,1526.815,316.1343,77.88507,78.30194,8329.447,1590.482
7.680081,7.680081,1.390728,0.004995801,0.5041206,0.000705478,0,55.62567,74.18022,0.1037106,-74.68716916,-74.17188,-8.758165,1560.878052,1526.073,316.0467,77.88271,78.29956,8344.708,1593.643
7.690081,7.690081,1.390138,0.005130343,0.5042233,0.000736542,0,55.62567,74.08665,0.1081188,-74.63287123,-74.118,-8.751431,1560.135203,1525.332,315.9592,77.88027,78.29718,8359.961,1596.803
7.700081,7.700081,1.389549,0.005203266,0.5043276,0.000756427,0,55.62567,73.9936,0.1108752,-74.57895687,-74.06461,-8.743818,1559.392377,1524.591,315.8718,77.87776,78.29481,8375.207,1599.962
7.710082,7.710082,1.38896,0.005198319,0.5044419,0.000767223,0,55.62567,73.90206,0.1122933,-74.52598669,-74.01224,-8.735618,1558.65055,1523.851,315.7845,77.87518,78.29242,8390.445,1603.121
7.720082,7.720082,1.388372,0.005121791,0.5045561,0.000766534,0,55.62567,73.81067,0.1120282,-74.4731749,-73.96014,-8.726481,1557.908733,1523.111,315.6972,77.87252,78.29004,8405.677,1606.278
7.730082,7.730082,1.387784,0.004974062,0.5046703,0.000755285,0,55.62567,73.71938,0.1102228,-74.42051031,-73.90829,-8.71648,1557.16791,1522.372,315.61,77.8698,78.28766,8420.9,1609.435
7.740082,7.740082,1.387197,0.004770763,0.5047843,0.00073353,0,55.62567,73.6283,0.1068916,-74.36804423,-73.85674,-8.705628,1556.427116,1521.633,315.5229,77.86701,78.28527,8436.117,1612.59
7.750082,7.750082,1.386609,0.00451306,0.5048987,0.000703576,0,55.62567,73.53735,0.1023768,-74.3157112,-73.8054,-8.694128,1555.687328,1520.895,315.4359,77.86417,78.28289,8451.326,1615.745
7.760083,7.760083,1.386022,0.0042155,0.5050129,0.000665592,0,55.62567,73.44653,0.09670837,-74.26351113,-73.75427,-8.681978,1554.947575,1520.157,315.3491,77.86128,78.28049,8466.527,1618.899
7.770083,7.770083,1.385436,0.003875305,0.5051269,0.000621726,0,55.62567,73.35574,0.09020283,-74.21137606,-73.70326,-8.66936,1554.208829,1519.42,315.2624,77.85835,78.2781,8481.722,1622.052
7.780083,7.780083,1.38485,0.003508771,0.505241,0.000571568,0,55.62567,73.26523,0.08280452,-74.15943443,-73.6525,-8.656267,1553.470111,1518.683,315.1758,77.85538,78.2757,8496.908,1625.204
7.790083,7.790083,1.384264,0.003128019,0.5053551,0.00051752,0,55.62567,73.17477,0.07486514,-74.10756726,-73.60185,-8.64287,1552.732407,1517.947,315.0894,77.85241,78.27331,8512.088,1628.356
7.800084,7.800084,1.383679,0.002740824,0.5054691,0.000461373,0,55.62567,73.08446,0.06664544,-74.05580323,-73.55132,-8.629329,1551.995715,1517.212,315.0031,77.84943,78.2709,8527.26,1631.506
7.810084,7.810084,1.383094,0.002361605,0.5055831,0.000404272,0,55.62567,72.99434,0.05831203,-74.00414434,-73.5009,-8.615746,1551.259059,1516.477,314.917,77.84644,78.26849,8542.425,1634.656
7.820084,7.820084,1.38251,0.001995331,0.505697,0.000348346,0,55.62567,72.90432,0.05017197,-73.95253946,-73.45052,-8.602279,1550.52341,1515.743,314.831,77.84347,78.26608,8557.582,1637.804
7.830084,7.830084,1.381926,0.001655329,0.5058109,0.000294326,0,55.62567,72.81447,0.04232977,-73.90101678,-73.4002,-8.589,1549.787782,1515.009,314.7451,77.84052,78.26367,8572.732,1640.952
7.840085,7.840085,1.381342,0.001348761,0.5059249,0.00024418,0,55.62567,72.72477,0.03506664,-73.84955476,-73.3499,-8.576066,1549.053162,1514.276,314.6593,77.8376,78.26126,8587.875,1644.099
7.850085,7.850085,1.380759,0.001092275,0.5060387,0.000198963,0,55.62567,72.63514,0.02853147,-73.79809178,-73.29955,-8.563546,1548.318583,1513.543,314.5737,77.83472,78.25884,8603.011,1647.245
7.860085,7.860085,1.380177,0.000888447,0.5061525,0.000161133,0,55.62567,72.54563,0.02307288,-73.74665255,-73.24915,-8.551654,1547.584026,1512.81,314.4882,77.83189,78.25642,8618.139,1650.391
7.870085,7.870085,1.379593,0.000739499,0.5062665,0.000131069,0,55.62567,72.45626,0.01874065,-73.69523045,-73.19869,-8.54042,1546.850476,1512.078,314.4028,77.82912,78.25399,8633.26,1653.535
7.880085,7.880085,1.379011,0.000642413,0.5063803,0.0001091,0,55.62567,72.36701,0.01557671,-73.6438167,-73.14816,-8.529855,1546.117926,1511.347,314.3175,77.82641,78.25156,8648.373,1656.679
7.890086,7.890086,1.37843,0.000606726,0.5064939,9.47806E-05,0,55.62567,72.27794,0.01351261,-73.5924473,-73.0976,-8.519928,1545.385399,1510.616,314.2323,77.82375,78.24914,8663.479,1659.821
7.900086,7.900086,1.377849,0.000637368,0.5066075,8.95199E-05,0,55.62567,72.18898,0.01274403,-73.54108475,-73.04696,-8.510745,1544.652894,1509.885,314.1472,77.82114,78.2467,8678.578,1662.963
7.910086,7.910086,1.377267,0.00072193,0.5067214,9.40461E-05,0,55.62567,72.10012,0.01336892,-73.48970656,-72.99621,-8.50237,1543.921396,1509.155,314.0622,77.8186,78.24427,8693.67,1666.104
7.920086,7.920086,1.376686,0.000849147,0.5068352,0.00010653,0,55.62567,72.01144,0.01512151,-73.43837384,-72.94543,-8.494645,1543.190879,1508.426,313.9772,77.81609,78.24184,8708.754,1669.244
7.930087,7.930087,1.376106,0.001029987,0.5069489,0.00012531,0,55.62567,71.92288,0.0177614,-73.3870708,-72.89462,-8.487434,1542.460384,1507.697,313.8923,77.81364,78.23941,8723.831,1672.384
7.940087,7.940087,1.375526,0.001256796,0.5070626,0.000152007,0,55.62567,71.83443,0.02151412,-73.33576234,-72.84373,-8.480863,1541.730889,1506.969,313.8075,77.81123,78.23697,8738.9,1675.522
7.950087,7.950087,1.374947,0.001520246,0.507176,0.000185493,0,55.62567,71.74616,0.02621533,-73.28450847,-72.79283,-8.47485,1541.001397,1506.241,313.7227,77.80887,78.23454,8753.963,1678.66
