Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
32.05063,S,32.05063,0.3844345,0.1034028,0.6149156,0.01755203,0,47.32574,2.7205,0.07753363,62.01929,91.45693,7.35941,-33.8408773580762,-33.83092,-0.8208729,397.595722075038,356.5679,164.1665,63.8453,65.27831,30234.7,5976.831
32.06063,S,32.06063,0.3841434,0.1036804,0.6149109,0.01759922,0,47.32574,2.715866,0.07761015,62.01929,91.45652,7.359307,-33.8376912076882,-33.82775,-0.8201684,397.288724780617,356.2296,164.1583,63.82506,65.25873,30238.26,5978.472
32.07063,S,32.07063,0.3838523,0.1039605,0.6149061,0.0176468,0,47.32574,2.711237,0.07768794,62.01929,91.4561,7.359202,-33.8345250921321,-33.8246,-0.8194651,396.98187494859,355.8914,164.1501,63.80479,65.23913,30241.82,5980.114
32.08062,S,32.08062,0.3835613,0.1042363,0.6149014,0.01769482,0,47.32574,2.706616,0.07776709,62.01929,91.45568,7.359097,-33.8313490274187,-33.82144,-0.8187633,396.675076265637,355.5532,164.1419,63.78448,65.21949,30245.38,5981.755
32.09062,S,32.09062,0.3832704,0.1045147,0.6148966,0.0177421,0,47.32574,2.701998,0.07784235,62.01929,91.45527,7.358994,-33.8281829108745,-33.81829,-0.818059,396.368322080164,355.215,164.1337,63.76414,65.19982,30248.93,5983.397
32.10062,S,32.10062,0.3829795,0.1047996,0.6148918,0.01778982,0,47.32574,2.697389,0.0779191,62.01929,91.45485,7.35889,-33.8250168567306,-33.81514,-0.8173568,396.061626047097,354.8768,164.1255,63.74379,65.18013,30252.48,5985.038
32.11062,S,32.11062,0.3826887,0.1050745,0.6148871,0.01783867,0,47.32574,2.692783,0.07800024,62.01929,91.45442,7.358783,-33.8218508793612,-33.81199,-0.8166573,395.755064325615,354.5387,164.1173,63.72339,65.1604,30256.02,5986.679
32.12062,S,32.12062,0.3823979,0.1053561,0.6148823,0.0178858,0,47.32574,2.688187,0.07807335,62.01929,91.45401,7.35868,-33.81870481597,-33.80886,-0.815954,395.448560973538,354.2006,164.1091,63.70297,65.14065,30259.57,5988.32
32.13062,S,32.13062,0.3821072,0.1056476,0.6148776,0.01793409,0,47.32574,2.683594,0.07815093,62.01929,91.45359,7.358575,-33.8155488298144,-33.80572,-0.8152533,395.142150076301,353.8625,164.101,63.68251,65.12086,30263.11,5989.961
32.14061,S,32.14061,0.3818167,0.1059241,0.6148728,0.01798406,0,47.32574,2.679008,0.07823532,62.01929,91.45316,7.358466,-33.8124029823889,-33.80259,-0.814558,394.835839839783,353.5245,164.0928,63.66203,65.10104,30266.64,5991.603
32.15061,S,32.15061,0.3815261,0.1062195,0.614868,0.01803149,0,47.32574,2.674428,0.07830809,62.01929,91.45274,7.358361,-33.8092569778163,-33.79946,-0.8138557,394.529622326458,353.1865,164.0847,63.64152,65.08118,30270.17,5993.244
32.16061,S,32.16061,0.3812357,0.106511,0.6148633,0.01808213,0,47.32574,2.669854,0.07839423,62.01929,91.45229,7.358251,-33.8061112061553,-33.79633,-0.8131626,394.223456916792,352.8485,164.0766,63.62097,65.0613,30273.7,5994.884
32.17061,S,32.17061,0.3809452,0.1068036,0.6148586,0.01813213,0,47.32574,2.665287,0.07847709,62.01929,91.45186,7.358142,-33.8029754020284,-33.79321,-0.8124678,393.917433220723,352.5106,164.0685,63.6004,65.04138,30277.23,5996.525
32.18061,S,32.18061,0.3806549,0.1070926,0.6148539,0.01818231,0,47.32574,2.660726,0.07856015,62.01929,91.45142,7.358031,-33.799839633276,-33.79009,-0.811774,393.611461839081,352.1727,164.0604,63.57979,65.02144,30280.75,5998.166
32.19061,S,32.19061,0.3803647,0.1073887,0.6148491,0.01823186,0,47.32574,2.65617,0.07863992,62.01929,91.45099,7.357924,-33.7967138297697,-33.78698,-0.8110784,393.30554971389,351.8348,164.0523,63.55916,65.00147,30284.27,5999.806
32.2006,S,32.2006,0.3800745,0.1076753,0.6148444,0.01828266,0,47.32574,2.65162,0.0787245,62.01929,91.45055,7.357814,-33.7935881168007,-33.78387,-0.8103861,392.999772772224,351.497,164.0442,63.53849,64.98146,30287.78,6001.447
32.2106,S,32.2106,0.3797844,0.1079672,0.6148397,0.01833181,0,47.32574,2.647078,0.07880145,62.01929,91.45011,7.357705,-33.7904723211884,-33.78077,-0.80969,392.694048479568,351.1592,164.0361,63.5178,64.96143,30291.29,6003.087
32.2206,S,32.2206,0.3794943,0.1082577,0.6148349,0.01838187,0,47.32574,2.642542,0.07888176,62.01929,91.44968,7.357596,-33.7873466045265,-33.77766,-0.8089966,392.388376958982,350.8214,164.028,63.49707,64.94136,30294.8,6004.728
32.2306,S,32.2306,0.3792043,0.1085476,0.6148302,0.0184317,0,47.32574,2.638008,0.07896049,62.01929,91.44924,7.357488,-33.7842408647598,-33.77457,-0.808302,392.082847724106,350.4837,164.0199,63.47631,64.92127,30298.3,6006.368
32.2406,S,32.2406,0.3789144,0.1088362,0.6148255,0.01848143,0,47.32574,2.633484,0.07903827,62.01929,91.44881,7.357379,-33.7811251512001,-33.77147,-0.8076079,391.777371475513,350.146,164.0118,63.45552,64.90115,30301.81,6008.008
32.2506,S,32.2506,0.3786246,0.1091303,0.6148207,0.01853093,0,47.32574,2.628964,0.07911446,62.01929,91.44837,7.35727,-33.7780294241933,-33.76839,-0.806913,391.471948337245,349.8083,164.0037,63.4347,64.88099,30305.3,6009.648
32.26059,S,32.26059,0.3783347,0.1094233,0.614816,0.01858139,0,47.32574,2.624452,0.07919427,62.01929,91.44793,7.35716,-33.7749237878426,-33.7653,-0.8062213,391.166585288718,349.4706,163.9956,63.41385,64.86081,30308.8,6011.288
32.27059,S,32.27059,0.3780449,0.1097159,0.6148113,0.01863165,0,47.32574,2.619943,0.07927262,62.01929,91.44749,7.357051,-33.771828133708,-33.76222,-0.8055285,390.861358073719,349.133,163.9875,63.39297,64.84059,30312.29,6012.928
32.28059,S,32.28059,0.3777553,0.1100195,0.6148065,0.01868186,0,47.32574,2.615443,0.07935029,62.01929,91.44705,7.35694,-33.7687325123745,-33.75914,-0.8048366,390.556232365733,348.7954,163.9795,63.37205,64.82034,30315.78,6014.568
32.29059,S,32.29059,0.3774657,0.1103229,0.6148019,0.01873395,0,47.32574,2.610947,0.07943531,62.01929,91.4466,7.356828,-33.7656470138401,-33.75607,-0.8041495,390.251242725738,348.4579,163.9715,63.35111,64.80005,30319.26,6016.208
32.30059,S,32.30059,0.3771763,0.1106254,0.6147972,0.018786,0,47.32574,2.606461,0.07951968,62.01929,91.44614,7.356713,-33.7625615502607,-33.753,-0.8034634,389.94631369077,348.1204,163.9635,63.33014,64.77972,30322.74,6017.847
32.31059,S,32.31059,0.3768868,0.1109338,0.6147924,0.0188379,0,47.32574,2.601977,0.07960273,62.01929,91.44569,7.356601,-33.7594860640647,-33.74994,-0.802776,389.641438521903,347.7829,163.9555,63.30913,64.75938,30326.22,6019.487
32.32058,S,32.32058,0.3765975,0.1112395,0.6147877,0.01889082,0,47.32574,2.597501,0.07968955,62.01929,91.44523,7.356484,-33.7564006774152,-33.74687,-0.8020922,389.336610460331,347.4454,163.9475,63.2881,64.73899,30329.7,6021.126
32.33058,S,32.33058,0.3763081,0.1115472,0.614783,0.01894327,0,47.32574,2.593029,0.07977382,62.01929,91.44477,7.35637,-33.7533252586305,-33.74381,-0.8014067,389.031932622104,347.108,163.9395,63.26703,64.71858,30333.17,6022.766
32.34058,S,32.34058,0.3760189,0.1118542,0.6147783,0.01899607,0,47.32574,2.588563,0.07985894,62.01929,91.44431,7.356256,-33.7502598695036,-33.74076,-0.8007221,388.72730899696,346.7706,163.9315,63.24593,64.69814,30336.63,6024.405
32.35058,S,32.35058,0.3757298,0.1121587,0.6147736,0.01904876,0,47.32574,2.584105,0.07994307,62.01929,91.44386,7.356141,-33.7471945009587,-33.73771,-0.8000379,388.422732811848,346.4332,163.9235,63.2248,64.67767,30340.1,6026.044
32.36058,S,32.36058,0.3754406,0.1124653,0.6147689,0.01910101,0,47.32574,2.579651,0.08002476,62.01929,91.4434,7.356027,-33.7441291150751,-33.73466,-0.7993525,388.118307163584,346.0959,163.9155,63.20364,64.65716,30343.56,6027.684
32.37057,S,32.37057,0.3751516,0.1127695,0.6147642,0.01915364,0,47.32574,2.575204,0.08010746,62.01929,91.44294,7.355912,-33.7410737659284,-33.73162,-0.7986683,387.813936078202,345.7586,163.9075,63.18245,64.63662,30347.02,6029.323
32.38057,S,32.38057,0.3748627,0.1130822,0.6147596,0.01920585,0,47.32574,2.570764,0.08018784,62.01929,91.44248,7.355798,-33.7380184136928,-33.72858,-0.7979835,387.509619684272,345.4213,163.8995,63.16122,64.61606,30350.47,6030.962
32.39057,S,32.39057,0.3745737,0.1133905,0.6147549,0.01925951,0,47.32574,2.566328,0.08027371,62.01929,91.44201,7.35568,-33.7349631529407,-33.72554,-0.7973021,387.205351189706,345.084,163.8915,63.13997,64.59545,30353.92,6032.601
32.40057,S,32.40057,0.3742849,0.1136964,0.6147501,0.01931243,0,47.32574,2.561897,0.08035587,62.01929,91.44155,7.355565,-33.7319178531742,-33.72251,-0.7966187,386.901233665385,344.7468,163.8835,63.11868,64.57482,30357.37,6034.24
32.41057,S,32.41057,0.3739961,0.114007,0.6147455,0.01936495,0,47.32574,2.557475,0.08043583,62.01929,91.44109,7.355451,-33.7288825569943,-33.71949,-0.7959351,386.597171186223,344.4096,163.8755,63.09736,64.55416,30360.81,6035.878
32.42057,S,32.42057,0.3737074,0.1143316,0.6147408,0.01941827,0,47.32574,2.553056,0.0805185,62.01929,91.44063,7.355334,-33.7258373077164,-33.71646,-0.7952529,386.293205500813,344.0724,163.8676,63.07601,64.53345,30364.26,6037.517
32.43056,S,32.43056,0.3734188,0.1146359,0.6147361,0.019474,0,47.32574,2.548645,0.0806106,62.01929,91.44014,7.355212,-33.722802238718,-33.71344,-0.794578,385.989342586232,343.7353,163.8596,63.05463,64.51273,30367.69,6039.156
32.44056,S,32.44056,0.3731302,0.1149591,0.6147314,0.01952623,0,47.32574,2.54424,0.08068767,62.01929,91.43968,7.355098,-33.7197769634993,-33.71043,-0.793894,385.685576753848,343.3982,163.8517,63.03321,64.49196,30371.13,6040.794
32.45056,S,32.45056,0.3728417,0.1152825,0.6147267,0.01958172,0,47.32574,2.539839,0.08077753,62.01929,91.4392,7.354978,-33.7167418927492,-33.70741,-0.7932181,385.381866516205,343.0611,163.8438,63.01177,64.47115,30374.56,6042.433
32.46056,S,32.46056,0.3725533,0.1156018,0.6147221,0.01963723,0,47.32574,2.535444,0.08086695,62.01929,91.43872,7.354857,-33.713716846535,-33.7044,-0.7925429,385.078307963051,342.7241,163.8359,62.99028,64.45033,30377.98,6044.071
32.47056,S,32.47056,0.372265,0.1159193,0.6147174,0.01969206,0,47.32574,2.531059,0.08095303,62.01929,91.43824,7.354737,-33.7107017802036,-33.7014,-0.7918665,384.774798281458,342.3871,163.828,62.96877,64.42946,30381.41,6045.709
32.48056,S,32.48056,0.3719768,0.116242,0.6147128,0.01974658,0,47.32574,2.526677,0.08103715,62.01929,91.43777,7.354619,-33.7076867036318,-33.6984,-0.7911892,384.471344555527,342.0501,163.8201,62.94723,64.40856,30384.83,6047.348
32.49055,S,32.49055,0.3716885,0.1165608,0.6147081,0.01980199,0,47.32574,2.5223,0.08112432,62.01929,91.43728,7.354497,-33.704671684888,-33.6954,-0.7905139,384.168035866743,341.7132,163.8122,62.92565,64.38764,30388.25,6048.986
32.50055,S,32.50055,0.3714004,0.11688,0.6147034,0.01985674,0,47.32574,2.51793,0.08120823,62.01929,91.43681,7.354379,-33.7016666390942,-33.69241,-0.7898371,383.864790342017,341.3763,163.8043,62.90404,64.36668,30391.66,6050.624
32.51055,S,32.51055,0.3711124,0.1172067,0.6146988,0.01991155,0,47.32574,2.513566,0.08129182,62.01929,91.43633,7.354259,-33.6986616206092,-33.68942,-0.789161,383.561594164212,341.0394,163.7964,62.8824,64.34568,30395.07,6052.262
32.52055,S,32.52055,0.3708244,0.1175319,0.6146941,0.01996766,0,47.32574,2.509208,0.08138007,62.01929,91.43584,7.354136,-33.6956666851606,-33.68644,-0.7884881,383.2584544396,340.7025,163.7885,62.86073,64.32466,30398.48,6053.9
32.53055,S,32.53055,0.3705364,0.1178535,0.6146895,0.0200235,0,47.32574,2.504855,0.08146665,62.01929,91.43535,7.354014,-33.6926617445305,-33.68345,-0.7878144,382.955460180905,340.3657,163.7806,62.83902,64.3036,30401.88,6055.538
32.54055,S,32.54055,0.3702486,0.1181758,0.6146848,0.02007874,0,47.32574,2.500507,0.08155017,62.01929,91.43487,7.353894,-33.6896667816102,-33.68047,-0.7871394,382.65252960726,340.0289,163.7727,62.81728,64.28251,30405.28,6057.175
32.55054,S,32.55054,0.3699608,0.1184969,0.6146801,0.0201341,0,47.32574,2.496166,0.08163356,62.01929,91.43439,7.353774,-33.686681838509,-33.6775,-0.7864649,382.349648861336,339.6921,163.7648,62.79551,64.26139,30408.68,6058.813
32.56054,S,32.56054,0.369673,0.1188194,0.6146755,0.02018925,0,47.32574,2.491831,0.08171561,62.01929,91.43391,7.353654,-33.6836968969411,-33.67453,-0.78579,382.046913897283,339.3554,163.7569,62.77371,64.24023,30412.07,6060.451
32.57054,S,32.57054,0.3693854,0.1191428,0.6146708,0.02024464,0,47.32574,2.487503,0.081798,62.01929,91.43343,7.353534,-33.6807219868485,-33.67157,-0.7851161,381.744235989512,339.0187,163.749,62.75187,64.21905,30415.46,6062.088
32.58054,S,32.58054,0.3690978,0.1194693,0.6146662,0.0203002,0,47.32574,2.483178,0.08188044,62.01929,91.43294,7.353412,-33.6777470876132,-33.66861,-0.7844422,381.441622293451,338.682,163.7411,62.73,64.19783,30418.85,6063.726
32.59054,S,32.59054,0.3688103,0.1198091,0.6146615,0.02035628,0,47.32574,2.47886,0.08196441,62.01929,91.43245,7.35329,-33.6747722341502,-33.66565,-0.7837698,381.139108085394,338.3453,163.7333,62.7081,64.17656,30422.23,6065.363
32.60054,S,32.60054,0.3685229,0.1201416,0.6146569,0.02041465,0,47.32574,2.474549,0.08205707,62.01929,91.43194,7.353162,-33.6717975542946,-33.66269,-0.7831044,380.836733140126,338.0087,163.7255,62.68616,64.15527,30425.61,6067
32.61053,S,32.61053,0.3682355,0.1204843,0.6146523,0.02047179,0,47.32574,2.470244,0.08214412,62.01929,91.43144,7.353038,-33.66883279864,-33.65974,-0.7824354,380.534422859706,337.6721,163.7177,62.66419,64.13393,30428.99,6068.637
32.62053,S,32.62053,0.3679482,0.1208262,0.6146476,0.02053067,0,47.32574,2.465943,0.08223747,62.01929,91.43093,7.35291,-33.665868151217,-33.65679,-0.7817706,380.232170356757,337.3355,163.7099,62.64219,64.11256,30432.36,6070.274
32.63053,S,32.63053,0.367661,0.1211652,0.614643,0.02058941,0,47.32574,2.46165,0.08232976,62.01929,91.43042,7.352782,-33.6629135209384,-33.65385,-0.7811062,379.930064469442,336.999,163.7021,62.62016,64.09117,30435.73,6071.912
32.64053,S,32.64053,0.3673739,0.1215036,0.6146384,0.02064767,0,47.32574,2.457362,0.08241946,62.01929,91.42991,7.352654,-33.6599588733888,-33.65091,-0.7804406,379.62801659966,336.6625,163.6943,62.59809,64.06974,30439.1,6073.549
32.65053,S,32.65053,0.3670869,0.1218436,0.6146338,0.02070581,0,47.32574,2.453078,0.08250797,62.01929,91.42941,7.352529,-33.6570042155854,-33.64797,-0.7797741,379.326019829452,336.326,163.6865,62.57599,64.04828,30442.46,6075.186
32.66053,S,32.66053,0.3667998,0.1221851,0.6146291,0.02076424,0,47.32574,2.448801,0.08259707,62.01929,91.42889,7.352401,-33.6540496008249,-33.64503,-0.779109,379.024088405628,335.9895,163.6787,62.55385,64.02677,30445.82,6076.822
32.67052,S,32.67052,0.3665128,0.1225218,0.6146245,0.02082292,0,47.32574,2.444531,0.08268664,62.01929,91.42839,7.352275,-33.6511150121173,-33.64211,-0.7784448,378.722304044118,335.6531,163.6709,62.53168,64.00524,30449.18,6078.459
32.68052,S,32.68052,0.366226,0.1228603,0.6146199,0.0208808,0,47.32574,2.440265,0.08277234,62.01929,91.42788,7.352147,-33.6481703834897,-33.63918,-0.7777783,378.420578220539,335.3167,163.6631,62.50948,63.98368,30452.53,6080.096
32.69052,S,32.69052,0.3659392,0.1232028,0.6146153,0.02093897,0,47.32574,2.436005,0.08285858,62.01929,91.42738,7.352021,-33.6452357836307,-33.63626,-0.7771127,378.118911075025,334.9803,163.6553,62.48724,63.96209,30455.88,6081.732
32.70052,S,32.70052,0.3656524,0.1235365,0.6146107,0.02099783,0,47.32574,2.431751,0.08294697,62.01929,91.42686,7.351893,-33.6423012336347,-33.63334,-0.7764488,377.817391321075,334.644,163.6475,62.46496,63.94045,30459.23,6083.369
32.71052,S,32.71052,0.3653658,0.1238865,0.6146061,0.02105518,0,47.32574,2.427504,0.08302879,62.01929,91.42637,7.351769,-33.6393766223643,-33.63043,-0.7757819,377.515973021004,334.3077,163.6398,62.44265,63.91878,30462.57,6085.005
32.72052,S,32.72052,0.3650792,0.1242332,0.6146014,0.02111535,0,47.32574,2.423262,0.08312112,62.01929,91.42584,7.351638,-33.6364521807854,-33.62752,-0.7751219,377.214571286178,333.9714,163.632,62.42032,63.89708,30465.91,6086.642
32.73051,S,32.73051,0.3647927,0.1245878,0.6145968,0.02117494,0,47.32574,2.419026,0.08321056,62.01929,91.42532,7.351508,-33.6335277128103,-33.62461,-0.7744603,376.913359870223,333.6352,163.6243,62.39795,63.87534,30469.25,6088.278
32.74051,S,32.74051,0.3645063,0.1249424,0.6145923,0.0212359,0,47.32574,2.414796,0.08330471,62.01929,91.42479,7.351375,-33.6306133401267,-33.62171,-0.7738025,376.612207829672,333.299,163.6166,62.37555,63.85356,30472.58,6089.914
32.75051,S,32.75051,0.36422,0.1253035,0.6145877,0.02129686,0,47.32574,2.410571,0.08339825,62.01929,91.42426,7.351243,-33.6276889873661,-33.6188,-0.773145,376.31112241702,332.9628,163.6089,62.35311,63.83175,30475.91,6091.55
32.76051,S,32.76051,0.3639337,0.1256649,0.6145831,0.02135894,0,47.32574,2.406352,0.08349554,62.01929,91.42372,7.351108,-33.6247846971278,-33.61591,-0.77249,376.010089560736,332.6266,163.6012,62.33064,63.8099,30479.23,6093.187
32.77051,S,32.77051,0.3636475,0.1260221,0.6145785,0.02142108,0,47.32574,2.40214,0.08359241,62.01929,91.42318,7.350972,-33.6218704290049,-33.61301,-0.7718354,375.709212073041,332.2905,163.5935,62.30814,63.78802,30482.56,6094.822
32.78051,S,32.78051,0.3633614,0.1263798,0.6145739,0.02148249,0,47.32574,2.39793,0.08368573,62.01929,91.42265,7.350839,-33.6189761154322,-33.61013,-0.7711786,375.408387380898,331.9544,163.5858,62.28559,63.76611,30485.88,6096.458
32.7905,S,32.7905,0.3630753,0.1267422,0.6145694,0.021544,0,47.32574,2.393729,0.08377881,62.01929,91.42211,7.350705,-33.6160718309056,-33.60724,-0.7705225,375.10762274377,331.6183,163.5781,62.26302,63.74416,30489.19,6098.094
32.8005,S,32.8005,0.3627893,0.1271006,0.6145648,0.02160631,0,47.32574,2.389535,0.08387449,62.01929,91.42157,7.35057,-33.6131776159401,-33.60436,-0.7698691,374.807013830572,331.2823,163.5704,62.24041,63.72218,30492.51,6099.729
32.8105,S,32.8105,0.3625034,0.1274528,0.6145602,0.02166794,0,47.32574,2.385343,0.08396676,62.01929,91.42104,7.350436,-33.6102833540191,-33.60148,-0.7692132,374.506458092904,330.9463,163.5627,62.21777,63.70016,30495.81,6101.365
32.8205,S,32.8205,0.3622176,0.1278078,0.6145556,0.02172851,0,47.32574,2.381159,0.08405431,62.01929,91.42051,7.350305,-33.6073990540961,-33.59861,-0.7685553,374.205962807581,330.6103,163.555,62.19508,63.67811,30499.12,6103.001
32.8305,S,32.8305,0.3619318,0.1281678,0.614551,0.02178957,0,47.32574,2.376981,0.08414318,62.01929,91.41998,7.350171,-33.6045147943109,-33.59574,-0.7678987,373.905535273526,330.2743,163.5473,62.17236,63.65602,30502.42,6104.637
32.8405,S,32.8405,0.3616461,0.128522,0.6145464,0.02185148,0,47.32574,2.372806,0.0842346,62.01929,91.41944,7.350038,-33.6016305814478,-33.59287,-0.7672437,373.605249648054,329.9384,163.5396,62.14961,63.6339,30505.72,6106.272
32.85049,S,32.85049,0.3613605,0.1288792,0.6145419,0.02191241,0,47.32574,2.36864,0.0843217,62.01929,91.41891,7.349904,-33.598756339811,-33.59001,-0.7665871,373.305032039636,329.6025,163.5319,62.12683,63.61174,30509.02,6107.907
32.86049,S,32.86049,0.3610749,0.1292396,0.6145373,0.02197383,0,47.32574,2.364477,0.08441003,62.01929,91.41837,7.349771,-33.5958821245348,-33.58715,-0.7659312,373.004868272562,329.2666,163.5242,62.10401,63.58955,30512.31,6109.542
32.87049,S,32.87049,0.3607894,0.1295965,0.6145328,0.02203583,0,47.32574,2.36032,0.08449993,62.01929,91.41784,7.349637,-33.5930179534926,-33.5843,-0.7652769,372.704853907853,328.9308,163.5165,62.08115,63.56733,30515.6,6111.178
32.88049,S,32.88049,0.360504,0.129969,0.6145282,0.02209722,0,47.32574,2.35617,0.08458691,62.01929,91.4173,7.349504,-33.5901537654688,-33.58145,-0.7646214,372.404951063073,328.595,163.5089,62.05827,63.54506,30518.89,6112.813
32.89049,S,32.89049,0.3602187,0.130347,0.6145236,0.0221613,0,47.32574,2.352025,0.08468355,62.01929,91.41675,7.349364,-33.5872897379464,-33.5786,-0.7639725,372.105109700029,328.2592,163.5013,62.03534,63.52275,30522.17,6114.448
32.90049,S,32.90049,0.3599334,0.1307262,0.6145191,0.02222633,0,47.32574,2.347886,0.08478314,62.01929,91.41618,7.349223,-33.584425781942,-33.57575,-0.7633263,371.805329967468,327.9234,163.4937,62.01239,63.5004,30525.45,6116.083
32.91048,S,32.91048,0.3596482,0.1310955,0.6145145,0.02229158,0,47.32574,2.343754,0.08488294,62.01929,91.41562,7.349082,-33.5815718425028,-33.57291,-0.7626805,371.505700192959,327.5877,163.4861,61.98939,63.47802,30528.72,6117.718
32.92048,S,32.92048,0.3593632,0.1314683,0.61451,0.02235511,0,47.32574,2.339628,0.08497555,62.01929,91.41506,7.348943,-33.5787278333855,-33.57008,-0.7620313,371.206132309219,327.252,163.4785,61.96636,63.45561,30532,6119.353
32.93048,S,32.93048,0.3590782,0.1318381,0.6145055,0.02241926,0,47.32574,2.335505,0.0850698,62.01929,91.41451,7.348804,-33.5758738528982,-33.56724,-0.7613828,370.906714605996,326.9164,163.4709,61.94329,63.43317,30535.27,6120.987
32.94048,S,32.94048,0.3587933,0.1322116,0.6145009,0.02248289,0,47.32574,2.331389,0.08516146,62.01929,91.41396,7.348666,-33.5730298596057,-33.56441,-0.7607334,370.607359055193,326.5808,163.4633,61.92019,63.41068,30538.53,6122.622
32.95048,S,32.95048,0.3585084,0.1325889,0.6144964,0.02254716,0,47.32574,2.327279,0.08525485,62.01929,91.4134,7.348527,-33.5701959124376,-33.56159,-0.7600857,370.308065807539,326.2452,163.4557,61.89706,63.38816,30541.79,6124.257
32.96048,S,32.96048,0.3582237,0.1329632,0.6144919,0.02261208,0,47.32574,2.323176,0.08535016,62.01929,91.41283,7.348386,-33.5673620184043,-33.55877,-0.7594399,370.008835014224,325.9096,163.4481,61.87389,63.36561,30545.05,6125.891
32.97047,S,32.97047,0.3579389,0.1333415,0.6144873,0.02267651,0,47.32574,2.319075,0.08544279,62.01929,91.41228,7.348247,-33.5645280915028,-33.55595,-0.7587922,369.709666826892,325.574,163.4405,61.85067,63.34302,30548.31,6127.525
32.98047,S,32.98047,0.3576542,0.1337171,0.6144828,0.02274162,0,47.32574,2.31498,0.08553743,62.01929,91.41171,7.348104,-33.5616942131573,-33.55313,-0.7581462,369.410649440179,325.2385,163.4329,61.82743,63.3204,30551.56,6129.16
32.99047,S,32.99047,0.3573697,0.1340926,0.6144783,0.02280626,0,47.32574,2.310892,0.08562964,62.01929,91.41115,7.347964,-33.5588703265605,-33.55032,-0.7574995,369.111687683913,324.903,163.4253,61.80415,63.29773,30554.81,6130.794
33.00047,S,33.00047,0.3570851,0.1344765,0.6144738,0.02287089,0,47.32574,2.30681,0.08572114,62.01929,91.41058,7.347823,-33.556046452351,-33.54751,-0.7568529,368.812796187488,324.5675,163.4177,61.78084,63.27503,30558.06,6132.428
33.01047,S,33.01047,0.3568007,0.1348511,0.6144692,0.02293698,0,47.32574,2.302732,0.08581746,62.01929,91.41001,7.34768,-33.5532326601064,-33.54471,-0.7562096,368.514055852416,324.2321,163.4101,61.75749,63.2523,30561.3,6134.062
33.02047,S,33.02047,0.3565164,0.1352278,0.6144647,0.02300146,0,47.32574,2.298662,0.08590715,62.01929,91.40945,7.347541,-33.5504188013198,-33.54191,-0.7555629,368.215378809423,323.8967,163.4025,61.7341,63.22953,30564.54,6135.697
33.03046,S,33.03046,0.3562321,0.135609,0.6144602,0.02306632,0,47.32574,2.294597,0.08599756,62.01929,91.40889,7.3474,-33.5476049729332,-33.53911,-0.7549171,367.916765212652,323.5613,163.3949,61.71069,63.20673,30567.78,6137.331
33.04046,S,33.04046,0.3559479,0.1359956,0.6144557,0.02313193,0,47.32574,2.290535,0.08609014,62.01929,91.40833,7.347259,-33.544801181368,-33.53632,-0.7542726,367.618354023159,323.226,163.3874,61.68722,63.18387,30571.01,6138.964
33.05046,S,33.05046,0.3556638,0.1363871,0.6144512,0.02319849,0,47.32574,2.286482,0.08618567,62.01929,91.40775,7.347114,-33.5419974762788,-33.53353,-0.7536315,367.319999353671,322.8907,163.3799,61.66373,63.16098,30574.24,6140.598
33.06046,S,33.06046,0.3553798,0.136783,0.6144466,0.02326589,0,47.32574,2.282434,0.08628356,62.01929,91.40716,7.346967,-33.539193814835,-33.53074,-0.7529919,367.02171590309,322.5554,163.3724,61.6402,63.13806,30577.46,6142.232
33.07046,S,33.07046,0.3550958,0.1371748,0.6144422,0.02333406,0,47.32574,2.278391,0.08638365,62.01929,91.40657,7.34682,-33.5364002101488,-33.52796,-0.7523545,366.723489272916,322.2201,163.3649,61.61663,63.11509,30580.68,6143.866
33.08046,S,33.08046,0.3548119,0.1375735,0.6144377,0.02340153,0,47.32574,2.274354,0.08648046,62.01929,91.40598,7.346673,-33.5336065794501,-33.52518,-0.7517155,366.425334185402,321.8848,163.3574,61.59302,63.09208,30583.9,6145.5
33.09045,S,33.09045,0.3545281,0.1379682,0.6144332,0.02347019,0,47.32574,2.270322,0.08658101,62.01929,91.40539,7.346524,-33.5308130124222,-33.5224,-0.7510789,366.12732404509,321.5496,163.3499,61.56938,63.06905,30587.12,6147.133
33.10045,S,33.10045,0.3542444,0.1383632,0.6144287,0.02353816,0,47.32574,2.266296,0.08667832,62.01929,91.4048,7.346377,-33.5280294213855,-33.51963,-0.7504409,365.829385732915,321.2144,163.3424,61.5457,63.04597,30590.33,6148.766
33.11045,S,33.11045,0.3539607,0.1387588,0.6144242,0.02360619,0,47.32574,2.262275,0.08677515,62.01929,91.40421,7.346231,-33.5252458424753,-33.51686,-0.749803,365.531504807216,320.8792,163.3349,61.52199,63.02286,30593.54,6150.399
33.12045,S,33.12045,0.3536771,0.1391551,0.6144198,0.02367434,0,47.32574,2.258259,0.08687177,62.01929,91.40362,7.346082,-33.5224722776611,-33.5141,-0.7491654,365.233776487256,320.5441,163.3274,61.49824,62.99971,30596.74,6152.033
