# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (oz),Propellant mass (oz),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
6.8941,5977.3,556.1,-64.315,563.75,64.608,862.14,0.20157,862.14,0.013396,92.548,6.1533,33,107,32.119,0.028318,-9.01E-08,0.0045453,-1.56E-04,82.153,0,8.7843,0.06234,38.766,29.329,4.1945,0.51715,1.25E+07,0,23.25,0.60136,0.60136,0.42729,0.019303,0.15477,0.006747,0.027996,1.28E-04,0,0,0,0,3.07E-05,0.069341,2.25,3.9761,79.936,0.034068,NaN,36.781,805.17,1092.2,0.05,0.13426
6.9441,6005,552.89,-63.992,560.54,64.231,866.76,0.20407,866.76,0.01349,92.257,5.5406,33,107,32.119,0.017805,-9.06E-08,-0.0046965,-1.95E-04,82.153,0,8.7843,0.06234,38.768,29.329,4.1955,0.51428,12370592,0,22.949,0.60084,0.60084,0.42742,0.019036,0.15438,0.0042388,0.017954,-3.18E-04,0,0,0,0,-3.32E-05,0.068948,2.25,3.9761,79.849,0.032844,NaN,36.682,804.31,1092.1,0.05,0.13472
6.9941,6032.6,549.7,-63.628,557.35,63.841,871.36,0.2066,871.36,0.013585,91.99,5.2128,33,107,32.119,0.041589,-9.03E-08,-0.0032077,-3.70E-05,82.153,0,8.7843,0.06234,38.755,29.329,4.1893,0.51144,12292423,0,22.653,0.60033,0.60033,0.42755,0.018776,0.154,0.0099052,0.041193,-3.66E-05,0,0,0,0,-1.56E-05,0.068557,2.25,3.9761,79.777,0.030053,NaN,36.584,803.46,1092,0.05,0.13741
7.0441,6060,546.53,-63.233,554.18,63.436,875.96,0.20915,875.96,0.01368,91.735,5.064,33,107,32.119,0.04987,-9.13E-08,-0.0010133,-1.51E-05,82.153,0,8.7843,0.06234,38.748,29.329,4.1864,0.50859,12214087,0,22.359,0.59982,0.59982,0.42767,0.018517,0.15363,0.011876,0.049301,-2.86E-04,0,0,0,0,-1.58E-06,0.06817,2.25,3.9761,79.738,0.02727,NaN,36.486,802.62,1091.9,0.05,0.13785
7.0941,6087.2,543.38,-62.688,551.03,62.959,880.54,0.21169,880.54,0.013775,91.464,5.8311,33,107,32.119,0.018268,-9.21E-08,1.67E-04,-1.69E-06,82.153,0,8.7843,0.06234,38.76,29.329,4.1918,0.50583,12138101,0,22.075,0.59933,0.59933,0.4278,0.018269,0.15326,0.0043436,0.018689,3.79E-04,0,0,0,0,4.33E-08,0.067784,2.25,3.9761,79.732,0.02658,NaN,36.389,801.78,1091.8,0.05,0.13827
7.1441,6114.3,540.26,-62.315,547.9,62.566,885.1,0.21423,885.1,0.013868,91.175,5.5959,33,107,32.118,0.004528,-9.21E-08,8.97E-04,-9.44E-06,82.153,0,8.7843,0.06234,38.764,29.329,4.1936,0.50296,1.21E+07,0,21.785,0.59883,0.59883,0.42792,0.018014,0.15289,0.0010756,0.0041884,5.54E-05,0,0,0,0,1.27E-06,0.067401,2.25,3.9761,79.722,0.028985,NaN,36.292,800.94,1091.7,0.05,0.13871
7.1941,6141.3,537.15,-61.9,544.79,62.158,889.65,0.21678,889.65,0.013961,90.895,5.6619,33,107,32.118,0.015347,-9.21E-08,0.0012684,-6.23E-05,82.153,0,8.7843,0.06234,38.757,29.329,4.1902,0.50017,11983310,0,21.503,0.59834,0.59834,0.42805,0.017769,0.15252,0.0036458,0.015238,3.28E-04,0,0,0,0,2.56E-06,0.067021,2.25,3.9761,79.703,0.032436,NaN,36.196,800.11,1091.6,0.05,0.1391
7.2441,6168,534.07,-61.438,541.7,61.737,894.19,0.21935,894.19,0.014055,90.601,6.0731,33,107,32.118,0.05498,-9.31E-08,0.0028242,-4.05E-05,82.153,0,8.7843,0.06234,38.736,29.329,4.1809,0.49746,11909132,0,21.233,0.59787,0.59788,0.42817,0.017533,0.15217,0.013074,0.054936,8.64E-05,0,0,0,0,1.28E-05,0.066643,2.25,3.9761,79.668,0.034302,NaN,36.101,799.28,1091.5,0.05,0.13951
7.2941,6194.7,531,-61.185,538.63,61.412,898.71,0.22195,898.71,0.01415,90.315,5.2778,33,107,32.118,0.0099389,-9.27E-08,-0.0039943,-1.92E-04,82.153,0,8.7843,0.06234,38.755,29.329,4.1893,0.49466,11832688,0,20.955,0.59739,0.59739,0.42829,0.017292,0.15181,0.0023587,0.009573,-3.31E-04,0,0,0,0,-2.60E-05,0.066267,2.25,3.9761,79.603,0.033085,NaN,36.006,798.46,1091.4,0.05,0.13991
7.3441,6221.1,527.95,-60.872,535.58,61.068,903.22,0.22458,903.22,0.014246,90.063,4.8807,33,107,32.118,0.041576,-9.24E-08,-0.0027423,-1.94E-05,82.153,0,8.7843,0.06234,38.737,29.329,4.1816,0.49191,11757811,0,20.686,0.59692,0.59693,0.42841,0.017058,0.15146,0.0098742,0.04137,-6.51E-05,0,0,0,0,-1.24E-05,0.065894,2.25,3.9761,79.54,0.030954,NaN,35.911,797.65,1091.3,0.05,0.14032
7.3941,6247.5,524.92,-60.44,532.55,60.664,907.72,0.22721,907.72,0.014342,89.812,5.1989,33,107,32.118,0.0095118,-9.29E-08,-0.0015384,4.45E-05,82.153,0,8.7843,0.06234,38.75,29.329,4.1873,0.48924,11684893,0,20.425,0.59647,0.59647,0.42852,0.016834,0.15112,0.0022555,0.0095981,1.12E-04,0,0,0,0,-3.94E-06,0.065523,2.25,3.9761,79.504,0.029168,NaN,35.818,796.83,1091.2,0.05,0.14073
7.4441,6273.6,521.9,-60.148,529.53,60.331,912.21,0.22984,912.21,0.014437,89.564,4.6994,33,107,32.118,0.049168,-9.23E-08,-4.17E-04,3.08E-06,82.153,0,8.7843,0.06234,38.729,29.329,4.178,0.48644,11609183,0,20.157,0.596,0.59601,0.42864,0.016601,0.15076,0.011672,0.048865,-4.86E-04,0,0,0,0,-2.92E-07,0.065155,2.25,3.9761,79.484,0.028501,NaN,35.724,796.03,1091.1,0.05,0.14114
7.4941,6299.7,518.91,-59.651,526.54,59.897,916.68,0.23248,916.68,0.014531,89.313,5.4228,33,107,32.118,0.022226,-9.21E-08,-3.39E-04,-2.82E-05,82.153,0,8.7843,0.06234,38.74,29.329,4.1826,0.4838,11537304,0,19.904,0.59557,0.59557,0.42875,0.016383,0.15043,0.0052689,0.022037,4.79E-04,0,0,0,0,-1.95E-07,0.064788,2.25,3.9761,79.488,0.029858,NaN,35.631,795.22,1090.9,0.05,0.14154
7.5441,6325.5,515.94,-59.235,523.56,59.51,921.14,0.23512,921.14,0.014625,89.032,5.7177,33,107,32.118,0.055309,-9.24E-08,0.0014011,-4.33E-05,82.153,0,8.7843,0.06234,38.722,29.329,4.1748,0.48114,11465430,0,19.652,0.59513,0.59513,0.42887,0.016166,0.15009,0.013123,0.055162,1.28E-04,0,0,0,0,3.38E-06,0.064424,2.25,3.9761,79.48,0.033103,NaN,35.539,794.45,1090.8,0.05,0.14202
7.5941,6351.3,512.98,-58.854,520.6,59.147,925.58,0.23777,925.58,0.014719,88.741,5.8789,33,107,32.118,0.074754,-9.33E-08,0.0040861,-5.26E-05,82.153,0,8.7843,0.06234,38.711,29.329,4.1697,0.47854,11395301,0,19.407,0.5947,0.59471,0.42898,0.015956,0.14977,0.017743,0.073922,-2.18E-04,0,0,0,0,2.91E-05,0.064062,2.25,3.9761,79.431,0.035676,NaN,35.447,793.7,1090.7,0.05,0.14244
7.6441,6376.8,510.05,-58.589,517.66,58.84,930.01,0.24046,930.01,0.014814,88.457,5.433,33,107,32.118,0.035381,-9.38E-08,0.0063923,-9.95E-05,82.153,0,8.7843,0.06234,38.727,29.329,4.177,0.47593,11325238,0,19.165,0.59428,0.59428,0.42909,0.015747,0.14945,0.0083824,0.034685,1.48E-04,0,0,0,0,7.19E-05,0.063702,2.25,3.9761,79.335,0.035479,NaN,35.356,792.95,1090.6,0.05,0.14283
7.6941,6402.3,507.13,-58.369,514.74,58.564,934.43,0.24317,934.43,0.01491,88.201,4.7816,33,107,32.118,0.0258,-9.41E-08,-0.0065585,-6.80E-05,82.153,0,8.7843,0.06234,38.729,29.329,4.1781,0.47334,11255591,0,18.925,0.59386,0.59386,0.42919,0.015542,0.14913,0.0061083,0.025399,-3.86E-04,0,0,0,0,-7.66E-05,0.063344,2.25,3.9761,79.215,0.033052,NaN,35.266,792.2,1090.5,0.05,0.14322
7.7441,6427.5,504.21,-58.089,511.83,58.263,938.83,0.24589,938.83,0.015006,87.971,4.4921,33,107,32.117,0.05271,-9.37E-08,-0.0049108,1.54E-05,82.153,0,8.7843,0.06234,38.715,29.329,4.1716,0.47079,11187019,0,18.691,0.59346,0.59346,0.4293,0.015342,0.14881,0.012487,0.051831,2.50E-04,0,0,0,0,-4.34E-05,0.062988,2.25,3.9761,79.11,0.030474,NaN,35.175,791.46,1090.4,0.05,0.14362
7.7941,6452.7,501.32,-57.792,508.94,57.951,943.22,0.24862,943.22,0.015102,87.753,4.2918,33,107,32.117,0.069777,-9.26E-08,-0.0025087,1.97E-05,82.153,0,8.7843,0.06234,38.705,29.329,4.1671,0.4682,11117851,0,18.457,0.59305,0.59305,0.42941,0.015142,0.1485,0.016535,0.069111,3.65E-04,0,0,0,0,-1.15E-05,0.062635,2.25,3.9761,79.042,0.029695,NaN,35.086,790.72,1090.3,0.05,0.14401
7.8441,6477.7,498.43,-57.476,506.06,57.627,947.61,0.25134,947.61,0.015197,87.542,4.1709,33,107,32.117,0.077183,-9.05E-08,3.48E-04,1.47E-05,82.153,0,8.7843,0.06234,38.699,29.329,4.1646,0.46557,11047697,0,18.221,0.59263,0.59264,0.42951,0.014939,0.14818,0.018289,0.07582,-2.80E-04,0,0,0,0,2.23E-07,0.062284,2.25,3.9761,79.023,0.030614,NaN,34.997,789.99,1090.2,0.05,0.14441
7.8941,6502.5,495.57,-57.106,503.21,57.27,951.98,0.25407,951.98,0.015292,87.331,4.333,33,107,32.117,0.054191,-8.84E-08,0.0028788,2.18E-05,82.153,0,8.7843,0.06234,38.708,29.329,4.1685,0.46293,10977301,0,17.985,0.59222,0.59223,0.42962,0.014738,0.14786,0.012826,0.053886,-2.59E-04,0,0,0,0,1.54E-05,0.061934,2.25,3.9761,79.053,0.032715,NaN,34.908,789.26,1090.2,0.05,0.14478
7.9441,6527.2,492.73,-56.597,500.36,56.844,956.34,0.25681,956.34,0.015386,87.091,5.2993,33,107,32.117,0.052259,-8.80E-08,-0.0029967,1.74E-06,82.153,0,8.7843,0.06234,38.707,29.329,4.168,0.46039,1.09E+07,0,17.76,0.59183,0.59183,0.42973,0.014547,0.14755,0.012363,0.051642,3.29E-04,0,0,0,0,-1.69E-05,0.061587,2.25,3.9761,79.112,0.034798,NaN,34.82,788.53,1090.1,0.05,0.14517
7.9941,6551.8,489.91,-56.263,497.54,56.514,960.69,0.25957,960.69,0.015481,86.823,5.3159,33,107,32.117,0.062424,-8.71E-08,-6.70E-04,-9.04E-07,82.153,0,8.7843,0.06234,38.7,29.329,4.1649,0.45776,1.08E+07,0,17.529,0.59142,0.59143,0.42983,0.014351,0.14724,0.014769,0.061717,1.15E-04,0,0,0,0,-8.55E-07,0.061241,2.25,3.9761,79.145,0.035956,NaN,34.732,787.81,1090,0.05,0.14571
8.0441,6576.2,487.1,-55.925,494.73,56.188,965.02,0.26235,965.02,0.015576,86.554,5.4266,33,107,32.117,0.080396,-8.51E-08,0.0019084,1.14E-06,82.153,0,8.7843,0.06234,38.689,29.329,4.1603,0.45522,10772314,0,17.309,0.59104,0.59105,0.42993,0.014163,0.14694,0.019027,0.07927,2.67E-04,0,0,0,0,7.02E-06,0.060897,2.25,3.9761,79.135,0.035701,NaN,34.645,787.1,1089.9,0.05,0.14617
8.0941,6600.5,484.31,-55.718,491.94,55.928,969.34,0.26514,969.34,0.015672,86.295,4.8464,33,107,32.117,0.024041,-8.62E-08,0.0038954,1.39E-05,82.153,0,8.7843,0.06234,38.714,29.329,4.1712,0.45265,10704212,0,17.087,0.59065,0.59065,0.43004,0.013975,0.14664,0.0056759,0.02365,1.79E-04,0,0,0,0,2.96E-05,0.060556,2.25,3.9761,79.079,0.034455,NaN,34.559,786.38,1089.8,0.05,0.14657
8.1441,6624.7,481.53,-55.608,489.16,55.734,973.65,0.26795,973.65,0.015768,86.08,3.7505,33,107,32.117,0.089357,-8.65E-08,-0.0027607,1.64E-06,82.153,0,8.7843,0.06234,38.681,29.329,4.1567,0.45002,10634706,0,16.862,0.59025,0.59027,0.43014,0.013785,0.14633,0.021141,0.087804,-3.45E-04,0,0,0,0,-1.50E-05,0.060216,2.25,3.9761,79.014,0.033075,NaN,34.472,785.68,1089.7,0.05,0.14702
8.1941,6648.7,478.76,-55.219,486.4,55.38,977.95,0.27076,977.95,0.015863,85.885,4.2209,33,107,32.117,0.034597,-8.62E-08,-3.15E-04,1.09E-05,82.153,0,8.7843,0.06234,38.705,29.329,4.1673,0.44759,1.06E+07,0,16.655,0.58989,0.58989,0.43024,0.01361,0.14604,0.0081662,0.033826,4.26E-04,0,0,0,0,-1.98E-07,0.059879,2.25,3.9761,78.989,0.033175,NaN,34.387,784.97,1089.6,0.05,0.14745
8.2441,6672.5,476,-54.903,483.65,55.07,982.24,0.27357,982.24,0.015958,85.671,4.2785,33,107,32.117,0.022282,-8.63E-08,5.56E-04,1.07E-05,82.153,0,8.7843,0.06234,38.709,29.329,4.169,0.44506,10503544,0,16.443,0.58952,0.58952,0.43033,0.013431,0.14575,0.0052553,0.021555,1.09E-04,0,0,0,0,6.24E-07,0.059543,2.25,3.9761,78.992,0.034116,NaN,34.302,784.27,1089.5,0.05,0.14788
8.2941,6696.3,473.27,-54.549,480.92,54.74,986.52,0.27639,986.52,0.016053,85.451,4.5677,33,107,32.117,0.016462,-8.64E-08,-7.04E-04,-1.44E-05,82.153,0,8.7843,0.06234,38.71,29.329,4.1694,0.44258,10437989,0,16.236,0.58915,0.58915,0.43043,0.013256,0.14546,0.0038805,0.016442,-6.13E-05,0,0,0,0,-1.01E-06,0.059209,2.25,3.9761,79.005,0.035615,NaN,34.217,783.58,1089.4,0.05,0.14829
8.3441,6719.9,470.55,-54.15,478.2,54.395,990.78,0.27923,990.78,0.016147,85.207,5.1577,33,107,32.117,0.088941,-8.60E-08,0.001068,-6.51E-06,82.153,0,8.7843,0.06234,38.674,29.329,4.1535,0.44019,10374605,0,16.037,0.5888,0.58882,0.43052,0.01309,0.14519,0.021016,0.087531,-1.15E-04,0,0,0,0,2.35E-06,0.058876,2.25,3.9761,79.005,0.036703,NaN,34.133,782.88,1089.3,0.05,0.14869
8.3941,6743.3,467.85,-53.857,475.5,54.107,995.04,0.28207,995.04,0.016242,84.946,5.1971,33,107,32.116,0.098477,-8.71E-08,0.0043026,-8.79E-06,82.153,0,8.7843,0.06234,38.668,29.329,4.1507,0.43779,10311170,0,15.839,0.58846,0.58847,0.43062,0.012924,0.14492,0.023271,0.096793,-1.27E-06,0,0,0,0,3.86E-05,0.058546,2.25,3.9761,78.957,0.03685,NaN,34.049,782.19,1089.2,0.05,0.14909
8.4441,6766.6,465.16,-53.702,472.81,53.892,999.28,0.28494,999.28,0.016337,84.701,4.5195,33,107,32.116,0.023659,-8.65E-08,0.0064005,-3.43E-05,82.153,0,8.7843,0.06234,38.701,29.329,4.1655,0.43534,10246913,0,15.64,0.5881,0.58811,0.43071,0.012757,0.14464,0.0055738,0.022728,7.82E-05,0,0,0,0,8.64E-05,0.058217,2.25,3.9761,78.857,0.036546,NaN,33.966,781.51,1089.1,0.05,0.14949
8.4941,6789.8,462.48,-53.605,470.13,53.723,1003.5,0.28781,1003.5,0.016433,84.5,3.5668,33,107,32.116,0.085732,-8.69E-08,-0.0053773,-1.55E-06,82.153,0,8.7843,0.06234,38.67,29.329,4.1517,0.43287,10182046,0,15.44,0.58775,0.58777,0.4308,0.012589,0.14436,0.020237,0.083911,1.29E-05,0,0,0,0,-6.17E-05,0.05789,2.25,3.9761,78.746,0.036179,NaN,33.883,780.83,1089,0.05,0.1499
8.5441,6812.9,459.8,-53.334,467.47,53.453,1007.7,0.2907,1007.7,0.016528,84.325,3.5627,33,107,32.116,0.08413,-8.79E-08,-0.0024701,5.49E-06,82.153,0,8.7843,0.06234,38.669,29.329,4.1513,0.43051,1.01E+07,0,15.25,0.58742,0.58743,0.43089,0.01243,0.14409,0.019853,0.082104,3.96E-04,0,0,0,0,-1.32E-05,0.057565,2.25,3.9761,78.676,0.03624,NaN,33.801,780.15,1088.9,0.05,0.15032
8.5941,6835.8,457.15,-53.015,464.82,53.151,1011.9,0.29359,1011.9,0.016623,84.141,3.798,33,107,32.116,0.051802,-8.75E-08,-3.03E-04,5.63E-06,82.153,0,8.7843,0.06234,38.683,29.329,4.1573,0.42814,10057663,0,15.061,0.58709,0.58709,0.43098,0.012273,0.14383,0.012206,0.050361,2.54E-04,0,0,0,0,-2.00E-07,0.057241,2.25,3.9761,78.652,0.036688,NaN,33.719,779.48,1088.8,0.05,0.15073
8.6441,6858.6,454.5,-52.688,462.19,52.845,1016.1,0.2965,1016.1,0.016718,83.945,4.0699,33,107,32.116,0.01287,-8.76E-08,6.96E-04,-2.37E-06,82.153,0,8.7843,0.06234,38.699,29.329,4.1647,0.42575,9995060,0,14.872,0.58675,0.58675,0.43107,0.012115,0.14356,0.0030273,0.012659,-5.44E-06,0,0,0,0,1.07E-06,0.056919,2.25,3.9761,78.658,0.036723,NaN,33.638,778.81,1088.7,0.05,0.15113
8.6941,6881.3,451.88,-52.379,459.57,52.552,1020.3,0.29942,1020.3,0.016814,83.736,4.2648,33,107,32.116,0.017946,-8.77E-08,-5.98E-04,-5.90E-07,82.153,0,8.7843,0.06234,38.695,29.329,4.1629,0.42335,9932341,0,14.684,0.58642,0.58642,0.43116,0.011958,0.1433,0.0042209,0.017194,-8.27E-05,0,0,0,0,-7.99E-07,0.056599,2.25,3.9761,78.671,0.036526,NaN,33.557,778.15,1088.7,0.05,0.15162
8.7441,6903.8,449.27,-52.062,456.96,52.259,1024.5,0.30235,1024.5,0.016909,83.516,4.5347,33,107,32.116,0.058103,-8.79E-08,5.52E-04,5.65E-06,82.153,0,8.7843,0.06234,38.675,29.329,4.1537,0.421,9870753,0,14.501,0.5861,0.5861,0.43125,0.011806,0.14304,0.013682,0.05715,-1.16E-04,0,0,0,0,6.89E-07,0.05628,2.25,3.9761,78.673,0.036224,NaN,33.477,777.49,1088.6,0.05,0.15371
8.7941,6926.2,446.67,-51.751,454.37,51.974,1028.7,0.30528,1028.7,0.017004,83.281,4.8133,33,107,32.116,0.098631,-8.81E-08,0.002926,9.66E-06,82.153,0,8.7843,0.06234,38.654,29.329,4.1445,0.4187,9810708,0,14.324,0.58578,0.5858,0.43133,0.011658,0.14279,0.023254,0.09671,-1.77E-06,0,0,0,0,1.95E-05,0.055963,2.25,3.9761,78.643,0.035845,NaN,33.397,776.83,1088.5,0.05,0.15469
8.8441,6948.5,444.09,-51.536,451.79,51.742,1032.8,0.30822,1032.8,0.017098,83.044,4.6125,33,107,32.116,0.077281,-9.00E-08,0.0056252,1.36E-05,82.153,0,8.7843,0.06234,38.662,29.329,4.1483,0.4164,9750559,0,14.147,0.58547,0.58548,0.43142,0.011512,0.14254,0.018201,0.075378,3.95E-04,0,0,0,0,7.31E-05,0.055647,2.25,3.9761,78.565,0.036064,NaN,33.318,776.18,1088.4,0.05,0.15512
8.8941,6970.6,441.52,-51.334,449.22,51.521,1037,0.31116,1037,0.017192,82.818,4.3941,33,107,32.116,0.051161,-8.98E-08,0.0075027,4.87E-06,82.153,0,8.7843,0.06234,38.673,29.329,4.153,0.41416,9691976,0,13.976,0.58517,0.58517,0.4315,0.01137,0.1423,0.012035,0.04939,4.80E-04,0,0,0,0,1.31E-04,0.055333,2.25,3.9761,78.446,0.036735,NaN,33.239,775.53,1088.3,0.05,0.15552
8.9441,6992.6,438.95,-51.222,446.66,51.357,1041.1,0.31411,1041.1,0.017286,82.615,3.7283,33,107,32.116,0.034884,-9.00E-08,-0.0077906,-3.56E-06,82.153,0,8.7843,0.06234,38.679,29.329,4.1557,0.41187,9632321,0,13.803,0.58486,0.58487,0.43158,0.011227,0.14205,0.0081988,0.034245,2.20E-04,0,0,0,0,-1.43E-04,0.055021,2.25,3.9761,78.304,0.037583,NaN,33.16,774.88,1088.2,0.05,0.15601
8.9941,7014.5,436.39,-51.145,444.11,51.227,1045.3,0.31707,1045.3,0.01738,82.45,2.8928,33,107,32.116,0.144,-9.00E-08,-0.0052062,3.48E-06,82.153,0,8.7843,0.06234,38.626,29.329,4.1322,0.40952,9571351,0,13.628,0.58455,0.58459,0.43167,0.011081,0.1418,0.033971,0.14049,3.40E-04,0,0,0,0,-6.47E-05,0.05471,2.25,3.9761,78.183,0.038148,NaN,33.082,774.24,1088.1,0.05,0.15643
9.0441,7036.3,433.84,-50.984,441.58,51.044,1049.4,0.32005,1049.4,0.017475,82.318,2.4664,33,107,32.116,0.19787,-9.11E-08,-2.89E-04,5.63E-06,82.153,0,8.7843,0.06234,38.599,29.329,4.1203,0.40715,9510083,0,13.453,0.58424,0.58431,0.43175,0.010936,0.14155,0.046763,0.19312,-4.89E-04,0,0,0,0,-2.02E-07,0.054401,2.25,3.9761,78.132,0.038547,NaN,33.005,773.6,1088,0.05,0.15686
9.0941,7057.9,431.3,-50.622,439.06,50.712,1053.5,0.32304,1053.5,0.017569,82.184,3.0248,33,107,32.116,0.11693,-9.03E-08,0.0042468,5.47E-06,82.153,0,8.7843,0.06234,38.636,29.329,4.1364,0.40486,9450705,0,13.284,0.58394,0.58396,0.43183,0.010796,0.14131,0.027545,0.1143,-1.21E-04,0,0,0,0,4.41E-05,0.054094,2.25,3.9761,78.171,0.038909,NaN,32.928,772.97,1088,0.05,0.15729
9.1441,7079.4,428.78,-50.27,436.55,50.392,1057.6,0.32604,1057.6,0.017663,82.02,3.5117,33,107,32.115,0.04063,-8.94E-08,0.0063712,-5.58E-06,82.153,0,8.7843,0.06234,38.67,29.329,4.1517,0.40249,9389621,0,13.111,0.58363,0.58363,0.43192,0.010653,0.14106,0.0095411,0.039438,-4.48E-04,0,0,0,0,1.00E-04,0.053787,2.25,3.9761,78.27,0.038821,NaN,32.851,772.34,1087.9,0.05,0.1577
9.1941,7100.8,426.27,-49.875,434.06,50.056,1061.7,0.32905,1061.7,0.017758,81.826,4.2577,33,107,32.115,0.074291,-8.91E-08,-0.0059391,-6.15E-06,82.153,0,8.7843,0.06234,38.653,29.329,4.1439,0.40017,9329784,0,12.943,0.58333,0.58334,0.432,0.010515,0.14082,0.017463,0.071998,-1.45E-04,0,0,0,0,-8.83E-05,0.053483,2.25,3.9761,78.385,0.038572,NaN,32.775,771.71,1087.8,0.05,0.15809
9.2441,7122,423.79,-49.48,431.57,49.739,1065.8,0.33207,1065.8,0.017852,81.592,5.069,33,107,32.115,0.19816,-8.82E-08,-0.0022475,2.18E-06,82.153,0,8.7843,0.06234,38.593,29.329,4.1174,0.39793,9272010,0,12.783,0.58305,0.58312,0.43208,0.010382,0.14059,0.046782,0.19219,4.93E-04,0,0,0,0,-1.28E-05,0.053179,2.25,3.9761,78.463,0.038037,NaN,32.699,771.08,1087.7,0.05,0.15847
9.2941,7143.1,421.33,-49.1,429.1,49.453,1069.8,0.33509,1069.8,0.017946,81.316,5.8927,33,107,32.115,0.32082,-8.85E-08,0.0046604,5.57E-06,82.153,0,8.7843,0.06234,38.535,29.329,4.0915,0.39585,9217914,0,12.637,0.58278,0.58297,0.43215,0.01026,0.14037,0.076067,0.31132,-6.07E-05,0,0,0,0,5.56E-05,0.052876,2.25,3.9761,78.446,0.037826,NaN,32.623,770.46,1087.6,0.05,0.15887
9.3441,7164.1,418.87,-48.981,426.64,49.274,1073.9,0.33811,1073.9,0.018039,81.029,5.3665,33,107,32.115,0.24995,-9.02E-08,0.012333,1.35E-05,82.153,0,8.7843,0.06234,38.566,29.329,4.1055,0.3937,9162315,0,12.482,0.58251,0.58262,0.43223,0.010135,0.14015,0.059096,0.24236,-3.45E-04,0,0,0,0,3.93E-04,0.052575,2.25,3.9761,78.29,0.037723,NaN,32.549,769.85,1087.5,0.05,0.15924
9.3941,7185,416.42,-49.126,424.19,49.253,1077.9,0.34114,1077.9,0.018132,80.805,3.5395,33,107,32.115,0.016242,-8.84E-08,-0.015484,2.83E-04,82.153,0,8.7843,0.06234,38.674,29.329,4.1536,0.39142,9103690,0,12.32,0.58222,0.58222,0.4323,0.010003,0.13992,0.003806,0.016661,-4.35E-06,0,0,0,0,-6.28E-04,0.052275,2.25,3.9761,78.029,0.037978,NaN,32.474,769.24,1087.5,0.05,0.15963
9.4441,7205.8,413.96,-49.19,421.75,49.241,1082,0.34417,1082,0.018225,80.663,2.2395,33,107,32.115,0.21228,-8.78E-08,-0.012393,1.99E-05,82.153,0,8.7843,0.06234,38.581,29.329,4.112,0.38923,9047282,0,12.168,0.58195,0.58203,0.43238,0.0098769,0.13969,0.050095,0.20642,-1.06E-04,0,0,0,0,-4.07E-04,0.051977,2.25,3.9761,77.772,0.039145,NaN,32.4,768.63,1087.4,0.05,0.16004
9.4941,7226.4,411.5,-49.207,419.32,49.221,1086,0.34721,1086,0.018318,80.581,1.1681,33,107,32.115,0.37285,-8.72E-08,-0.004955,2.00E-05,82.153,0,8.7843,0.06234,38.505,29.329,4.0782,0.38694,8988855,0,12.014,0.58167,0.58192,0.43246,0.0097472,0.13946,0.088489,0.3612,-3.36E-04,0,0,0,0,-6.58E-05,0.051682,2.25,3.9761,77.61,0.040805,NaN,32.326,768.02,1087.3,0.05,0.16047
9.5441,7246.9,409.05,-48.896,416.9,48.922,1090,0.35027,1090,0.018411,80.517,1.5947,33,107,32.115,0.3076,-8.88E-08,0.0037364,1.85E-05,82.153,0,8.7843,0.06234,38.533,29.329,4.091,0.38477,8933073,0,11.863,0.5814,0.58157,0.43253,0.0096248,0.13925,0.072812,0.29764,-4.62E-04,0,0,0,0,3.78E-05,0.051387,2.25,3.9761,77.602,0.042291,NaN,32.253,767.42,1087.2,0.05,0.16091
9.5941,7267.3,406.61,-48.496,414.49,48.554,1094.1,0.35336,1094.1,0.018505,80.419,2.3802,33,107,32.115,0.17993,-8.65E-08,0.0097242,2.99E-05,82.153,0,8.7843,0.06234,38.591,29.329,4.1168,0.38251,8875376,0,11.708,0.58113,0.58118,0.43261,0.0094986,0.13902,0.04238,0.1738,-2.34E-04,0,0,0,0,2.59E-04,0.051094,2.25,3.9761,77.727,0.04309,NaN,32.181,766.82,1087.1,0.05,0.1613
