0.33, 0, 0, 9.527743, 3.507718, 0, 855.1379, -3091.156, -2.130455, 0.008269469, 0.102611, 42.05493, 2.403544, 1.95559, 24.09327
0.8599995, -0.1404701, -0.09589163, 19.86702, 3.535529, 0.2422904008893865700889237145, 6074.805, -3152.883, -2.130455, 0.008269469, 0.102611, 112.324, 2.36577, 1.923995, 24.71699
 
0.8699995, -0.1309863, -0.09729633, 20.06665, 3.536932, 0.2270376581160888437621865844, 6219.139, -3154.088, -2.130455, 0.008269469, 0.102611, 113.6571, 2.368021, 1.923399, 24.72876
 
0.8799995, -0.1208973, -0.0986062, 20.26657, 3.538507, 0.2118342667659797349234205163, 6365.162, -3155.294, -2.130455, 0.008269469, 0.102611, 114.9905, 2.370281, 1.922803, 24.74053
 
0.8899994, -0.110202, -0.09981517, 20.46642, 3.539907, 0.1966900971236986121176593889, 6512.874, -3156.502, -2.130455, 0.008269469, 0.102611, 116.324, 2.372548, 1.922207, 24.7523
 
0.8999994, -0.09889634, -0.1009172, 20.66656, 3.54148, 0.1816129631645838901687024652, 6662.275, -3157.712, -2.130455, 0.008269469, 0.102611, 117.6577, 2.374822, 1.921611, 24.76407
 
0.9099994, -0.08698163, -0.1019062, 20.86682, 3.543052, 0.1666138318715666776011802899, 6813.364, -3158.923, -2.130455, 0.008269469, 0.102611, 118.9916, 2.3771, 1.921015, 24.77584
 
0.9199994, -0.07446223, -0.102776, 21.06682, 3.544272, 0.1517036702275780829397234075, 6966.136, -3160.135, -2.130455, 0.008269469, 0.102611, 120.3257, 2.379381, 1.920419, 24.78761
 
0.9299994, -0.06133993, -0.1035206, 21.26747, 3.546017, 0.1368946652924003005323275106, 7120.595, -3161.35, -2.130455, 0.008269469, 0.102611, 121.66, 2.381662, 1.919823, 24.79937
 
0.9399994, -0.04762794, -0.104134, 21.46769, 3.547235, 0.1222001419502946272364187110, 7276.736, -3162.565, -2.130455, 0.008269469, 0.102611, 122.9944, 2.383942, 1.919227, 24.81114
 
0.9499994, -0.03333395, -0.1046103, 21.66854, 3.548977, 0.1076347685409315577909770008, 7434.561, -3163.782, -2.130455, 0.008269469, 0.102611, 124.3289, 2.386218, 1.91863, 24.82291
 
0.9599994, -0.01847535, -0.1049436, 21.86897, 3.550192, 0.0932117739874713305919780579, 7594.063, -3165, -2.130455, 0.008269469, 0.102611, 125.6636, 2.388487, 1.918034, 24.83468
 
0.9699994, -0.003066225, -0.1051284, 22.06985, 3.551757, 0.0789464846485605810644529849, 7755.247, -3166.221, -2.130455, 0.008269469, 0.102611, 126.9985, 2.390747, 1.917438, 24.84645
 
0.9799994, 0.01287125, -0.105159, 22.27083, 3.55332, 0.0648545284748761388560003078, 7918.108, -3167.442, -2.130455, 0.008269469, 0.102611, 128.3335, 2.392995, 1.916842, 24.85822
 
0.9899994, 0.02931113, -0.1050303, 22.47173, 3.554707, 0.0509528905812321470322816660, 8082.645, -3168.665, -2.130455, 0.008269469, 0.102611, 129.6687, 2.395228, 1.916246, 24.86998
 
0.9999993, 0.04622603, -0.1047372, 22.67291, 3.556268, 0.0372590221792181432949753301, 8248.857, -3169.89, -2.130455, 0.008269469, 0.102611, 131.004, 2.397443, 1.91565, 24.88175
 
1.009999, 0.06358392, -0.1042749, 22.87401, 3.557652, 0.0237891818210293589445594436, 8416.741, -3171.116, -2.130455, 0.008269469, 0.102611, 132.3394, 2.399636, 1.915054, 24.89352
 
1.019999, 0.08134791, -0.1036391, 23.07537, 3.559211, 0.0105630223400783541659006063, 8586.299, -3172.343, -2.130455, 0.008269469, 0.102611, 133.6749, 2.401803, 1.914458, 24.90529
 
1.029999, 0.09947006, -0.1028256, 23.27666, 3.560592, -0.0024006177287050004990030556, 8757.529, -3173.573, -2.130455, 0.008269469, 0.102611, 135.0106, 2.403147, 1.913862, 24.91706
 
1.039999, 0.117701, -0.1018309, 23.47822, 3.562148, -0.0150828779164248900387321714, 8930.428, -3174.803, -2.130455, 0.008269469, 0.102611, 136.3463, 2.401061, 1.913265, 24.92883
 
1.049999, 0.1358908, -0.1006539, 23.67968, 3.563526, -0.0274641903837864977769433557, 9104.992, -3176.035, -2.130455, 0.008269469, 0.102611, 137.6822, 2.399036, 1.912669, 24.9406
 
1.059999, 0.1539951, -0.09929501, 23.88142, 3.56508, -0.0395235396497480870033133275, 9281.219, -3177.268, -2.130455, 0.008269469, 0.102611, 139.0182, 2.397076, 1.912073, 24.95236
 
1.069999, 0.1719705, -0.09775505, 24.08306, 3.566457, -0.0512432962892479007644984865, 9459.109, -3178.504, -2.130455, 0.008269469, 0.102611, 140.3543, 2.395181, 1.911477, 24.96413
 
1.079999, 0.1897709, -0.09603535, 24.28479, 3.56783, -0.0626033221798786910321459950, 9638.663, -3179.74, -2.130455, 0.008269469, 0.102611, 141.6904, 2.393356, 1.910881, 24.9759
 
1.089999, 0.207351, -0.09413764, 24.48696, 3.569558, -0.0735844662276971466324064036, 9819.878, -3180.978, -2.130455, 0.008269469, 0.102611, 143.0267, 2.391601, 1.910285, 24.98767
 
1.099999, 0.2246635, -0.09206413, 24.68868, 3.570753, -0.0841702094146630111754816767, 10002.75, -3182.218, -2.130455, 0.008269469, 0.102611, 144.363, 2.389918, 1.909689, 24.99944
 
1.109999, 0.2416618, -0.08981749, 24.89084, 3.5723, -0.0943409756762442559449062923, 10187.28, -3183.458, -2.130455, 0.008269469, 0.102611, 145.6995, 2.388309, 1.909093, 25.01121
 
1.119999, 0.258296, -0.08740088, 25.09308, 3.573847, -0.1040790259175500870766636221, 10373.46, -3184.701, -2.130455, 0.008269469, 0.102611, 147.036, 2.386776, 1.908497, 25.02297
 
1.129999, 0.2745166, -0.08481792, 25.29523, 3.575215, -0.1133671419753783900125104336, 10561.3, -3185.945, -2.130455, 0.008269469, 0.102611, 148.3725, 2.38532, 1.9079, 25.03474
 
1.139999, 0.2902788, -0.08207275, 25.49763, 3.57676, -0.1221908885584466415060483278, 10750.78, -3187.19, -2.130455, 0.008269469, 0.102611, 149.7092, 2.383943, 1.907304, 25.04651
 
1.149999, 0.3055297, -0.07916996, 25.69993, 3.578124, -0.1305332394257534730490685512, 10941.92, -3188.437, -2.130455, 0.008269469, 0.102611, 151.0459, 2.382647, 1.906708, 25.05828
 
1.159999, 0.3202208, -0.07611466, 25.9023, 3.579487, -0.1383797455772876975095169166, 11134.7, -3189.686, -2.130455, 0.008269469, 0.102611, 152.3826, 2.381433, 1.906112, 25.07005
 
1.169999, 0.3343045, -0.07291245, 26.10494, 3.581029, -0.1457170684200592170570248854, 11329.13, -3190.936, -2.130455, 0.008269469, 0.102611, 153.7195, 2.380301, 1.905516, 25.08182
 
1.179999, 0.3477276, -0.06956941, 26.30764, 3.582568, -0.1525307178278703045534243505, 11525.2, -3192.187, -2.130455, 0.008269469, 0.102611, 155.0563, 2.379254, 1.90492, 25.09358
 
1.189999, 0.3604501, -0.06609213, 26.51165, 3.585181, -0.1588098639050764903306426493, 11723.07, -3193.44, -2.130455, 0.008269469, 0.102611, 156.3943, 2.378292, 1.904324, 25.10535
 
1.199999, 0.3724208, -0.06248763, 26.71751, 3.589407, -0.1645417575340203607287967735, 11922.75, -3194.695, -2.130455, 0.008269469, 0.102611, 157.7335, 2.377416, 1.903728, 25.11712
 
1.209999, 0.3835866, -0.05876342, 26.92342, 3.593457, -0.1697169396919238346453928785, 12124.23, -3195.951, -2.130455, 0.008269469, 0.102611, 159.0737, 2.376627, 1.903131, 25.12889
 
1.219999, 0.3938977, -0.05492756, 27.12974, 3.597689, -0.1743254030068622755517055925, 12327.52, -3197.208, -2.130455, 0.008269469, 0.102611, 160.4151, 2.375926, 1.902535, 25.14066
 
1.229999, 0.4033027, -0.05098858, 27.33593, 3.601565, -0.1783585109797774354845883614, 12532.62, -3198.467, -2.130455, 0.008269469, 0.102611, 161.7575, 2.375315, 1.901939, 25.15243
 
1.239999, 0.4117588, -0.04695556, 27.54289, 3.605984, -0.1818111913810636767513995585, 12739.54, -3199.728, -2.130455, 0.008269469, 0.102611, 163.1011, 2.374792, 1.901343, 25.1642
 
1.249999, 0.4192147, -0.04283797, 27.74954, 3.609867, -0.1846778236319688062332660297, 12948.28, -3200.99, -2.130455, 0.008269469, 0.102611, 164.4458, 2.374358, 1.900747, 25.17596
 
1.259999, 0.4256276, -0.03864582, 27.95679, 3.614112, -0.1869551176376134913727986115, 13158.83, -3202.253, -2.130455, 0.008269469, 0.102611, 165.7916, 2.374014, 1.900151, 25.18773
 
1.269999, 0.4309481, -0.03438954, 28.16426, 3.618361, -0.1886386866048252887601450862, 13371.2, -3203.518, -2.130455, 0.008269469, 0.102611, 167.1386, 2.37376, 1.899555, 25.1995
 
1.279999, 0.4351338, -0.03008006, 28.3716, 3.622252, -0.1897290788827507538215369810, 13585.39, -3204.784, -2.130455, 0.008269469, 0.102611, 168.4866, 2.373596, 1.898959, 25.21127
 
1.289999, 0.4381423, -0.02572872, 28.57953, 3.626506, -0.1902262944713898865569742958, 13801.41, -3206.052, -2.130455, 0.008269469, 0.102611, 169.8358, 2.373521, 1.898363, 25.22304
 
1.299999, 0.4399332, -0.0213473, 28.78769, 3.630765, -0.1901323896800422698148252578, 14019.26, -3207.322, -2.130455, 0.008269469, 0.102611, 171.186, 2.373535, 1.897766, 25.23481
 
1.309999, 0.4404626, -0.01694797, 28.99571, 3.634665, -0.1894494208180074864434580942, 14238.94, -3208.593, -2.130455, 0.008269469, 0.102611, 172.5374, 2.373638, 1.89717, 25.24657
 
1.319999, 0.4396968, -0.01254334, 29.20431, 3.638929, -0.1881838309877575627010932498, 14460.45, -3209.865, -2.130455, 0.008269469, 0.102611, 173.8899, 2.373829, 1.896574, 25.25834
 
1.329999, 0.437601, -0.008146376, 29.41314, 3.643197, -0.1863422003790511637025090513, 14683.79, -3211.139, -2.130455, 0.008269469, 0.102611, 175.2435, 2.374107, 1.895978, 25.27011
 
1.339999, 0.4341429, -0.003770366, 29.62202, 3.647287, -0.1839326171417999819846205255, 14908.97, -3212.415, -2.130455, 0.008269469, 0.102611, 176.5982, 2.374471, 1.895382, 25.28188
 
1.349999, 0.4292923, 0.000571063, 29.83112, 3.65138, -0.1809648144733553763630372806, 15136, -3213.691, -2.130455, 0.008269469, 0.102611, 177.9541, 2.37492, 1.894786, 25.29365
 
1.359999, 0.4230253, 0.004863986, 30.04063, 3.655657, -0.1774514044040881216410844429, 15364.86, -3214.97, -2.130455, 0.008269469, 0.102611, 179.3111, 2.375452, 1.89419, 25.30542
 
1.369999, 0.4153225, 0.009094239, 30.25018, 3.659758, -0.1734066440118086589007817204, 15595.57, -3216.25, -2.130455, 0.008269469, 0.102611, 180.6691, 2.376066, 1.893594, 25.31719
 
1.379999, 0.406161, 0.01324746, 30.45994, 3.663859, -0.1688439678506075960848015301, 15828.11, -3217.531, -2.130455, 0.008269469, 0.102611, 182.0282, 2.37676, 1.892998, 25.32895
 
1.389999, 0.3955293, 0.01730907, 30.66993, 3.667964, -0.1637803747440281514063212161, 16062.51, -3218.814, -2.130455, 0.008269469, 0.102611, 183.3885, 2.377532, 1.892401, 25.34072
 
1.399999, 0.3834231, 0.02126437, 30.88032, 3.672254, -0.1582364277850661533490230496, 16298.76, -3220.098, -2.130455, 0.008269469, 0.102611, 184.7499, 2.378379, 1.891805, 25.35249
 
1.409999, 0.3698387, 0.0250986, 31.09093, 3.676549, -0.1522321417175708749703577744, 16536.86, -3221.385, -2.130455, 0.008269469, 0.102611, 186.1124, 2.379299, 1.891209, 25.36426
 
1.419999, 0.3547792, 0.02879698, 31.30139, 3.680481, -0.1457894505074045333195864796, 16776.81, -3222.672, -2.130455, 0.008269469, 0.102611, 187.476, 2.38029, 1.890613, 25.37603
 
1.429999, 0.3382589, 0.03234478, 31.51243, 3.684781, -0.1389339894771685945730330633, 17018.62, -3223.961, -2.130455, 0.008269469, 0.102611, 188.8407, 2.381347, 1.890017, 25.3878
 
1.439999, 0.3202927, 0.03572737, 31.72369, 3.689085, -0.1316906536781166750816088615, 17262.28, -3225.251, -2.130455, 0.008269469, 0.102611, 190.2065, 2.382468, 1.889421, 25.39956
 
1.449999, 0.3009066, 0.03893029, 31.93498, 3.693209, -0.1240870661985066415290136974, 17507.79, -3226.543, -2.130455, 0.008269469, 0.102611, 191.5733, 2.383648, 1.888825, 25.41133
 
1.459999, 0.2801315, 0.04193936, 32.14649, 3.697335, -0.1161516726503156453891481293, 17755.18, -3227.836, -2.130455, 0.008269469, 0.102611, 192.9413, 2.384885, 1.888229, 25.4231
 
1.469999, 0.2580087, 0.04474067, 32.35821, 3.701466, -0.1079151942944798656784933868, 18004.42, -3229.132, -2.130455, 0.008269469, 0.102611, 194.3104, 2.386174, 1.887632, 25.43487
 
1.479999, 0.2345935, 0.04732076, 32.57032, 3.705782, -0.0994116973217289211643964602, 18255.52, -3230.428, -2.130455, 0.008269469, 0.102611, 195.6805, 2.38751, 1.887036, 25.44664
 
1.489999, 0.2099418, 0.0496667, 32.78246, 3.709918, -0.0906732190309504497117209667, 18508.48, -3231.726, -2.130455, 0.008269469, 0.102611, 197.0518, 2.388888, 1.88644, 25.45841
 
1.499999, 0.184125, 0.05176611, 32.995, 3.714241, -0.0817356214563287649341488704, 18763.31, -3233.025, -2.130455, 0.008269469, 0.102611, 198.4241, 2.390304, 1.885844, 25.47017
 
1.509999, 0.1572198, 0.05360736, 33.20756, 3.718384, -0.0726339441083291698297346779, 19020.01, -3234.326, -2.130455, 0.008269469, 0.102611, 199.7975, 2.391752, 1.885248, 25.48194
 
1.519999, 0.1293194, 0.05517956, 33.42033, 3.722529, -0.0634067496406830376609239027, 19278.58, -3235.628, -2.130455, 0.008269469, 0.102611, 201.172, 2.393227, 1.884652, 25.49371
 
1.529999, 0.1005247, 0.05647276, 33.6333, 3.726677, -0.0540925869983932148917929090, 19539.01, -3236.932, -2.130455, 0.008269469, 0.102611, 202.5475, 2.394723, 1.884056, 25.50548
 
1.539999, 0.07094702, 0.057478, 33.84685, 3.731199, -0.0447309510287403560966674454, 19801.31, -3238.238, -2.130455, 0.008269469, 0.102611, 203.9241, 2.396233, 1.88346, 25.51725
 
1.549999, 0.04070832, 0.05818747, 34.06004, 3.735169, -0.0353612132004471408789711671, 20065.49, -3239.544, -2.130455, 0.008269469, 0.102611, 205.3018, 2.397751, 1.882864, 25.52902
 
1.559999, 0.009938989, 0.05859456, 34.27381, 3.739511, -0.0260238828067153513515581479, 20331.54, -3240.853, -2.130455, 0.008269469, 0.102611, 206.6806, 2.399271, 1.882267, 25.54079
 
1.569999, -0.02121373, 0.05869395, 34.48742, 3.743488, -0.0167606892175978554506476102, 20599.46, -3242.163, -2.130455, 0.008269469, 0.102611, 208.0604, 2.400785, 1.881671, 25.55256
 
1.579999, -0.05260529, 0.05848181, 34.70177, 3.748021, -0.0076109531795212626940081286, 20869.27, -3243.474, -2.130455, 0.008269469, 0.102611, 209.4413, 2.402289, 1.881075, 25.56432
 
1.589999, -0.08406156, 0.05795576, 34.91597, 3.752189, 0.0013826925322425677912386418, 21140.95, -3244.787, -2.130455, 0.008269469, 0.102611, 210.8233, 2.403316, 1.880479, 25.57609
 
1.599999, -0.1151845, 0.05711515, 35.13036, 3.756359, 0.0101783567846425753443211701, 21414.5, -3246.101, -2.130455, 0.008269469, 0.102611, 212.2063, 2.401866, 1.879883, 25.58786
 
1.609999, -0.1456896, 0.0559633, 35.34494, 3.760533, 0.0187374604734728392439916942, 21689.93, -3247.417, -2.130455, 0.008269469, 0.102611, 213.5903, 2.400462, 1.879287, 25.59963
 
1.619999, -0.1754122, 0.0545064, 35.55991, 3.764894, 0.0270189308767834916769432458, 21967.24, -3248.734, -2.130455, 0.008269469, 0.102611, 214.9754, 2.399108, 1.878691, 25.6114
 
1.629999, -0.2041996, 0.05275228, 35.77488, 3.769074, 0.0349861012580171005923525391, 22246.43, -3250.053, -2.130455, 0.008269469, 0.102611, 216.3616, 2.397812, 1.878095, 25.62317
 
1.639999, -0.231897, 0.05071028, 35.99023, 3.773443, 0.0426020265934249054097303436, 22527.5, -3251.374, -2.130455, 0.008269469, 0.102611, 217.7488, 2.396577, 1.877498, 25.63493
 
1.649999, -0.2583487, 0.04839131, 36.2056, 3.777629, 0.0498307625964497866777401329, 22810.46, -3252.696, -2.130455, 0.008269469, 0.102611, 219.137, 2.395409, 1.876902, 25.6467
 
1.659999, -0.283408, 0.04580783, 36.42115, 3.781818, 0.0566393260659265725958421830, 23095.3, -3254.019, -2.130455, 0.008269469, 0.102611, 220.5263, 2.394313, 1.876306, 25.65847
 
1.669999, -0.3069384, 0.04297375, 36.63708, 3.786196, 0.0629982843614139006610592699, 23382.02, -3255.344, -2.130455, 0.008269469, 0.102611, 221.9166, 2.393293, 1.87571, 25.67024
 
