# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
171.93,379.27,-4.0564,0.50571,4.3093,0.50618,1182.2,1.3675,1182.2,0.066275,1.6082,0.021779,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012899,882914,0,236.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0014e-4,NaN,NaN,NaN,NaN,1.6102,4.5964,835.38,334.08,0.5,0.17018
172.37,377.41,-4.3301,-0.61676,4.0778,1.1268,1181.4,1.3675,1181.4,0.066319,2.0266,0.94296,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012206,835631,0,211.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6986e-4,NaN,NaN,NaN,NaN,2.0255,4.61,835.59,334.09,0.44375,0.17022
172.77,375.73,-4.0654,0.66302,4.3524,1.2522,1180.7,1.3674,1180.7,0.066359,1.6025,1.0622,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013027,892027,0,241.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2827e-4,NaN,NaN,NaN,NaN,1.5867,4.6221,835.78,334.1,0.39931,0.17025
173.27,373.62,-4.3734,-0.61611,4.0677,0.6917,1179.8,1.3674,1179.8,0.066405,1.7597,0.31443,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012175,833799,0,210.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7056e-4,NaN,NaN,NaN,NaN,1.7421,4.6329,835.95,334.11,0.5,0.17029
173.75,371.6,-3.9666,0.83928,4.3804,1.0315,1178.9,1.3674,1178.9,0.066456,2.0504,0.59973,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01311,898032,0,244.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1596e-4,NaN,NaN,NaN,NaN,2.0067,4.6467,836.16,334.11,0.48471,0.17032
174.21,369.69,-4.444,-1.0517,3.9694,1.1015,1178,1.3674,1178,0.066505,1.9018,0.32722,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01188,813900,0,200.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8936e-4,NaN,NaN,NaN,NaN,1.902,4.6598,836.37,334.12,0.45394,0.17035
174.61,367.98,-3.9656,1.1778,4.4464,1.2309,1177.3,1.3673,1177.3,0.066546,1.7565,0.35787,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013307,911847,0,251.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3299e-4,NaN,NaN,NaN,NaN,1.757,4.6722,836.56,334.13,0.40619,0.17039
175.06,366.09,-4.4406,-1.0522,3.9687,1.1077,1176.4,1.3673,1176.4,0.066592,1.9127,0.34603,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011878,814004,0,200.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.687e-4,NaN,NaN,NaN,NaN,1.9138,4.6833,836.74,334.14,0.4514,0.17042
175.43,364.54,-4.0084,1.1804,4.4493,1.3656,1175.7,1.3673,1175.7,0.066633,2.1641,0.68672,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013316,912707,0,252.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3329e-4,NaN,NaN,NaN,NaN,2.191,4.6956,836.93,334.14,0.36614,0.17046
175.93,362.43,-4.4389,-0.86104,4.0109,0.91781,1174.6,1.3673,1174.6,0.066691,2.0052,0.31778,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012003,822885,0,205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.025e-4,NaN,NaN,NaN,NaN,2.0216,4.7057,837.08,334.15,0.5,0.17049
176.36,360.62,-3.94,1.1549,4.439,1.1573,1173.8,1.3672,1173.8,0.066738,1.9731,0.074234,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013284,910864,0,251.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3916e-4,NaN,NaN,NaN,NaN,1.9753,4.7194,837.3,334.16,0.43206,0.17053
176.79,358.82,-4.4399,-1.1654,3.94,1.1657,1172.9,1.3672,1172.9,0.066785,1.9836,0.024272,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01179,808576,0,197.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8076e-4,NaN,NaN,NaN,NaN,1.9845,4.7312,837.48,334.17,0.42893,0.17056
177.21,357.05,-3.9488,1.1653,4.4408,1.1865,1172.1,1.3672,1172.1,0.06683,1.8894,0.22351,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013289,911481,0,251.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3783e-4,NaN,NaN,NaN,NaN,1.8932,4.7429,837.66,334.17,0.4214,0.1706
177.65,355.22,-4.4391,-1.1208,3.9501,1.1429,1171.3,1.3671,1171.3,0.066878,1.9872,0.22362,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01182,810887,0,198.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.758e-4,NaN,NaN,NaN,NaN,1.9915,4.7544,837.84,334.18,0.43747,0.17063
178.06,353.48,-3.9555,1.1676,4.4409,1.2072,1170.4,1.3671,1170.4,0.066925,2.1142,0.30655,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013289,911763,0,251.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3799e-4,NaN,NaN,NaN,NaN,2.1116,4.7663,838.03,334.19,0.41418,0.17068
178.51,351.59,-4.4438,-1.0878,3.9571,1.1141,1169.4,1.3671,1169.5,0.066979,2.2221,0.24044,28.61,-80.588,9.7873,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011841,812538,0,199.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9292e-4,NaN,NaN,NaN,NaN,2.2237,4.7776,838.2,334.19,0.4488,0.17073
178.92,349.87,-3.955,1.193,4.445,1.2205,1168.6,1.3671,1168.6,0.067029,2.1164,0.25798,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.0133,912863,0,252.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5477e-4,NaN,NaN,NaN,NaN,2.1179,4.7898,838.39,334.2,0.40965,0.17076
179.35,348.08,-4.4166,-1.0787,3.9603,1.1686,1167.7,1.367,1167.7,0.067077,1.9241,0.44934,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01185,813435,0,200.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9304e-4,NaN,NaN,NaN,NaN,1.9125,4.801,838.57,334.21,0.42788,0.1708
179.82,346.14,-3.921,1.0608,4.417,1.0701,1166.8,1.367,1166.8,0.067127,1.8582,0.14106,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013216,907364,0,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3128e-4,NaN,NaN,NaN,NaN,1.8669,4.8127,838.75,334.22,0.46723,0.17083
180.2,344.57,-4.3807,-1.2205,3.9282,1.3274,1166.1,1.367,1166.1,0.067168,2.0548,0.52178,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011753,807091,0,196.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.705e-4,NaN,NaN,NaN,NaN,2.0973,4.8253,838.95,334.22,0.37668,0.17087
180.7,342.49,-3.9361,0.88921,4.3812,0.90377,1165.1,1.367,1165.1,0.067225,1.974,0.16154,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013108,900268,0,245.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3592e-4,NaN,NaN,NaN,NaN,1.9887,4.8355,839.11,334.23,0.5,0.1709
181.12,340.73,-4.4259,-1.1639,3.9376,1.1881,1164.2,1.3669,1164.2,0.067273,2.0743,0.23845,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011781,809249,0,198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8039e-4,NaN,NaN,NaN,NaN,2.0831,4.849,839.32,334.24,0.42086,0.17094
181.56,338.87,-3.9286,1.1142,4.4262,1.1202,1163.3,1.3669,1163.3,0.067324,2.0228,0.11549,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013242,909783,0,250.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4237e-4,NaN,NaN,NaN,NaN,2.0277,4.8604,839.49,334.24,0.44637,0.17097
181.98,337.13,-4.4273,-1.1966,3.9288,1.1997,1162.5,1.3669,1162.5,0.067371,1.9867,0.086609,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011754,807666,0,197.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8312e-4,NaN,NaN,NaN,NaN,1.9834,4.8726,839.68,334.25,0.41676,0.17101
182.42,335.27,-3.9273,1.1241,4.4273,1.1241,1161.6,1.3669,1161.6,0.067421,1.9828,0.0087652,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013245,910270,0,250.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.366e-4,NaN,NaN,NaN,NaN,1.9834,4.8839,839.86,334.26,0.44479,0.17104
182.84,333.53,-4.4269,-1.1996,3.9274,1.2004,1160.8,1.3668,1160.8,0.067468,1.9637,0.045934,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011749,807601,0,197.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8005e-4,NaN,NaN,NaN,NaN,1.962,4.8959,840.05,334.27,0.41652,0.17108
183.18,332.09,-4.0307,1.1625,4.4417,1.467,1160.1,1.3668,1160.1,0.067503,1.6587,0.89484,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013288,913487,0,252.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3504e-4,NaN,NaN,NaN,NaN,1.6021,4.9073,840.22,334.27,0.34083,0.17111
183.65,330.11,-4.3627,-0.70421,4.0461,1.0606,1159.3,1.3668,1159.3,0.067552,2.0326,0.79312,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012104,832223,0,209.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6995e-4,NaN,NaN,NaN,NaN,2.0109,4.9166,840.37,334.28,0.47142,0.17114
184.15,328.03,-3.9538,0.81775,4.3637,0.84926,1158.2,1.3668,1158.2,0.067612,2.1472,0.22918,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013054,897697,0,243.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3236e-4,NaN,NaN,NaN,NaN,2.1271,4.9295,840.57,334.29,0.5,0.17118
184.6,326.15,-4.4348,-1.0719,3.9562,1.1142,1157.3,1.3667,1157.3,0.067665,2.0106,0.30435,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011835,814001,0,200.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9525e-4,NaN,NaN,NaN,NaN,2.0093,4.943,840.78,334.29,0.44873,0.17121
185.01,324.42,-3.9496,1.1768,4.4364,1.2126,1156.4,1.3667,1156.4,0.067713,2.1312,0.29248,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013271,912931,0,251.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3905e-4,NaN,NaN,NaN,NaN,2.1291,4.9552,840.97,334.3,0.41235,0.17125
185.46,322.54,-4.4379,-1.0895,3.9511,1.1157,1155.5,1.3667,1155.5,0.067769,2.2388,0.24004,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011819,813174,0,199.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9357e-4,NaN,NaN,NaN,NaN,2.2404,4.9665,841.14,334.31,0.44817,0.17128
185.82,321.04,-4.0068,1.2149,4.4472,1.4091,1154.7,1.3667,1154.7,0.067812,1.9854,0.71392,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013302,915410,0,253.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5533e-4,NaN,NaN,NaN,NaN,1.951,4.9787,841.34,334.32,0.35484,0.17132
186.32,318.94,-4.4188,-0.82401,4.0123,0.94822,1153.8,1.3666,1153.8,0.067865,1.7509,0.46919,28.61,-80.588,9.7874,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012001,825984,0,206.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8909e-4,NaN,NaN,NaN,NaN,1.7759,4.9884,841.49,334.32,0.5,0.17135
186.62,317.63,-4.0616,1.1599,4.4426,1.6234,1153.2,1.3666,1153.2,0.0679,2.1007,1.1359,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013288,914713,0,252.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2071e-4,NaN,NaN,NaN,NaN,2.2096,5.0021,841.7,334.33,0.30799,0.17139
187.12,315.53,-4.3454,-0.56765,4.07,0.82289,1152.2,1.3666,1152.2,0.067956,1.8028,0.59575,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012173,838097,0,212.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0356e-4,NaN,NaN,NaN,NaN,1.8385,5.0106,841.83,334.34,0.5,0.17142
187.55,313.73,-4.0098,0.78117,4.3599,1.1639,1151.4,1.3666,1151.4,0.068005,2.1735,0.86282,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01304,897930,0,243.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1536e-4,NaN,NaN,NaN,NaN,2.1578,5.0243,842.04,334.34,0.42959,0.17146
187.96,312.06,-4.317,-0.76362,4.0334,1.2431,1150.6,1.3665,1150.6,0.068051,1.7789,0.98088,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012063,830811,0,208.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0337e-4,NaN,NaN,NaN,NaN,1.7378,5.0359,842.23,334.35,0.40223,0.17149
188.46,309.98,-4.0077,0.61851,4.3196,0.71705,1149.6,1.3665,1149.6,0.068104,1.9603,0.36277,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012919,889877,0,238.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1058e-4,NaN,NaN,NaN,NaN,1.9297,5.0468,842.4,334.36,0.5,0.17153
188.96,307.87,-4.4117,-0.80796,4.0143,0.95698,1148.6,1.3665,1148.6,0.068165,2.2167,0.51286,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.012006,827109,0,206.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.874e-4,NaN,NaN,NaN,NaN,2.1894,5.0603,842.61,334.37,0.5,0.17156
189.41,305.97,-3.9185,1.0795,4.4123,1.0945,1147.6,1.3664,1147.6,0.068225,2.2991,0.18031,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013196,909273,0,249.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5082e-4,NaN,NaN,NaN,NaN,2.2902,5.074,842.82,334.37,0.45685,0.1716
189.8,304.38,-4.3791,-1.1989,3.9253,1.3016,1146.7,1.3664,1146.7,0.068274,2.1045,0.50672,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011739,809039,0,197.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0344e-4,NaN,NaN,NaN,NaN,2.0681,5.0864,843.01,334.38,0.38414,0.17163
190.24,302.55,-3.9662,0.94071,4.3869,1.1393,1145.8,1.3664,1145.8,0.068324,1.8224,0.64265,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013119,904289,0,246.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3918e-4,NaN,NaN,NaN,NaN,1.8424,5.0968,843.17,334.39,0.43888,0.17168
190.73,300.47,-4.4588,-0.99926,3.967,1.0143,1144.9,1.3664,1144.9,0.068377,1.9081,0.17387,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011863,817848,0,201.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7316e-4,NaN,NaN,NaN,NaN,1.9011,5.1087,843.36,334.39,0.49297,0.17173
191.08,298.99,-3.9935,1.3316,4.4638,1.4309,1144.2,1.3663,1144.2,0.068418,2.0912,0.52384,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013349,920414,0,255.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.351e-4,NaN,NaN,NaN,NaN,2.1184,5.1222,843.57,334.4,0.34942,0.17176
191.58,296.89,-4.4309,-0.87484,3.9943,0.89173,1143.2,1.3663,1143.2,0.068478,2.0048,0.17275,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011944,823699,0,204.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9536e-4,NaN,NaN,NaN,NaN,2.014,5.1318,843.72,334.41,0.5,0.1718
191.94,295.35,-3.993,1.2046,4.439,1.3754,1142.5,1.3663,1142.5,0.068518,1.7635,0.66386,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013274,915563,0,252.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3822e-4,NaN,NaN,NaN,NaN,1.7374,5.1454,843.93,334.42,0.36353,0.17183
192.44,293.25,-4.4259,-0.86565,3.9975,0.9626,1141.6,1.3663,1141.6,0.068572,1.974,0.42101,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011953,824599,0,205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7229e-4,NaN,NaN,NaN,NaN,1.9521,5.1554,844.09,334.42,0.5,0.17187
192.83,291.62,-3.9689,1.1757,4.4309,1.2866,1140.9,1.3662,1140.9,0.068615,1.7709,0.52242,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013249,914146,0,251.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.356e-4,NaN,NaN,NaN,NaN,1.7633,5.1691,844.3,334.43,0.38863,0.1719
193.33,289.51,-4.458,-0.97811,3.9697,0.99197,1139.9,1.3662,1140,0.068668,1.8536,0.16528,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01187,819093,0,202.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7003e-4,NaN,NaN,NaN,NaN,1.8456,5.1797,844.46,334.44,0.5,0.17193
193.68,288.05,-3.9953,1.3404,4.4634,1.4484,1139.3,1.3662,1139.3,0.068708,2.0431,0.54888,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013346,921131,0,255.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3156e-4,NaN,NaN,NaN,NaN,2.0737,5.1934,844.68,334.45,0.3452,0.17197
194.18,285.95,-4.4192,-0.84788,4.0004,0.96037,1138.2,1.3662,1138.2,0.068771,2.2686,0.45101,28.61,-80.588,9.7875,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011961,825664,0,205.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9199e-4,NaN,NaN,NaN,NaN,2.2449,5.2029,844.83,334.45,0.5,0.172
194.62,284.12,-3.9195,1.1383,4.4193,1.1388,1137.2,1.3661,1137.2,0.06883,2.2538,0.033701,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013213,912267,0,250.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5544e-4,NaN,NaN,NaN,NaN,2.2552,5.2165,845.04,334.46,0.43908,0.17204
195.03,282.4,-4.4109,-1.1888,3.9208,1.2096,1136.3,1.3661,1136.3,0.068884,2.1615,0.22321,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011722,809480,0,197.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9989e-4,NaN,NaN,NaN,NaN,2.1522,5.2284,845.22,334.47,0.41336,0.17207
195.44,280.67,-3.9531,1.1115,4.4153,1.214,1135.4,1.3661,1135.4,0.068934,1.9604,0.48836,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013201,911699,0,250.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4676e-4,NaN,NaN,NaN,NaN,1.9641,5.2396,845.4,334.47,0.41185,0.17211
195.92,278.66,-4.4521,-1.0404,3.9532,1.0424,1134.5,1.3661,1134.5,0.068989,1.9295,0.064327,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.011819,816397,0,200.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.813e-4,NaN,NaN,NaN,NaN,1.9315,5.2508,845.57,334.48,0.47967,0.17214
196.29,277.09,-3.9638,1.3132,4.4537,1.3446,1133.8,1.366,1133.8,0.069033,2.0369,0.28883,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.013315,919905,0,254.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.357e-4,NaN,NaN,NaN,NaN,2.0456,5.2639,845.79,334.49,0.37186,0.17218
196.79,274.99,-4.4587,-0.98978,3.9639,0.99092,1132.8,1.366,1132.8,0.069093,2.0131,0.047577,28.61,-80.588,9.7876,NaN,NaN,NaN,NaN,22952,0,NaN,NaN,NaN,NaN,NaN,0.01185,818847,0,201.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8805e-4,NaN,NaN,NaN,NaN,2.0157,5.2741,845.95,334.49,0.5,0.17221
