# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.736,4901.2,192.54,-14.87,200.62,14.953,1091.1,0.55677,1091.1,0.029236,56.349,1.5647,28.61,-80.589,9.7734,4.5974e-4,0,1.0178,0.186,24445,0,34.589,0.10839,267.55,209.68,4.1287,0.636,27941753,0,129.99,0.63957,0.63957,0.35349,0.1135,0.17258,8.2765e-5,1.3305e-4,2.588e-4,0,0,0,0,7.2426e-5,0.025982,14.016,154.28,73.173,0.058376,NaN,-24.782,464.24,316.28,0.01,0.85792
15.746,4903.1,192.39,-14.863,200.47,14.944,1091.7,0.55737,1091.7,0.029252,56.333,1.5542,28.61,-80.589,9.7734,0.005524,0,-1.0336,0.017285,24445,0,34.589,0.10839,267.52,209.68,4.1268,0.63554,27916025,0,129.76,0.6395,0.6395,0.35351,0.11348,0.17251,9.9467e-4,0.0038783,-3.8548e-4,0,0,0,0,-7.4803e-5,0.025963,14.016,154.28,73.162,0.058418,NaN,-24.795,464.12,316.27,0.01,0.85821
15.756,4905,192.24,-14.856,200.32,14.936,1092.3,0.55797,1092.3,0.029268,56.317,1.5444,28.61,-80.589,9.7734,0.011123,0,-1.0309,0.0093724,24445,0,34.589,0.10839,267.49,209.68,4.1247,0.63508,2.789e7,0,129.52,0.63942,0.63942,0.35353,0.11346,0.17243,0.0020034,0.0088158,4.2054e-5,0,0,0,0,-7.4521e-5,0.025944,14.016,154.28,73.152,0.058463,NaN,-24.807,463.99,316.27,0.01,0.8585
15.766,4906.9,192.09,-14.849,200.18,14.928,1092.8,0.55856,1092.8,0.029285,56.302,1.5349,28.61,-80.589,9.7734,0.016458,0,-1.0259,0.0067372,24445,0,34.589,0.10839,267.47,209.68,4.1227,0.63462,27864766,0,129.28,0.63934,0.63935,0.35355,0.11344,0.17236,0.0029649,0.012021,-1.5372e-4,0,0,0,0,-7.3915e-5,0.025925,14.016,154.28,73.142,0.058505,NaN,-24.82,463.87,316.26,0.01,0.85878
15.776,4908.8,191.95,-14.842,200.03,14.92,1093.4,0.55916,1093.4,0.029301,56.287,1.5255,28.61,-80.589,9.7734,0.021707,0,-1.0192,0.005526,24445,0,34.589,0.10839,267.44,209.68,4.1208,0.63416,27839186,0,129.05,0.63927,0.63927,0.35357,0.11341,0.17228,0.0039116,0.016303,3.8923e-4,0,0,0,0,-7.3059e-5,0.025907,14.016,154.28,73.132,0.058546,NaN,-24.832,463.75,316.25,0.01,0.85906
15.786,4910.8,191.8,-14.835,199.88,14.912,1094,0.55976,1094,0.029317,56.272,1.5163,28.61,-80.589,9.7734,0.026854,0,-1.0107,0.004702,24445,0,34.589,0.10839,267.41,209.68,4.1188,0.6337,27813630,0,128.81,0.63919,0.6392,0.3536,0.11339,0.17221,0.00484,0.020261,4.0464e-4,0,0,0,0,-7.1954e-5,0.025888,14.016,154.28,73.121,0.058586,NaN,-24.845,463.63,316.24,0.01,0.85935
15.796,4912.7,191.65,-14.827,199.74,14.904,1094.5,0.56036,1094.5,0.029333,56.256,1.5073,28.61,-80.589,9.7734,0.03188,0,-1.0004,0.0042473,24445,0,34.589,0.10839,267.38,209.68,4.1169,0.63324,27788097,0,128.58,0.63912,0.63912,0.35362,0.11337,0.17213,0.0057471,0.023922,3.871e-4,0,0,0,0,-7.0603e-5,0.025869,14.016,154.28,73.111,0.058626,NaN,-24.857,463.51,316.24,0.01,0.85964
15.806,4914.6,191.5,-14.82,199.59,14.895,1095.1,0.56095,1095.1,0.029349,56.241,1.4996,28.61,-80.589,9.7733,0.03607,0,-0.98862,0.0039713,24445,0,34.589,0.10839,267.36,209.68,4.1153,0.63279,27762690,0,128.35,0.63904,0.63905,0.35364,0.11335,0.17205,0.0065037,0.026481,3.9026e-4,0,0,0,0,-6.9049e-5,0.02585,14.016,154.28,73.101,0.058667,NaN,-24.87,463.39,316.23,0.01,0.85993
15.816,4916.5,191.35,-14.812,199.44,14.887,1095.7,0.56155,1095.7,0.029366,56.226,1.4926,28.61,-80.589,9.7733,0.039694,0,-0.97554,0.0037529,24445,0,34.589,0.10839,267.34,209.68,4.1139,0.63233,27737369,0,128.11,0.63897,0.63897,0.35366,0.11333,0.17198,0.0071581,0.029887,-1.8403e-4,0,0,0,0,-6.7334e-5,0.025832,14.016,154.28,73.092,0.05871,NaN,-24.882,463.27,316.22,0.01,0.86022
15.826,4918.4,191.21,-14.804,199.3,14.878,1096.2,0.56215,1096.2,0.029382,56.212,1.4859,28.61,-80.589,9.7733,0.043159,0,-0.96114,0.0034962,24445,0,34.589,0.10839,267.32,209.68,4.1125,0.63188,27712070,0,127.88,0.63889,0.6389,0.35368,0.11331,0.17191,0.007784,0.032159,2.658e-5,0,0,0,0,-6.5458e-5,0.025813,14.016,154.28,73.082,0.058755,NaN,-24.895,463.15,316.21,0.01,0.86051
15.836,4920.3,191.06,-14.796,199.15,14.87,1096.8,0.56275,1096.8,0.029398,56.197,1.4794,28.61,-80.589,9.7733,0.046454,0,-0.94564,0.0032749,24445,0,34.589,0.10839,267.3,209.68,4.1112,0.63143,27686795,0,127.65,0.63882,0.63882,0.3537,0.11329,0.17183,0.0083793,0.034344,-1.3778e-4,0,0,0,0,-6.3458e-5,0.025794,14.016,154.28,73.072,0.058798,NaN,-24.907,463.03,316.21,0.01,0.86085
15.846,4922.2,190.91,-14.788,199,14.861,1097.3,0.56335,1097.3,0.029414,56.182,1.4731,28.61,-80.589,9.7733,0.049568,0,-0.92912,0.003244,24445,0,34.589,0.10839,267.29,209.68,4.1099,0.63097,27661543,0,127.42,0.63875,0.63875,0.35372,0.11327,0.17176,0.0089421,0.036675,3.9532e-4,0,0,0,0,-6.135e-5,0.025776,14.016,154.28,73.063,0.058842,NaN,-24.919,462.91,316.2,0.01,0.8615
15.856,4924.2,190.76,-14.779,198.86,14.852,1097.9,0.56394,1097.9,0.02943,56.167,1.4705,28.61,-80.589,9.7733,0.050134,0,-0.91174,0.0030913,24445,0,34.589,0.10839,267.28,209.68,4.1095,0.63053,27636659,0,127.19,0.63867,0.63868,0.35374,0.11325,0.17168,0.0090441,0.037428,-4.9584e-4,0,0,0,0,-5.9163e-5,0.025757,14.016,154.28,73.054,0.058888,NaN,-24.932,462.79,316.19,0.01,0.86202
15.866,4926.1,190.61,-14.77,198.71,14.843,1098.5,0.56454,1098.5,0.029447,56.153,1.4702,28.61,-80.589,9.7733,0.049102,0,-0.89472,0.0029949,24445,0,34.589,0.10839,267.28,209.68,4.1095,0.63009,27612007,0,126.97,0.6386,0.63861,0.35376,0.11323,0.17161,0.008857,0.03607,9.7751e-5,0,0,0,0,-5.7058e-5,0.025739,14.016,154.28,73.045,0.058933,NaN,-24.944,462.67,316.18,0.01,0.86245
15.876,4928,190.47,-14.76,198.57,14.833,1099,0.56514,1099,0.029463,56.138,1.4701,28.61,-80.589,9.7733,0.047895,0,-0.87814,0.0030438,24445,0,34.589,0.10839,267.28,209.68,4.1097,0.62965,27587378,0,126.75,0.63853,0.63853,0.35378,0.1132,0.17154,0.0086384,0.035203,7.3754e-5,0,0,0,0,-5.5041e-5,0.02572,14.016,154.28,73.036,0.058979,NaN,-24.957,462.55,316.18,0.01,0.86271
15.886,4929.9,190.32,-14.751,198.42,14.824,1099.6,0.56574,1099.6,0.029479,56.123,1.4702,28.61,-80.589,9.7733,0.046519,0,-0.86205,0.003028,24445,0,34.589,0.10839,267.29,209.68,4.1099,0.62921,27562772,0,126.52,0.63846,0.63846,0.3538,0.11318,0.17147,0.0083891,0.034403,3.418e-4,0,0,0,0,-5.3119e-5,0.025701,14.016,154.28,73.027,0.059028,NaN,-24.969,462.43,316.17,0.01,0.86299
15.896,4931.8,190.17,-14.741,198.28,14.814,1100.1,0.56634,1100.1,0.029495,56.108,1.4705,28.61,-80.589,9.7733,0.044977,0,-0.84643,0.0028845,24445,0,34.589,0.10839,267.29,209.68,4.1101,0.62877,27538188,0,126.3,0.63839,0.63839,0.35383,0.11316,0.1714,0.00811,0.032973,4.9403e-4,0,0,0,0,-5.1286e-5,0.025683,14.016,154.28,73.019,0.059076,NaN,-24.981,462.31,316.16,0.01,0.86338
15.906,4933.7,190.02,-14.733,198.13,14.805,1100.7,0.56694,1100.7,0.029511,56.094,1.4661,28.61,-80.589,9.7733,0.046809,0,-0.83096,0.0027863,24445,0,34.589,0.10839,267.28,209.68,4.1093,0.62832,27513111,0,126.07,0.63831,0.63832,0.35385,0.11314,0.17132,0.0084408,0.034295,-4.5123e-5,0,0,0,0,-4.9501e-5,0.025664,14.016,154.28,73.01,0.059122,NaN,-24.994,462.19,316.15,0.01,0.86382
15.916,4935.6,189.88,-14.725,197.98,14.797,1101.3,0.56754,1101.3,0.029528,56.079,1.4589,28.61,-80.589,9.7733,0.050583,0,-0.81444,0.0027317,24445,0,34.589,0.10839,267.26,209.68,4.1078,0.62786,27487746,0,125.84,0.63824,0.63824,0.35387,0.11312,0.17125,0.0091228,0.037095,-3.0766e-4,0,0,0,0,-4.7625e-5,0.025646,14.016,154.28,73.002,0.05917,NaN,-25.006,462.07,316.15,0.01,0.86428
15.926,4937.5,189.73,-14.717,197.84,14.789,1101.8,0.56814,1101.8,0.029544,56.065,1.4519,28.61,-80.589,9.7733,0.054166,0,-0.79668,0.0027529,24445,0,34.589,0.10839,267.24,209.68,4.1064,0.62741,27462403,0,125.61,0.63816,0.63817,0.35389,0.1131,0.17117,0.0097704,0.04004,-1.7751e-4,0,0,0,0,-4.5639e-5,0.025627,14.016,154.28,72.994,0.059221,NaN,-25.018,461.95,316.14,0.01,0.86467
15.936,4939.4,189.58,-14.709,197.69,14.78,1102.4,0.56874,1102.4,0.02956,56.05,1.4453,28.61,-80.589,9.7733,0.057547,0,-0.77785,0.0027307,24445,0,34.589,0.10839,267.22,209.68,4.105,0.62695,27437084,0,125.38,0.63809,0.6381,0.35391,0.11308,0.1711,0.010382,0.042446,-3.1059e-4,0,0,0,0,-4.3572e-5,0.025609,14.016,154.28,72.986,0.059277,NaN,-25.031,461.83,316.13,0.01,0.86495
15.946,4941.3,189.43,-14.702,197.55,14.772,1102.9,0.56934,1102.9,0.029576,56.036,1.4389,28.61,-80.589,9.7733,0.060717,0,-0.75799,0.002643,24445,0,34.589,0.10839,267.2,209.68,4.1037,0.62649,27411788,0,125.15,0.63801,0.63802,0.35393,0.11306,0.17102,0.010955,0.045047,2.5267e-4,0,0,0,0,-4.1438e-5,0.02559,14.016,154.28,72.978,0.059334,NaN,-25.043,461.71,316.12,0.01,0.86525
15.956,4943.2,189.29,-14.692,197.4,14.762,1103.5,0.56995,1103.5,0.029592,56.021,1.4389,28.61,-80.589,9.7733,0.059363,0,-0.73748,0.0025552,24445,0,34.589,0.10839,267.2,209.68,4.1039,0.62605,27387142,0,124.93,0.63794,0.63795,0.35395,0.11304,0.17095,0.010709,0.043694,-1.3591e-4,0,0,0,0,-3.9283e-5,0.025572,14.016,154.28,72.971,0.05939,NaN,-25.055,461.59,316.12,0.01,0.86558
15.966,4945.1,189.14,-14.682,197.26,14.752,1104.1,0.57055,1104.1,0.029609,56.007,1.4427,28.61,-80.589,9.7733,0.055229,0,-0.71817,0.002564,24445,0,34.589,0.10839,267.22,209.68,4.105,0.62562,27362897,0,124.71,0.63787,0.63788,0.35397,0.11302,0.17088,0.0099607,0.040461,-2.3383e-4,0,0,0,0,-3.7306e-5,0.025553,14.016,154.28,72.964,0.059449,NaN,-25.068,461.47,316.11,0.01,0.86586
15.976,4946.9,188.99,-14.671,197.11,14.742,1104.6,0.57115,1104.6,0.029625,55.992,1.4468,28.61,-80.589,9.7733,0.050912,0,-0.7004,0.0026255,24445,0,34.589,0.10839,267.23,209.68,4.1061,0.62519,27338674,0,124.49,0.6378,0.63781,0.35399,0.113,0.17081,0.0091796,0.038137,-1.0605e-4,0,0,0,0,-3.5533e-5,0.025535,14.016,154.28,72.957,0.059511,NaN,-25.08,461.36,316.1,0.01,0.86614
15.986,4948.8,188.85,-14.66,196.97,14.732,1105.2,0.57175,1105.2,0.029641,55.978,1.451,28.61,-80.589,9.7732,0.046428,0,-0.68406,0.0026023,24445,0,34.589,0.10839,267.25,209.68,4.1073,0.62475,27314474,0,124.28,0.63773,0.63774,0.35401,0.11298,0.17074,0.0083688,0.034452,-1.8755e-4,0,0,0,0,-3.3943e-5,0.025516,14.016,154.28,72.95,0.059577,NaN,-25.092,461.24,316.09,0.01,0.8665
15.996,4950.7,188.7,-14.65,196.82,14.722,1105.7,0.57235,1105.7,0.029657,55.963,1.4555,28.61,-80.589,9.7732,0.041794,0,-0.66923,0.0025528,24445,0,34.589,0.10839,267.27,209.68,4.1086,0.62432,2.729e7,0,124.06,0.63766,0.63767,0.35403,0.11296,0.17067,0.0075313,0.030989,-1.2832e-4,0,0,0,0,-3.2534e-5,0.025498,14.016,154.28,72.943,0.059646,NaN,-25.104,461.12,316.09,0.01,0.86677
16.006,4952.6,188.55,-14.639,196.68,14.712,1106.3,0.57296,1106.3,0.029673,55.949,1.4587,28.61,-80.589,9.7732,0.037977,0,-0.656,0.0024785,24445,0,34.589,0.10839,267.28,209.68,4.1096,0.62389,27266003,0,123.84,0.63759,0.63759,0.35405,0.11294,0.1706,0.0068417,0.028169,-8.8638e-5,0,0,0,0,-3.1306e-5,0.025479,14.016,154.28,72.936,0.059719,NaN,-25.117,461,316.08,0.01,0.86705
16.016,4954.5,188.41,-14.629,196.54,14.702,1106.9,0.57356,1106.9,0.02969,55.934,1.4613,28.61,-80.589,9.7732,0.034606,0,-0.6439,0.0023433,24445,0,34.589,0.10839,267.29,209.68,4.1104,0.62345,27241649,0,123.62,0.63752,0.63752,0.35407,0.11292,0.17053,0.0062331,0.025424,9.7177e-5,0,0,0,0,-3.0205e-5,0.025461,14.016,154.28,72.93,0.059794,NaN,-25.129,460.88,316.07,0.01,0.86735
16.026,4956.4,188.26,-14.619,196.39,14.692,1107.4,0.57416,1107.4,0.029706,55.92,1.4641,28.61,-80.589,9.7732,0.031122,0,-0.63286,0.0021609,24445,0,34.589,0.10839,267.31,209.68,4.1113,0.62301,27217317,0,123.4,0.63745,0.63745,0.35409,0.1129,0.17046,0.0056042,0.023053,-2.7922e-4,0,0,0,0,-2.9221e-5,0.025442,14.016,154.28,72.923,0.05987,NaN,-25.141,460.76,316.06,0.01,0.86762
16.036,4958.3,188.12,-14.609,196.25,14.682,1108,0.57476,1108,0.029722,55.905,1.4669,28.61,-80.589,9.7732,0.027535,0,-0.62314,0.0018709,24445,0,34.589,0.10839,267.32,209.68,4.1122,0.62258,27193008,0,123.19,0.63738,0.63738,0.35411,0.11288,0.17039,0.0049572,0.020722,4.5518e-5,0,0,0,0,-2.8371e-5,0.025424,14.016,154.28,72.917,0.059949,NaN,-25.153,460.64,316.06,0.01,0.8679
16.046,4960.1,187.97,-14.599,196.1,14.672,1108.5,0.57537,1108.5,0.029738,55.89,1.4699,28.61,-80.589,9.7732,0.02386,0,-0.61461,0.001439,24445,0,34.589,0.10839,267.33,209.68,4.1131,0.62214,27168721,0,122.97,0.63731,0.63731,0.35413,0.11286,0.17032,0.0042946,0.017966,-4.7014e-4,0,0,0,0,-2.7639e-5,0.025406,14.016,154.28,72.911,0.060028,NaN,-25.166,460.53,316.05,0.01,0.86819
16.056,4962,187.82,-14.589,195.96,14.663,1109.1,0.57597,1109.1,0.029754,55.876,1.4709,28.61,-80.589,9.7732,0.021574,0,-0.60718,0.0010351,24445,0,34.589,0.10839,267.34,209.68,4.1136,0.6217,27144244,0,122.75,0.63724,0.63724,0.35415,0.11284,0.17025,0.0038823,0.016486,1.0644e-5,0,0,0,0,-2.7015e-5,0.025387,14.016,154.28,72.905,0.060107,NaN,-25.178,460.41,316.04,0.01,0.86848
16.066,4963.9,187.68,-14.58,195.81,14.654,1109.7,0.57657,1109.7,0.029771,55.861,1.4708,28.61,-80.589,9.7732,0.020092,0,-0.60025,6.5119e-4,24445,0,34.589,0.10839,267.34,209.68,4.1138,0.62126,2.712e7,0,122.53,0.63717,0.63717,0.35417,0.11282,0.17018,0.0036153,0.014594,-3.2187e-4,0,0,0,0,-2.6441e-5,0.025369,14.016,154.28,72.899,0.060185,NaN,-25.19,460.29,316.03,0.01,0.86876
16.076,4965.8,187.53,-14.57,195.67,14.644,1110.2,0.57718,1110.2,0.029787,55.846,1.4708,28.61,-80.589,9.7732,0.018541,0,-0.59381,1.5459e-4,24445,0,34.589,0.10839,267.34,209.68,4.1141,0.62082,27095099,0,122.31,0.6371,0.6371,0.35419,0.1128,0.1701,0.0033357,0.014206,-7.5143e-5,0,0,0,0,-2.5914e-5,0.02535,14.016,154.28,72.893,0.060263,NaN,-25.202,460.17,316.03,0.01,0.86904
16.086,4967.6,187.39,-14.561,195.53,14.635,1110.8,0.57778,1110.8,0.029803,55.831,1.4709,28.61,-80.589,9.7732,0.016924,0,-0.58788,-3.7254e-4,24445,0,34.589,0.10839,267.35,209.68,4.1144,0.62037,27070561,0,122.09,0.63702,0.63702,0.35421,0.11278,0.17003,0.0030445,0.012094,4.0041e-4,0,0,0,0,-2.5437e-5,0.025332,14.016,154.28,72.887,0.060338,NaN,-25.214,460.05,316.02,0.01,0.86943
16.096,4969.5,187.24,-14.551,195.38,14.625,1111.3,0.57839,1111.3,0.029819,55.817,1.471,28.61,-80.589,9.7732,0.01525,0,-0.58269,-0.0011063,24445,0,34.589,0.10839,267.35,209.68,4.1147,0.61993,27046044,0,121.87,0.63695,0.63695,0.35423,0.11276,0.16996,0.002743,0.011606,-1.4591e-4,0,0,0,0,-2.5027e-5,0.025314,14.016,154.28,72.881,0.060412,NaN,-25.227,459.94,316.01,0.01,0.86971
16.106,4971.4,187.1,-14.541,195.24,14.616,1111.9,0.57899,1111.9,0.029835,55.802,1.4747,28.61,-80.589,9.7732,0.010962,0,-0.57824,-0.0029041,24445,0,34.589,0.10839,267.37,209.68,4.1158,0.6195,27021923,0,121.66,0.63688,0.63688,0.35425,0.11274,0.16989,0.0019711,0.0076778,-4.0255e-4,0,0,0,0,-2.4682e-5,0.025295,14.016,154.28,72.875,0.060483,NaN,-25.239,459.82,316,0.01,0.87
16.116,4973.3,186.95,-14.53,195.1,14.605,1112.5,0.5796,1112.5,0.029852,55.787,1.4804,28.61,-80.589,9.7732,0.0051074,0,-0.57552,-0.010007,24445,0,34.589,0.10839,267.39,209.68,4.1175,0.61907,26998047,0,121.45,0.63681,0.63681,0.35427,0.11272,0.16982,9.1806e-4,0.003649,-3.3106e-4,0,0,0,0,-2.4484e-5,0.025277,14.016,154.28,72.869,0.060554,NaN,-25.251,459.7,316,0.01,0.87031
16.126,4975.1,186.81,-14.519,194.95,14.595,1113,0.5802,1113,0.029868,55.772,1.4862,28.61,-80.589,9.7732,7.6592e-4,0,0.56755,-0.091779,24445,0,34.589,0.10839,267.41,209.68,4.1186,0.61864,26974193,0,121.23,0.63675,0.63675,0.35429,0.1127,0.16975,1.3764e-4,7.0066e-4,3.2985e-5,0,0,0,0,2.3845e-5,0.025259,14.016,154.28,72.864,0.060624,NaN,-25.263,459.58,315.99,0.01,0.87058
16.136,4977,186.66,-14.508,194.81,14.585,1113.6,0.58081,1113.6,0.029884,55.757,1.4919,28.61,-80.589,9.7732,0.0066093,0,0.57596,-0.013543,24445,0,34.589,0.10839,267.38,209.68,4.1165,0.61821,2.695e7,0,121.02,0.63668,0.63668,0.35431,0.11268,0.16968,0.001188,0.0050224,3.9154e-4,0,0,0,0,2.4592e-5,0.025241,14.016,154.28,72.858,0.060693,NaN,-25.275,459.47,315.98,0.01,0.87084
16.146,4978.9,186.51,-14.498,194.67,14.575,1114.1,0.58141,1114.1,0.0299,55.743,1.4976,28.61,-80.589,9.7732,0.01243,0,0.5792,-0.0088152,24445,0,34.589,0.10839,267.35,209.68,4.1144,0.61779,26926553,0,120.81,0.63661,0.63661,0.35433,0.11266,0.16962,0.0022349,0.0089981,4.5286e-4,0,0,0,0,2.4905e-5,0.025222,14.016,154.28,72.852,0.060764,NaN,-25.287,459.35,315.97,0.01,0.8711
16.156,4980.7,186.37,-14.487,194.52,14.565,1114.7,0.58202,1114.7,0.029916,55.728,1.5038,28.61,-80.589,9.7731,0.018682,0,0.58428,-0.0070723,24445,0,34.589,0.10839,267.32,209.68,4.1121,0.61736,26902836,0,120.6,0.63654,0.63654,0.35435,0.11264,0.16955,0.0033599,0.01389,-2.8189e-4,0,0,0,0,2.5381e-5,0.025204,14.016,154.28,72.846,0.060836,NaN,-25.3,459.23,315.97,0.01,0.87139
16.166,4982.6,186.23,-14.476,194.38,14.554,1115.2,0.58263,1115.2,0.029933,55.712,1.5103,28.61,-80.589,9.7731,0.02515,0,0.5914,-0.0061378,24445,0,34.589,0.10839,267.28,209.68,4.1098,0.61694,26879182,0,120.39,0.63647,0.63647,0.35437,0.11262,0.16948,0.0045246,0.018132,1.3925e-4,0,0,0,0,2.604e-5,0.025186,14.016,154.28,72.84,0.060907,NaN,-25.312,459.11,315.96,0.01,0.87165
16.176,4984.4,186.08,-14.465,194.24,14.544,1115.8,0.58323,1115.8,0.029949,55.697,1.5167,28.61,-80.589,9.7731,0.031528,0,0.6005,-0.0055606,24445,0,34.589,0.10839,267.25,209.68,4.1075,0.61651,26855551,0,120.19,0.6364,0.63641,0.35439,0.1126,0.16941,0.0056737,0.022879,2.1744e-4,0,0,0,0,2.6885e-5,0.025167,14.016,154.28,72.835,0.060979,NaN,-25.324,459,315.95,0.01,0.87192
16.186,4986.3,185.94,-14.454,194.09,14.534,1116.4,0.58384,1116.4,0.029965,55.682,1.5229,28.61,-80.589,9.7731,0.037795,0,0.61167,-0.0052471,24445,0,34.589,0.10839,267.22,209.68,4.1052,0.61609,26831942,0,119.98,0.63634,0.63634,0.35441,0.11259,0.16934,0.0068034,0.028359,3.7824e-4,0,0,0,0,2.7935e-5,0.025149,14.016,154.28,72.828,0.061049,NaN,-25.336,458.88,315.95,0.01,0.87218
16.196,4988.2,185.79,-14.443,193.95,14.524,1116.9,0.58445,1116.9,0.029981,55.667,1.529,28.61,-80.589,9.7731,0.04393,0,0.62491,-0.0050303,24445,0,34.589,0.10839,267.19,209.68,4.103,0.61567,26808355,0,119.77,0.63627,0.63627,0.35443,0.11257,0.16928,0.0079101,0.032474,-2.9502e-4,0,0,0,0,2.9198e-5,0.025131,14.016,154.28,72.822,0.061118,NaN,-25.348,458.76,315.94,0.01,0.87247
16.206,4990,185.65,-14.434,193.81,14.515,1117.5,0.58505,1117.5,0.029997,55.652,1.5276,28.61,-80.589,9.7731,0.04458,0,0.63953,-0.0051422,24445,0,34.589,0.10839,267.18,209.68,4.1026,0.61522,26784016,0,119.55,0.6362,0.6362,0.35445,0.11255,0.16921,0.0080269,0.032491,3.6247e-4,0,0,0,0,3.0626e-5,0.025113,14.016,154.28,72.816,0.061186,NaN,-25.36,458.65,315.93,0.01,0.87273
16.216,4991.9,185.5,-14.427,193.67,14.507,1118,0.58566,1118,0.030014,55.636,1.5218,28.61,-80.589,9.7731,0.041895,0,0.65332,-0.0053772,24445,0,34.589,0.10839,267.19,209.68,4.1032,0.61477,26759233,0,119.34,0.63613,0.63613,0.35447,0.11253,0.16913,0.0075421,0.031228,2.9285e-4,0,0,0,0,3.2009e-5,0.025095,14.016,154.28,72.809,0.061254,NaN,-25.372,458.53,315.92,0.01,0.87299
16.226,4993.7,185.36,-14.419,193.52,14.499,1118.6,0.58627,1118.6,0.03003,55.621,1.5159,28.61,-80.589,9.7731,0.039092,0,0.66631,-0.0058164,24445,0,34.589,0.10839,267.2,209.68,4.1038,0.61432,26734473,0,119.12,0.63605,0.63606,0.35449,0.11251,0.16906,0.0070361,0.028668,1.5889e-5,0,0,0,0,3.3346e-5,0.025076,14.016,154.28,72.803,0.061322,NaN,-25.384,458.41,315.92,0.01,0.87327
16.236,4995.6,185.21,-14.412,193.38,14.491,1119.1,0.58688,1119.1,0.030046,55.606,1.5099,28.61,-80.589,9.7731,0.036179,0,0.67849,-0.0061791,24445,0,34.589,0.10839,267.21,209.68,4.1045,0.61387,2.671e7,0,118.9,0.63598,0.63598,0.35451,0.11249,0.16899,0.0065106,0.02663,-3.8446e-4,0,0,0,0,3.4628e-5,0.025058,14.016,154.28,72.796,0.061389,NaN,-25.396,458.3,315.91,0.01,0.87363
16.246,4997.4,185.07,-14.404,193.24,14.483,1119.7,0.58749,1119.7,0.030062,55.591,1.5037,28.61,-80.589,9.7731,0.033167,0,0.6895,-0.0064909,24445,0,34.589,0.10839,267.22,209.68,4.1052,0.61342,26685018,0,118.68,0.63591,0.63591,0.35453,0.11247,0.16892,0.0059672,0.024457,2.4488e-4,0,0,0,0,3.5815e-5,0.02504,14.016,154.28,72.789,0.061452,NaN,-25.408,458.18,315.9,0.01,0.8739
16.256,4999.3,184.93,-14.395,193.1,14.473,1120.2,0.58809,1120.2,0.030078,55.576,1.5053,28.61,-80.589,9.7731,0.035966,0,0.70013,-0.0061299,24445,0,34.589,0.10839,267.2,209.68,4.1041,0.61299,26661177,0,118.47,0.63584,0.63584,0.35455,0.11245,0.16885,0.0064716,0.026496,-2.6852e-4,0,0,0,0,3.6982e-5,0.025022,14.016,154.28,72.782,0.06151,NaN,-25.42,458.06,315.89,0.01,0.87418
16.266,5001.1,184.78,-14.384,192.95,14.463,1120.8,0.5887,1120.8,0.030095,55.561,1.5115,28.61,-80.589,9.7731,0.042188,0,0.7126,-0.0056382,24445,0,34.589,0.10839,267.17,209.68,4.1019,0.61257,26637870,0,118.27,0.63578,0.63578,0.35457,0.11243,0.16878,0.0075933,0.031095,1.1516e-4,0,0,0,0,3.8365e-5,0.025004,14.016,154.28,72.775,0.061563,NaN,-25.432,457.95,315.89,0.01,0.87446
16.276,5003,184.64,-14.374,192.81,14.453,1121.4,0.58931,1121.4,0.030111,55.546,1.5175,28.61,-80.589,9.7731,0.048268,0,0.72698,-0.0052496,24445,0,34.589,0.10839,267.14,209.68,4.0997,0.61215,26614584,0,118.06,0.63571,0.63571,0.35459,0.11241,0.16871,0.00869,0.035498,2.0028e-4,0,0,0,0,3.9986e-5,0.024986,14.016,154.28,72.768,0.061615,NaN,-25.444,457.83,315.88,0.01,0.87472
16.286,5004.8,184.49,-14.363,192.67,14.444,1121.9,0.58992,1121.9,0.030127,55.53,1.5232,28.61,-80.589,9.7731,0.054187,0,0.74325,-0.0049829,24445,0,34.589,0.10839,267.11,209.68,4.0975,0.61173,26591321,0,117.86,0.63564,0.63565,0.3546,0.11239,0.16865,0.0097583,0.040168,4.5447e-4,0,0,0,0,4.1854e-5,0.024967,14.016,154.28,72.761,0.061665,NaN,-25.456,457.71,315.87,0.01,0.87498
