# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
11.724,2290,140.82,-13.813,150.66,13.902,666.67,0.25799,666.67,0.022173,53.545,1.5733,28.61,-80.593,9.7814,0.21901,0,-5.7964,0.0021881,22832,0,34.536,0.10645,265.57,207.7,4.1285,0.47412,27063430,0,98.307,0.6163,0.61639,0.36011,0.10697,0.14922,0.039311,0.16676,3.9062e-5,0,0,0,0,-0.0039648,0.019646,14.016,154.28,65.221,0.036866,NaN,-7.8098,656.88,326.57,0.01,1.0655
11.734,2291.4,140.68,-13.831,150.52,13.913,667.2,0.25841,667.2,0.022191,53.53,1.5133,28.61,-80.593,9.7814,0.2718,0,-5.7275,0.002211,22832,0,34.536,0.10645,265.33,207.7,4.1117,0.47368,27034792,0,98.107,0.61625,0.61639,0.36012,0.10696,0.14917,0.048922,0.20514,-1.4517e-5,0,0,0,0,-0.0038784,0.019629,14.016,154.28,65.163,0.036816,NaN,-7.8189,656.77,326.56,0.01,1.066
11.744,2292.8,140.55,-13.849,150.39,13.925,667.74,0.25883,667.74,0.022209,53.515,1.4545,28.61,-80.593,9.7814,0.32359,0,-5.6447,0.0023484,22832,0,34.536,0.10645,265.1,207.7,4.0953,0.47324,27006178,0,97.909,0.6162,0.61639,0.36014,0.10694,0.14911,0.058404,0.24273,-3.2693e-4,0,0,0,0,-0.0037741,0.019612,14.016,154.28,65.106,0.036768,NaN,-7.8281,656.65,326.56,0.01,1.0664
11.754,2294.2,140.41,-13.866,150.25,13.937,668.27,0.25925,668.27,0.022227,53.5,1.3976,28.61,-80.593,9.7814,0.37366,0,-5.5482,0.0024779,22832,0,34.536,0.10645,264.88,207.7,4.0795,0.4728,26977714,0,97.714,0.61614,0.61641,0.36015,0.10693,0.14906,0.067617,0.27992,-1.633e-4,0,0,0,0,-0.0036531,0.019595,14.016,154.28,65.05,0.036725,NaN,-7.8372,656.53,326.55,0.01,1.0668
11.764,2295.6,140.27,-13.883,150.12,13.948,668.81,0.25967,668.81,0.022245,53.487,1.343,28.61,-80.593,9.7814,0.42165,0,-5.4388,0.0025228,22832,0,34.536,0.10645,264.67,207.7,4.0644,0.47237,26949448,0,97.52,0.61609,0.61643,0.36017,0.10691,0.14901,0.076495,0.31489,3.5348e-4,0,0,0,0,-0.003517,0.019578,14.016,154.28,64.995,0.036686,NaN,-7.8463,656.42,326.54,0.01,1.0673
11.774,2297,140.13,-13.899,149.99,13.959,669.34,0.26009,669.34,0.022264,53.474,1.2899,28.61,-80.593,9.7814,0.46828,0,-5.317,0.0024771,22832,0,34.536,0.10645,264.46,207.7,4.0499,0.47194,26921204,0,97.329,0.61604,0.61645,0.36018,0.1069,0.14895,0.085159,0.34783,3.7054e-4,0,0,0,0,-0.0033675,0.01956,14.016,154.28,64.942,0.036648,NaN,-7.8554,656.3,326.54,0.01,1.0677
11.784,2298.4,139.99,-13.915,149.85,13.97,669.88,0.26051,669.88,0.022282,53.461,1.2386,28.61,-80.593,9.7814,0.51341,0,-5.1834,0.0023795,22832,0,34.536,0.10645,264.27,207.7,4.0358,0.4715,26892981,0,97.138,0.61598,0.61648,0.3602,0.10688,0.1489,0.093586,0.38106,2.7196e-4,0,0,0,0,-0.0032064,0.019543,14.016,154.28,64.889,0.036612,NaN,-7.8645,656.19,326.53,0.01,1.0682
11.794,2299.8,139.85,-13.929,149.72,13.98,670.41,0.26093,670.41,0.0223,53.449,1.189,28.61,-80.593,9.7814,0.55693,0,-5.0381,0.0023277,22832,0,34.536,0.10645,264.08,207.7,4.0223,0.47107,26864780,0,96.948,0.61593,0.61651,0.36021,0.10687,0.14885,0.10175,0.41265,-1.5187e-4,0,0,0,0,-0.0030349,0.019526,14.016,154.28,64.838,0.036575,NaN,-7.8736,656.07,326.53,0.01,1.0686
11.804,2301.2,139.71,-13.94,149.58,13.987,670.94,0.26135,670.94,0.022318,53.437,1.1485,28.61,-80.593,9.7814,0.59271,0,-4.8823,0.00246,22832,0,34.536,0.10645,263.92,207.7,4.0113,0.47066,26837899,0,96.767,0.61588,0.61654,0.36023,0.10685,0.1488,0.10848,0.43777,2.8089e-4,0,0,0,0,-0.0028551,0.019509,14.016,154.28,64.788,0.036543,NaN,-7.8827,655.96,326.52,0.01,1.069
11.814,2302.6,139.57,-13.946,149.45,13.991,671.48,0.26177,671.48,0.022336,53.426,1.1197,28.61,-80.593,9.7814,0.61854,0,-4.7191,0.0025192,22832,0,34.536,0.10645,263.81,207.7,4.0033,0.47028,26812798,0,96.596,0.61584,0.61655,0.36024,0.10684,0.14875,0.11336,0.45667,-1.9234e-4,0,0,0,0,-0.0026719,0.019492,14.016,154.28,64.74,0.036515,NaN,-7.8918,655.84,326.52,0.01,1.0696
11.824,2304,139.43,-13.951,149.31,13.994,672.01,0.26219,672.01,0.022354,53.415,1.0929,28.61,-80.593,9.7814,0.64258,0,-4.5499,0.0025265,22832,0,34.536,0.10645,263.71,207.7,3.9959,0.46991,26787719,0,96.426,0.61579,0.61656,0.36026,0.10683,0.14871,0.11791,0.47342,1.7789e-4,0,0,0,0,-0.0024877,0.019475,14.016,154.28,64.694,0.036491,NaN,-7.9009,655.73,326.51,0.01,1.0701
11.834,2305.4,139.29,-13.955,149.18,13.996,672.55,0.26261,672.55,0.022372,53.404,1.0682,28.61,-80.593,9.7814,0.66476,0,-4.3749,0.0024474,22832,0,34.536,0.10645,263.61,207.7,3.9891,0.46953,26762664,0,96.255,0.61574,0.61657,0.36027,0.10682,0.14866,0.12212,0.48925,2.6503e-4,0,0,0,0,-0.0023038,0.019458,14.016,154.28,64.649,0.036469,NaN,-7.9099,655.61,326.51,0.01,1.0707
11.844,2306.8,139.15,-13.959,149.05,13.998,673.08,0.26303,673.08,0.02239,53.393,1.0457,28.61,-80.593,9.7813,0.68505,0,-4.1948,0.0024735,22832,0,34.536,0.10645,263.52,207.7,3.9828,0.46915,26737632,0,96.084,0.6157,0.61657,0.36028,0.1068,0.14861,0.12598,0.50359,4.4745e-4,0,0,0,0,-0.0021215,0.019441,14.016,154.28,64.607,0.03645,NaN,-7.919,655.5,326.5,0.01,1.0713
11.854,2308.2,139.01,-13.957,148.91,13.995,673.62,0.26345,673.62,0.022409,53.383,1.0332,28.61,-80.593,9.7813,0.69675,0,-4.0103,0.0025187,22832,0,34.536,0.10645,263.47,207.7,3.9792,0.4688,26714051,0,95.921,0.61566,0.61656,0.36029,0.10679,0.14857,0.12821,0.51226,-3.7858e-4,0,0,0,0,-0.001942,0.019424,14.016,154.28,64.566,0.036434,NaN,-7.928,655.38,326.49,0.01,1.072
11.864,2309.6,138.87,-13.95,148.78,13.989,674.15,0.26387,674.15,0.022427,53.373,1.0334,28.61,-80.593,9.7813,0.69755,0,-3.8251,0.002474,22832,0,34.536,0.10645,263.47,207.7,3.9788,0.46848,26692431,0,95.769,0.61562,0.61652,0.3603,0.10678,0.14853,0.12836,0.51278,-4.0425e-5,0,0,0,0,-0.0017692,0.019407,14.016,154.28,64.526,0.036422,NaN,-7.937,655.27,326.49,0.01,1.0724
11.874,2311,138.74,-13.942,148.64,13.981,674.68,0.2643,674.68,0.022445,53.362,1.0357,28.61,-80.593,9.7813,0.69647,0,-3.6402,0.0024571,22832,0,34.536,0.10645,263.47,207.7,3.9791,0.46816,26670839,0,95.616,0.61558,0.61648,0.36032,0.10677,0.14849,0.12815,0.51188,-2.2199e-4,0,0,0,0,-0.0016045,0.01939,14.016,154.28,64.489,0.036412,NaN,-7.9461,655.15,326.48,0.01,1.0729
11.884,2312.4,138.6,-13.934,148.51,13.972,675.22,0.26472,675.22,0.022463,53.352,1.0401,28.61,-80.593,9.7813,0.69351,0,-3.4562,0.0025028,22832,0,34.536,0.10645,263.48,207.7,3.9799,0.46785,26649278,0,95.463,0.61554,0.61644,0.36033,0.10676,0.14845,0.12758,0.50883,1.2544e-4,0,0,0,0,-0.0014484,0.019373,14.016,154.28,64.454,0.036405,NaN,-7.9551,655.04,326.48,0.01,1.0733
11.894,2313.7,138.46,-13.924,148.38,13.963,675.75,0.26514,675.75,0.022481,53.342,1.0464,28.61,-80.593,9.7813,0.6887,0,-3.2736,0.0024681,22832,0,34.536,0.10645,263.5,207.7,3.9812,0.46753,26627746,0,95.309,0.6155,0.61639,0.36034,0.10675,0.14842,0.12666,0.50545,-4.2408e-5,0,0,0,0,-0.0013012,0.019356,14.016,154.28,64.42,0.036402,NaN,-7.9641,654.92,326.47,0.01,1.0737
11.904,2315.1,138.32,-13.916,148.24,13.955,676.28,0.26556,676.28,0.022499,53.331,1.0466,28.61,-80.593,9.7813,0.68889,0,-3.0925,0.0025749,22832,0,34.536,0.10645,263.5,207.7,3.9811,0.46719,26604769,0,95.147,0.61546,0.61635,0.36035,0.10674,0.14837,0.12669,0.50576,1.011e-5,0,0,0,0,-0.001163,0.01934,14.016,154.28,64.388,0.036402,NaN,-7.9731,654.81,326.47,0.01,1.0742
11.914,2316.5,138.18,-13.912,148.11,13.951,676.82,0.26599,676.82,0.022517,53.321,1.0381,28.61,-80.593,9.7813,0.69646,0,-2.9101,0.0026436,22832,0,34.536,0.10645,263.47,207.7,3.9787,0.46681,2.658e7,0,94.972,0.61542,0.61632,0.36036,0.10673,0.14833,0.12813,0.51069,-2.6665e-4,0,0,0,0,-0.0010316,0.019323,14.016,154.28,64.358,0.036407,NaN,-7.9821,654.7,326.46,0.01,1.0746
11.924,2317.9,138.04,-13.907,147.98,13.946,677.35,0.26641,677.35,0.022535,53.31,1.0317,28.61,-80.593,9.7813,0.70214,0,-2.7265,0.0025863,22832,0,34.536,0.10645,263.44,207.7,3.9768,0.46643,26554898,0,94.798,0.61537,0.61629,0.36038,0.10671,0.14828,0.12921,0.51488,-9.7757e-5,0,0,0,0,-9.0697e-4,0.019306,14.016,154.28,64.33,0.036416,NaN,-7.991,654.58,326.46,0.01,1.075
11.934,2319.3,137.9,-13.901,147.84,13.939,677.88,0.26683,677.88,0.022553,53.3,1.0272,28.61,-80.593,9.7813,0.70593,0,-2.542,0.0025405,22832,0,34.536,0.10645,263.42,207.7,3.9756,0.46606,2.653e7,0,94.623,0.61533,0.61625,0.36039,0.1067,0.14824,0.12993,0.51715,-2.3543e-4,0,0,0,0,-7.8967e-4,0.019289,14.016,154.28,64.304,0.036427,NaN,-8,654.47,326.45,0.01,1.0756
11.944,2320.6,137.76,-13.894,147.71,13.932,678.42,0.26726,678.42,0.022571,53.29,1.0249,28.61,-80.593,9.7813,0.70784,0,-2.3571,0.0026646,22832,0,34.536,0.10645,263.41,207.7,3.9749,0.46568,26505124,0,94.448,0.61528,0.61621,0.3604,0.10669,0.14819,0.13029,0.51831,-1.5912e-4,0,0,0,0,-6.8012e-4,0.019272,14.016,154.28,64.279,0.036442,NaN,-8.009,654.35,326.45,0.01,1.0763
11.954,2322,137.62,-13.887,147.58,13.925,678.95,0.26768,678.95,0.022589,53.28,1.0234,28.61,-80.593,9.7813,0.70887,0,-2.1723,0.0025974,22832,0,34.536,0.10645,263.41,207.7,3.9745,0.4653,2.648e7,0,94.271,0.61523,0.61617,0.36041,0.10667,0.14815,0.13049,0.51929,-2.6057e-4,0,0,0,0,-5.7863e-4,0.019255,14.016,154.28,64.256,0.036461,NaN,-8.0179,654.24,326.44,0.01,1.077
11.964,2323.4,137.48,-13.879,147.44,13.917,679.48,0.26811,679.48,0.022607,53.269,1.0223,28.61,-80.593,9.7813,0.70937,0,-1.9877,0.0025766,22832,0,34.536,0.10645,263.4,207.7,3.9742,0.46491,26454725,0,94.092,0.61519,0.61613,0.36043,0.10666,0.1481,0.13058,0.51923,-4.0075e-4,0,0,0,0,-4.8526e-4,0.019238,14.016,154.28,64.236,0.036483,NaN,-8.0269,654.13,326.43,0.01,1.0777
11.974,2324.8,137.34,-13.87,147.31,13.908,680.01,0.26853,680.01,0.022625,53.259,1.0233,28.61,-80.593,9.7813,0.70801,0,-1.8036,0.0025253,22832,0,34.536,0.10645,263.41,207.7,3.9745,0.46453,26429416,0,93.912,0.61514,0.61608,0.36044,0.10665,0.14805,0.13031,0.51843,2.4826e-5,0,0,0,0,-4.0021e-4,0.019221,14.016,154.28,64.217,0.036507,NaN,-8.0358,654.01,326.43,0.01,1.0784
11.984,2326.1,137.21,-13.86,147.18,13.898,680.55,0.26895,680.55,0.022643,53.249,1.0262,28.61,-80.593,9.7813,0.7048,0,-1.6204,0.0025253,22832,0,34.536,0.10645,263.42,207.7,3.9753,0.46415,26404131,0,93.733,0.6151,0.61602,0.36045,0.10664,0.14801,0.1297,0.516,-3.7446e-4,0,0,0,0,-3.2358e-4,0.019204,14.016,154.28,64.2,0.036533,NaN,-8.0447,653.9,326.42,0.01,1.079
11.994,2327.5,137.07,-13.849,147.04,13.888,681.08,0.26938,681.08,0.022662,53.239,1.031,28.61,-80.593,9.7813,0.69976,0,-1.4387,0.0024896,22832,0,34.536,0.10645,263.44,207.7,3.9767,0.46376,26378870,0,93.553,0.61505,0.61596,0.36047,0.10662,0.14796,0.12873,0.5122,-4.7681e-4,0,0,0,0,-2.5553e-4,0.019188,14.016,154.28,64.184,0.036563,NaN,-8.0536,653.79,326.42,0.01,1.0794
12.004,2328.9,136.93,-13.84,146.91,13.879,681.61,0.2698,681.61,0.02268,53.228,1.0311,28.61,-80.593,9.7813,0.69864,0,-1.2586,0.0025704,22832,0,34.536,0.10645,263.44,207.7,3.977,0.46336,26352398,0,93.365,0.615,0.61591,0.36048,0.10661,0.14791,0.12852,0.51149,4.4083e-4,0,0,0,0,-1.9591e-4,0.019171,14.016,154.28,64.171,0.036596,NaN,-8.0625,653.68,326.41,0.01,1.0798
12.014,2330.3,136.79,-13.834,146.78,13.872,682.14,0.27023,682.14,0.022698,53.218,1.0243,28.61,-80.593,9.7813,0.70345,0,-1.078,0.0025812,22832,0,34.536,0.10645,263.42,207.7,3.9754,0.46292,26324277,0,93.168,0.61495,0.61587,0.3605,0.1066,0.14786,0.12943,0.51497,2.3636e-4,0,0,0,0,-1.4399e-4,0.019154,14.016,154.28,64.159,0.036633,NaN,-8.0714,653.56,326.41,0.01,1.0803
12.024,2331.6,136.65,-13.827,146.65,13.865,682.68,0.27066,682.68,0.022716,53.208,1.0194,28.61,-80.593,9.7813,0.70642,0,-0.89665,0.0025772,22832,0,34.536,0.10645,263.41,207.7,3.9743,0.46249,26296180,0,92.971,0.6149,0.61583,0.36051,0.10658,0.14781,0.12999,0.51683,-6.0777e-6,0,0,0,0,-9.9805e-5,0.019137,14.016,154.28,64.149,0.036673,NaN,-8.0803,653.45,326.4,0.01,1.0807
12.034,2333,136.51,-13.819,146.51,13.857,683.21,0.27108,683.21,0.022734,53.198,1.0165,28.61,-80.593,9.7813,0.70756,0,-0.71521,0.0026025,22832,0,34.536,0.10645,263.4,207.7,3.9739,0.46205,26268106,0,92.773,0.61485,0.61578,0.36052,0.10657,0.14775,0.13021,0.51746,3.654e-5,0,0,0,0,-6.3622e-5,0.01912,14.016,154.28,64.141,0.036718,NaN,-8.0892,653.34,326.4,0.01,1.0812
12.044,2334.3,136.38,-13.81,146.38,13.847,683.74,0.27151,683.74,0.022752,53.187,1.0155,28.61,-80.593,9.7813,0.70688,0,-0.53414,0.0025607,22832,0,34.536,0.10645,263.4,207.7,3.9739,0.46162,2.624e7,0,92.575,0.61479,0.61572,0.36054,0.10655,0.1477,0.13007,0.51681,4.7328e-4,0,0,0,0,-3.5554e-5,0.019104,14.016,154.28,64.135,0.036766,NaN,-8.0981,653.22,326.39,0.01,1.0817
12.054,2335.7,136.24,-13.805,146.25,13.841,684.27,0.27193,684.27,0.02277,53.177,1.0057,28.61,-80.593,9.7813,0.71383,0,-0.35347,0.0024764,22832,0,34.536,0.10645,263.37,207.7,3.9717,0.46115,2.621e7,0,92.365,0.61474,0.61569,0.36056,0.10654,0.14765,0.1314,0.5222,1.4415e-4,0,0,0,0,-1.5602e-5,0.019087,14.016,154.28,64.13,0.036815,NaN,-8.1069,653.11,326.39,0.01,1.0821
12.064,2337.1,136.1,-13.805,146.12,13.84,684.8,0.27236,684.8,0.022788,53.167,0.98335,28.61,-80.593,9.7813,0.7317,0,-0.16926,0.0024757,22832,0,34.536,0.10645,263.29,207.7,3.9662,0.46063,26177224,0,92.14,0.61468,0.61567,0.36057,0.10652,0.14758,0.1348,0.53465,7.6003e-5,0,0,0,0,-3.5856e-6,0.01907,14.016,154.28,64.128,0.036866,NaN,-8.1158,653,326.38,0.01,1.0825
12.074,2338.4,135.96,-13.804,145.98,13.837,685.33,0.27279,685.33,0.022806,53.158,0.96305,28.61,-80.593,9.7813,0.74767,0,0.018496,0.002512,22832,0,34.536,0.10645,263.22,207.7,3.9612,0.46012,26144477,0,91.915,0.61462,0.61565,0.36059,0.1065,0.14752,0.13785,0.54559,-1.8714e-4,0,0,0,0,4.2913e-8,0.019053,14.016,154.28,64.127,0.036922,NaN,-8.1246,652.89,326.38,0.01,1.0829
12.084,2339.8,135.82,-13.801,145.85,13.834,685.87,0.27321,685.87,0.022824,53.148,0.94483,28.61,-80.593,9.7812,0.76171,0,0.20949,0.0024102,22832,0,34.536,0.10645,263.16,207.7,3.9569,0.4596,26111758,0,91.69,0.61455,0.61563,0.36061,0.10649,0.14746,0.14054,0.55601,2.3376e-4,0,0,0,0,5.5179e-6,0.019037,14.016,154.28,64.128,0.036981,NaN,-8.1335,652.78,326.37,0.01,1.0834
12.094,2341.2,135.69,-13.798,145.72,13.829,686.4,0.27364,686.4,0.022842,53.139,0.92872,28.61,-80.593,9.7812,0.77381,0,0.40338,0.0024545,22832,0,34.536,0.10645,263.11,207.7,3.9531,0.45908,26079067,0,91.464,0.61449,0.6156,0.36063,0.10647,0.1474,0.14286,0.56441,-2.7844e-4,0,0,0,0,2.0505e-5,0.01902,14.016,154.28,64.131,0.037042,NaN,-8.1423,652.66,326.36,0.01,1.0838
12.104,2342.5,135.55,-13.792,145.59,13.823,686.93,0.27407,686.93,0.02286,53.129,0.91796,28.61,-80.593,9.7812,0.78107,0,0.59935,0.0024098,22832,0,34.536,0.10645,263.08,207.7,3.9508,0.45858,26047016,0,91.242,0.61443,0.61556,0.36064,0.10645,0.14734,0.14425,0.57018,-2.0415e-4,0,0,0,0,4.5369e-5,0.019003,14.016,154.28,64.136,0.037107,NaN,-8.1511,652.55,326.36,0.01,1.0842
12.114,2343.9,135.41,-13.784,145.46,13.814,687.46,0.2745,687.46,0.022878,53.12,0.91366,28.61,-80.593,9.7812,0.78249,0,0.79577,0.0024612,22832,0,34.536,0.10645,263.07,207.7,3.9502,0.45809,26015820,0,91.023,0.61437,0.61551,0.36066,0.10644,0.14728,0.14452,0.5708,-4.2661e-4,0,0,0,0,8.0152e-5,0.018987,14.016,154.28,64.143,0.037176,NaN,-8.1599,652.44,326.35,0.01,1.0847
12.124,2345.2,135.27,-13.774,145.33,13.804,687.99,0.27492,687.99,0.022896,53.111,0.91139,28.61,-80.593,9.7812,0.78197,0,0.99169,0.0025569,22832,0,34.536,0.10645,263.07,207.7,3.9502,0.4576,25984650,0,90.804,0.61432,0.61545,0.36068,0.10642,0.14722,0.14441,0.56986,-3.3078e-4,0,0,0,0,1.2475e-4,0.01897,14.016,154.28,64.152,0.037251,NaN,-8.1687,652.33,326.35,0.01,1.0851
12.134,2346.6,135.13,-13.763,145.19,13.793,688.52,0.27535,688.52,0.022914,53.102,0.91112,28.61,-80.593,9.7812,0.77953,0,1.1868,0.0025624,22832,0,34.536,0.10645,263.08,207.7,3.9508,0.45711,25953506,0,90.585,0.61426,0.61539,0.36069,0.1064,0.14716,0.14394,0.56846,4.0182e-4,0,0,0,0,1.7906e-4,0.018953,14.016,154.28,64.163,0.03733,NaN,-8.1775,652.22,326.34,0.01,1.0855
12.144,2347.9,135,-13.751,145.06,13.782,689.05,0.27578,689.05,0.022932,53.093,0.91282,28.61,-80.593,9.7812,0.77518,0,1.3806,0.0025117,22832,0,34.536,0.10645,263.09,207.7,3.952,0.45662,25922390,0,90.365,0.6142,0.61532,0.36071,0.10639,0.14711,0.1431,0.56572,4.1556e-4,0,0,0,0,2.4285e-4,0.018937,14.016,154.28,64.176,0.037412,NaN,-8.1863,652.11,326.34,0.01,1.0859
12.154,2349.3,134.86,-13.741,144.93,13.771,689.58,0.27621,689.58,0.02295,53.084,0.9106,28.61,-80.593,9.7812,0.77418,0,1.5728,0.0025217,22832,0,34.536,0.10645,263.09,207.7,3.9521,0.45611,2.589e7,0,90.139,0.61414,0.61525,0.36073,0.10637,0.14704,0.1429,0.56432,8.3722e-5,0,0,0,0,3.1589e-4,0.01892,14.016,154.28,64.191,0.037498,NaN,-8.195,651.99,326.33,0.01,1.0864
12.164,2350.6,134.72,-13.734,144.8,13.763,690.11,0.27664,690.11,0.022967,53.075,0.90244,28.61,-80.593,9.7812,0.77837,0,1.7654,0.0025393,22832,0,34.536,0.10645,263.07,207.7,3.9507,0.45558,25856535,0,89.905,0.61408,0.6152,0.36074,0.10635,0.14698,0.1437,0.56728,3.0539e-4,0,0,0,0,3.9892e-4,0.018904,14.016,154.28,64.207,0.037587,NaN,-8.2038,651.88,326.33,0.01,1.087
12.174,2352,134.58,-13.725,144.67,13.754,690.65,0.27707,690.65,0.022985,53.066,0.89626,28.61,-80.593,9.7812,0.78066,0,1.9583,0.0024871,22832,0,34.536,0.10645,263.06,207.7,3.9498,0.45504,25822907,0,89.671,0.61402,0.61515,0.36076,0.10634,0.14692,0.14414,0.56834,-4.4051e-4,0,0,0,0,4.9203e-4,0.018887,14.016,154.28,64.226,0.03768,NaN,-8.2125,651.77,326.32,0.01,1.0876
12.184,2353.3,134.45,-13.715,144.54,13.744,691.18,0.2775,691.18,0.023003,53.057,0.89202,28.61,-80.593,9.7812,0.78108,0,2.151,0.0025639,22832,0,34.536,0.10645,263.06,207.7,3.9496,0.45451,25789310,0,89.437,0.61395,0.61508,0.36078,0.10632,0.14685,0.14421,0.5688,3.2921e-4,0,0,0,0,5.9502e-4,0.01887,14.016,154.28,64.247,0.037777,NaN,-8.2213,651.66,326.32,0.01,1.0881
12.194,2354.6,134.31,-13.704,144.41,13.733,691.71,0.27793,691.71,0.023021,53.048,0.88971,28.61,-80.593,9.7812,0.77963,0,2.3429,0.0025197,22832,0,34.536,0.10645,263.06,207.7,3.9498,0.45397,25755744,0,89.202,0.61389,0.61502,0.3608,0.1063,0.14679,0.14393,0.5677,2.6021e-4,0,0,0,0,7.0763e-4,0.018854,14.016,154.28,64.269,0.037878,NaN,-8.23,651.55,326.31,0.01,1.0886
12.204,2356,134.17,-13.687,144.28,13.717,692.24,0.27836,692.24,0.023039,53.039,0.90221,28.61,-80.593,9.7812,0.76461,0,2.5332,0.0024626,22832,0,34.536,0.10645,263.12,207.7,3.9542,0.45348,25724657,0,88.98,0.61383,0.61492,0.36081,0.10629,0.14673,0.14104,0.55657,-3.3432e-4,0,0,0,0,8.2908e-4,0.018837,14.016,154.28,64.293,0.037982,NaN,-8.2388,651.44,326.31,0.01,1.0891
12.214,2357.3,134.04,-13.661,144.15,13.693,692.77,0.27879,692.77,0.023057,53.03,0.93382,28.61,-80.593,9.7812,0.73199,0,2.7165,0.0024931,22832,0,34.536,0.10645,263.26,207.7,3.9638,0.45305,25696909,0,88.775,0.61378,0.61478,0.36083,0.10627,0.14668,0.13479,0.53378,2.4184e-4,0,0,0,0,9.5519e-4,0.018821,14.016,154.28,64.32,0.03809,NaN,-8.2475,651.33,326.3,0.01,1.0896
12.224,2358.7,133.9,-13.635,144.02,13.669,693.3,0.27922,693.3,0.023075,53.02,0.96685,28.61,-80.593,9.7812,0.69772,0,2.8912,0.0024262,22832,0,34.536,0.10645,263.4,207.7,3.974,0.45262,25669186,0,88.571,0.61373,0.61464,0.36084,0.10626,0.14663,0.12825,0.50859,1.068e-4,0,0,0,0,0.0010841,0.018804,14.016,154.28,64.348,0.038201,NaN,-8.2562,651.22,326.3,0.01,1.0901
12.234,2360,133.76,-13.608,143.89,13.645,693.83,0.27965,693.83,0.023093,53.01,1.0012,28.61,-80.593,9.7812,0.66191,0,3.0571,0.0024627,22832,0,34.536,0.10645,263.55,207.7,3.9847,0.45219,25641489,0,88.368,0.61368,0.6145,0.36086,0.10624,0.14658,0.12143,0.48254,-4.7357e-4,0,0,0,0,0.0012145,0.018788,14.016,154.28,64.377,0.038315,NaN,-8.2649,651.11,326.29,0.01,1.0905
12.244,2361.3,133.63,-13.581,143.76,13.621,694.36,0.28008,694.36,0.023111,53,1.0367,28.61,-80.593,9.7812,0.62463,0,3.2138,0.0024881,22832,0,34.536,0.10645,263.71,207.7,3.9959,0.45176,25613818,0,88.165,0.61363,0.61436,0.36087,0.10623,0.14653,0.11437,0.4555,-5.984e-5,0,0,0,0,0.0013448,0.018771,14.016,154.28,64.409,0.038433,NaN,-8.2736,651,326.29,0.01,1.091
12.254,2362.7,133.49,-13.556,143.63,13.598,694.89,0.28051,694.89,0.023129,52.99,1.0667,28.61,-80.593,9.7812,0.59211,0,3.3612,0.0025446,22832,0,34.536,0.10645,263.85,207.7,4.0057,0.45131,25584900,0,87.955,0.61358,0.61423,0.36089,0.10621,0.14648,0.10822,0.43191,1.5035e-4,0,0,0,0,0.0014739,0.018755,14.016,154.28,64.442,0.038556,NaN,-8.2822,650.89,326.28,0.01,1.0914
12.264,2364,133.36,-13.534,143.5,13.578,695.42,0.28094,695.42,0.023147,52.979,1.0889,28.61,-80.593,9.7812,0.56656,0,3.5018,0.002456,22832,0,34.536,0.10645,263.95,207.7,4.0133,0.45082,25554287,0,87.737,0.61352,0.61412,0.3609,0.1062,0.14642,0.10341,0.41302,-2.1181e-4,0,0,0,0,0.0016033,0.018738,14.016,154.28,64.476,0.038682,NaN,-8.2909,650.78,326.27,0.01,1.0918
12.274,2365.4,133.22,-13.512,143.37,13.558,695.95,0.28137,695.95,0.023165,52.968,1.1122,28.61,-80.593,9.7812,0.53976,0,3.6358,0.0024726,22832,0,34.536,0.10645,264.07,207.7,4.0214,0.45034,25523702,0,87.518,0.61347,0.61401,0.36092,0.10618,0.14636,0.098379,0.39424,4.1962e-4,0,0,0,0,0.0017321,0.018722,14.016,154.28,64.512,0.03881,NaN,-8.2996,650.67,326.27,0.01,1.0923
12.284,2366.7,133.09,-13.49,143.24,13.537,696.48,0.2818,696.48,0.023183,52.957,1.1364,28.61,-80.593,9.7812,0.51181,0,3.7628,0.0024512,22832,0,34.536,0.10645,264.18,207.7,4.0298,0.44986,25493143,0,87.301,0.61341,0.6139,0.36093,0.10617,0.14631,0.093143,0.37327,-9.5522e-5,0,0,0,0,0.0018593,0.018706,14.016,154.28,64.549,0.038941,NaN,-8.3082,650.56,326.26,0.01,1.0927
