# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
11.746,2051.8,128.48,-12.937,132.13,12.961,362.25,0.14582,362.25,0.023064,30.874,0.7861,28.61,-80.596,9.7821,0.013625,0,0.96186,-0.01082,22338,0,34.436,0.10586,266.21,206.51,4.2594,0.40346,23577015,0,72.458,0.60831,0.60831,0.36239,0.10475,0.14116,0.002407,0.010408,-3.7606e-4,0,0,0,0,1.499e-4,0.017053,14.016,154.28,76.501,0.044926,NaN,-6.2615,677.54,327.5,0.01,0.66288
11.756,2053.1,128.35,-12.93,132.01,12.954,362.56,0.14606,362.56,0.023082,30.866,0.78513,28.61,-80.596,9.7821,0.013793,0,0.96466,-0.010393,22338,0,34.436,0.10586,266.21,206.51,4.2593,0.40308,23551682,0,72.304,0.60827,0.60827,0.3624,0.10474,0.14112,0.0024366,0.0098572,2.562e-5,0,0,0,0,1.5107e-4,0.017037,14.016,154.28,76.492,0.044949,NaN,-6.2698,677.43,327.5,0.01,0.66331
11.766,2054.4,128.22,-12.924,131.88,12.947,362.87,0.1463,362.87,0.0231,30.858,0.78415,28.61,-80.596,9.7821,0.013949,0,0.96751,-0.0098942,22338,0,34.436,0.10586,266.21,206.51,4.2591,0.40269,23526369,0,72.15,0.60823,0.60823,0.36242,0.10473,0.14108,0.0024641,0.010065,3.9512e-4,0,0,0,0,1.5226e-4,0.017021,14.016,154.28,76.482,0.044971,NaN,-6.2781,677.32,327.49,0.01,0.66376
11.776,2055.6,128.09,-12.917,131.75,12.94,363.18,0.14654,363.18,0.023118,30.85,0.78316,28.61,-80.596,9.7821,0.014093,0,0.97035,-0.0094556,22338,0,34.436,0.10586,266.21,206.51,4.259,0.40231,23501076,0,71.996,0.60819,0.60819,0.36243,0.10472,0.14104,0.0024895,0.01039,2.7611e-4,0,0,0,0,1.5345e-4,0.017004,14.016,154.28,76.472,0.04499,NaN,-6.2865,677.2,327.49,0.01,0.66419
11.786,2056.9,127.96,-12.91,131.62,12.933,363.49,0.14678,363.49,0.023136,30.843,0.78216,28.61,-80.596,9.7821,0.014224,0,0.97328,-0.0091141,22338,0,34.436,0.10586,266.21,206.51,4.2588,0.40193,23475804,0,71.843,0.60815,0.60815,0.36244,0.10471,0.141,0.0025127,0.010589,3.2385e-4,0,0,0,0,1.5467e-4,0.016988,14.016,154.28,76.463,0.045011,NaN,-6.2948,677.09,327.48,0.01,0.66461
11.796,2058.2,127.83,-12.903,131.5,12.927,363.8,0.14702,363.8,0.023155,30.835,0.78115,28.61,-80.596,9.7821,0.014342,0,0.97626,-0.0087321,22338,0,34.436,0.10586,266.2,206.51,4.2587,0.40154,23450551,0,71.69,0.60811,0.60811,0.36245,0.1047,0.14096,0.0025335,0.011041,-4.8126e-4,0,0,0,0,1.5593e-4,0.016972,14.016,154.28,76.453,0.045033,NaN,-6.3031,676.98,327.48,0.01,0.66503
11.806,2059.5,127.7,-12.896,131.37,12.92,364.11,0.14726,364.11,0.023173,30.827,0.78013,28.61,-80.596,9.7821,0.014447,0,0.97916,-0.0082972,22338,0,34.436,0.10586,266.2,206.51,4.2586,0.40116,23425319,0,71.537,0.60807,0.60807,0.36246,0.10469,0.14092,0.002552,0.011182,-3.7986e-4,0,0,0,0,1.5716e-4,0.016956,14.016,154.28,76.443,0.045052,NaN,-6.3114,676.87,327.47,0.01,0.66544
11.816,2060.8,127.57,-12.889,131.24,12.913,364.41,0.1475,364.41,0.023191,30.819,0.7791,28.61,-80.596,9.7821,0.014539,0,0.98217,-0.0078277,22338,0,34.436,0.10586,266.2,206.51,4.2584,0.40078,2.34e7,0,71.385,0.60803,0.60803,0.36247,0.10468,0.14088,0.0025682,0.011171,2.7065e-4,0,0,0,0,1.5843e-4,0.016939,14.016,154.28,76.433,0.04507,NaN,-6.3197,676.76,327.47,0.01,0.66591
11.826,2062,127.44,-12.883,131.12,12.906,364.72,0.14774,364.72,0.023209,30.811,0.77806,28.61,-80.596,9.7821,0.014618,0,0.98512,-0.0074145,22338,0,34.436,0.10586,266.2,206.51,4.2583,0.4004,23374915,0,71.232,0.60799,0.60799,0.36248,0.10466,0.14084,0.0025821,0.011033,4.1094e-4,0,0,0,0,1.5969e-4,0.016923,14.016,154.28,76.423,0.045086,NaN,-6.328,676.65,327.46,0.01,0.66638
11.836,2063.3,127.32,-12.876,130.99,12.899,365.03,0.14798,365.03,0.023227,30.804,0.77701,28.61,-80.596,9.7821,0.014684,0,0.98816,-0.0071244,22338,0,34.436,0.10586,266.2,206.51,4.2582,0.40002,2.335e7,0,71.08,0.60795,0.60795,0.3625,0.10465,0.1408,0.0025937,0.010796,-8.452e-5,0,0,0,0,1.6099e-4,0.016907,14.016,154.28,76.413,0.045105,NaN,-6.3363,676.54,327.46,0.01,0.66681
11.846,2064.6,127.19,-12.869,130.86,12.893,365.34,0.14822,365.34,0.023245,30.796,0.77595,28.61,-80.596,9.7821,0.014737,0,0.99109,-0.0066713,22338,0,34.436,0.10586,266.19,206.51,4.2581,0.39963,23324590,0,70.929,0.60791,0.60791,0.36251,0.10464,0.14076,0.002603,0.011348,-3.9099e-4,0,0,0,0,1.6226e-4,0.016891,14.016,154.28,76.404,0.045124,NaN,-6.3445,676.43,327.45,0.01,0.66721
11.856,2065.8,127.06,-12.862,130.74,12.886,365.65,0.14846,365.65,0.023263,30.788,0.77488,28.61,-80.596,9.7821,0.014777,0,0.99405,-0.0061824,22338,0,34.436,0.10586,266.19,206.51,4.258,0.39925,23299458,0,70.777,0.60787,0.60787,0.36252,0.10463,0.14072,0.0026101,0.011053,7.4268e-5,0,0,0,0,1.6355e-4,0.016875,14.016,154.28,76.394,0.045139,NaN,-6.3528,676.32,327.45,0.01,0.66763
11.866,2067.1,126.93,-12.856,130.61,12.879,365.95,0.1487,365.95,0.023281,30.78,0.7738,28.61,-80.596,9.7821,0.014805,0,0.99705,-0.0057364,22338,0,34.436,0.10586,266.19,206.51,4.2579,0.39887,23274346,0,70.626,0.60783,0.60783,0.36253,0.10462,0.14068,0.0026149,0.011355,-8.9214e-5,0,0,0,0,1.6486e-4,0.016858,14.016,154.28,76.384,0.045152,NaN,-6.3611,676.21,327.44,0.01,0.66802
11.876,2068.4,126.8,-12.849,130.48,12.872,366.26,0.14894,366.26,0.023299,30.773,0.77272,28.61,-80.596,9.7821,0.01482,0,1.0001,-0.0053227,22338,0,34.436,0.10586,266.19,206.51,4.2578,0.39849,23249253,0,70.475,0.60779,0.60779,0.36254,0.10461,0.14064,0.0026174,0.010878,3.5521e-4,0,0,0,0,1.6617e-4,0.016842,14.016,154.28,76.374,0.045165,NaN,-6.3693,676.1,327.44,0.01,0.66842
11.886,2069.7,126.67,-12.842,130.35,12.865,366.57,0.14918,366.57,0.023318,30.765,0.77162,28.61,-80.596,9.7821,0.014822,0,1.003,-0.0049372,22338,0,34.436,0.10586,266.19,206.51,4.2577,0.39811,23224181,0,70.325,0.60775,0.60775,0.36255,0.1046,0.1406,0.0026177,0.010788,4.2309e-4,0,0,0,0,1.6747e-4,0.016826,14.016,154.28,76.364,0.04518,NaN,-6.3776,675.99,327.43,0.01,0.66882
11.896,2070.9,126.54,-12.836,130.23,12.859,366.88,0.14942,366.88,0.023336,30.757,0.77052,28.61,-80.596,9.7821,0.014812,0,1.0059,-0.0045414,22338,0,34.436,0.10586,266.19,206.51,4.2576,0.39773,23199128,0,70.175,0.60772,0.60772,0.36256,0.10459,0.14056,0.0026159,0.011406,-1.7619e-5,0,0,0,0,1.6879e-4,0.01681,14.016,154.28,76.354,0.045195,NaN,-6.3858,675.88,327.43,0.01,0.6692
11.906,2072.2,126.42,-12.829,130.1,12.852,367.18,0.14966,367.18,0.023354,30.75,0.7694,28.61,-80.596,9.7821,0.014789,0,1.0089,-0.004152,22338,0,34.436,0.10586,266.19,206.51,4.2575,0.39735,23174095,0,70.025,0.60768,0.60768,0.36257,0.10458,0.14053,0.0026119,0.011332,4.1882e-4,0,0,0,0,1.7013e-4,0.016794,14.016,154.28,76.344,0.04521,NaN,-6.394,675.77,327.42,0.01,0.6696
11.916,2073.4,126.29,-12.822,129.98,12.845,367.49,0.14991,367.49,0.023372,30.742,0.76828,28.61,-80.596,9.7821,0.014754,0,1.0119,-0.0037696,22338,0,34.436,0.10586,266.19,206.51,4.2574,0.39697,23149081,0,69.875,0.60764,0.60764,0.36258,0.10457,0.14049,0.0026056,0.010595,-1.967e-4,0,0,0,0,1.7148e-4,0.016778,14.016,154.28,76.333,0.045226,NaN,-6.4022,675.66,327.42,0.01,0.67002
11.926,2074.7,126.16,-12.816,129.85,12.839,367.8,0.15015,367.8,0.02339,30.734,0.76715,28.61,-80.596,9.7821,0.014708,0,1.0149,-0.0033561,22338,0,34.436,0.10586,266.18,206.51,4.2573,0.39659,23124088,0,69.725,0.6076,0.6076,0.3626,0.10456,0.14045,0.0025973,0.010552,-2.7855e-4,0,0,0,0,1.7281e-4,0.016762,14.016,154.28,76.323,0.045241,NaN,-6.4104,675.55,327.41,0.01,0.67048
11.936,2076,126.03,-12.809,129.72,12.832,368.11,0.15039,368.11,0.023408,30.726,0.76602,28.61,-80.596,9.7821,0.014649,0,1.0177,-0.0029028,22338,0,34.436,0.10586,266.18,206.51,4.2572,0.39621,23099114,0,69.576,0.60756,0.60756,0.36261,0.10455,0.14041,0.0025869,0.010582,1.7547e-4,0,0,0,0,1.7413e-4,0.016745,14.016,154.28,76.313,0.045255,NaN,-6.4186,675.44,327.41,0.01,0.67088
11.946,2077.2,125.9,-12.803,129.6,12.825,368.41,0.15063,368.41,0.023426,30.719,0.76487,28.61,-80.596,9.7821,0.01458,0,1.0206,-0.0024626,22338,0,34.436,0.10586,266.18,206.51,4.2572,0.39583,23074160,0,69.427,0.60752,0.60752,0.36262,0.10453,0.14037,0.0025746,0.01079,2.1853e-4,0,0,0,0,1.7546e-4,0.016729,14.016,154.28,76.303,0.045269,NaN,-6.4268,675.33,327.4,0.01,0.67126
11.956,2078.5,125.78,-12.796,129.47,12.819,368.72,0.15087,368.72,0.023444,30.711,0.76372,28.61,-80.596,9.782,0.014499,0,1.0235,-0.0020228,22338,0,34.436,0.10586,266.18,206.51,4.2571,0.39545,23049225,0,69.279,0.60748,0.60748,0.36263,0.10452,0.14033,0.0025603,0.010249,2.3177e-4,0,0,0,0,1.7679e-4,0.016713,14.016,154.28,76.293,0.045282,NaN,-6.435,675.22,327.4,0.01,0.67164
11.966,2079.7,125.65,-12.789,129.34,12.812,369.03,0.15112,369.03,0.023462,30.704,0.76256,28.61,-80.596,9.782,0.014408,0,1.0263,-0.0016755,22338,0,34.436,0.10586,266.18,206.51,4.257,0.39507,23024311,0,69.13,0.60744,0.60744,0.36264,0.10451,0.14029,0.0025441,0.01053,4.0463e-6,0,0,0,0,1.7811e-4,0.016697,14.016,154.28,76.283,0.045297,NaN,-6.4432,675.11,327.39,0.01,0.67201
11.976,2081,125.52,-12.783,129.22,12.806,369.33,0.15136,369.33,0.023481,30.696,0.76139,28.61,-80.596,9.782,0.014307,0,1.0292,-0.0012444,22338,0,34.436,0.10586,266.18,206.51,4.257,0.39469,22999415,0,68.982,0.60741,0.60741,0.36265,0.1045,0.14025,0.0025262,0.010514,2.476e-5,0,0,0,0,1.7944e-4,0.016681,14.016,154.28,76.272,0.045313,NaN,-6.4513,675,327.39,0.01,0.67239
11.986,2082.3,125.39,-12.776,129.09,12.799,369.64,0.1516,369.64,0.023499,30.688,0.76022,28.61,-80.596,9.782,0.014195,0,1.032,-7.3591e-4,22338,0,34.436,0.10586,266.18,206.51,4.2569,0.39431,22974539,0,68.835,0.60737,0.60737,0.36266,0.10449,0.14021,0.0025064,0.010749,-3.5035e-4,0,0,0,0,1.8078e-4,0.016665,14.016,154.28,76.262,0.045327,NaN,-6.4595,674.89,327.38,0.01,0.67277
11.996,2083.5,125.26,-12.77,128.97,12.792,369.95,0.15184,369.95,0.023517,30.681,0.75904,28.61,-80.596,9.782,0.014074,0,1.0347,-1.9615e-4,22338,0,34.436,0.10586,266.18,206.51,4.2569,0.39394,2.295e7,0,68.687,0.60733,0.60733,0.36267,0.10448,0.14017,0.0024849,0.010853,4.9947e-5,0,0,0,0,1.8209e-4,0.016649,14.016,154.28,76.252,0.045338,NaN,-6.4676,674.78,327.38,0.01,0.67314
12.006,2084.8,125.14,-12.763,128.84,12.786,370.26,0.15209,370.26,0.023535,30.673,0.75786,28.61,-80.596,9.782,0.013943,0,1.0375,2.9764e-4,22338,0,34.436,0.10586,266.18,206.51,4.2568,0.39356,22924846,0,68.54,0.60729,0.60729,0.36268,0.10447,0.14014,0.0024617,0.01072,1.0489e-4,0,0,0,0,1.8345e-4,0.016633,14.016,154.28,76.241,0.045349,NaN,-6.4758,674.67,327.37,0.01,0.67356
12.016,2086,125.01,-12.757,128.71,12.779,370.56,0.15233,370.56,0.023553,30.666,0.75667,28.61,-80.596,9.782,0.013802,0,1.0402,7.1915e-4,22338,0,34.436,0.10586,266.18,206.51,4.2568,0.39318,2.29e7,0,68.393,0.60725,0.60725,0.36269,0.10446,0.1401,0.0024368,0.01053,-3.5213e-4,0,0,0,0,1.8477e-4,0.016617,14.016,154.28,76.231,0.045362,NaN,-6.4839,674.57,327.37,0.01,0.67394
12.026,2087.3,124.88,-12.75,128.59,12.773,370.87,0.15257,370.87,0.023571,30.658,0.75548,28.61,-80.596,9.782,0.013653,0,1.0429,0.0012038,22338,0,34.436,0.10586,266.18,206.51,4.2567,0.3928,22875231,0,68.246,0.60721,0.60721,0.36271,0.10445,0.14006,0.0024104,0.0098111,-2.7374e-4,0,0,0,0,1.8609e-4,0.016601,14.016,154.28,76.22,0.045376,NaN,-6.492,674.46,327.36,0.01,0.67435
12.036,2088.5,124.75,-12.744,128.46,12.766,371.18,0.15282,371.18,0.023589,30.65,0.75428,28.61,-80.596,9.782,0.013496,0,1.0455,0.001694,22338,0,34.436,0.10586,266.18,206.51,4.2567,0.39242,2.285e7,0,68.1,0.60718,0.60718,0.36272,0.10444,0.14002,0.0023825,0.010071,-2.1483e-4,0,0,0,0,1.8738e-4,0.016585,14.016,154.28,76.21,0.045391,NaN,-6.5001,674.35,327.36,0.01,0.67476
12.046,2089.8,124.63,-12.737,128.34,12.76,371.48,0.15306,371.48,0.023607,30.643,0.75308,28.61,-80.596,9.782,0.013331,0,1.0482,0.0021901,22338,0,34.436,0.10586,266.17,206.51,4.2566,0.39205,22825693,0,67.954,0.60714,0.60714,0.36273,0.10443,0.13998,0.0023533,0.0097394,-6.4794e-5,0,0,0,0,1.887e-4,0.016569,14.016,154.28,76.2,0.045405,NaN,-6.5082,674.24,327.35,0.01,0.67513
12.056,2091,124.5,-12.731,128.21,12.753,371.79,0.1533,371.79,0.023625,30.635,0.75187,28.61,-80.596,9.782,0.013158,0,1.0507,0.0026518,22338,0,34.436,0.10586,266.17,206.51,4.2566,0.39167,22800953,0,67.808,0.6071,0.6071,0.36274,0.10442,0.13994,0.0023228,0.009436,-2.855e-4,0,0,0,0,1.8998e-4,0.016553,14.016,154.28,76.189,0.045421,NaN,-6.5163,674.13,327.35,0.01,0.67549
12.066,2092.2,124.37,-12.725,128.09,12.747,372.09,0.15355,372.09,0.023643,30.628,0.75066,28.61,-80.596,9.782,0.012979,0,1.0532,0.0032139,22338,0,34.436,0.10586,266.17,206.51,4.2566,0.39129,22776233,0,67.662,0.60706,0.60706,0.36275,0.10441,0.1399,0.0022912,0.0098054,5.0063e-6,0,0,0,0,1.9127e-4,0.016537,14.016,154.28,76.179,0.045437,NaN,-6.5244,674.02,327.35,0.01,0.67584
12.076,2093.5,124.24,-12.718,127.96,12.74,372.4,0.15379,372.4,0.023661,30.62,0.74945,28.61,-80.596,9.782,0.012794,0,1.0557,0.0038155,22338,0,34.436,0.10586,266.17,206.51,4.2565,0.39091,22751531,0,67.517,0.60702,0.60702,0.36276,0.1044,0.13987,0.0022583,0.0094342,1.3402e-5,0,0,0,0,1.9256e-4,0.016521,14.016,154.28,76.168,0.045451,NaN,-6.5325,673.92,327.34,0.01,0.67622
12.086,2094.7,124.12,-12.712,127.84,12.734,372.71,0.15403,372.71,0.02368,30.613,0.74823,28.61,-80.596,9.782,0.012602,0,1.0581,0.0043808,22338,0,34.436,0.10586,266.17,206.51,4.2565,0.39054,22726849,0,67.372,0.60698,0.60699,0.36277,0.10439,0.13983,0.0022245,0.0095987,4.7659e-4,0,0,0,0,1.9381e-4,0.016505,14.016,154.28,76.157,0.045465,NaN,-6.5406,673.81,327.34,0.01,0.67658
12.096,2096,123.99,-12.705,127.71,12.727,373.01,0.15428,373.01,0.023698,30.605,0.74701,28.61,-80.596,9.782,0.012406,0,1.0604,0.004981,22338,0,34.436,0.10586,266.17,206.51,4.2565,0.39016,22702186,0,67.227,0.60695,0.60695,0.36278,0.10438,0.13979,0.0021898,0.0088485,-4.9794e-4,0,0,0,0,1.9504e-4,0.016489,14.016,154.28,76.147,0.045479,NaN,-6.5486,673.7,327.33,0.01,0.67693
12.106,2097.2,123.86,-12.699,127.59,12.721,373.32,0.15452,373.32,0.023716,30.598,0.7458,28.61,-80.596,9.782,0.012206,0,1.0628,0.0056408,22338,0,34.436,0.10586,266.17,206.51,4.2564,0.38978,22677543,0,67.083,0.60691,0.60691,0.36279,0.10437,0.13975,0.0021543,0.0086776,-2.9677e-4,0,0,0,0,1.9628e-4,0.016473,14.016,154.28,76.136,0.045493,NaN,-6.5567,673.59,327.33,0.01,0.67729
12.116,2098.5,123.74,-12.693,127.46,12.714,373.62,0.15477,373.62,0.023734,30.591,0.74458,28.61,-80.596,9.782,0.012001,0,1.065,0.0063284,22338,0,34.436,0.10586,266.17,206.51,4.2564,0.38941,22652918,0,66.938,0.60687,0.60687,0.3628,0.10435,0.13971,0.0021182,0.0087909,-4.6006e-4,0,0,0,0,1.9749e-4,0.016457,14.016,154.28,76.126,0.045506,NaN,-6.5647,673.48,327.32,0.01,0.67764
12.126,2099.7,123.61,-12.686,127.34,12.708,373.93,0.15501,373.93,0.023752,30.583,0.74336,28.61,-80.596,9.782,0.011793,0,1.0673,0.0070282,22338,0,34.436,0.10586,266.17,206.51,4.2564,0.38903,22628313,0,66.794,0.60683,0.60683,0.36281,0.10434,0.13967,0.0020814,0.0087169,2.4178e-5,0,0,0,0,1.9873e-4,0.016441,14.016,154.28,76.115,0.045519,NaN,-6.5728,673.38,327.32,0.01,0.67802
12.136,2100.9,123.48,-12.68,127.21,12.702,374.24,0.15526,374.24,0.02377,30.576,0.74214,28.61,-80.596,9.782,0.011582,0,1.0695,0.0077021,22338,0,34.436,0.10586,266.17,206.51,4.2564,0.38866,22603726,0,66.651,0.6068,0.6068,0.36283,0.10433,0.13964,0.0020439,0.0087722,2.0137e-4,0,0,0,0,1.9996e-4,0.016425,14.016,154.28,76.104,0.045533,NaN,-6.5808,673.27,327.31,0.01,0.67838
12.146,2102.2,123.36,-12.674,127.09,12.695,374.54,0.1555,374.54,0.023788,30.568,0.74092,28.61,-80.596,9.782,0.011367,0,1.0717,0.0084317,22338,0,34.436,0.10586,266.17,206.51,4.2563,0.38828,22579159,0,66.507,0.60676,0.60676,0.36284,0.10432,0.1396,0.0020059,0.008631,6.716e-5,0,0,0,0,2.0117e-4,0.016409,14.016,154.28,76.094,0.045548,NaN,-6.5888,673.16,327.31,0.01,0.67875
12.156,2103.4,123.23,-12.667,126.96,12.689,374.85,0.15575,374.85,0.023806,30.561,0.7397,28.61,-80.596,9.782,0.011149,0,1.0738,0.0091453,22338,0,34.436,0.10586,266.17,206.51,4.2563,0.38791,22554611,0,66.364,0.60672,0.60672,0.36285,0.10431,0.13956,0.0019675,0.0080032,-1.6997e-4,0,0,0,0,2.0236e-4,0.016393,14.016,154.28,76.083,0.045562,NaN,-6.5968,673.06,327.3,0.01,0.67928
12.166,2104.6,123.1,-12.661,126.84,12.683,375.15,0.15599,375.15,0.023824,30.553,0.73848,28.61,-80.596,9.782,0.010931,0,1.0758,0.0097968,22338,0,34.436,0.10586,266.17,206.51,4.2563,0.38753,2.253e7,0,66.221,0.60668,0.60668,0.36286,0.1043,0.13952,0.0019289,0.008175,-3.2018e-4,0,0,0,0,2.0352e-4,0.016378,14.016,154.28,76.072,0.04558,NaN,-6.6048,672.95,327.3,0.01,0.67966
12.176,2105.9,122.98,-12.655,126.71,12.676,375.46,0.15624,375.46,0.023842,30.546,0.73726,28.61,-80.596,9.782,0.010711,0,1.0779,0.010475,22338,0,34.436,0.10586,266.17,206.51,4.2563,0.38716,22505571,0,66.078,0.60665,0.60665,0.36287,0.10429,0.13949,0.00189,0.0074162,4.7231e-4,0,0,0,0,2.0471e-4,0.016362,14.016,154.28,76.061,0.045599,NaN,-6.6128,672.84,327.29,0.01,0.67989
12.186,2107.1,122.85,-12.648,126.59,12.67,375.76,0.15648,375.76,0.02386,30.539,0.73604,28.61,-80.596,9.782,0.01049,0,1.0798,0.011155,22338,0,34.436,0.10586,266.17,206.51,4.2563,0.38678,22481080,0,65.936,0.60661,0.60661,0.36288,0.10428,0.13945,0.0018509,0.0075098,-9.9471e-6,0,0,0,0,2.0585e-4,0.016346,14.016,154.28,76.05,0.04562,NaN,-6.6208,672.74,327.29,0.01,0.68012
12.196,2108.3,122.72,-12.642,126.46,12.663,376.07,0.15673,376.07,0.023878,30.531,0.73483,28.61,-80.596,9.782,0.010269,0,1.0818,0.011943,22338,0,34.436,0.10586,266.17,206.51,4.2562,0.38641,22456607,0,65.794,0.60657,0.60657,0.36289,0.10427,0.13941,0.0018118,0.0079042,-3.104e-4,0,0,0,0,2.0699e-4,0.01633,14.016,154.28,76.04,0.04564,NaN,-6.6288,672.63,327.28,0.01,0.68036
12.206,2109.5,122.6,-12.636,126.34,12.657,376.37,0.15698,376.37,0.023896,30.524,0.73362,28.61,-80.596,9.782,0.010047,0,1.0837,0.012698,22338,0,34.436,0.10586,266.17,206.51,4.2562,0.38603,22432153,0,65.652,0.60653,0.60653,0.3629,0.10426,0.13937,0.0017727,0.0072445,9.5233e-5,0,0,0,0,2.0814e-4,0.016314,14.016,154.28,76.029,0.04566,NaN,-6.6368,672.52,327.28,0.01,0.6806
12.216,2110.8,122.47,-12.63,126.21,12.651,376.68,0.15722,376.68,0.023915,30.517,0.73241,28.61,-80.596,9.7819,0.0098269,0,1.0855,0.013401,22338,0,34.436,0.10586,266.17,206.51,4.2562,0.38566,22407719,0,65.51,0.6065,0.6065,0.36291,0.10425,0.13934,0.0017338,0.0072874,2.4948e-4,0,0,0,0,2.0924e-4,0.016298,14.016,154.28,76.018,0.045681,NaN,-6.6447,672.42,327.27,0.01,0.68083
12.226,2112,122.34,-12.623,126.09,12.645,376.99,0.15747,376.99,0.023933,30.509,0.73121,28.61,-80.596,9.7819,0.0096079,0,1.0873,0.014108,22338,0,34.436,0.10586,266.17,206.51,4.2562,0.38528,22383303,0,65.369,0.60646,0.60646,0.36292,0.10424,0.1393,0.0016951,0.0074505,-1.1963e-4,0,0,0,0,2.1035e-4,0.016282,14.016,154.28,76.007,0.045706,NaN,-6.6527,672.31,327.27,0.01,0.68106
12.236,2113.2,122.22,-12.617,125.97,12.638,377.29,0.15771,377.29,0.023951,30.502,0.73,28.61,-80.596,9.7819,0.0093903,0,1.089,0.014856,22338,0,34.436,0.10586,266.17,206.51,4.2562,0.38491,22358906,0,65.228,0.60642,0.60642,0.36293,0.10423,0.13926,0.0016566,0.0065025,1.9584e-4,0,0,0,0,2.1145e-4,0.016266,14.016,154.28,75.996,0.045731,NaN,-6.6606,672.2,327.26,0.01,0.6813
12.246,2114.4,122.09,-12.611,125.84,12.632,377.6,0.15796,377.6,0.023969,30.495,0.72881,28.61,-80.596,9.7819,0.0091752,0,1.0907,0.015554,22338,0,34.436,0.10586,266.17,206.51,4.2561,0.38454,22334527,0,65.087,0.60639,0.60639,0.36294,0.10422,0.13922,0.0016186,0.0071486,4.6516e-4,0,0,0,0,2.1253e-4,0.016251,14.016,154.28,75.985,0.045757,NaN,-6.6686,672.1,327.26,0.01,0.68155
12.256,2115.6,121.97,-12.605,125.72,12.626,377.9,0.15821,377.9,0.023987,30.487,0.72761,28.61,-80.596,9.7819,0.0089623,0,1.0924,0.016228,22338,0,34.436,0.10586,266.17,206.51,4.2561,0.38416,2.231e7,0,64.946,0.60635,0.60635,0.36295,0.10421,0.13919,0.001581,0.0065115,-2.0214e-4,0,0,0,0,2.136e-4,0.016235,14.016,154.28,75.974,0.045785,NaN,-6.6765,671.99,327.25,0.01,0.68179
12.266,2116.9,121.84,-12.599,125.59,12.62,378.21,0.15845,378.21,0.024005,30.48,0.72642,28.61,-80.596,9.7819,0.0087528,0,1.094,0.016903,22338,0,34.436,0.10586,266.17,206.51,4.2561,0.38379,22285826,0,64.806,0.60631,0.60631,0.36296,0.1042,0.13915,0.001544,0.0067678,-2.2006e-4,0,0,0,0,2.1464e-4,0.016219,14.016,154.28,75.963,0.045814,NaN,-6.6844,671.88,327.25,0.01,0.68203
12.276,2118.1,121.71,-12.592,125.47,12.613,378.51,0.1587,378.51,0.024023,30.473,0.72524,28.61,-80.596,9.7819,0.0085471,0,1.0956,0.01749,22338,0,34.436,0.10586,266.17,206.51,4.2561,0.38342,22261504,0,64.666,0.60628,0.60628,0.36297,0.10419,0.13911,0.0015077,0.0064365,-1.2207e-4,0,0,0,0,2.1568e-4,0.016203,14.016,154.28,75.953,0.045846,NaN,-6.6924,671.78,327.24,0.01,0.6823
12.286,2119.3,121.59,-12.586,125.35,12.607,378.81,0.15895,378.81,0.024041,30.466,0.72406,28.61,-80.596,9.7819,0.0083454,0,1.0971,0.01806,22338,0,34.436,0.10586,266.17,206.51,4.256,0.38304,22237201,0,64.526,0.60624,0.60624,0.36298,0.10418,0.13907,0.0014721,0.0060792,-2.2944e-4,0,0,0,0,2.1671e-4,0.016187,14.016,154.28,75.942,0.04588,NaN,-6.7003,671.67,327.24,0.01,0.68254
12.296,2120.5,121.46,-12.58,125.22,12.601,379.12,0.15919,379.12,0.024059,30.458,0.72289,28.61,-80.596,9.7819,0.0081482,0,1.0986,0.018591,22338,0,34.436,0.10586,266.17,206.51,4.256,0.38267,22212915,0,64.387,0.6062,0.6062,0.363,0.10417,0.13904,0.0014372,0.0054143,1.8493e-5,0,0,0,0,2.1773e-4,0.016172,14.016,154.28,75.931,0.045916,NaN,-6.7082,671.57,327.23,0.01,0.6828
