Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.64,0,0.109501485,0.109501485,0.095814843,0.109501485,0.095814843,0,0,0,0,7.117485373,51.4283422,58.61774076,892755800
11.65,0,0.109487574,0.109487574,0.095800932,0.109487574,0.095800932,0,0,0,0,7.114520032,51.41102541,58.60835034,893522700
11.66,0,0.109473697,0.109473697,0.095787054,0.109473697,0.095787054,0,0,0,0,7.111559475,51.39372117,58.5989671,894289700
11.67,0,0.109459851,0.109459851,0.095773209,0.109459851,0.095773209,0,0,0,0,7.108603335,51.3764243,58.58958856,895056600
11.68,0,0.109446039,0.109446039,0.095759396,0.109446039,0.095759396,0,0,0,0,7.105652054,51.3591484,58.58022174,895823600
11.69,0,0.10943226,0.10943226,0.095745618,0.10943226,0.095745618,0,0,0,0,7.102705359,51.34187995,58.57085948,896590500
11.7,0,0.109418514,0.109418514,0.095731872,0.109418514,0.095731872,0,0,0,0,7.099763431,51.32463263,58.56150911,897357600
11.71,0,0.109404798,0.109404798,0.095718155,0.109404798,0.095718155,0,0,0,0,7.096826319,51.30740053,58.55216732,898124500
11.72,0,0.109391115,0.109391115,0.095704472,0.109391115,0.095704472,0,0,0,0,7.093893505,51.29017555,58.5428302,898891500
11.73,0,0.109377465,0.109377465,0.095690823,0.109377465,0.095690823,0,0,0,0,7.090965546,51.27296481,58.53350108,899658400
11.74,0,0.109363847,0.109363847,0.095677205,0.109363847,0.095677205,0,0,0,0,7.088042236,51.25577494,58.5241838,900425400
11.75,0,0.10935026,0.10935026,0.095663618,0.10935026,0.095663618,0,0,0,0,7.085123674,51.23859409,58.51487177,901192400
11.76,0,0.109336706,0.109336706,0.095650064,0.109336706,0.095650064,0,0,0,0,7.082209497,51.2214273,58.5055681,901959400
11.77,0,0.109323182,0.109323182,0.09563654,0.109323182,0.09563654,0,0,0,0,7.079300057,51.20427448,58.49627238,902726400
11.78,0,0.109309691,0.109309691,0.095623049,0.109309691,0.095623049,0,0,0,0,7.076395338,51.18713723,58.4869855,903493300
11.79,0,0.10929623,0.10929623,0.095609588,0.10929623,0.095609588,0,0,0,0,7.073494961,51.17001518,58.47770765,904260300
11.8,0,0.109282804,0.109282804,0.095596161,0.109282804,0.095596161,0,0,0,0,7.070599319,51.15290028,58.46843401,905027300
11.81,0,0.109269406,0.109269406,0.095582763,0.109269406,0.095582763,0,0,0,0,7.06770837,51.13580748,58.4591728,905794300
11.82,0,0.109256041,0.109256041,0.095569399,0.109256041,0.095569399,0,0,0,0,7.064821761,51.11872306,58.44991686,906561200
11.83,0,0.109242705,0.109242705,0.095556063,0.109242705,0.095556063,0,0,0,0,7.061939869,51.10165437,58.44066983,907328200
11.84,0,0.109229401,0.109229401,0.095542758,0.109229401,0.095542758,0,0,0,0,7.059062643,51.08460739,58.43143504,908095200
11.85,0,0.109216127,0.109216127,0.095529485,0.109216127,0.095529485,0,0,0,0,7.056189821,51.06756138,58.42220139,908862100
11.86,0,0.109202886,0.109202886,0.095516244,0.109202886,0.095516244,0,0,0,0,7.053321663,51.05053716,58.41298,909629100
11.87,0,0.109189675,0.109189675,0.095503032,0.109189675,0.095503032,0,0,0,0,7.050458194,51.03352831,58.40376734,910396100
11.88,0,0.109176495,0.109176495,0.095489853,0.109176495,0.095489853,0,0,0,0,7.047599085,51.01652852,58.39456028,911163100
11.89,0,0.109163344,0.109163344,0.095476702,0.109163344,0.095476702,0,0,0,0,7.044744219,50.99953739,58.38535872,911930000
11.9,0,0.109150225,0.109150225,0.095463582,0.109150225,0.095463582,0,0,0,0,7.041894081,50.98256761,58.37616911,912697000
11.91,0,0.109137135,0.109137135,0.095450493,0.109137135,0.095450493,0,0,0,0,7.039048654,50.96561384,58.36698853,913463900
11.92,0,0.109124078,0.109124078,0.095437435,0.109124078,0.095437435,0,0,0,0,7.036207558,50.94866875,58.35781335,914231000
11.93,0,0.109111048,0.109111048,0.095424406,0.109111048,0.095424406,0,0,0,0,7.033371081,50.93173981,58.34864737,914998000
11.94,0,0.109098049,0.109098049,0.095411407,0.109098049,0.095411407,0,0,0,0,7.030538841,50.9148197,58.33948696,915764900
11.95,0,0.109085082,0.109085082,0.09539844,0.109085082,0.09539844,0,0,0,0,7.027711376,50.89791515,58.33033526,916531800
11.96,0,0.109072143,0.109072143,0.0953855,0.109072143,0.0953855,0,0,0,0,7.024888214,50.88102585,58.32119258,917298800
11.97,0,0.109059234,0.109059234,0.095372591,0.109059234,0.095372591,0,0,0,0,7.022069575,50.86415292,58.31205929,918065900
11.98,0,0.109046355,0.109046355,0.095359712,0.109046355,0.095359712,0,0,0,0,7.019255329,50.84728828,58.3029311,918832800
11.99,0,0.109033505,0.109033505,0.095346863,0.109033505,0.095346863,0,0,0,0,7.016445721,50.83044744,58.29381625,919599700
12,0,0.109020685,0.109020685,0.095334042,0.109020685,0.095334042,0,0,0,0,7.013640438,50.81360856,58.28470311,920366700
12.01,0,0.109007894,0.109007894,0.095321251,0.109007894,0.095321251,0,0,0,0,7.010839363,50.79678517,58.27559919,921133700
12.02,0,0.108995135,0.108995135,0.095308492,0.108995135,0.095308492,0,0,0,0,7.008042964,50.77997766,58.26650421,921900700
12.03,0,0.108982402,0.108982402,0.09529576,0.108982402,0.09529576,0,0,0,0,7.005250896,50.76318122,58.2574159,922667600
12.04,0,0.1089697,0.1089697,0.095283057,0.1089697,0.095283057,0,0,0,0,7.002463336,50.74640628,58.24833978,923434600
12.05,0,0.108957026,0.108957026,0.095270384,0.108957026,0.095270384,0,0,0,0,6.999680173,50.72963493,58.23926616,924201600
12.06,0,0.108944383,0.108944383,0.09525774,0.108944383,0.09525774,0,0,0,0,6.996901565,50.71288616,58.23020526,924968600
12.07,0,0.108931766,0.108931766,0.095245124,0.108931766,0.095245124,0,0,0,0,6.99412721,50.69614708,58.22115033,925735500
12.08,0,0.108919179,0.108919179,0.095232537,0.108919179,0.095232537,0,0,0,0,6.991357123,50.67942312,58.21210434,926502500
12.09,0,0.108906622,0.108906622,0.095219979,0.108906622,0.095219979,0,0,0,0,6.988591269,50.66270353,58.20306144,927269500
12.1,0,0.108894092,0.108894092,0.09520745,0.108894092,0.09520745,0,0,0,0,6.98583006,50.64600655,58.19403115,928036500
12.11,0,0.108881591,0.108881591,0.095194948,0.108881591,0.095194948,0,0,0,0,6.9830731,50.62931244,58.18500309,928803400
12.12,0,0.108869117,0.108869117,0.095182475,0.108869117,0.095182475,0,0,0,0,6.980320766,50.61264954,58.17599238,929570400
12.13,0,0.108856675,0.108856675,0.095170033,0.108856675,0.095170033,0,0,0,0,6.977572233,50.59598268,58.16698064,930337300
12.14,0,0.10884426,0.10884426,0.095157617,0.10884426,0.095157617,0,0,0,0,6.974828761,50.579338,58.1579808,931104400
12.15,0,0.108831872,0.108831872,0.095145229,0.108831872,0.095145229,0,0,0,0,6.972089047,50.56270441,58.14898822,931871300
12.16,0,0.108819513,0.108819513,0.09513287,0.108819513,0.09513287,0,0,0,0,6.969353997,50.54608718,58.14000479,932638300
12.17,0,0.108807181,0.108807181,0.095120538,0.108807181,0.095120538,0,0,0,0,6.966623148,50.52945071,58.13101151,933405200
12.18,0,0.108794878,0.108794878,0.095108235,0.108794878,0.095108235,0,0,0,0,6.963896583,50.51286048,58.12204414,934172200
12.19,0,0.108782603,0.108782603,0.095095961,0.108782603,0.095095961,0,0,0,0,6.961174209,50.49627232,58.1130786,934939100
12.2,0,0.108770356,0.108770356,0.095083713,0.108770356,0.095083713,0,0,0,0,6.958456386,50.47970929,58.10412711,935706200
12.21,0,0.108758135,0.108758135,0.095071493,0.108758135,0.095071493,0,0,0,0,6.955742828,50.46315688,58.09518203,936473200
12.22,0,0.108745943,0.108745943,0.095059301,0.108745943,0.095059301,0,0,0,0,6.953033347,50.44661527,58.08624366,937240100
12.23,0,0.108733778,0.108733778,0.095047136,0.108733778,0.095047136,0,0,0,0,6.950328171,50.43009021,58.07731492,938007000
12.24,0,0.108721642,0.108721642,0.095035,0.108721642,0.095035,0,0,0,0,6.947627182,50.41357435,58.06839188,938774000
12.25,0,0.108709531,0.108709531,0.095022889,0.108709531,0.095022889,0,0,0,0,6.944930806,50.39707624,58.05947875,939541100
12.26,0,0.10869745,0.10869745,0.095010808,0.10869745,0.095010808,0,0,0,0,6.942238596,50.38058896,58.05057224,940308000
12.27,0,0.108685394,0.108685394,0.094998752,0.108685394,0.094998752,0,0,0,0,6.939550553,50.36411255,58.04167237,941075000
12.28,0,0.108673366,0.108673366,0.094986723,0.108673366,0.094986723,0,0,0,0,6.936866674,50.34765402,58.03278297,941841900
12.29,0,0.108661365,0.108661365,0.094974722,0.108661365,0.094974722,0,0,0,0,6.934187094,50.33120525,58.02389944,942608900
12.3,0,0.108649391,0.108649391,0.094962749,0.108649391,0.094962749,0,0,0,0,6.931511979,50.31477347,58.01502555,943375900
12.31,0,0.108637444,0.108637444,0.094950802,0.108637444,0.094950802,0,0,0,0,6.928840606,50.29834621,58.00615527,944142900
12.32,0,0.108625523,0.108625523,0.094938881,0.108625523,0.094938881,0,0,0,0,6.926173906,50.28194334,57.99729844,944909800
12.33,0,0.10861363,0.10861363,0.094926988,0.10861363,0.094926988,0,0,0,0,6.923510921,50.26550743,57.98842469,945676800
12.34,0,0.108601763,0.108601763,0.09491512,0.108601763,0.09491512,0,0,0,0,6.920852514,50.24912617,57.97958105,946443800
12.35,0,0.108589924,0.108589924,0.094903282,0.108589924,0.094903282,0,0,0,0,6.91819829,50.23276352,57.97074822,947210800
12.36,0,0.10857811,0.10857811,0.094891467,0.10857811,0.094891467,0,0,0,0,6.915548172,50.216404,57.96191782,947977700
12.37,0,0.108566322,0.108566322,0.094879679,0.108566322,0.094879679,0,0,0,0,6.912902253,50.20006154,57.95309736,948744700
12.38,0,0.10855456,0.10855456,0.094867918,0.10855456,0.094867918,0,0,0,0,6.910260445,50.18373135,57.94428431,949511700
12.39,0,0.108542825,0.108542825,0.094856182,0.108542825,0.094856182,0,0,0,0,6.907622858,50.1674118,57.93547766,950278700
12.4,0,0.108531117,0.108531117,0.094844475,0.108531117,0.094844475,0,0,0,0,6.904989398,50.15110299,57.92667756,951045600
12.41,0,0.108519435,0.108519435,0.094832792,0.108519435,0.094832792,0,0,0,0,6.902360046,50.13481354,57.91788874,951812600
12.42,0,0.10850778,0.10850778,0.094821138,0.10850778,0.094821138,0,0,0,0,6.899735215,50.11854088,57.90910933,952579600
12.43,0,0.108496148,0.108496148,0.094809506,0.108496148,0.094809506,0,0,0,0,6.89711423,50.10227349,57.90033378,953346600
12.44,0,0.108484545,0.108484545,0.094797903,0.108484545,0.094797903,0,0,0,0,6.894497275,50.08598703,57.89154856,954113500
12.45,0,0.108472965,0.108472965,0.094786322,0.108472965,0.094786322,0,0,0,0,6.891884491,50.06974248,57.88278688,954880400
12.46,0,0.108461412,0.108461412,0.094774769,0.108461412,0.094774769,0,0,0,0,6.889275896,50.05351525,57.87403524,955647400
12.47,0,0.108449884,0.108449884,0.094763241,0.108449884,0.094763241,0,0,0,0,6.886671378,50.03730005,57.86529089,956414500
12.48,0,0.108438383,0.108438383,0.094751741,0.108438383,0.094751741,0,0,0,0,6.884070859,50.0210954,57.85655309,957181400
12.49,0,0.108426907,0.108426907,0.094740264,0.108426907,0.094740264,0,0,0,0,6.881474626,50.00491019,57.84782639,957948400
12.5,0,0.108415456,0.108415456,0.094728814,0.108415456,0.094728814,0,0,0,0,6.878882466,49.98873711,57.83910701,958715300
12.51,0,0.108404029,0.108404029,0.094717387,0.108404029,0.094717387,0,0,0,0,6.876294371,49.97257406,57.83039381,959482300
12.52,0,0.10839263,0.10839263,0.094705988,0.10839263,0.094705988,0,0,0,0,6.873710491,49.95642414,57.82168831,960249300
12.53,0,0.108381256,0.108381256,0.094694613,0.108381256,0.094694613,0,0,0,0,6.871130251,49.94027776,57.81298592,961016300
12.54,0,0.108369904,0.108369904,0.094683262,0.108369904,0.094683262,0,0,0,0,6.868554526,49.92412782,57.80428176,961783200
12.55,0,0.108358579,0.108358579,0.094671937,0.108358579,0.094671937,0,0,0,0,6.865982466,49.90801186,57.79559732,962550200
12.56,0,0.10834728,0.10834728,0.094660637,0.10834728,0.094660637,0,0,0,0,6.863414874,49.89191637,57.78692428,963317200
12.57,0,0.108336004,0.108336004,0.094649361,0.108336004,0.094649361,0,0,0,0,6.860851106,49.87582436,57.7782541,964084100
12.58,0,0.108324754,0.108324754,0.094638112,0.108324754,0.094638112,0,0,0,0,6.858291402,49.85975172,57.76959517,964851100
12.59,0,0.10831353,0.10831353,0.094626887,0.10831353,0.094626887,0,0,0,0,6.855735761,49.84369146,57.76094369,965618100
12.6,0,0.108302328,0.108302328,0.094615686,0.108302328,0.094615686,0,0,0,0,6.85318413,49.82764259,57.75229915,966385100
12.61,0,0.108291152,0.108291152,0.094604509,0.108291152,0.094604509,0,0,0,0,6.850636301,49.81159891,57.7436584,967152000
12.62,0,0.10828,0.10828,0.094593357,0.10828,0.094593357,0,0,0,0,6.848092927,49.79555101,57.73501554,967919000
12.63,0,0.108268873,0.108268873,0.09458223,0.108268873,0.09458223,0,0,0,0,6.845553215,49.77953933,57.7263936,968686000
12.64,0,0.10825777,0.10825777,0.094571127,0.10825777,0.094571127,0,0,0,0,6.843017577,49.76353855,57.71777825,969453000
12.65,0,0.108246692,0.108246692,0.09456005,0.108246692,0.09456005,0,0,0,0,6.840485926,49.74755091,57.70917081,970219900
12.66,0,0.108235638,0.108235638,0.094548996,0.108235638,0.094548996,0,0,0,0,6.837958492,49.73157519,57.70057034,970986900
12.67,0,0.108224609,0.108224609,0.094537966,0.108224609,0.094537966,0,0,0,0,6.835434639,49.71561147,57.69197762,971753900
12.68,0,0.108213602,0.108213602,0.094526959,0.108213602,0.094526959,0,0,0,0,6.832914838,49.69966039,57.68339245,972520900
12.69,0,0.10820262,0.10820262,0.094515978,0.10820262,0.094515978,0,0,0,0,6.830399182,49.6837219,57.67481469,973287800
12.7,0,0.108191663,0.108191663,0.09450502,0.108191663,0.09450502,0,0,0,0,6.82788755,49.66777294,57.66623185,974054800
12.71,0,0.10818073,0.10818073,0.094494087,0.10818073,0.094494087,0,0,0,0,6.825379922,49.65186751,57.6576735,974821800
12.72,0,0.108169818,0.108169818,0.094483176,0.108169818,0.094483176,0,0,0,0,6.822876008,49.63596599,57.64911831,975588700
12.73,0,0.108158934,0.108158934,0.094472291,0.108158934,0.094472291,0,0,0,0,6.820375716,49.62007062,57.64056758,976355600
12.74,0,0.10814807,0.10814807,0.094461428,0.10814807,0.094461428,0,0,0,0,6.817879798,49.6042018,57.63203162,977122700
12.75,0,0.10813723,0.10813723,0.094450588,0.10813723,0.094450588,0,0,0,0,6.815388042,49.58833923,57.62349953,977889700
12.76,0,0.108126415,0.108126415,0.094439773,0.108126415,0.094439773,0,0,0,0,6.812899831,49.57248837,57.61497505,978656600
12.77,0,0.108115625,0.108115625,0.094428982,0.108115625,0.094428982,0,0,0,0,6.810415402,49.55661348,57.60643833,979423600
12.78,0,0.108104855,0.108104855,0.094418213,0.108104855,0.094418213,0,0,0,0,6.807935271,49.54079548,57.59793303,980190500
12.79,0,0.10809411,0.10809411,0.094407468,0.10809411,0.094407468,0,0,0,0,6.805458782,49.52497727,57.58942867,980957500
12.8,0,0.108083388,0.108083388,0.094396745,0.108083388,0.094396745,0,0,0,0,6.802986349,49.50918448,57.58093879,981724500
12.81,0,0.10807269,0.10807269,0.094386047,0.10807269,0.094386047,0,0,0,0,6.800517883,49.49339826,57.57245318,982491500
12.82,0,0.108062015,0.108062015,0.094375373,0.108062015,0.094375373,0,0,0,0,6.798053149,49.47761885,57.56397224,983258400
12.83,0,0.108051363,0.108051363,0.09436472,0.108051363,0.09436472,0,0,0,0,6.795591925,49.4618508,57.55549872,984025400
12.84,0,0.108040733,0.108040733,0.09435409,0.108040733,0.09435409,0,0,0,0,6.793135206,49.44607403,57.54702045,984792400
12.85,0,0.108030127,0.108030127,0.094343485,0.108030127,0.094343485,0,0,0,0,6.790682027,49.43033384,57.53856335,985559400
12.86,0,0.108019543,0.108019543,0.094332901,0.108019543,0.094332901,0,0,0,0,6.788232474,49.41460552,57.53011379,986326300
12.87,0,0.108008983,0.108008983,0.09432234,0.108008983,0.09432234,0,0,0,0,6.785787397,49.39889758,57.52167542,987093300
12.88,0,0.107998444,0.107998444,0.094311802,0.107998444,0.094311802,0,0,0,0,6.78334583,49.38318918,57.51323799,987860300
12.89,0,0.10798793,0.10798793,0.094301287,0.10798793,0.094301287,0,0,0,0,6.780907911,49.36750031,57.50481225,988627300
12.9,0,0.107977437,0.107977437,0.094290794,0.107977437,0.094290794,0,0,0,0,6.778473998,49.35181928,57.49639138,989394200
12.91,0,0.107966968,0.107966968,0.094280325,0.107966968,0.094280325,0,0,0,0,6.776044083,49.33612864,57.48796585,990161200
12.92,0,0.10795652,0.10795652,0.094269877,0.10795652,0.094269877,0,0,0,0,6.773617787,49.32047241,57.47956017,990928200
12.93,0,0.107946095,0.107946095,0.094259453,0.107946095,0.094259453,0,0,0,0,6.771195019,49.30482341,57.47115959,991695200
12.94,0,0.107935692,0.107935692,0.09424905,0.107935692,0.09424905,0,0,0,0,6.768776624,49.28919509,57.46277045,992462100
12.95,0,0.107925312,0.107925312,0.094238669,0.107925312,0.094238669,0,0,0,0,6.766361825,49.27358051,57.45438987,993229100
12.96,0,0.107914953,0.107914953,0.094228311,0.107914953,0.094228311,0,0,0,0,6.763950665,49.25797151,57.44601334,993996100
12.97,0,0.107904617,0.107904617,0.094217975,0.107904617,0.094217975,0,0,0,0,6.761543381,49.2423478,57.43762948,994763100
12.98,0,0.107894304,0.107894304,0.094207661,0.107894304,0.094207661,0,0,0,0,6.759139784,49.2267672,57.42927012,995530000
12.99,0,0.107884013,0.107884013,0.09419737,0.107884013,0.09419737,0,0,0,0,6.756740149,49.21119907,57.42091817,996297000
13,0,0.107873743,0.107873743,0.0941871,0.107873743,0.0941871,0,0,0,0,6.754344387,49.19564567,57.41257497,997063900
13.01,0,0.107863493,0.107863493,0.094176851,0.107863493,0.094176851,0,0,0,0,6.751952213,49.1800991,57.40423655,997830900
13.02,0,0.107853269,0.107853269,0.094166626,0.107853269,0.094166626,0,0,0,0,6.749563644,49.16456478,57.39590584,998598000
13.03,0,0.107843065,0.107843065,0.094156423,0.107843065,0.094156423,0,0,0,0,6.747178969,49.14900945,57.38756429,999364900
13.04,0,0.107832882,0.107832882,0.094146239,0.107832882,0.094146239,0,0,0,0,6.744797973,49.13349731,57.37924728,1000132000
13.05,0,0.107822721,0.107822721,0.094136078,0.107822721,0.094136078,0,0,0,0,6.742420862,49.11800546,57.37094202,1000899000
13.06,0,0.107812584,0.107812584,0.094125941,0.107812584,0.094125941,0,0,0,0,6.740047685,49.10252085,57.36264131,1001666000
13.07,0,0.107802465,0.107802465,0.094115823,0.107802465,0.094115823,0,0,0,0,6.737677614,49.08704246,57.3543456,1002433000
13.08,0,0.107792369,0.107792369,0.094105727,0.107792369,0.094105727,0,0,0,0,6.73531162,49.07155016,57.3460427,1003200000
13.09,0,0.107782296,0.107782296,0.094095653,0.107782296,0.094095653,0,0,0,0,6.732949411,49.05610052,57.33776388,1003967000
13.1,0,0.107772241,0.107772241,0.094085599,0.107772241,0.094085599,0,0,0,0,6.730590848,49.04066438,57.32949338,1004734000
13.11,0,0.10776221,0.10776221,0.094075567,0.10776221,0.094075567,0,0,0,0,6.728236192,49.02524435,57.32123228,1005501000
13.12,0,0.107752199,0.107752199,0.094065557,0.107752199,0.094065557,0,0,0,0,6.725885104,49.00982921,57.31297487,1006268000
13.13,0,0.107742209,0.107742209,0.094055567,0.107742209,0.094055567,0,0,0,0,6.723537492,48.99442125,57.30472251,1007035000
13.14,0,0.10773224,0.10773224,0.094045598,0.10773224,0.094045598,0,0,0,0,6.721193405,48.97899946,57.29646365,1007802000
13.15,0,0.107722294,0.107722294,0.094035651,0.107722294,0.094035651,0,0,0,0,6.718853638,48.96362767,57.28823219,1008569000
13.16,0,0.107712367,0.107712367,0.094025725,0.107712367,0.094025725,0,0,0,0,6.716517041,48.94825678,57.28000271,1009335000
13.17,0,0.107702463,0.107702463,0.094015821,0.107702463,0.094015821,0,0,0,0,6.714184363,48.93290049,57.27178178,1010102000
13.18,0,0.107692578,0.107692578,0.094005935,0.107692578,0.094005935,0,0,0,0,6.711855174,48.91755692,57.26356888,1010870000
13.19,0,0.107682713,0.107682713,0.093996071,0.107682713,0.093996071,0,0,0,0,6.709529882,48.90220057,57.25534957,1011636000
13.2,0,0.107672873,0.107672873,0.09398623,0.107672873,0.09398623,0,0,0,0,6.707208127,48.88688007,57.24715088,1012403000
13.21,0,0.10766305,0.10766305,0.093976408,0.10766305,0.093976408,0,0,0,0,6.704889836,48.87156694,57.23895732,1013170000
13.22,0,0.107653248,0.107653248,0.093966606,0.107653248,0.093966606,0,0,0,0,6.702575105,48.85626821,57.23077261,1013937000
13.23,0,0.107643468,0.107643468,0.093956826,0.107643468,0.093956826,0,0,0,0,6.700264285,48.84098425,57.22259651,1014704000
13.24,0,0.107633708,0.107633708,0.093947065,0.107633708,0.093947065,0,0,0,0,6.697956926,48.82567866,57.21440969,1015471000
13.25,0,0.107623968,0.107623968,0.093937326,0.107623968,0.093937326,0,0,0,0,6.695653404,48.81041757,57.20624781,1016238000
13.26,0,0.107614249,0.107614249,0.093927606,0.107614249,0.093927606,0,0,0,0,6.693353411,48.79517045,57.19809456,1017005000
13.27,0,0.107604551,0.107604551,0.093917908,0.107604551,0.093917908,0,0,0,0,6.691056945,48.77993022,57.18994608,1017772000
13.28,0,0.107594872,0.107594872,0.09390823,0.107594872,0.09390823,0,0,0,0,6.688763889,48.76470575,57.18180735,1018539000
13.29,0,0.107585213,0.107585213,0.093898571,0.107585213,0.093898571,0,0,0,0,6.686474856,48.74946057,57.17365767,1019306000
13.3,0,0.107575576,0.107575576,0.093888934,0.107575576,0.093888934,0,0,0,0,6.684189155,48.73425862,57.16553285,1020073000
13.31,0,0.107565958,0.107565958,0.093879315,0.107565958,0.093879315,0,0,0,0,6.681907025,48.71906471,57.15741335,1020840000
13.32,0,0.107556361,0.107556361,0.093869718,0.107556361,0.093869718,0,0,0,0,6.679628673,48.70388537,57.14930246,1021607000
13.33,0,0.107546783,0.107546783,0.09386014,0.107546783,0.09386014,0,0,0,0,6.67735389,48.68872122,57.1412008,1022374000
13.34,0,0.107537225,0.107537225,0.093850583,0.107537225,0.093850583,0,0,0,0,6.675082508,48.67352983,57.13308537,1023141000
13.35,0,0.107527687,0.107527687,0.093841044,0.107527687,0.093841044,0,0,0,0,6.672814591,48.6583805,57.12499398,1023908000
13.36,0,0.107518169,0.107518169,0.093831526,0.107518169,0.093831526,0,0,0,0,6.670550617,48.64325447,57.11691574,1024675000
13.37,0,0.107508672,0.107508672,0.093822029,0.107508672,0.093822029,0,0,0,0,6.668289662,48.62812929,57.10883956,1025442000
13.38,0,0.107499193,0.107499193,0.093812551,0.107499193,0.093812551,0,0,0,0,6.666032501,48.61298334,57.10075265,1026209000
13.39,0,0.107489735,0.107489735,0.093803092,0.107489735,0.093803092,0,0,0,0,6.663778926,48.59788219,57.09269108,1026976000
13.4,0,0.107480296,0.107480296,0.093793653,0.107480296,0.093793653,0,0,0,0,6.661528667,48.58279548,57.08463861,1027743000
13.41,0,0.107470875,0.107470875,0.093784233,0.107470875,0.093784233,0,0,0,0,6.659282293,48.56772402,57.07659496,1028510000
13.42,0,0.107461476,0.107461476,0.093774834,0.107461476,0.093774834,0,0,0,0,6.657039405,48.55265437,57.06855327,1029277000
13.43,0,0.107452097,0.107452097,0.093765454,0.107452097,0.093765454,0,0,0,0,6.654799598,48.53757044,57.06050527,1030044000
13.44,0,0.107442736,0.107442736,0.093756094,0.107442736,0.093756094,0,0,0,0,6.652563832,48.52253126,57.05248199,1030811000
13.45,0,0.107433393,0.107433393,0.093746751,0.107433393,0.093746751,0,0,0,0,6.650331265,48.50750005,57.04446439,1031578000
13.46,0,0.107424071,0.107424071,0.093737429,0.107424071,0.093737429,0,0,0,0,6.648102128,48.49247676,57.03645216,1032345000
13.47,0,0.107414769,0.107414769,0.093728126,0.107414769,0.093728126,0,0,0,0,6.645876796,48.4774407,57.02843349,1033112000
13.48,0,0.107405485,0.107405485,0.093718843,0.107405485,0.093718843,0,0,0,0,6.643654844,48.46244258,57.02043665,1033879000
13.49,0,0.107396222,0.107396222,0.09370958,0.107396222,0.09370958,0,0,0,0,6.64143601,48.44745088,57.01244473,1034646000
13.5,0,0.107386976,0.107386976,0.093700333,0.107386976,0.093700333,0,0,0,0,6.639220907,48.4324759,57.00446258,1035413000
13.51,0,0.10737775,0.10737775,0.093691107,0.10737775,0.093691107,0,0,0,0,6.637009653,48.41749649,56.99647848,1036180000
13.52,0,0.107368542,0.107368542,0.0936819,0.107368542,0.0936819,0,0,0,0,6.634801392,48.40253763,56.98850717,1036947000
13.53,0,0.107359354,0.107359354,0.093672712,0.107359354,0.093672712,0,0,0,0,6.632596624,48.38759559,56.98054597,1037713000
13.54,0,0.107350185,0.107350185,0.093663542,0.107350185,0.093663542,0,0,0,0,6.630395203,48.37266228,56.97259064,1038480000
13.55,0,0.107341034,0.107341034,0.093654391,0.107341034,0.093654391,0,0,0,0,6.628197576,48.3577452,56.96464471,1039247000
13.56,0,0.107331902,0.107331902,0.09364526,0.107331902,0.09364526,0,0,0,0,6.626002985,48.34280659,56.9566885,1040014000
13.57,0,0.10732279,0.10732279,0.093636147,0.10732279,0.093636147,0,0,0,0,6.623812209,48.32791353,56.94875766,1040781000
13.58,0,0.107313696,0.107313696,0.093627054,0.107313696,0.093627054,0,0,0,0,6.621624749,48.31302874,56.94083246,1041548000
13.59,0,0.107304619,0.107304619,0.093617977,0.107304619,0.093617977,0,0,0,0,6.619440703,48.29816154,56.93291787,1042315000
13.6,0,0.107295564,0.107295564,0.093608921,0.107295564,0.093608921,0,0,0,0,6.617260111,48.28326563,56.92498853,1043082000
13.61,0,0.107286526,0.107286526,0.093599883,0.107286526,0.093599883,0,0,0,0,6.61508288,48.26841495,56.91708494,1043849000
13.62,0,0.107277504,0.107277504,0.093590861,0.107277504,0.093590861,0,0,0,0,6.612909079,48.2535731,56.90918714,1044616000
13.63,0,0.107268503,0.107268503,0.093581861,0.107268503,0.093581861,0,0,0,0,6.610738611,48.23874731,56.90129918,1045383000
13.64,0,0.10725952,0.10725952,0.093572877,0.10725952,0.093572877,0,0,0,0,6.608571545,48.22390123,56.89340113,1046150000
13.65,0,0.107250556,0.107250556,0.093563914,0.107250556,0.093563914,0,0,0,0,6.606408186,48.2091009,56.88552865,1046917000
13.66,0,0.107241609,0.107241609,0.093554967,0.107241609,0.093554967,0,0,0,0,6.604247925,48.19430242,56.87765855,1047684000
13.67,0,0.107232682,0.107232682,0.093546039,0.107232682,0.093546039,0,0,0,0,6.602090938,48.17951901,56.86979781,1048451000
13.68,0,0.107223772,0.107223772,0.093537129,0.107223772,0.093537129,0,0,0,0,6.599937327,48.16471714,56.861928,1049218000
13.69,0,0.107214878,0.107214878,0.093528236,0.107214878,0.093528236,0,0,0,0,6.597787136,48.14995284,56.85407964,1049985000
13.7,0,0.107206006,0.107206006,0.093519364,0.107206006,0.093519364,0,0,0,0,6.595640619,48.13520525,56.846241,1050752000
13.71,0,0.10719715,0.10719715,0.093510508,0.10719715,0.093510508,0,0,0,0,6.593497141,48.12046566,56.83840815,1051519000
13.72,0,0.107188313,0.107188313,0.09350167,0.107188313,0.09350167,0,0,0,0,6.591356982,48.1056995,56.83056186,1052286000
