39.822,2809.7
40.322,2773.7
40.822,2737.8
41.322,2701.9
41.822,2666
42.322,2630.1
42.822,2594.2
43.322,2558.4
43.822,2522.5
44.322,2486.7
44.822,2450.9
45.322,2415.1
45.822,2379.4
46.322,2343.6
46.822,2307.9
47.322,2272.2
47.822,2236.5
48.322,2200.9
48.822,2165.2
49.322,2129.6
49.822,2094
50.322,2058.4
50.822,2022.9
51.322,1987.3
51.822,1951.8
52.322,1916.3
52.822,1880.8
53.322,1845.3
53.822,1809.8
54.322,1774.4
54.822,1738.9
55.322,1703.5
55.822,1668.2
56.322,1632.8
56.822,1597.4
57.322,1562.1
57.822,1526.8
58.322,1491.5
58.822,1456.2
58.824,1456
58.826,1455.9
58.828,1455.8
58.83,1455.6
58.832,1455.5
58.835,1455.4
58.837,1455.2
58.84,1455.1
58.842,1454.9
58.845,1454.7
58.849,1454.6
58.852,1454.4
58.856,1454.2
58.859,1454
58.864,1453.8
58.868,1453.6
58.873,1453.4
58.878,1453.2
58.884,1453
58.89,1452.7
58.897,1452.5
58.905,1452.2
58.913,1451.9
58.923,1451.6
58.934,1451.3
58.946,1450.9
58.96,1450.5
58.977,1450.1
58.997,1449.6
59.021,1449.1
59.051,1448.5
59.09,1447.7
59.144,1446.8
59.23,1445.5
59.403,1443
59.755,1438.4
60.255,1431.9
60.658,1426.7
60.911,1423.4
61.158,1420.2
61.658,1413.7
61.769,1412.2
61.905,1410.5
62.058,1408.5
62.428,1403.7
62.776,1399.2
63.276,1392.7
63.776,1386.2
64.276,1379.6
64.649,1374.7
64.888,1371.7
65.188,1367.8
65.688,1361.3
66.001,1357.2
66.501,1350.7
67.001,1344.2
67.113,1342.8
67.308,1340.3
67.56,1337.1
68.032,1330.9
68.105,1330
68.227,1328.4
68.549,1324.3
69.049,1317.8
69.363,1313.7
69.842,1307.5
70.332,1301.1
70.832,1294.6
71.332,1288.1
71.832,1281.6
72.332,1275.1
72.677,1270.6
73.109,1265
73.609,1258.5
74.03,1253
74.361,1248.7
74.552,1246.3
75.052,1239.8
75.552,1233.3
76.052,1226.7
76.43,1221.8
76.727,1218
77.008,1214.4
77.508,1207.8
78.008,1201.4
78.177,1199.2
78.456,1195.7
78.956,1189.2
79.456,1182.7
79.956,1176.2
80.456,1169.7
80.685,1166.7
81.185,1160.2
81.685,1153.7
82.185,1147.2
82.4,1144.3
82.9,1137.8
83.4,1131.4
83.562,1129.3
84.062,1122.8
84.551,1116.5
84.688,1114.8
84.992,1110.9
85.36,1106.1
85.609,1102.9
86.109,1096.4
86.609,1089.9
86.785,1087.7
87.099,1083.6
87.599,1077.2
88.099,1070.7
88.599,1064.2
89.099,1057.7
89.534,1052
90.034,1045.5
90.275,1042.4
90.705,1036.8
90.837,1035.1
91.1,1031.7
91.255,1029.8
91.755,1023.2
91.879,1021.6
92.122,1018.5
92.622,1012
93.122,1005.5
93.573,999.69
94.073,993.23
94.573,986.7
94.974,981.52
95.2,978.65
95.7,972.16
96.2,965.7
96.338,963.95
96.613,960.43
96.88,956.99
97.38,950.49
97.88,944.03
98.285,938.79
98.607,934.62
99.054,928.83
99.459,923.6
99.808,919.1
100.31,912.63
100.45,910.82
100.6,908.93
100.9,905.12
101.07,902.85
101.28,900.16
101.61,896.03
101.75,894.23
102,891.03
102.44,885.31
102.94,878.84
103.44,872.35
103.69,869.14
104.19,862.64
104.44,859.37
104.94,852.87
105.17,849.81
105.53,845.21
105.81,841.55
106.31,835.06
106.81,828.62
106.94,827.06
107.44,820.54
107.94,814.14
108.31,809.28
108.75,803.7
108.97,800.93
109.16,798.43
109.66,791.92
109.87,789.25
110.37,782.75
110.55,780.47
110.89,776.09
111.39,769.61
111.89,763.14
112.38,756.8
112.81,751.24
112.94,749.51
113.24,745.75
113.45,742.95
113.9,737.17
114.2,733.33
114.5,729.52
115,723.04
115.46,717
115.69,714.07
116.19,707.58
116.44,704.4
116.94,697.91
117.44,691.48
117.94,684.96
118.41,678.88
118.66,675.84
119.16,669.37
119.66,662.92
119.97,658.91
120.47,652.45
120.7,649.47
121.2,642.99
121.63,637.48
122.13,630.99
122.24,629.44
122.4,627.39
122.9,620.9
123.4,614.48
123.9,607.95
124.21,603.97
124.45,600.9
124.78,596.64
125.25,590.57
125.49,587.57
125.75,584.15
126.14,579.25
126.55,573.9
127.05,567.42
127.45,562.22
127.69,559.25
128.19,552.78
128.69,546.35
128.98,542.58
129.24,539.29
129.74,532.82
129.95,530.05
130.43,523.84
130.66,520.9
130.92,517.52
131.42,511.05
131.92,504.6
132.02,503.39
132.14,501.87
132.46,497.76
132.82,493.24
133.04,490.42
133.54,483.94
133.8,480.57
134.3,474.09
134.55,470.85
134.77,468.07
135.06,464.26
135.36,460.45
135.86,453.97
136.11,450.78
136.58,444.69
136.76,442.3
137.26,435.83
137.52,432.58
137.95,426.92
138.24,423.2
138.55,419.29
138.88,415.01
139.06,412.69
139.4,408.33
139.59,406
139.95,401.33
140.45,394.88
140.95,388.42
141.45,381.98
141.72,378.46
142.22,371.99
142.72,365.57
143.22,359.1
143.72,352.69
144.22,346.19
144.44,343.4
144.94,336.93
145.44,330.51
145.94,324.02
146.2,320.59
146.7,314.12
146.93,311.17
147.43,304.69
147.93,298.28
148.04,296.87
148.4,292.26
148.69,288.53
148.98,284.81
149.48,278.36
149.69,275.68
149.93,272.6
150.43,266.14
150.93,259.72
151.19,256.4
151.69,249.97
151.91,247.2
152.07,245.14
152.57,238.66
152.97,233.52
153.47,227.03
153.57,225.69
153.72,223.74
154.22,217.29
154.72,210.88
155.04,206.84
155.52,200.69
155.88,196.12
156.18,192.25
156.68,185.79
157.18,179.38
157.68,172.9
157.91,169.93
158.12,167.15
158.62,160.81
158.83,158.1
159.05,155.32
159.22,153.12
159.69,147.04
159.87,144.68
160.05,142.48
160.23,140.15
160.42,137.75
160.92,131.28
161.13,128.63
161.63,122.18
162.13,115.78
162.63,109.3
163.13,102.94
163.35,100.2
163.64,96.504
163.98,92.168
164.45,86.026
164.95,79.587
165.31,75.055
165.81,68.605
166.31,62.192
166.48,60.074
166.98,53.605
167.4,48.109
167.9,41.616
168.2,37.711
168.7,31.23
169.14,25.628
169.43,22.059
169.76,17.819
170.09,13.537
170.59,7.1129
171.09,0.67011
171.59,-5.7475
