0.6099997,0.6099997,1.163536,0,0.6242534,0,13.14171,5.069669,31.14558,0,28.68316,40.86245,5.638559,-146.2096326,-146.2096326,-0.000207927,1303.200131,1303.200131,0.002376447,89.99989,89.99989,426.1114,0.000761646
0.6199997,0.6199997,1.162284,0,0.62444,0,6.76564,5.068502,31.07464,0,28.63206,40.86198,5.662001,-186.1995004,-186.1995004,-0.000280911,1301.338136,1301.338136,0.002373638,89.99989,89.99989,439.1247,0.000785397
0.6299997,0.6299997,1.160675,0,0.6246799,0,8.41586,5.068074,30.98739,0,28.58097,40.8614,5.685384,-175.1994113,-175.1994113,-0.000260914,1299.586142,1299.586142,0.002371029,89.99989,89.99989,452.1206,0.00080912
0.6399997,0.6399997,1.159165,0,0.6249052,0,5.62814,5.067665,30.9048,0,28.52987,40.86083,5.708778,-192.359867,-192.359867,-0.000292291,1297.662543,1297.662543,0.002368106,89.99989,89.99989,465.0972,0.000832816
0.6499997,0.6499997,1.157501,0,0.6251537,0,0.9381539,5.06725,30.81528,0,28.47878,40.86022,5.732152,-221.5396652,-221.5396652,-0.00034562,1295.447146,1295.447146,0.00236465,89.99989,89.99989,478.0517,0.00085648
0.6599997,0.6599997,1.155576,0,0.6254413,0,0,5.067073,30.714,0,28.46855,40.8595,5.736551,-226.8525731,-226.8525731,-0.000355406,1293.178621,1293.178621,0.002361096,89.99989,89.99989,490.9835,0.000880108
0.6699997,0.6699997,1.153604,0,0.6257361,0,0,5.067068,30.61071,0,28.46855,40.85876,5.736208,-226.1984001,-226.1984001,-0.0003543,1290.916637,1290.916637,0.002357553,89.99989,89.99989,503.8926,0.000903702
0.6799996,0.6799996,1.151637,0,0.6260303,0,0,5.067068,30.50788,0,28.46855,40.85803,5.735868,-225.5469849,-225.5469849,-0.000353198,1288.661167,1288.661167,0.002354021,89.99989,89.99989,516.7792,0.000927259
0.6899996,0.6899996,1.149676,0,0.6262612,0,0,5.067068,30.40244,0,28.46855,40.8573,5.73553,-224.8790314,-224.8790314,-0.000352066,1286.412377,1286.412377,0.0023505,89.99989,89.99989,529.6434,0.000950782
0.6999996,0.6999996,1.14772,0,0.626373,0,0,5.067068,30.29175,0,28.46855,40.85656,5.735186,-224.1778026,-224.1778026,-0.000350873,1284.170599,1284.170599,0.002346991,89.99989,89.99989,542.4851,0.00097427
0.7099996,0.7099996,1.145771,0,0.6264845,0,0,5.067068,30.1816,0,28.46855,40.85582,5.734847,-223.4800389,-223.4800389,-0.000349685,1281.935798,1281.935798,0.002343495,89.99989,89.99989,555.3044,0.000997722
0.7199996,0.7199996,1.143828,0,0.6265957,0,0,5.067068,30.07199,0,28.46855,40.85509,5.734508,-222.7856765,-222.7856765,-0.000348504,1279.707942,1279.707942,0.00234001,89.99989,89.99989,568.1015,0.001021139
0.7299996,0.7299996,1.14189,0,0.6267067,0,0,5.067068,29.96294,0,28.46855,40.85435,5.734167,-222.0948627,-222.0948627,-0.000347328,1277.486993,1277.486993,0.002336536,89.99989,89.99989,580.8763,0.001044522
0.7399996,0.7399996,1.139959,0,0.6268174,0,0,5.067068,29.85442,0,28.46855,40.85362,5.733826,-221.4073787,-221.4073787,-0.000346158,1275.272919,1275.272919,0.002333075,89.99989,89.99989,593.6291,0.00106787
0.7499996,0.7499996,1.138033,0,0.6269279,0,0,5.067068,29.74643,0,28.46855,40.85288,5.733485,-220.7233677,-220.7233677,-0.000344994,1273.065686,1273.065686,0.002329625,89.99989,89.99989,606.3597,0.001091184
0.7599996,0.7599996,1.136113,0,0.6270381,0,0,5.067068,29.63898,0,28.46855,40.85215,5.733146,-220.0425634,-220.0425634,-0.000343835,1270.86526,1270.86526,0.002326186,89.99989,89.99989,619.0684,0.001114463
0.7699996,0.7699996,1.134199,0,0.627148,0,0,5.067068,29.53205,0,28.46855,40.85141,5.732804,-219.3652719,-219.3652719,-0.000342682,1268.671607,1268.671607,0.00232276,89.99989,89.99989,631.7551,0.001137707
0.7799996,0.7799996,1.132291,0,0.6272577,0,0,5.067068,29.42564,0,28.46855,40.85067,5.732461,-218.6911314,-218.6911314,-0.000341535,1266.484696,1266.484696,0.002319344,89.99989,89.99989,644.42,0.001160918
0.7899995,0.7899995,1.130388,0,0.6273671,0,0,5.067068,29.31976,0,28.46855,40.84993,5.73212,-218.0203685,-218.0203685,-0.000340393,1264.304492,1264.304492,0.00231594,89.99989,89.99989,657.063,0.001184094
0.7999995,0.7999995,1.128492,0,0.6274762,0,0,5.067068,29.21439,0,28.46855,40.8492,5.731779,-217.352864,-217.352864,-0.000339257,1262.130964,1262.130964,0.002312548,89.99989,89.99989,669.6844,0.001207237
0.8099995,0.8099995,1.126601,0,0.6275852,0,0,5.067068,29.10955,0,28.46855,40.84846,5.731437,-216.6886855,-216.6886855,-0.000338127,1259.964077,1259.964077,0.002309166,89.99989,89.99989,682.2841,0.001230345
0.8199995,0.8199995,1.124715,0,0.6276938,0,0,5.067068,29.0052,0,28.46855,40.84771,5.731092,-216.0276104,-216.0276104,-0.000337001,1257.803801,1257.803801,0.002305796,89.99989,89.99989,694.8621,0.00125342
0.8299995,0.8299995,1.122836,0,0.6278022,0,0,5.067068,28.90137,0,28.46855,40.84698,5.730752,-215.3698254,-215.3698254,-0.000335882,1255.650103,1255.650103,0.002302438,89.99989,89.99989,707.4186,0.001276461
0.8399995,0.8399995,1.120962,0,0.6279103,0,0,5.067068,28.79803,0,28.46855,40.84623,5.730407,-214.7151598,-214.7151598,-0.000334767,1253.502951,1253.502951,0.00229909,89.99989,89.99989,719.9537,0.001299469
0.8499995,0.8499995,1.119093,0,0.6280183,0,0,5.067068,28.6952,0,28.46855,40.8455,5.730066,-214.0637764,-214.0637764,-0.000333658,1251.362314,1251.362314,0.002295753,89.99989,89.99989,732.4673,0.001322443
0.8599995,0.8599995,1.11723,0,0.628126,0,0,5.067068,28.59287,0,28.46855,40.84475,5.729718,-213.4154844,-213.4154844,-0.000332555,1249.228159,1249.228159,0.002292428,89.99989,89.99989,744.9596,0.001345384
0.8699995,0.8699995,1.115373,0,0.6282333,0,0,5.067068,28.49103,0,28.46855,40.84401,5.729377,-212.770284,-212.770284,-0.000331456,1247.100456,1247.100456,0.002289113,89.99989,89.99989,757.4306,0.001368292
0.8799995,0.8799995,1.113521,0,0.6283405,0,0,5.067068,28.38969,0,28.46855,40.84326,5.729032,-212.1283062,-212.1283062,-0.000330363,1244.979173,1244.979173,0.00228581,89.99989,89.99989,769.8804,0.001391166
0.8899994,0.8899994,1.111675,0,0.6284474,0,0,5.067068,28.28883,0,28.46855,40.84252,5.728687,-211.4893126,-211.4893126,-0.000329275,1242.86428,1242.86428,0.002282517,89.99989,89.99989,782.309,0.001414008
0.8999994,0.8999994,1.109834,0,0.628554,0,0,5.067068,28.18846,0,28.46855,40.84177,5.728339,-210.8534383,-210.8534383,-0.000328193,1240.755746,1240.755746,0.002279235,89.99989,89.99989,794.7166,0.001436817
0.9099994,0.9099994,1.107998,0,0.6286606,0,0,5.067068,28.08857,0,28.46855,40.84102,5.727993,-210.2206237,-210.2206237,-0.000327115,1238.653539,1238.653539,0.002275964,89.99989,89.99989,807.1031,0.001459593
0.9199994,0.9199994,1.106169,0,0.6287667,0,0,5.067068,27.98916,0,28.46855,40.84027,5.727647,-209.5908172,-209.5908172,-0.000326043,1236.557631,1236.557631,0.002272703,89.99989,89.99989,819.4687,0.001482336
0.9299994,0.9299994,1.104344,0,0.6288726,0,0,5.067068,27.89023,0,28.46855,40.83952,5.727299,-208.9641061,-208.9641061,-0.000324976,1234.46799,1234.46799,0.002269454,89.99989,89.99989,831.8134,0.001505047
0.9399994,0.9399994,1.102525,0,0.6289784,0,0,5.067068,27.79177,0,28.46855,40.83877,5.726951,-208.3403157,-208.3403157,-0.000323913,1232.384587,1232.384587,0.002266215,89.99989,89.99989,844.1372,0.001527725
0.9499994,0.9499994,1.100711,0,0.6290838,0,0,5.067068,27.69378,0,28.46855,40.83801,5.7266,-207.7194936,-207.7194936,-0.000322856,1230.307392,1230.307392,0.002262986,89.99989,89.99989,856.4403,0.001550371
0.9599994,0.9599994,1.098902,0,0.6291891,0,0,5.067068,27.59626,0,28.46855,40.83725,5.72625,-207.1016199,-207.1016199,-0.000321804,1228.236376,1228.236376,0.002259768,89.99989,89.99989,868.7227,0.001572985
0.9699994,0.9699994,1.097099,0,0.6292941,0,0,5.067068,27.4992,0,28.46855,40.83649,5.725898,-206.4867145,-206.4867145,-0.000320757,1226.171509,1226.171509,0.00225656,89.99989,89.99989,880.9844,0.001595567
0.9799994,0.9799994,1.095301,0,0.6293989,0,0,5.067068,27.4026,0,28.46855,40.83574,5.725547,-205.8747338,-205.8747338,-0.000319715,1224.112762,1224.112762,0.002253363,89.99989,89.99989,893.2255,0.001618116
0.9899994,0.9899994,1.093508,0,0.6295034,0,0,5.067068,27.30646,0,28.46855,40.83498,5.725195,-205.2656339,-205.2656339,-0.000318678,1222.060105,1222.060105,0.002250176,89.99989,89.99989,905.4461,0.001640634
0.9999993,0.9999993,1.09172,0,0.6296077,0,0,5.067068,27.21077,0,28.46855,40.83421,5.724839,-204.659399,-204.659399,-0.000317645,1220.013511,1220.013511,0.002247,89.99989,89.99989,917.6462,0.00166312
1.009999,1.009999,1.089938,0,0.6297118,0,0,5.067068,27.11555,0,28.46855,40.83345,5.724487,-204.0561126,-204.0561126,-0.000316618,1217.97295,1217.97295,0.002243834,89.99989,89.99989,929.826,0.001685574
1.019999,1.019999,1.088161,0,0.6298156,0,0,5.067068,27.02076,0,28.46855,40.83268,5.724131,-203.4556236,-203.4556236,-0.000315595,1215.938394,1215.938394,0.002240678,89.99989,89.99989,941.9854,0.001707997
1.029999,1.029999,1.086389,0,0.6299193,0,0,5.067068,26.92643,0,28.46855,40.83191,5.723774,-202.857928,-202.857928,-0.000314577,1213.909815,1213.909815,0.002237532,89.99989,89.99989,954.1245,0.001730388
1.039999,1.039999,1.084622,0,0.6300227,0,0,5.067068,26.83255,0,28.46855,40.83113,5.723417,-202.2632008,-202.2632008,-0.000313564,1211.887183,1211.887183,0.002234396,89.99989,89.99989,966.2433,0.001752747
